query	reference	ani	ani_uniform	af_query	af_reference	std_err	synteny_blocks	anchor_adjacency	breakpoint_count	het_shape	retention	ani_from_loss	ani_from_hist	enzyme_spread	enzyme_chi2	per_enzyme	n_anchors	n_chains	n_tags	max_block_anchors	mean_block_anchors	flag	ani_gated	gate
JACWML010000033.1	PMIN01000117.1	93.6628	93.6628	0.2377	0.2399	0.17339	65	0.5908	329	inf	0.5354	93.4253	94.2873	0.8686	1.44	AlfI:93.04,AloI:93.08,BcgI:93.91,FalI:93.80	882	65	1027	27	8.307692307692308	ok	93.6628	uniform
DQVW01000086.1	DQUI01000067.1	92.0000	92.0000	0.0276	0.0286	1.40073	2	0.1311	53	inf	0.4334	92.3120	91.3414	7.8875	1.26	AlfI:89.69,AloI:96.30,BcgI:88.41,FalI:92.75	120	2	22	5	5	ok	92.0000	uniform
DQVU01000097.1	NZ_CP022242.1	99.5370	99.5370	0.0053	0.0038	0.46189	1	0.1489	40	inf	0.9719	99.9999	99.3975	3.7036	0.21	AloI:96.30,FalI:100.00	141	1	8	8	8	ok	99.5370	uniform
JADPIE010000010.1	SLSL01000102.1	90.7067	92.3090	0.0537	0.0658	0.63513	8	0.1413	231	2.781	0.4628	91.6330	94.3576	7.2631	3.81	AlfI:95.71,AloI:88.45,BcgI:91.75,FalI:91.76	281	8	110	9	5.75	INCONSISTENT	90.7067	gamma
CP054190.1	JADJXS010000001.1	86.7168	88.8102	0.5305	0.4651	0.13931	65	0.6714	367	4.943	0.2197	88.4609	92.0952	2.5463	6.99	AlfI:89.60,AloI:87.07,BcgI:88.59,FalI:89.61	1118	65	3981	40	12.538461538461538	ok	86.7168	gamma
WGNH01000037.1	NZ_QBDX01000001.1	94.8429	95.8936	0.8880	0.8791	0.06751	51	0.9883	31	1.476	0.7109	95.0237	96.9946	0.9903	3.67	AlfI:95.87,AloI:96.04,BcgI:95.98,FalI:95.05	2683	51	4166	171	52.19607843137255	ok	94.8429	gamma
JACOVB010000014.1	MGBT01000001.1	97.8675	98.0091	0.3348	0.2027	0.06493	198	0.7711	401	2.444	0.8730	97.7951	98.1168	0.4162	1.22	AlfI:97.93,AloI:98.35,BcgI:97.99,FalI:97.94	2175	198	1802	35	7.8232323232323235	ok	97.8675	gamma
JACOVB010000014.1	JACPIQ010000003.1	96.3199	97.6213	0.1445	0.0739	0.11637	69	0.6641	257	0.487	0.8457	96.6498	98.2312	1.5491	3.01	AlfI:98.01,AloI:96.46,BcgI:97.71,FalI:97.27	1075	69	747	30	8.36231884057971	ok	96.3199	gamma
JACPBF010000004.1	MGUU01000001.1	92.8273	93.8784	0.7397	0.7440	0.12815	38	0.9210	86	2.623	0.5734	93.1959	95.3517	1.3641	4.97	AlfI:94.20,AloI:92.83,BcgI:93.06,FalI:94.15	1126	38	2001	168	27.394736842105264	ok	92.8273	gamma
JACPAT010000141.1	METI01000001.1	94.4499	95.0289	0.3364	0.2995	0.10989	143	0.6864	477	3.165	0.6445	94.5159	95.9323	1.3328	7.31	AlfI:94.92,AloI:94.94,BcgI:94.73,FalI:96.07	1816	143	1968	25	8.3006993006993	ok	94.4499	gamma
JACPGA010000196.1	MGPK01000001.1	94.1622	94.1622	0.1499	0.1220	0.24629	43	0.5125	214	inf	0.5808	94.4195	93.5725	0.7237	0.48	AlfI:93.74,AloI:94.11,BcgI:94.46,FalI:93.92	631	43	446	15	6.232558139534884	ok	94.1622	uniform
JACPFR010000044.1	JACPOW010000061.1	92.9243	93.8292	0.6229	0.6797	0.08116	119	0.8965	260	3.165	0.5497	93.2464	95.2186	2.1219	11.87	AlfI:94.25,AloI:92.12,BcgI:93.98,FalI:93.79	2572	119	4714	80	19.915966386554622	ok	92.9243	gamma
JACPCT010000063.1	MGDP01000001.1	95.0683	95.0683	0.1191	0.0867	0.20103	56	0.4244	415	inf	0.6504	95.2428	94.7837	0.8707	0.61	AlfI:95.07,AloI:94.34,BcgI:95.19,FalI:95.21	1075	56	545	15	6.464285714285714	ok	95.0683	uniform
JACPCT010000063.1	JACPUR010000040.1	93.8412	93.8412	0.0536	0.0332	0.34614	22	0.2952	277	inf	0.5542	93.9296	93.5496	3.4095	2.03	AlfI:94.14,AloI:91.13,BcgI:93.99,FalI:94.54	679	22	246	12	6.2727272727272725	ok	93.8412	uniform
JACPNK010000007.1	JACOZX010000026.1	90.6236	90.6236	0.1825	0.2051	0.60754	6	0.3151	100	inf	0.3507	90.2856	92.7982	3.4772	2.18	AlfI:88.44,AloI:88.69,BcgI:88.61,FalI:91.91	154	6	157	11	8.666666666666666	INCONSISTENT	90.6236	uniform
JACPJC010000005.1	JAGVWD010000066.1	93.1405	93.1405	0.1683	0.2538	0.35353	15	0.4500	143	inf	0.4968	93.0855	93.3175	2.2099	1.41	AlfI:93.30,AloI:93.08,BcgI:91.97,FalI:94.18	269	15	272	27	8.8	INCONSISTENT	93.1405	uniform
JACPHJ010000007.1	JACRII010000091.1	89.3935	89.3935	0.0259	0.0355	0.83730	4	0.0795	243	inf	0.2753	89.3419	90.1906	5.9715	1.02	AlfI:86.92,AloI:92.89,BcgI:89.88,FalI:89.58	384	4	99	9	6.25	INCONSISTENT	89.3935	uniform
JACPRK010000039.1	JACQZN010000001.1	95.7947	96.5717	0.7852	0.5761	0.04680	238	0.9392	304	1.375	0.7664	95.8338	97.2940	0.8420	11.58	AlfI:96.32,AloI:96.76,BcgI:96.48,FalI:97.16	5208	238	6965	139	20.735294117647058	ok	95.7947	gamma
JACPUR010000040.1	MGDP01000001.1	90.7674	91.2246	0.2327	0.2724	0.19212	55	0.4238	582	9.587	0.3686	90.9943	92.4023	1.3393	1.51	AlfI:91.02,AloI:90.20,BcgI:91.41,FalI:91.54	1049	55	1366	27	8.781818181818181	INCONSISTENT	90.7674	gamma
JACPTI010000073.1	MELF01000001.1	89.8413	90.7545	0.3956	0.3957	0.12065	88	0.7619	325	6.507	0.3252	90.4407	92.6790	0.5703	0.28	AlfI:90.79,AloI:90.48,BcgI:90.75,FalI:91.05	1491	88	3708	55	12.818181818181818	ok	89.8413	gamma
JACPSW010000011.1	LDXP01000001.1	93.8408	94.6557	0.3439	0.4549	0.12651	83	0.7131	342	2.701	0.6163	94.0151	95.8763	0.9178	2.77	AlfI:94.45,AloI:94.44,BcgI:94.50,FalI:95.35	1340	83	1650	41	11.240963855421686	ok	93.8408	gamma
JACPSQ010000008.1	JACPSR010000012.1	94.2751	94.6738	0.2179	0.1250	0.24633	35	0.5869	145	4.800	0.6145	94.3000	95.4177	0.9155	0.69	AlfI:95.08,AloI:95.32,BcgI:94.40,FalI:94.79	458	35	414	16	6.885714285714286	ok	94.2751	gamma
JACPZO010000009.1	MHEK01000001.1	94.3011	94.8099	0.3570	0.3918	0.14452	87	0.6698	317	3.707	0.6312	94.4022	95.5248	1.1459	0.94	AlfI:93.73,AloI:94.87,BcgI:94.88,FalI:94.87	1123	87	1219	23	8.39080459770115	ok	94.3011	gamma
JACPZK010000002.1	MNVK01000021.1	92.4886	92.4886	0.0871	0.1149	0.38634	17	0.2614	308	inf	0.4629	92.9545	90.5738	2.4351	1.54	AlfI:93.22,AloI:94.30,BcgI:92.00,FalI:91.86	447	17	254	13	7.411764705882353	INCONSISTENT	92.4886	uniform
JACQID010000006.1	JAGVVY010000028.1	86.8574	92.9775	0.2253	0.2647	0.32810	15	0.6274	79	0.841	0.4906	91.7140	96.5161	1.5786	1.11	AlfI:93.93,AloI:92.88,BcgI:92.84,FalI:92.35	218	15	368	27	9.866666666666667	ok	86.8574	gamma
JACQCT010000055.1	VBPW01000112.1	90.5465	90.5465	0.0698	0.0906	0.70265	7	0.2368	116	inf	0.3527	91.3293	85.7960	5.0167	2.33	AlfI:88.75,BcgI:86.80,FalI:91.81	203	7	110	9	6.142857142857143	INCONSISTENT	90.5465	uniform_fallback
JACQCT010000055.1	QYQE01000069.1	94.7083	94.7083	0.2975	0.3871	0.21763	45	0.6250	180	inf	0.6377	94.6710	94.8510	2.7475	4.60	AlfI:92.45,AloI:94.11,BcgI:94.63,FalI:95.20	541	45	545	15	7.666666666666667	ok	94.7083	uniform
JACQCJ010000100.1	JACOTD010000014.1	91.8688	93.4413	0.1681	0.1444	0.26187	31	0.4780	214	2.239	0.5159	92.6901	95.4989	1.3649	1.45	AlfI:92.44,AloI:93.74,BcgI:93.81,FalI:92.75	504	31	494	13	7.32258064516129	ok	91.8688	gamma
JACQSP010000030.1	JAGVYH010000017.1	90.5105	92.4715	0.0594	0.0429	0.66956	6	0.1365	215	2.239	0.4684	91.7015	94.9004	3.9366	1.74	AlfI:94.01,BcgI:90.07,FalI:93.40	356	6	96	10	6.666666666666667	INCONSISTENT	90.5105	gamma
JACQRQ010000063.1	MGUX01000001.1	96.5007	96.6471	0.2576	0.2988	0.12498	88	0.6871	271	5.395	0.7746	96.4649	96.7851	0.7998	1.32	AlfI:96.96,AloI:96.16,BcgI:96.72,FalI:96.33	1037	88	902	23	7.761363636363637	ok	96.5007	gamma
JACQQK010000060.1	JACRGP010000014.1	97.2053	97.4543	0.3615	0.4671	0.08301	134	0.6130	700	2.239	0.8318	97.1438	97.6517	0.5220	1.31	AlfI:97.48,AloI:97.56,BcgI:97.51,FalI:97.04	1972	134	1535	29	9.276119402985074	ok	97.2053	gamma
JACQYT010000015.1	JAHJSU010000052.1	93.4208	93.4208	0.0471	0.0439	0.37800	16	0.2258	360	inf	0.5265	93.5990	92.9260	1.5867	1.05	AlfI:93.29,AloI:93.09,BcgI:94.28,FalI:92.69	565	16	226	16	7.5625	INCONSISTENT	93.4208	uniform
JACQYR010000027.1	JACRDC010000038.1	95.3628	95.8231	0.5056	0.4867	0.08645	167	0.7322	567	2.948	0.7110	95.3436	96.3991	0.6137	2.79	AlfI:95.96,AloI:95.93,BcgI:96.00,FalI:95.38	2382	167	2557	51	10.281437125748504	ok	95.3628	gamma
JACQWO010000002.1	QZJR01000098.1	95.1281	95.3887	0.1968	0.3042	0.18163	53	0.4763	419	5.395	0.6836	95.1082	95.7774	0.7350	0.87	AlfI:95.82,AloI:95.60,BcgI:95.52,FalI:95.08	871	53	663	18	8.18867924528302	ok	95.1281	gamma
JACRGY010000057.1	WPIF01000012.1	95.7146	96.6768	0.6234	0.6396	0.08327	109	0.9048	154	1.140	0.7794	95.7214	97.5299	0.3916	1.19	AlfI:96.88,AloI:96.94,BcgI:96.55,FalI:96.58	1744	109	2233	74	14.422018348623853	ok	95.7146	gamma
JACRGX010000004.1	JACQZD010000001.1	94.8778	94.8778	0.1685	0.1981	0.20681	51	0.4385	388	inf	0.6397	94.9584	94.7515	0.9329	0.91	AlfI:95.13,AloI:95.24,BcgI:94.31,FalI:95.03	767	51	548	19	6.9411764705882355	INCONSISTENT	94.8778	uniform
JACREU010000050.1	MGPQ01000001.1	94.9315	95.5777	0.8345	0.6253	0.09281	79	0.9476	83	2.374	0.6933	95.0033	96.3485	1.1512	3.11	AlfI:94.92,AloI:96.07,BcgI:95.65,FalI:95.40	1688	79	2440	111	20.0126582278481	ok	94.9315	gamma
JACRAO010000062.1	JACQAU010000295.1	97.3579	97.3579	0.1148	0.1017	0.18984	42	0.4000	312	inf	0.8305	97.3584	97.3694	1.2173	1.79	AlfI:98.17,AloI:96.95,BcgI:97.15,FalI:97.22	720	42	301	12	5.9523809523809526	ok	97.3579	uniform
JACRPD010000017.1	JACQQA010000002.1	93.4817	93.4817	0.0484	0.0598	0.87865	3	0.2982	40	inf	0.5208	92.7421	95.1074	11.6089	2.87	AlfI:95.30,BcgI:94.73,FalI:83.69	95	3	43	7	6.666666666666667	ok	93.4817	uniform
JACROI010000015.1	DOQH01000019.1	93.7004	93.7004	0.0319	0.0342	1.02507	3	0.2708	35	inf	0.5422	94.0794	92.3595	9.5396	1.45	AlfI:92.90,AloI:86.03,BcgI:95.57,FalI:93.55	90	3	28	6	5.333333333333333	ok	93.7004	uniform
JACRHF010000030.1	JACROQ010000038.1	96.0713	96.5560	0.1262	0.1549	0.22448	33	0.4163	265	2.026	0.7693	96.0260	97.0415	0.5644	0.34	AlfI:96.48,AloI:96.30,BcgI:96.40,FalI:96.86	552	33	306	15	6.7272727272727275	ok	96.0713	gamma
JACRGA010000007.1	AMGN01000001.1	89.9952	91.6215	0.3572	0.3868	0.27564	25	0.5918	149	3.165	0.4130	90.9625	94.3312	2.6863	2.77	AlfI:91.54,AloI:92.48,BcgI:89.79,FalI:91.91	381	25	664	30	9.64	ok	89.9952	gamma
JACRGA010000007.1	NZ_AMPO01000001.1	86.6165	88.6644	0.3002	0.2909	0.38611	10	0.4748	125	4.604	0.2485	88.2714	91.9823	2.9523	1.72	AlfI:89.10,AloI:89.69,BcgI:86.74,FalI:88.78	255	10	550	22	12.3	ok	86.6165	gamma
JACREV010000106.1	MGPQ01000001.1	91.8784	91.8784	0.1759	0.1627	0.25497	40	0.5000	242	inf	0.4186	91.7381	92.4444	1.9804	2.40	AlfI:92.67,AloI:93.03,BcgI:91.93,FalI:91.05	689	40	689	15	7.05	ok	91.8784	uniform
JACRGN010000130.1	MHDO01000001.1	97.8668	97.8668	0.0067	0.0103	0.52953	4	0.1528	122	inf	0.8659	97.4738	98.0646	2.5573	1.14	AlfI:96.77,AloI:96.30,BcgI:97.66,FalI:98.86	290	4	31	8	6.5	ok	97.8668	uniform
JACRGN010000130.1	DNJG01000098.1	93.3318	93.3318	0.0079	0.0110	0.99607	3	0.0962	141	inf	0.5210	93.8827	91.6149	1.5959	0.30	AlfI:93.02,BcgI:93.74,FalI:94.62	311	3	32	8	6	ok	93.3318	uniform
JACRLF010000048.1	JACRNN010000127.1	94.8311	95.9024	0.3879	0.3797	0.12462	104	0.4435	931	1.352	0.7177	95.1390	96.8199	0.9470	2.95	AlfI:95.33,AloI:96.00,BcgI:96.28,FalI:95.58	1808	104	1254	22	8.134615384615385	INCONSISTENT	94.8311	gamma
JAEEJJ010000171.1	CACZQB010000001.1	95.2577	95.4730	0.6312	0.6998	0.09038	127	0.9358	106	5.962	0.6835	95.2371	95.8439	0.8610	6.78	AlfI:95.19,AloI:96.02,BcgI:95.16,FalI:95.99	1811	127	2521	56	13.15748031496063	ok	95.2577	gamma
JAEERB010000194.1	JAFTCA010000038.1	96.1679	96.9813	0.5535	0.5873	0.07107	146	0.9064	186	1.075	0.7999	96.1982	97.6131	0.2646	0.55	AlfI:96.88,AloI:96.85,BcgI:96.99,FalI:97.12	2161	146	2630	69	13.342465753424657	ok	96.1679	gamma
JAEEWY010000129.1	CACZTX010000001.1	95.8177	95.8177	0.2503	0.1824	0.21746	38	0.6150	159	inf	0.7199	95.7243	95.9392	1.7538	1.39	AlfI:95.69,AloI:96.67,BcgI:94.91,FalI:95.85	571	38	411	16	7.684210526315789	ok	95.8177	uniform
JAEDGC010000072.1	CADBMU010000001.1	NaN	NaN	0.0000	0.0000	NaN	0	0.0000	0	NaN	NaN	NaN	NaN	0.0000	NaN	-	43	0	0	0	0	BELOW_DETECTION	NaN	none
JAEDDA010000035.1	JAEESX010000018.1	87.8541	91.0381	0.2370	0.3233	0.43029	14	0.6170	54	2.026	0.3806	90.2686	94.5257	4.6171	2.54	AlfI:92.60,AloI:87.98,BcgI:89.52,FalI:91.68	170	14	304	10	7.214285714285714	ok	87.8541	gamma
CP066687.1	MFHE01000001.1	86.5362	89.4415	0.4802	0.5477	0.47091	5	0.6415	38	3.258	0.2709	88.8181	93.3886	5.7656	1.88	AlfI:90.63,AloI:84.87,BcgI:89.88,FalI:88.56	107	5	320	25	14.6	ok	86.5362	gamma
CP066698.1	JAEHGX010000001.1	80.4646	88.7616	0.2887	0.2563	0.59307	4	0.5294	40	1.520	0.2457	87.9311	94.5901	1.8563	0.43	AlfI:87.47,AloI:87.50,BcgI:88.82,FalI:89.33	86	4	234	21	12.25	INCONSISTENT	88.7616	uniform_fallback
JAEMSA010000006.1	ATZT02000001.1	89.7727	89.7727	0.0988	0.1280	0.71659	5	0.3750	55	inf	0.3007	89.6999	90.5742	2.5997	0.48	AlfI:87.89,AloI:89.27,BcgI:89.73,FalI:90.49	120	5	128	12	7.6	ok	89.7727	uniform
JAEKNQ010000038.1	QHBT01000023.1	93.1017	93.7090	0.7029	0.7280	0.09185	85	0.9132	166	4.472	0.5342	93.3002	94.8279	1.4239	7.65	AlfI:93.98,AloI:93.37,BcgI:93.45,FalI:94.79	1965	85	3656	100	21.55294117647059	ok	93.1017	gamma
JAENWH010000004.1	JAENWI010000482.1	94.4113	94.4113	0.0270	0.0350	0.51908	11	0.2938	125	inf	0.6106	95.2872	92.7466	4.4897	1.47	AlfI:91.81,AloI:96.30,BcgI:95.09,FalI:94.42	353	11	93	11	5.7272727272727275	ok	94.4113	uniform
JADJCK010000002.1	CAIWHK010000001.1	85.0510	87.7794	0.4484	0.4851	0.14490	49	0.6759	329	4.741	0.1778	87.4520	91.7620	3.1704	10.27	AlfI:88.31,AloI:86.63,BcgI:87.37,FalI:89.80	1034	49	4476	56	15	BELOW_DETECTION	85.0510	gamma
JADJAK010000001.1	JADKJZ010000001.1	91.2710	93.3294	0.9090	0.9045	0.07124	36	0.9674	102	1.833	0.5033	92.5296	95.6900	1.9807	24.36	AlfI:93.10,AloI:93.21,BcgI:93.18,FalI:95.08	3139	36	6787	320	85	ok	91.2710	gamma
JADJAB010000001.1	JAGPCN010000075.1	90.4968	90.4968	0.0617	0.0684	0.31367	25	0.2278	505	inf	0.3147	90.3151	91.6843	2.9856	4.29	AlfI:91.80,AloI:91.59,BcgI:89.73,FalI:88.82	683	25	572	14	6.96	INCONSISTENT	90.4968	uniform
JADIYP010000001.1	JAGOMA010000075.1	93.5427	94.0178	0.7935	0.7701	0.07115	116	0.8789	409	5.089	0.5583	93.6335	94.9248	1.3944	6.98	AlfI:94.27,AloI:94.17,BcgI:93.98,FalI:92.87	3385	116	5668	163	26.594827586206897	ok	93.5427	gamma
JADJHZ010000001.1	JADJPL010000001.1	88.5549	92.8796	0.8579	0.7915	0.08244	58	0.9231	197	1.140	0.4802	91.7597	96.1200	2.0093	21.50	AlfI:93.65,AloI:92.44,BcgI:93.10,FalI:91.64	2585	58	5859	296	41.758620689655174	ok	88.5549	gamma
JADJEK010000001.1	JAEUIB010000461.1	92.6010	93.2426	0.2793	0.3449	0.08150	308	0.5998	1381	4.881	0.4962	92.8420	94.4975	1.4745	6.13	AlfI:92.75,AloI:92.68,BcgI:93.34,FalI:94.16	3472	308	5085	27	7.720779220779221	ok	92.6010	gamma
JADJLL010000001.1	JACRIW010000034.1	92.0625	93.1263	0.7307	0.7519	0.06421	141	0.9175	326	3.355	0.4865	92.5808	94.8625	2.4077	15.18	AlfI:93.26,AloI:92.03,BcgI:93.08,FalI:94.44	4003	141	8471	161	26.72340425531915	ok	92.0625	gamma
JADJRJ010000001.1	JAEUJL010000759.1	91.9714	92.2016	0.1639	0.2135	0.14732	105	0.3859	1060	12.781	0.4220	92.0035	93.1137	1.7611	3.98	AlfI:92.01,AloI:91.92,BcgI:92.09,FalI:93.68	1740	105	1891	22	7.3428571428571425	INCONSISTENT	91.9714	gamma
JADJNU010000001.1	JADJVA010000001.1	89.1848	90.3788	0.8033	0.7771	0.12221	27	0.8372	238	5.395	0.3248	89.9956	92.6014	0.3293	0.36	AlfI:90.19,AloI:90.16,BcgI:90.49,FalI:90.39	1479	27	4004	242	46.333333333333336	ok	89.1848	gamma
JADKBN010000001.1	CP064986.1	83.8864	90.7844	0.7177	0.6938	0.09326	68	0.7795	513	1.260	0.3389	89.7837	95.5924	0.2896	0.64	AlfI:90.71,AloI:90.63,BcgI:90.92,FalI:90.64	2358	68	6663	166	27.676470588235293	INCONSISTENT	90.7844	uniform_fallback
JADJWT010000001.1	JADJGF010000001.1	89.3955	91.5060	0.6188	0.5859	0.16464	27	0.8120	153	2.548	0.4078	90.8664	94.1817	1.6842	5.41	AlfI:90.95,AloI:91.23,BcgI:90.38,FalI:92.07	816	27	1890	104	25.48148148148148	ok	89.3955	gamma
JADJVF010000001.1	JADKBZ010000001.1	88.9871	92.0594	0.6195	0.4362	0.10903	73	0.7590	421	1.781	0.4204	91.2283	95.2863	3.6984	25.42	AlfI:89.98,AloI:91.36,BcgI:91.93,FalI:93.68	1785	73	3823	78	19.164383561643834	ok	88.9871	gamma
JADJUF010000001.1	JAEUJY010000119.1	89.1122	91.3949	0.4120	0.4120	0.08545	185	0.5955	1340	2.701	0.3632	90.7974	94.4767	2.7933	34.06	AlfI:91.71,AloI:92.46,BcgI:90.97,FalI:93.77	3352	185	6694	72	11.664864864864866	ok	89.1122	gamma
JADKDE010000001.1	JADKKF010000001.1	90.4520	94.0312	0.8779	0.8070	0.11962	28	0.8839	143	0.973	0.5761	92.7327	96.7388	1.0119	1.40	AlfI:94.34,AloI:93.33,BcgI:94.14,FalI:93.94	1236	28	2292	226	39.892857142857146	ok	90.4520	gamma
JADKAF010000001.1	JAEUHW010000347.1	91.4343	92.9023	0.6681	0.6784	0.05463	304	0.7719	1465	2.701	0.4709	92.2798	95.0142	1.9439	30.94	AlfI:92.41,AloI:92.54,BcgI:92.85,FalI:94.36	6426	304	12351	127	17.3125	ok	91.4343	gamma
JADJZB010000001.1	DIAY01000048.1	90.5149	91.6498	0.2225	0.2899	0.15804	79	0.4782	670	4.344	0.3931	91.2442	93.5919	1.8398	6.18	AlfI:91.28,AloI:91.13,BcgI:91.40,FalI:92.97	1313	79	1894	29	8.772151898734178	INCONSISTENT	90.5149	gamma
JADKKO010000001.1	JADKJH010000001.1	82.7686	87.9081	0.6561	0.6362	0.15607	30	0.7494	212	2.701	0.1934	87.3603	92.9209	2.1546	5.81	AlfI:88.48,AloI:86.33,BcgI:88.17,FalI:87.55	850	30	3832	92	22.133333333333333	BELOW_DETECTION	87.9081	uniform_fallback
JADGDQ010000075.1	JADGER010000127.1	93.1823	93.1823	0.1449	0.1351	0.33992	26	0.3675	241	inf	0.5312	93.3377	92.8665	2.1381	0.67	AlfI:93.35,AloI:93.73,BcgI:91.59,FalI:93.33	459	26	308	18	6.384615384615385	INCONSISTENT	93.1823	uniform
JADHSM010000026.1	JAACCY010000141.1	95.9517	96.1703	0.7218	0.7528	0.07252	174	0.8653	333	4.741	0.7378	95.9135	96.4613	0.1861	0.30	AlfI:96.11,AloI:96.09,BcgI:96.15,FalI:96.28	2498	174	3221	59	13.298850574712644	ok	95.9517	gamma
JADHRK010000103.1	CAJQKK010000001.1	97.9170	98.1310	0.3025	0.2913	0.08588	84	0.8773	105	1.520	0.8815	97.8213	98.2786	0.3417	0.61	AlfI:98.18,AloI:98.38,BcgI:98.04,FalI:98.22	947	84	971	55	9.94047619047619	ok	97.9170	gamma
JADHYN010000028.1	JABMQJ010000001.1	93.4086	93.4086	0.0994	0.0852	0.46686	9	0.7113	28	inf	0.5270	93.0872	94.3664	2.1496	0.70	AlfI:91.87,AloI:93.58,BcgI:93.38,FalI:94.02	119	9	155	17	8.666666666666666	ok	93.4086	uniform
JADHXI010000127.1	JABMQV010000154.1	96.8082	96.8082	0.1347	0.1165	0.13681	85	0.3810	780	inf	0.7880	97.1627	96.5373	0.2587	0.11	AlfI:96.69,AloI:96.95,BcgI:96.77,FalI:96.85	1424	85	694	26	6.647058823529412	INCONSISTENT	96.8082	uniform
JADHVN010000039.1	PEXF01000119.1	98.1205	98.1205	0.0768	0.0789	0.26983	15	0.4688	85	inf	0.8837	98.0997	98.1334	1.4007	1.16	AlfI:98.61,AloI:99.26,BcgI:98.07,FalI:97.86	215	15	102	10	6	ok	98.1205	uniform
JADHVA010000036.1	JABHLH010000011.1	92.0298	92.0298	0.0434	0.0252	1.36233	2	0.1852	44	inf	0.4644	92.8923	88.7461	2.7954	0.65	AloI:94.44,FalI:91.65	91	2	23	7	6	ok	92.0298	uniform
JADHUF010000053.1	JABSRD010000001.1	91.2265	91.2265	0.0378	0.0249	1.44547	2	0.1569	43	inf	0.4077	90.8419	92.5323	6.7468	0.68	AlfI:93.75,AloI:87.00,FalI:91.82	89	2	26	5	5	ok	91.2265	uniform
JAEUUQ010000498.1	JADKAE010000001.1	94.4627	94.5624	0.2917	0.2467	0.10049	190	0.6180	782	13.160	0.6040	94.4299	94.8260	1.8851	4.33	AlfI:94.61,AloI:95.79,BcgI:94.59,FalI:93.91	2603	190	2456	28	7.657894736842105	ok	94.4627	gamma
JAEUQR010000140.1	JAGNJW010000010.1	87.5530	88.6536	0.3530	0.3386	0.14022	67	0.6851	341	8.426	0.2135	88.4253	91.1517	5.0893	16.37	AlfI:88.88,AloI:86.02,BcgI:88.43,FalI:91.11	1238	67	4015	56	12.074626865671641	ok	87.5530	gamma
JAEUWE010000327.1	JADJOF010000001.1	91.6591	92.5341	0.2137	0.1829	0.16602	83	0.5619	414	4.344	0.4543	92.1424	93.9920	1.7058	3.16	AlfI:92.53,AloI:91.67,BcgI:92.29,FalI:93.37	1305	83	1439	20	7.397590361445783	ok	91.6591	gamma
JAEUJD010000114.1	JAFLCN010000001.1	88.3086	89.7410	0.3707	0.3587	0.13994	87	0.7309	275	5.554	0.2690	89.4137	92.3400	1.0789	1.44	AlfI:89.37,AloI:89.37,BcgI:89.79,FalI:90.44	1221	87	3331	35	9.586206896551724	ok	88.3086	gamma
JAEUJA010000243.1	JABWBC010000021.1	93.5695	93.5695	0.1093	0.1040	0.20001	56	0.4529	418	inf	0.5249	93.5414	93.6209	2.5580	2.39	AlfI:93.46,AloI:91.91,BcgI:93.62,FalI:94.46	1026	56	769	19	7.178571428571429	ok	93.5695	uniform
JAEUKY010000328.1	JAEUKX010000093.1	89.7337	89.7337	0.1355	0.1511	0.22268	47	0.3768	478	inf	0.2670	89.5933	90.9578	3.8281	4.24	AlfI:90.29,AloI:87.69,BcgI:89.51,FalI:91.51	1030	47	1294	17	7.148936170212766	ok	89.7337	uniform
JAEUHR010000004.1	JAEUHS010000099.1	85.6229	88.9159	0.5563	0.6077	0.08993	131	0.7964	456	3.355	0.2222	88.4733	93.0282	3.1311	18.42	AlfI:89.24,AloI:88.71,BcgI:88.63,FalI:91.76	2301	131	9428	60	14.618320610687023	ok	85.6229	gamma
JAEOUO010000001.1	MDVT01000001.1	85.3952	85.3952	0.5791	0.5412	0.51297	3	0.7667	21	inf	0.1348	85.4318	85.1828	2.3460	0.50	AlfI:84.18,AloI:83.36,BcgI:85.46,FalI:85.70	94	3	530	28	24	BELOW_DETECTION	85.3952	uniform
JAENZL010000010.1	DUKH01000068.1	95.3468	95.7083	0.5148	0.5182	0.08566	151	0.7667	510	3.817	0.7045	95.2661	96.2486	0.3968	1.37	AlfI:95.82,AloI:95.62,BcgI:95.89,FalI:95.49	2251	151	2735	39	12.099337748344372	ok	95.3468	gamma
JAENYU010000015.1	JAENZL010000010.1	90.5663	91.6573	0.4798	0.5079	0.13848	70	0.6964	378	4.472	0.4042	91.1981	93.5433	0.9553	2.98	AlfI:91.99,AloI:91.87,BcgI:91.94,FalI:91.04	1301	70	2502	46	13.385714285714286	ok	90.5663	gamma
JAENYP010000036.1	JAENZJ010000041.1	86.4275	88.7205	0.1359	0.1551	0.42251	14	0.3004	198	4.344	0.2375	88.3616	91.7939	2.8328	2.38	AlfI:89.73,AloI:90.46,BcgI:87.92,FalI:87.62	318	14	447	13	7.071428571428571	INCONSISTENT	86.4275	gamma
JAENYG010000088.1	JAENZN010000012.1	91.2570	92.6733	0.3979	0.3982	0.16419	55	0.6449	316	2.863	0.4702	92.0784	94.5968	1.3636	2.83	AlfI:93.35,AloI:91.99,BcgI:92.45,FalI:92.41	950	55	1477	38	11.436363636363636	ok	91.2570	gamma
