cluster	species	total_pairs	struct_top_pairs	ani_top_pairs	both_top_pairs	struct_enrichment_ratio	ani_enrichment_ratio	struct_p	ani_p	log2_struct_over_ani	neg_log10_min_p	struct_q	ani_q	mode
HROM_Genome_3593	Saccharimonas sp015257605 [HROM_Genome_3593]	618	68	25	6	2.200647909223185	0.8090617313320534	1.7411516878006316e-09	0.8838978829044996	1.425606740989031	20.168719053131653	5.53134164234225e-09	1.0	structural_enriched
HROM_Genome_3600	Saccharimonas sp013333845 [HROM_Genome_3600]	225	28	35	9	2.488889635372418	3.111112044215523	9.67888934101206e-06	2.9565628540591834e-09	-0.3168571053399403	19.63923844127613	2.8651712196973197e-05	8.237268700346709e-09	both_enriched
HROM_Genome_1077	Bacteroides_D sp013333835	11122	54	694	12	0.09710486638379172	1.2479773568583603	1.0	3.893992404908192e-09	-3.6716465592044663	19.36383088045845	1.0	1.0791330015729617e-08	ani_enriched
HROM_Genome_3439	Nanosynbacter sp900555885 [HROM_Genome_3439]	293	40	4	2	2.730376245532882	0.2730376245532882	1.101295905010695e-08	0.9997801266834578	3.169925001442312	18.324193162093685	3.456476906690193e-08	1.0	structural_enriched
HROM_Genome_0313	Actinomyces oris_E [HROM_Genome_0313]	431	1	51	0	0.04640372621468297	2.3665900369488315	0.9999999997494805	1.6573799980143208e-08	-5.1015380264620624	17.91544270288349	1.0	4.54471041560769e-08	ani_enriched
HROM_Genome_0455	HROM_Genome_0455	368	44	4	0	2.3913050650414345	0.21739136954922134	1.1212854056665285e-07	0.9999910661430216	3.3058084295240855	16.003619940105878	3.4773196211444127e-07	1.0	structural_enriched
HROM_Genome_0952	Slackia exigua	1596	129	51	0	1.6165418382269165	0.6390979360431994	1.1397739861332495e-07	0.9998281821455913	1.3303077605033358	15.987265665985438	3.5137411051800176e-07	1.0	structural_enriched
HROM_Genome_1916	HROM_Genome_1916	595	19	61	0	0.638655653734519	2.0504207830424037	0.9873733093487962	1.4303277549092202e-07	-1.6571122864769916	15.76019203371142	1.0	3.881253959935957e-07	ani_enriched
HROM_Genome_4910	HROM_Genome_4910	870	1	79	1	0.022988512641986623	1.816092498716943	1.0	3.931450322385686e-07	-5.7279204545632	14.749087254380226	1.0	1.0558173288468776e-06	ani_enriched
HROM_Genome_3485	HROM_Genome_3485	226	31	4	1	2.743363654665395	0.3539824070535993	4.1165934203302276e-07	0.9966737670458627	2.807354922057604	14.703069669343067	1.2542369426854084e-06	1.0	structural_enriched
HROM_Genome_1684	HROM_Genome_1684	1324	3	109	2	0.045317234135638276	1.6465261735948578	1.0	4.2945336091923116e-07	-4.967432137543569	14.660752690663436	1.0	1.1474112873790741e-06	ani_enriched
HROM_Genome_2507	Streptococcus gordonii	4158	279	56	20	1.341991744489998	0.2693603501485301	8.045992577470797e-07	1.0	2.3065255104280027	14.032921499942857	2.43718728654784e-06	1.0	structural_enriched
HROM_Genome_3353	HROM_Genome_3353	210	29	4	1	2.7619055902729643	0.380952495210064	8.281625285662828e-07	0.9938157054602065	2.712718047919529	14.00405641128463	2.4940617189770714e-06	1.0	structural_enriched
HROM_Genome_2882	Leptotrichia_A sp905371725	2128	0	156	0	0.0	1.4661658532755752	1.0	2.1388071371851874e-06	-8.290018846932618	13.05526229687292	1.0	5.6852985636402176e-06	ani_enriched
HROM_Genome_2736	Centipeda felix	210	6	28	0	0.5714287428150959	2.666667466470448	0.9536392006994924	2.5522245483191997e-06	-2.1324502960236495	12.878545207199258	1.0	6.749791825757883e-06	ani_enriched
HROM_Genome_3420	Saccharimonas sp013333675	378	33	40	14	1.7460322697127932	2.1164027511670223	0.0015530607513981284	8.495547375211781e-06	-0.2737608124268523	11.675968369929551	0.004397525279774048	2.2354445366087562e-05	both_enriched
HROM_Genome_0977	Prevotella melaninogenica_A	3231	217	31	13	1.3432377906780113	0.19189111295400163	1.128251709373449e-05	1.0	2.7875916672361742	11.392256190180195	3.30235472237959e-05	1.0	structural_enriched
HROM_Genome_0013	Rothia mucilaginosa_B [HROM_Genome_0013]	43693	2380	85	11	1.0894196845375117	0.0389078458763397	1.2008505976257997e-05	1.0	4.79919639867044	11.329895327923733	3.4952131919722996e-05	1.0	structural_enriched
HROM_Genome_2830	Veillonella sp900757715	2246	3	158	0	0.026714166516288995	1.4069461031912205	1.0	1.6584017015709418e-05	-5.500984108081803	11.00707115679964	1.0	4.341845660896788e-05	ani_enriched
HROM_Genome_1541	HROM_Genome_1541	1256	2	94	2	0.03184714330975854	1.496815735558651	1.0	9.345844777127921e-05	-5.24031432933371	9.277993629311842	1.0	0.0002410487687566162	ani_enriched
HROM_Genome_1098	Porphyromonas sp000467855	102938	5372	508	148	1.0437353768685458	0.09870021806575227	0.0006987044995393313	1.0	3.401273898457646	7.26628265255351	0.0020001376058241295	1.0	structural_enriched
HROM_Genome_0333	Actinomyces sp001278845	209	0	21	0	0.0	2.009569980713376	1.0	0.0020018085649417816	-5.426264754702098	6.213704224568376	1.0	0.005137646612486051	ani_enriched
HROM_Genome_2890	Fusobacterium nucleatum	242	7	23	6	0.5785125702053658	1.9008270163890593	0.9603431913968417	0.0025993842239371086	-1.6476982560691187	5.952480698952265	1.0	0.00663862343466291	ani_enriched
HROM_Genome_0019	Rothia sp001808955 [HROM_Genome_0019]	1944	125	10	0	1.2860086161605169	0.10288068929284136	0.003044895645415934	1.0	3.5792261311720117	5.794288649206899	0.008438248038626072	1.0	structural_enriched
HROM_Genome_1964	Parvimonas micra	4768	280	72	5	1.1744969965578735	0.302013513400596	0.0037764522648448683	1.0	1.9519478705938584	5.578970264342328	0.010410220264466542	1.0	structural_enriched
HROM_Genome_1094	Porphyromonas sp018127745 [HROM_Genome_1094]	3142	177	190	23	1.12667124816662	1.209421113851174	0.05813556275491962	0.00487657397887599	-0.10197197310127767	5.323312359181068	0.1529728696732986	0.0123936343560702	not_enriched
HROM_Genome_4859	HROM_Genome_4859	316	2	27	2	0.12658231644638204	1.7088612720261573	0.999998389592662	0.00517813753289923	-3.4594316186372973	5.263309836997566	1.0	0.013096163372041258	ani_enriched
HROM_Genome_0966	Prevotella koreensis	3860	228	151	15	1.1813475045762865	0.7823836543465758	0.006355917872071438	0.9994187495482046	0.5928763715851186	5.0583689517140815	0.017428595849206415	1.0	not_enriched
HROM_Genome_4906	HROM_Genome_4906	207	3	19	3	0.2898551593989617	1.835749342860091	0.9982631224964066	0.008317395757200799	-2.478047296804644	4.789406083098687	1.0	0.020934121688413607	ani_enriched
HROM_Genome_5066	HROM_Genome_5066	1535	2	98	1	0.02605863973749624	1.2768733471373157	1.0	0.009299121741743918	-5.300123724569014	4.677835319653943	1.0	0.023292511670425873	ani_enriched
HROM_Genome_3587	Saccharimonas sp905372275 [HROM_Genome_3587]	210	10	19	3	0.9523812380251601	1.809524352247804	0.6074169665565629	0.009621077499009284	-0.8930847960834881	4.6437990144427195	1.0	0.023983642952075775	not_enriched
HROM_Genome_4852	HROM_Genome_4852	276	2	23	1	0.1449275796994809	1.6666671665440302	0.999988964987795	0.01225342701169191	-3.232660756790275	4.4019496250593475	1.0	0.030400168919483262	ani_enriched
HROM_Genome_3456	Nanosynbacter sp900555425	282	23	10	2	1.63120616300054	0.7092200708698001	0.01546330652838665	0.901143947694755	1.1622714288988771	4.169285382340135	0.04196032656921586	1.0	structural_enriched
HROM_Genome_1717	HROM_Genome_1717	349	0	27	0	0.0	1.54727840103228	1.0	0.01760161009395479	-5.78135971352466	4.039764898511242	1.0	0.043461795540049496	ani_enriched
HROM_Genome_1664	HROM_Genome_1664	399	15	30	5	0.7518799247567053	1.5037598495134106	0.899110497381311	0.018463461630309083	-0.976541027176011	3.9919615468854293	1.0	0.045374827874486004	not_enriched
HROM_Genome_4945	Haemophilus_D parainfluenzae_N	6146	343	223	52	1.1161734554987355	0.7256754535749795	0.02101084432636346	0.9999999004620537	0.6200352676347822	3.862716578052001	0.05671839323334386	1.0	not_enriched
HROM_Genome_2867	Leptotrichia massiliensis	1774	0	106	0	0.0	1.1950398172739607	1.0	0.03630775147682159	-7.734709620225838	3.3157240212012247	1.0	0.08880910103015985	not_enriched
HROM_Genome_1146	Prevotella sp018127805	5671	313	242	36	1.1038620838545894	0.8534652533316633	0.040432998395376694	0.9955627840389898	0.370480695727549	3.2081090354432904	0.10747751104077173	1.0	not_enriched
HROM_Genome_0382	HROM_Genome_0382	8359	451	94	35	1.0790767681943165	0.2249073530161103	0.05244231841154009	1.0	2.2563397532597858	2.9480414103175256	0.13869262889549433	1.0	not_enriched
HROM_Genome_4957	Rodentibacter sp901420285	3239	182	103	25	1.1238039801581234	0.6359989558037732	0.059448079761586205	0.9999998409247172	0.8182656962680543	2.8226519564244272	0.15564045002907745	1.0	not_enriched
HROM_Genome_2874	Leptotrichia buccalis	270	0	19	0	0.0	1.40740782952607	1.0	0.0861548637801218	-5.285402218862249	2.451608860490735	1.0	0.20877527455555098	not_enriched
HROM_Genome_2762	F0422 sp900544365	405	26	3	3	1.2839510023746603	0.14814819258169154	0.11789968741587058	0.999999763339702	2.920565532505595	2.137921122707207	0.3040878076419236	1.0	not_enriched
HROM_Genome_2926	HROM_Genome_2926	459	29	5	2	1.263616936726193	0.2178649890907229	0.11934386075167508	0.9999990075312909	2.423211430724544	2.1257463665511214	0.30629631256957	1.0	not_enriched
HROM_Genome_2915	HROM_Genome_2915	290	13	19	3	0.8965519930374783	1.3103452205932375	0.694771028225195	0.1413295991904173	-0.5305147166987798	1.9566605335898442	1.0	0.33932129575210784	not_enriched
HROM_Genome_2094	Streptococcus rubneri	990	10	56	0	0.20202026261139758	1.1313134706238264	0.999999999999199	0.18930039381404976	-2.427861539636427	1.6644201403989776	1.0	0.4524105742069721	not_enriched
HROM_Genome_2172	Streptococcus mitis_BM	489	4	29	1	0.16359923107180663	1.186094425270598	0.9999999593189687	0.1976261699417235	-2.7127180479195285	1.621378063461303	1.0	0.4701517558887577	not_enriched
HROM_Genome_2665	Gemella sanguinis	41688	15	2121	2	0.007196317644836053	1.017559314979818	1.0	0.2081946371469502	-7.096672652903861	1.5692818813128904	1.0	0.4930427543343684	not_enriched
HROM_Genome_1683	HROM_Genome_1683	630	36	22	0	1.142857485630192	0.6984129078851173	0.22838093004094853	0.97162316146546	0.6979714625503426	1.4767402983771927	0.5804217782991912	1.0	not_enriched
HROM_Genome_0307	Actinomyces johnsonii	780	20	43	3	0.5128206666289323	1.1025644332522047	0.9997711217639479	0.27710040470572966	-1.0853914912306446	1.2833753666100136	1.0	0.6532548002338695	not_enriched
HROM_Genome_1076	HROM_Genome_1076	235	14	2	1	1.1914897190612639	0.17021281700875202	0.2890001936762966	0.9999221748370071	2.5360529002402097	1.2413279207097336	0.7273869608954132	1.0	not_enriched
HROM_Genome_2893	Fusobacterium vincentii	3170	2	163	0	0.012618300314528937	1.0283914756341082	1.0	0.3681046388252986	-6.03121873061072	0.9993880365975163	1.0	0.8638852109368494	not_enriched
HROM_Genome_3573	Saccharimonas sp013333625 [HROM_Genome_3573]	1409	73	37	8	1.0361961943879137	0.5251953314020932	0.39445779756018623	0.9999971157743075	0.9708536543404835	0.9302431214524076	0.9833134570758709	1.0	not_enriched
HROM_Genome_3417	Saccharimonas sp018127705	2850	143	143	53	1.003509072908616	1.003509072908616	0.4948514437959713	0.4948514437959713	0.0	0.7034976750000208	1.0	1.0	not_enriched
HROM_Genome_1014	HROM_Genome_1014	276	14	10	2	1.0144930578963662	0.7246378984974045	0.5164190556906643	0.8869713593457597	0.46566357234881184	0.6608367196628533	1.0	1.0	not_enriched
HROM_Genome_2509	Streptococcus sanguinis_G	2552	15	127	4	0.11755489419197704	0.995298104158739	1.0	0.5344202437738804	-3.040157126471983	0.6265727761637808	1.0	1.0	not_enriched
HROM_Genome_0256	Pauljensenia odontolytica_C	830	39	16	1	0.9397593180031398	0.38554228430898047	0.6769254764829298	0.9999986737424129	1.2593866288186495	0.39019409117933074	1.0	1.0	not_enriched
HROM_Genome_2730	Centipeda sp905372865	435	20	9	4	0.9195405056794649	0.41379322755575915	0.6806682666086639	0.9994620774960533	1.1096244911744981	0.3846802183769823	1.0	1.0	not_enriched
HROM_Genome_1535	Campylobacter_A sp905371695	1792	3	85	3	0.03348215289932203	0.9486609988141242	1.0	0.7058914018881567	-4.610497592828294	0.3482938750088275	1.0	1.0	not_enriched
HROM_Genome_5102	HROM_Genome_5102	595	1	27	0	0.03361345545971153	0.9075632974122113	0.9999999999999444	0.723558960311253	-4.196397212803504	0.32357324305717483	1.0	1.0	not_enriched
HROM_Genome_1894	Stomatobaculum longum_A [HROM_Genome_1894]	11435	558	27	1	0.9759513202605006	0.047223450980346804	0.7282242498174982	1.0	4.3440537569586555	0.31714624275503756	1.0	1.0	not_enriched
HROM_Genome_4934	Haemophilus_D parainfluenzae	136405	6771	873	202	0.9927791548406256	0.12800121136846346	0.7315779645090464	1.0	2.9545958419204745	0.3125514825075398	1.0	1.0	not_enriched
HROM_Genome_1016	HROM_Genome_1016	495	22	11	1	0.8888891554901494	0.4444445777450747	0.7431405097050887	0.9994599063929477	0.9682911402726618	0.2968701408313009	1.0	1.0	not_enriched
HROM_Genome_2513	Streptococcus sanguinis_E	402	17	8	3	0.8457713979477168	0.398010069622455	0.7919669656679651	0.9994213526577757	1.0418201756946268	0.23323559805279365	1.0	1.0	not_enriched
HROM_Genome_2136	Streptococcus mitis	202	8	2	0	0.7920794454862718	0.19801986137156796	0.7955812843011848	0.9996320390287403	1.765534746362977	0.22868225628456323	1.0	1.0	not_enriched
HROM_Genome_1162	HROM_Genome_1162	2493	15	116	6	0.12033697953386499	0.9306059750618894	1.0	0.7986817217101565	-2.909989834267405	0.22479275837117207	1.0	1.0	not_enriched
HROM_Genome_2048	HROM_Genome_2048	2606	121	94	16	0.92862652564157	0.721412342233947	0.8100179900190547	0.9997317457685602	0.3625700793847084	0.2106988216622213	1.0	1.0	not_enriched
HROM_Genome_3580	Saccharimonas sp015257605 [HROM_Genome_3580]	4034	190	32	7	0.9419933415271166	0.15865151015193543	0.8103104413177599	1.0	2.5512793744648676	0.21033784385522247	1.0	1.0	not_enriched
HROM_Genome_5075	Treponema_C sp905372025	373	5	15	1	0.2680965951545357	0.804289785463607	0.9999629287856139	0.8381071792145807	-1.4947646917495778	0.1766092878543293	1.0	1.0	not_enriched
HROM_Genome_1938	Peptoanaerobacter yurii	333	13	11	3	0.7807810149575637	0.6606608588102462	0.8530248309484919	0.9466371409360578	0.2313255461064558	0.15896662177523788	1.0	1.0	not_enriched
HROM_Genome_2717	Selenomonas sp905373085	1485	5	65	2	0.06734008753713253	0.8754211379827229	1.0	0.8786097631195584	-3.573991382900153	0.12941443536976102	1.0	1.0	not_enriched
HROM_Genome_2770	F0422 sp900766245	350	13	8	1	0.7428573656596249	0.4571429942520769	0.8943791092422171	0.9966540131510798	0.667424660913129	0.11162553414141245	1.0	1.0	not_enriched
HROM_Genome_2664	Gemella morbillorum	3051	50	138	8	0.3277614880125919	0.9046217069147537	1.0	0.8957716435787921	-1.4555306832973935	0.1100697605673059	1.0	1.0	not_enriched
HROM_Genome_1196	HROM_Genome_1196	255	0	8	0	0.0	0.6274511685812819	1.0	0.9430614996286849	-4.087462841250339	0.05862378147767048	1.0	1.0	not_enriched
HROM_Genome_0246	Pauljensenia sp018382595 [HROM_Genome_0246]	1406	57	6	1	0.810811053994393	0.08534853199940978	0.9578944959640467	1.0	3.145050332803283	0.04301763654982744	1.0	1.0	not_enriched
HROM_Genome_5071	HROM_Genome_5071	549	10	19	3	0.3642988342172744	0.6921677850128213	0.999969441795375	0.966110217198536	-0.8930847960834881	0.03447735479931149	1.0	1.0	not_enriched
HROM_Genome_1067	Bacteroides_D sp905373665	435	5	14	1	0.22988512641986622	0.6436783539756253	0.9999972325027022	0.9719198821086145	-1.398549376490275	0.02848190373307478	1.0	1.0	not_enriched
HROM_Genome_2574	HROM_Genome_2574	5344	10	235	10	0.037425160925389896	0.8794912817466626	1.0	0.981453001837014	-4.487265826834023	0.018721150429403664	1.0	1.0	not_enriched
HROM_Genome_2734	HROM_Genome_2734	276	1	7	0	0.07246378984974045	0.5072465289481831	0.9999992892735209	0.9857898962711464	-2.321928094887362	0.014312034031849533	1.0	1.0	not_enriched
HROM_Genome_5067	HROM_Genome_5067	780	1	26	1	0.02564103333144662	0.6666668666176121	1.0	0.9902175841585368	-4.142957953842043	0.009830578023702297	1.0	1.0	not_enriched
HROM_Genome_2810	Veillonella sp902834965	231	0	5	0	0.0	0.43290056273870914	1.0	0.9909277393450433	-3.4594316186372973	0.009113664217836792	1.0	1.0	not_enriched
HROM_Genome_0269	Pauljensenia odontolytica_B	815	2	26	0	0.04907976932154199	0.6380370011800459	1.0	0.9953222250173478	-3.4059923596758366	0.004688750011230901	1.0	1.0	not_enriched
HROM_Genome_5045	Treponema sp905373565	741	0	23	0	0.0	0.6207829122350234	1.0	0.995466497218828	-5.554588851677638	0.00454381026938755	1.0	1.0	not_enriched
HROM_Genome_4887	HROM_Genome_4887	826	10	26	1	0.24213082322673563	0.6295401403895127	0.9999999992695512	0.9963219648194028	-1.335603031784439	0.003684815783294824	1.0	1.0	not_enriched
HROM_Genome_5038	Treponema sp010365865	20902	961	404	39	0.9195295074435822	0.38656599480458603	0.9966969489235081	1.0	1.2491471549099198	0.0033085181917924616	1.0	1.0	not_enriched
HROM_Genome_0244	Pauljensenia sp000411415	8256	360	11	2	0.8720932848195505	0.02664729481393071	0.996946806773393	1.0	4.97029349318381	0.0030578637301023263	1.0	1.0	not_enriched
HROM_Genome_2106	HROM_Genome_2106	325	0	7	0	0.0	0.4307693599683032	1.0	0.9971484776780727	-3.9068905956085187	0.0028555956570170174	1.0	1.0	not_enriched
HROM_Genome_2576	HROM_Genome_2576	325	0	7	0	0.0	0.4307693599683032	1.0	0.9971484776780727	-3.9068905956085187	0.0028555956570170174	1.0	1.0	not_enriched
HROM_Genome_4939	Haemophilus_D sp900756875	541	10	13	3	0.36968587797649466	0.48059164136944305	0.9999594314998564	0.9992145842624183	-0.36257007938470825	0.000785724338119265	1.0	1.0	not_enriched
HROM_Genome_2178	HROM_Genome_2178	206	0	2	0	0.0	0.19417481551969282	1.0	0.999694869043758	-2.321928094887362	0.0003051775181640823	1.0	1.0	not_enriched
HROM_Genome_2891	Fusobacterium animalis	666	4	16	1	0.1201201561473175	0.48048062458927	0.9999999999886319	0.9997580112740397	-1.8744691179161412	0.00024201800995631533	1.0	1.0	not_enriched
HROM_Genome_2097	Streptococcus xiaochunlingii	666	16	1	1	0.48048062458927	0.030030039036829374	0.9997580112740397	0.9999999999999986	3.4594316186372973	0.00024201800995631533	1.0	1.0	not_enriched
HROM_Genome_4944	Haemophilus_D parainfluenzae_M	1606	13	52	4	0.1618929501748871	0.6475718006995484	1.0	0.9997684507531059	-1.9593580155026542	0.00023157605855978042	1.0	1.0	not_enriched
HROM_Genome_1766	HROM_Genome_1766	416	7	4	3	0.33653856247523684	0.19230774998584965	0.9998918862987941	0.9999989191841684	0.7369655941662062	0.00010811954591331114	1.0	1.0	not_enriched
HROM_Genome_2199	HROM_Genome_2199	271	0	3	0	0.0	0.2214022804265132	1.0	0.9998928945073182	-2.807354922057604	0.00010711122888464653	1.0	1.0	not_enriched
HROM_Genome_1750	HROM_Genome_1750	351	2	5	0	0.11396014813976275	0.28490037034940685	0.9999997045969313	0.9999089548557321	-1.137503523749935	9.104928912872498e-05	1.0	1.0	not_enriched
HROM_Genome_0430	HROM_Genome_0430	280	3	0	0	0.214285778555661	0.0	0.9999282538590012	1.0	2.807354922057604	7.174871487627397e-05	1.0	1.0	not_enriched
HROM_Genome_2562	HROM_Genome_2562	430	4	7	0	0.18604656742817083	0.3255814929992989	0.9999994204679429	0.9999363115031765	-0.7369655941662062	6.369052502185526e-05	1.0	1.0	not_enriched
HROM_Genome_2759	HROM_Genome_2759	706	0	15	0	0.0	0.42492930591774136	1.0	0.9999713959400814	-4.954196310386875	2.860446902243062e-05	1.0	1.0	not_enriched
HROM_Genome_0983	Prevotella sp000467895	492	0	8	0	0.0	0.32520334956956687	1.0	0.9999779950436762	-4.087462841250339	2.200519843641828e-05	1.0	1.0	not_enriched
HROM_Genome_1682	Catonella morbi	386	0	5	0	0.0	0.2590674352140979	1.0	0.9999783287226898	-3.4594316186372973	2.1671512135720554e-05	1.0	1.0	not_enriched
HROM_Genome_2204	Streptococcus peroris	351	4	3	0	0.2279202962795255	0.17094022220964408	0.9999813197326384	0.9999971234821349	0.3625700793847084	1.8680441839991112e-05	1.0	1.0	not_enriched
HROM_Genome_0310	Actinomyces oris_C	722	2	15	1	0.055401678666283545	0.4155125899971266	0.9999999999999968	0.9999829332286004	-2.6322682154995127	1.706691703855268e-05	1.0	1.0	not_enriched
HROM_Genome_2105	HROM_Genome_2105	273	1	2	0	0.07326009523270463	0.14652019046540926	0.9999991710431663	0.999987260189286	-0.7369655941662062	1.2739891866164496e-05	1.0	1.0	not_enriched
HROM_Genome_2506	Streptococcus cristatus [HROM_Genome_2506]	910	16	21	10	0.35164845711698217	0.4615385999660391	0.9999999156129561	0.9999877710289928	-0.38187063534364446	1.222904578166285e-05	1.0	1.0	not_enriched
HROM_Genome_2160	Streptococcus sp905371745	400	4	5	2	0.2000000599852836	0.25000007498160454	0.9999978049293354	0.9999878987561366	-0.2895066171949848	1.2101317084045406e-05	1.0	1.0	not_enriched
HROM_Genome_2919	HROM_Genome_2919	1284	34	12	2	0.52959517441586	0.18691594391147998	0.9999910521767303	0.9999999999999999	1.4646682670034443	8.947863301645658e-06	1.0	1.0	not_enriched
HROM_Genome_5027	HROM_Genome_5027	1002	0	23	0	0.0	0.45908197401811607	1.0	0.9999955826308464	-5.554588851677638	4.417378910195751e-06	1.0	1.0	not_enriched
HROM_Genome_4826	Neisseria mucosa_A	31947	106	1426	97	0.06635992850170613	0.8927288494663487	1.0	0.999996393268746	-3.7435544113558814	3.6067377582882526e-06	1.0	1.0	not_enriched
HROM_Genome_2098	Streptococcus koreensis [HROM_Genome_2098]	252	0	1	0	0.0	0.07936510316876334	1.0	0.9999975659010975	-1.5849625007211563	2.4341018650237987e-06	1.0	1.0	not_enriched
HROM_Genome_2866	Leptotrichia hongkongensis	2052	3	59	1	0.029239774851649646	0.5750489054157765	1.0	0.99999930593002	-4.087462841250339	6.940702208761417e-07	1.0	1.0	not_enriched
HROM_Genome_0411	Lancefieldella sp015258605	588	6	8	2	0.20408169386253427	0.27210892515004576	0.9999999780186672	0.9999994684586614	-0.38702312310924736	5.31541479930718e-07	1.0	1.0	not_enriched
HROM_Genome_0271	Pauljensenia sp018382595 [HROM_Genome_0271]	861	16	11	2	0.37166097093664785	0.25551691751894534	0.9999995373503224	0.9999999991944053	0.5208321633014406	4.6264978459128775e-07	1.0	1.0	not_enriched
HROM_Genome_2881	Leptotrichia_A sp001274535	17528	9	738	6	0.010269286512252125	0.8420814940046741	1.0	0.9999996062650043	-6.280526597321204	3.937350732647755e-07	1.0	1.0	not_enriched
HROM_Genome_0425	Lancefieldella parvula	1875	51	6	0	0.5440001631599714	0.06400001919529075	0.9999996951354226	1.0	2.9860608090421263	3.048646238668412e-07	1.0	1.0	not_enriched
HROM_Genome_2046	HROM_Genome_2046	300	0	1	0	0.0	0.0666666866617612	1.0	0.9999997924768437	-1.5849625007211563	2.0752317790918053e-07	1.0	1.0	not_enriched
HROM_Genome_1921	Eubacterium_B infirmum	2553	76	34	5	0.5953781652519214	0.26635338971796485	0.9999998259839737	1.0	1.1488633859144828	1.740160414255681e-07	1.0	1.0	not_enriched
HROM_Genome_2766	F0422 sp003992055	308	0	1	0	0.0	0.06493508441080637	1.0	0.9999998623252128	-1.5849625007211563	1.376747967054271e-07	1.0	1.0	not_enriched
HROM_Genome_1224	Capnocytophaga endodontalis	1427	4	33	1	0.056061684648993304	0.46250889835419473	1.0	0.9999999202979132	-2.89616418901546	7.970208996105482e-08	1.0	1.0	not_enriched
HROM_Genome_1765	HROM_Genome_1765	432	3	0	0	0.13888893054533583	0.0	0.9999999329752696	1.0	2.807354922057604	6.702473264812588e-08	1.0	1.0	not_enriched
HROM_Genome_2605	Granulicatella adiacens_A [HROM_Genome_2605]	403	0	2	0	0.0	0.09925561289592238	1.0	0.9999999766037385	-2.321928094887362	2.3396261804095087e-08	1.0	1.0	not_enriched
HROM_Genome_1088	Porphyromonas catoniae	108701	5024	1808	352	0.9243707982135075	0.3326557331150521	0.9999999967075124	1.0	1.4741864394101654	3.292487563133444e-09	1.0	1.0	not_enriched
HROM_Genome_0224	HROM_Genome_0224	1540	33	1	0	0.428571557111322	0.012987016882161275	0.9999999972970272	1.0	4.481126689736616	2.702972803275573e-09	1.0	1.0	not_enriched
HROM_Genome_2135	Streptococcus symci	686	6	2	1	0.1749271661678865	0.05830905538929552	0.9999999996954373	0.9999999999999806	1.3785116232537298	3.045627129709887e-10	1.0	1.0	not_enriched
HROM_Genome_2575	HROM_Genome_2575	493	0	2	0	0.0	0.0811359269717175	1.0	0.9999999997193181	-2.321928094887362	2.806819124517301e-10	1.0	1.0	not_enriched
HROM_Genome_1102	HROM_Genome_1102	1270	22	7	2	0.34645679682490077	0.1102362535351957	0.9999999997387755	1.0	1.584962500721156	2.612244547209472e-10	1.0	1.0	not_enriched
HROM_Genome_2156	Streptococcus oralis_S	1218	5	20	1	0.08210183086423793	0.3284073234569517	1.0	0.9999999998403302	-1.8981203859807863	1.5966983094461042e-10	1.0	1.0	not_enriched
HROM_Genome_2763	HROM_Genome_2763	1211	19	4	0	0.3137903501007752	0.06606112633700532	0.9999999999392466	1.0	2.1154772174199357	6.075343542858954e-11	1.0	1.0	not_enriched
HROM_Genome_1670	Shuttleworthia satelles	1546	8	29	0	0.10349291590441585	0.37516182015350746	1.0	0.999999999955818	-1.7951802081115018	4.4181952969063897e-11	1.0	1.0	not_enriched
HROM_Genome_0225	HROM_Genome_0225	1128	16	3	0	0.28368802834792006	0.053191505315235	0.9999999999722408	1.0	2.237039197300849	2.7759289503007596e-11	1.0	1.0	not_enriched
HROM_Genome_2180	Streptococcus infantis_H	617	0	3	0	0.0	0.09724476174324972	1.0	0.999999999989919	-2.807354922057604	1.0081080444050113e-11	1.0	1.0	not_enriched
HROM_Genome_0974	Prevotella veroralis	5663	20	176	20	0.07063396079296615	0.621578854978102	1.0	0.9999999999989603	-3.1059723686530964	1.0397288200381888e-12	1.0	1.0	not_enriched
HROM_Genome_1705	Johnsonella sp905373785	1530	1	25	0	0.013071899345443375	0.32679748363608435	1.0	0.9999999999991266	-4.087462841250339	8.733724949095093e-13	1.0	1.0	not_enriched
HROM_Genome_4908	HROM_Genome_4908	3150	23	74	13	0.14603178983052453	0.469841410759079	1.0	0.9999999999999875	-1.6645796687845242	1.2509158959745834e-14	1.0	1.0	not_enriched
HROM_Genome_5028	Treponema_B sp905372345	1581	0	23	0	0.0	0.29095517897922346	1.0	0.999999999999989	-5.554588851677638	1.1043093036659754e-14	1.0	1.0	not_enriched
HROM_Genome_1884	Oribacterium sp000160135	2174	25	41	4	0.2299908693483022	0.3771850257312156	1.0	0.9999999999999892	-0.7026140893754291	1.0726418617451784e-14	1.0	1.0	not_enriched
HROM_Genome_5076	Treponema_C maltophilum	1073	1	9	1	0.01863933457458375	0.16775401117125374	1.0	0.9999999999999963	-2.662965012722429	3.635260957099499e-15	1.0	1.0	not_enriched
HROM_Genome_1922	HROM_Genome_1922	2607	54	11	3	0.4142693992790684	0.08438821096425468	0.9999999999999963	1.0	2.2446223687199134	3.620077960699154e-15	1.0	1.0	not_enriched
HROM_Genome_2706	CAJPQU01 sp905373705	952	1	6	0	0.021008409662319708	0.12605045797391823	1.0	0.9999999999999982	-2.115477217419936	1.7915740752568067e-15	1.0	1.0	not_enriched
