query	reference	ani	ani_uniform	af_query	af_reference	std_err	synteny_blocks	anchor_adjacency	breakpoint_count	het_shape	retention	ani_from_loss	ani_from_hist	enzyme_spread	enzyme_chi2	per_enzyme	n_anchors	n_chains	n_tags	max_block_anchors	mean_block_anchors	flag	ani_gated	gate	ani_upper95	flag
NZ_CP038300.1	NZ_CP038346.1	99.9610	99.9651	0.9756	0.9657	0.00400	63	0.9916	584	0.070	0.9979	99.8904	99.9834	0.0168	1.23	AlfI:99.96,AloI:99.96,BcgI:99.97,FalI:99.97	8185	63	7068	935	115.38095238095238	ok	99.9610	gamma	99.9153	ok
NZ_CP038300.1	NZ_CP038349.1	99.9339	99.9447	0.9517	0.9693	0.00509	56	0.9923	366	0.070	0.9966	99.8362	99.9714	0.0134	0.23	AlfI:99.94,AloI:99.95,BcgI:99.94,FalI:99.95	7961	56	6947	1249	124.58928571428571	ok	99.9339	gamma	99.8672	ok
NZ_CP038300.1	NZ_CP038351.1	99.9505	99.9568	0.9632	0.9703	0.00447	67	0.9910	562	0.070	0.9974	99.8659	99.9792	0.0169	0.86	AlfI:99.95,AloI:99.95,BcgI:99.96,FalI:99.95	8258	67	7007	1484	107.43283582089552	ok	99.9505	gamma	99.8937	ok
NZ_CP038300.1	NZ_CP038353.1	99.9454	99.9518	0.9637	0.9741	0.00472	67	0.9909	481	0.070	0.9971	99.8801	99.9694	0.0155	0.43	AlfI:99.95,AloI:99.96,BcgI:99.96,FalI:99.95	8069	67	7014	935	106.6268656716418	ok	99.9454	gamma	99.9063	ok
NZ_CP038300.1	NZ_CP038355.1	99.9786	99.9795	0.9838	0.9902	0.00305	55	0.9927	506	0.070	0.9988	99.9491	99.9870	0.0169	1.33	AlfI:99.98,AloI:99.97,BcgI:99.98,FalI:99.99	8225	55	7113	1556	132.70909090909092	ok	99.9786	gamma	99.9655	ok
NZ_CP038300.1	NZ_CP038357.1	99.9325	99.9432	0.9618	0.9677	0.00514	68	0.9907	489	0.070	0.9965	99.8396	99.9687	0.0180	0.34	AlfI:99.94,AloI:99.93,BcgI:99.95,FalI:99.93	8146	68	6991	1478	104.45588235294117	ok	99.9325	gamma	99.8701	ok
NZ_CP038300.1	NZ_CP038360.1	99.9375	99.9454	0.9550	0.9638	0.00505	62	0.9915	390	0.070	0.9967	99.8745	99.9628	0.0248	0.98	AlfI:99.94,AloI:99.93,BcgI:99.95,FalI:99.93	7926	62	6963	934	113.37096774193549	ok	99.9375	gamma	99.9014	ok
NZ_CP038300.1	NZ_CP038366.1	99.9452	99.9515	0.9687	0.9698	0.00473	52	0.9930	406	0.070	0.9971	99.8829	99.9684	0.0389	2.87	AlfI:99.94,AloI:99.98,BcgI:99.95,FalI:99.97	8005	52	7036	935	136.55769230769232	ok	99.9452	gamma	99.9087	ok
NZ_CP038300.1	NZ_CP038372.1	99.9206	99.9362	0.9640	0.9724	0.00545	70	0.9906	591	0.070	0.9961	99.8023	99.9693	0.0085	0.14	AlfI:99.94,AloI:99.94,BcgI:99.93,FalI:99.93	8333	70	7011	1476	102.87142857142857	ok	99.9206	gamma	99.8363	ok
NZ_CP038300.1	NZ_CP038402.1	99.9768	99.9780	0.9749	0.9781	0.00317	60	0.9920	490	0.070	0.9987	99.9395	99.9875	0.0286	1.15	AlfI:99.98,AloI:100.00,BcgI:99.97,FalI:99.97	8120	60	7075	1439	120.18333333333334	ok	99.9768	gamma	99.9576	ok
NZ_CP038300.1	NZ_CP038414.1	99.9632	99.9632	0.9742	0.9799	0.00411	61	0.9919	575	inf	0.9978	99.8856	99.9822	0.0252	2.62	AlfI:99.95,AloI:99.95,BcgI:99.97,FalI:99.97	8194	61	7061	1543	118.98360655737704	ok	99.9632	uniform	99.9111	ok
NZ_CP038300.1	NZ_CP038416.1	99.9442	99.9512	0.9608	0.9613	0.00476	60	0.9918	404	0.070	0.9970	99.8728	99.9705	0.0184	1.18	AlfI:99.94,AloI:99.94,BcgI:99.96,FalI:99.94	7944	60	6996	935	117.73333333333333	ok	99.9442	gamma	99.8998	ok
NZ_CP038300.1	NZ_CP039834.1	99.9436	99.9511	0.9737	0.9867	0.00474	59	0.9921	486	0.070	0.9970	99.8645	99.9724	0.0128	0.23	AlfI:99.95,AloI:99.96,BcgI:99.95,FalI:99.96	8129	59	7056	1546	121.91525423728814	ok	99.9436	gamma	99.8923	ok
NZ_CP038300.1	NZ_CP062778.1	99.9650	99.9679	0.9773	0.9858	0.00383	65	0.9913	526	0.070	0.9981	99.9093	99.9823	0.0181	1.50	AlfI:99.97,AloI:99.98,BcgI:99.96,FalI:99.98	8170	65	7084	1557	111.72307692307692	ok	99.9650	gamma	99.9318	ok
NZ_CP038300.1	NZ_CP062700.1	99.9640	99.9670	0.9778	0.9900	0.00388	55	0.9926	446	0.070	0.9980	99.9093	99.9812	0.0170	1.07	AlfI:99.97,AloI:99.98,BcgI:99.96,FalI:99.98	8100	55	7084	1557	130.98181818181817	ok	99.9640	gamma	99.9318	ok
NZ_CP038300.1	NZ_CP062702.1	99.9504	99.9562	0.9579	0.9685	0.00452	60	0.9918	471	0.070	0.9973	99.8817	99.9744	0.0383	1.76	AlfI:99.96,AloI:99.98,BcgI:99.96,FalI:99.94	7968	60	6965	1270	117.98333333333333	ok	99.9504	gamma	99.9078	ok
NZ_CP038300.1	NZ_CP062705.1	99.9515	99.9578	0.9640	0.9694	0.00443	69	0.9907	578	0.070	0.9974	99.8682	99.9798	0.0247	2.12	AlfI:99.94,AloI:99.95,BcgI:99.97,FalI:99.95	8137	69	7007	933	104.3623188405797	ok	99.9515	gamma	99.8958	ok
NZ_CP038300.1	NZ_CP062708.1	99.9534	99.9592	0.9635	0.9689	0.00435	69	0.9907	578	0.070	0.9975	99.8729	99.9803	0.0276	2.79	AlfI:99.94,AloI:99.95,BcgI:99.97,FalI:99.95	8137	69	7004	933	104.34782608695652	ok	99.9534	gamma	99.8999	ok
NZ_CP038300.1	NZ_CP062711.1	99.9534	99.9592	0.9635	0.9751	0.00435	69	0.9907	578	0.070	0.9975	99.8729	99.9803	0.0276	2.79	AlfI:99.94,AloI:99.95,BcgI:99.97,FalI:99.95	8137	69	7004	933	104.34782608695652	ok	99.9534	gamma	99.8999	ok
NZ_CP038300.1	NZ_CP062713.1	99.9520	99.9582	0.9640	0.9758	0.00440	69	0.9907	578	0.070	0.9975	99.8682	99.9804	0.0257	2.33	AlfI:99.94,AloI:99.95,BcgI:99.97,FalI:99.95	8137	69	7007	933	104.3623188405797	ok	99.9520	gamma	99.8958	ok
NZ_CP038300.1	NZ_CP062715.1	99.9567	99.9618	0.9611	0.9761	0.00421	73	0.9901	599	0.070	0.9977	99.8772	99.9826	0.0231	1.43	AlfI:99.95,AloI:99.97,BcgI:99.97,FalI:99.96	8135	73	6982	934	98.61643835616438	ok	99.9567	gamma	99.9038	ok
NZ_CP038300.1	NZ_CP062717.1	99.9606	99.9648	0.9640	0.9758	0.00404	72	0.9903	595	0.070	0.9979	99.8894	99.9833	0.0213	1.79	AlfI:99.95,AloI:99.97,BcgI:99.97,FalI:99.96	8167	72	7005	934	100.30555555555556	ok	99.9606	gamma	99.9145	ok
NZ_CP038300.1	NZ_CP062719.1	99.9562	99.9615	0.9640	0.9665	0.00423	64	0.9913	544	0.070	0.9977	99.8753	99.9827	0.0282	2.87	AlfI:99.95,AloI:99.96,BcgI:99.97,FalI:99.96	8131	64	7005	934	111.984375	ok	99.9562	gamma	99.9020	ok
NZ_CP038300.1	NZ_CP062721.1	99.9538	99.9596	0.9644	0.9670	0.00433	64	0.9913	544	0.070	0.9975	99.8706	99.9815	0.0262	2.69	AlfI:99.95,AloI:99.96,BcgI:99.97,FalI:99.95	8131	64	7008	934	112	ok	99.9538	gamma	99.8979	ok
NZ_CP038300.1	NZ_CP062723.1	99.9581	99.9629	0.9645	0.9763	0.00415	71	0.9904	591	0.070	0.9977	99.8800	99.9833	0.0184	1.38	AlfI:99.95,AloI:99.97,BcgI:99.97,FalI:99.96	8166	71	7008	933	101.64788732394366	ok	99.9581	gamma	99.9063	ok
NZ_CP038300.1	NZ_CP062725.1	99.9557	99.9611	0.9670	0.9769	0.00424	67	0.9910	580	0.070	0.9976	99.8755	99.9821	0.0179	1.19	AlfI:99.95,AloI:99.96,BcgI:99.97,FalI:99.96	8203	67	7016	933	107.61194029850746	ok	99.9557	gamma	99.9022	ok
NZ_CP038300.1	NZ_CP062727.1	99.9630	99.9666	0.9641	0.9764	0.00393	69	0.9907	598	0.070	0.9980	99.8965	99.9838	0.0192	1.74	AlfI:99.96,AloI:99.96,BcgI:99.98,FalI:99.96	8155	69	7005	934	104.6376811594203	ok	99.9630	gamma	99.9207	ok
NZ_CP038300.1	NZ_CP062729.1	99.9596	99.9643	0.9641	0.9763	0.00407	70	0.9906	589	0.070	0.9978	99.8800	99.9850	0.0251	2.37	AlfI:99.95,AloI:99.97,BcgI:99.97,FalI:99.96	8168	70	7005	934	103.05714285714286	ok	99.9596	gamma	99.9062	ok
NZ_CP038300.1	NZ_CP062780.1	99.9593	99.9638	0.9640	0.9757	0.00409	70	0.9906	587	0.070	0.9978	99.8847	99.9833	0.0194	1.43	AlfI:99.95,AloI:99.97,BcgI:99.97,FalI:99.96	8169	70	7007	934	103.05714285714286	ok	99.9593	gamma	99.9104	ok
NZ_CP038300.1	NZ_CP062731.1	99.9606	99.9648	0.9635	0.9752	0.00404	70	0.9906	587	0.070	0.9979	99.8894	99.9833	0.0213	1.79	AlfI:99.95,AloI:99.97,BcgI:99.97,FalI:99.96	8169	70	7004	934	103.04285714285714	ok	99.9606	gamma	99.9145	ok
NZ_CP038300.1	NZ_CP062733.1	99.9599	99.9643	0.9636	0.9746	0.00407	70	0.9906	588	0.070	0.9978	99.8871	99.9833	0.0237	2.23	AlfI:99.95,AloI:99.96,BcgI:99.97,FalI:99.96	8170	70	7004	934	103.02857142857142	ok	99.9599	gamma	99.9124	ok
NZ_CP038300.1	NZ_CP062739.1	99.9593	99.9638	0.9641	0.9755	0.00409	78	0.9898	1024	0.070	0.9978	99.8847	99.9833	0.0194	1.43	AlfI:99.95,AloI:99.97,BcgI:99.97,FalI:99.96	8436	78	7007	934	95.75641025641026	ok	99.9593	gamma	99.9104	ok
NZ_CP038300.1	NZ_CP062736.1	99.9606	99.9648	0.9635	0.9746	0.00404	70	0.9906	587	0.070	0.9979	99.8894	99.9833	0.0213	1.79	AlfI:99.95,AloI:99.97,BcgI:99.97,FalI:99.96	8169	70	7004	934	103.04285714285714	ok	99.9606	gamma	99.9145	ok
NZ_CP038300.1	NZ_CP062742.1	99.9635	99.9671	0.9641	0.9761	0.00390	69	0.9907	592	0.070	0.9980	99.8965	99.9844	0.0192	1.66	AlfI:99.96,AloI:99.97,BcgI:99.98,FalI:99.96	8169	69	7005	934	104.56521739130434	ok	99.9635	gamma	99.9207	ok
NZ_CP038300.1	NZ_CP062744.1	99.9583	99.9634	0.9640	0.9757	0.00412	71	0.9904	596	0.070	0.9978	99.8753	99.9850	0.0231	1.96	AlfI:99.95,AloI:99.97,BcgI:99.97,FalI:99.96	8170	71	7007	934	101.64788732394366	ok	99.9583	gamma	99.9021	ok
NZ_CP038300.1	NZ_CP062746.1	99.9583	99.9634	0.9645	0.9757	0.00412	71	0.9904	596	0.070	0.9978	99.8753	99.9850	0.0231	1.96	AlfI:99.95,AloI:99.97,BcgI:99.97,FalI:99.96	8169	71	7008	934	101.66197183098592	ok	99.9583	gamma	99.9021	ok
NZ_CP038300.1	NZ_CP062749.1	99.9571	99.9620	0.9645	0.9762	0.00420	64	0.9913	526	0.070	0.9977	99.8824	99.9815	0.0211	1.60	AlfI:99.95,AloI:99.96,BcgI:99.97,FalI:99.96	8078	64	7008	934	111.78125	ok	99.9571	gamma	99.9083	ok
NZ_CP038300.1	NZ_CP062752.1	99.9594	99.9638	0.9637	0.9749	0.00409	71	0.9904	588	0.070	0.9978	99.8871	99.9827	0.0194	1.43	AlfI:99.95,AloI:99.97,BcgI:99.97,FalI:99.96	8167	71	7005	934	101.59154929577464	ok	99.9594	gamma	99.9125	ok
NZ_CP038300.1	NZ_CP062755.1	99.9577	99.9625	0.9645	0.9760	0.00417	65	0.9912	566	0.070	0.9977	99.8848	99.9815	0.0198	1.44	AlfI:99.95,AloI:99.96,BcgI:99.97,FalI:99.96	8150	65	7008	934	110.73846153846154	ok	99.9577	gamma	99.9104	ok
NZ_CP038300.1	NZ_CP062761.1	99.9622	99.9660	0.9598	0.9739	0.00398	71	0.9904	604	0.070	0.9979	99.8937	99.9838	0.0196	1.63	AlfI:99.96,AloI:99.97,BcgI:99.97,FalI:99.96	8146	71	6973	934	101.35211267605634	ok	99.9622	gamma	99.9183	ok
NZ_CP038300.1	NZ_CP062758.1	99.9566	99.9619	0.9639	0.9752	0.00420	69	0.9907	585	0.070	0.9977	99.8729	99.9838	0.0212	1.60	AlfI:99.95,AloI:99.96,BcgI:99.97,FalI:99.96	8161	69	7005	934	104.4927536231884	ok	99.9566	gamma	99.8999	ok
NZ_CP038300.1	NZ_CP062763.1	99.9572	99.9618	0.9609	0.9725	0.00421	70	0.9905	586	0.070	0.9977	99.8867	99.9803	0.0152	0.94	AlfI:99.95,AloI:99.95,BcgI:99.97,FalI:99.96	8154	70	6981	934	102.68571428571428	ok	99.9572	gamma	99.9122	ok
NZ_CP038300.1	NZ_CP062766.1	99.9604	99.9648	0.9641	0.9760	0.00404	67	0.9910	579	0.070	0.9979	99.8847	99.9844	0.0213	1.79	AlfI:99.95,AloI:99.97,BcgI:99.97,FalI:99.96	8188	67	7005	934	107.50746268656717	ok	99.9604	gamma	99.9104	ok
NZ_CP038300.1	NZ_CP062782.1	99.9501	99.9574	0.9681	0.9706	0.00444	61	0.9918	531	0.070	0.9974	99.8520	99.9833	0.0257	2.36	AlfI:99.94,AloI:99.96,BcgI:99.97,FalI:99.94	8153	61	7021	934	117.47540983606558	ok	99.9501	gamma	99.8813	ok
NZ_CP038300.1	NZ_CP062769.1	99.9581	99.9627	0.9540	0.9679	0.00417	60	0.9918	441	0.070	0.9977	99.8864	99.9814	0.0155	0.95	AlfI:99.96,AloI:99.95,BcgI:99.97,FalI:99.96	7981	60	6966	934	117.73333333333333	ok	99.9581	gamma	99.9120	ok
NZ_CP038300.1	NZ_CP062771.1	99.9607	99.9648	0.9641	0.9759	0.00404	66	0.9911	571	0.070	0.9979	99.8918	99.9827	0.0199	1.66	AlfI:99.95,AloI:99.96,BcgI:99.97,FalI:99.96	8134	66	7005	934	108.96969696969697	ok	99.9607	gamma	99.9166	ok
NZ_CP038300.1	NZ_CP062774.1	99.9549	99.9606	0.9642	0.9692	0.00428	71	0.9904	589	0.070	0.9976	99.8706	99.9827	0.0218	1.57	AlfI:99.95,AloI:99.95,BcgI:99.97,FalI:99.96	8164	71	7008	934	101.53521126760563	ok	99.9549	gamma	99.8979	ok
NZ_CP038302.1	NZ_CP038309.1	99.9697	99.9719	0.9673	0.9865	0.00357	58	0.9924	517	0.070	0.9983	99.9216	99.9842	0.0324	1.66	AlfI:99.97,AloI:99.96,BcgI:99.98,FalI:99.95	8287	58	7147	930	125.17241379310344	ok	99.9697	gamma	99.9424	ok
NZ_CP038302.1	NZ_CP038319.1	99.9490	99.9548	0.9332	0.9828	0.00458	70	0.9905	471	0.070	0.9973	99.8843	99.9722	0.0235	1.92	AlfI:99.94,AloI:99.95,BcgI:99.97,FalI:99.94	8074	70	6978	930	101.9	ok	99.9490	gamma	99.9100	ok
NZ_CP038302.1	NZ_CP038333.1	99.9683	99.9703	0.9580	0.9748	0.00368	60	0.9920	493	0.070	0.9982	99.9304	99.9801	0.0169	0.36	AlfI:99.97,AloI:99.96,BcgI:99.97,FalI:99.98	8216	60	7103	930	121	ok	99.9683	gamma	99.9499	ok
NZ_CP038302.1	NZ_CP038339.1	99.9484	99.9544	0.9350	0.9624	0.00460	61	0.9916	373	0.070	0.9972	99.8820	99.9722	0.0426	4.64	AlfI:99.94,AloI:99.93,BcgI:99.97,FalI:99.93	7945	61	6983	930	115.34426229508196	ok	99.9484	gamma	99.9080	ok
NZ_CP038302.1	NZ_CP038342.1	99.9241	99.9379	0.9450	0.9736	0.00536	67	0.9908	430	0.070	0.9962	99.8172	99.9677	0.0266	0.90	AlfI:99.94,AloI:99.92,BcgI:99.94,FalI:99.92	8166	67	7038	930	106.01492537313433	ok	99.9241	gamma	99.8498	ok
NZ_CP038302.1	NZ_CP038344.1	99.9259	99.9375	0.9310	0.9739	0.00540	63	0.9913	365	0.070	0.9962	99.8440	99.9605	0.0588	6.61	AlfI:99.90,AloI:99.94,BcgI:99.96,FalI:99.96	7867	63	6976	929	111.01587301587301	ok	99.9259	gamma	99.8741	ok
NZ_CP038302.1	NZ_CP038346.1	99.9547	99.9600	0.9515	0.9624	0.00428	66	0.9912	565	0.070	0.9976	99.8788	99.9800	0.0320	1.36	AlfI:99.95,AloI:99.94,BcgI:99.97,FalI:99.96	8184	66	7073	930	109.8030303030303	ok	99.9547	gamma	99.9051	ok
NZ_CP038302.1	NZ_CP038349.1	99.9306	99.9420	0.9326	0.9742	0.00520	59	0.9918	358	0.070	0.9965	99.8367	99.9680	0.0251	0.52	AlfI:99.94,AloI:99.92,BcgI:99.95,FalI:99.93	7987	59	6969	930	118.40677966101696	ok	99.9306	gamma	99.8676	ok
NZ_CP038302.1	NZ_CP038351.1	99.9469	99.9538	0.9437	0.9715	0.00462	73	0.9902	558	0.070	0.9972	99.8664	99.9753	0.0336	1.52	AlfI:99.95,AloI:99.93,BcgI:99.96,FalI:99.93	8288	73	7036	930	98.86301369863014	ok	99.9469	gamma	99.8941	ok
NZ_CP038302.1	NZ_CP038353.1	99.9465	99.9526	0.9370	0.9727	0.00469	70	0.9904	471	0.070	0.9971	99.8846	99.9694	0.0299	1.99	AlfI:99.94,AloI:99.95,BcgI:99.96,FalI:99.93	8056	70	6996	929	101.64285714285714	ok	99.9465	gamma	99.9103	ok
NZ_CP038302.1	NZ_CP038355.1	99.9756	99.9767	0.9564	0.9886	0.00325	61	0.9919	513	0.070	0.9986	99.9490	99.9835	0.0236	0.62	AlfI:99.98,AloI:99.96,BcgI:99.98,FalI:99.98	8209	61	7100	930	119.36065573770492	ok	99.9756	gamma	99.9655	ok
NZ_CP038302.1	NZ_CP038357.1	99.9248	99.9382	0.9429	0.9656	0.00535	71	0.9903	493	0.070	0.9962	99.8214	99.9670	0.0336	0.81	AlfI:99.94,AloI:99.91,BcgI:99.94,FalI:99.93	8178	71	7019	930	100.29577464788733	ok	99.9248	gamma	99.8536	ok
NZ_CP038302.1	NZ_CP038360.1	99.9374	99.9453	0.9291	0.9628	0.00506	64	0.9911	379	0.070	0.9967	99.8743	99.9627	0.0519	3.50	AlfI:99.94,AloI:99.91,BcgI:99.96,FalI:99.92	7913	64	6951	929	109.390625	ok	99.9374	gamma	99.9013	ok
NZ_CP038302.1	NZ_CP038366.1	99.9453	99.9515	0.9453	0.9720	0.00473	59	0.9921	412	0.070	0.9971	99.8853	99.9678	0.0258	1.48	AlfI:99.94,AloI:99.96,BcgI:99.96,FalI:99.94	8011	59	7042	930	120.45762711864407	ok	99.9453	gamma	99.9109	ok
NZ_CP038302.1	NZ_CP038372.1	99.9168	99.9335	0.9389	0.9701	0.00556	77	0.9896	585	0.070	0.9960	99.8000	99.9664	0.0321	0.85	AlfI:99.94,AloI:99.91,BcgI:99.94,FalI:99.92	8326	77	7013	930	93.31168831168831	ok	99.9168	gamma	99.8342	ok
NZ_CP038302.1	NZ_CP038402.1	99.9791	99.9791	0.9593	0.9858	0.00309	63	0.9916	502	inf	0.9987	99.9329	99.9904	0.0064	0.12	AlfI:99.98,AloI:99.97,BcgI:99.98,FalI:99.98	8177	63	7119	964	115.19047619047619	ok	99.9791	uniform	99.9520	ok
NZ_CP038302.1	NZ_CP038414.1	99.9535	99.9591	0.9505	0.9786	0.00434	64	0.9915	580	0.070	0.9975	99.8764	99.9794	0.0257	1.51	AlfI:99.95,AloI:99.94,BcgI:99.97,FalI:99.96	8210	64	7068	929	113.375	ok	99.9535	gamma	99.9029	ok
NZ_CP038302.1	NZ_CP038416.1	99.9470	99.9535	0.9355	0.9594	0.00465	62	0.9915	391	0.070	0.9972	99.8773	99.9722	0.0417	4.57	AlfI:99.94,AloI:99.93,BcgI:99.97,FalI:99.93	7932	62	6985	930	113.58064516129032	ok	99.9470	gamma	99.9039	ok
NZ_CP038302.1	NZ_CP039834.1	99.9461	99.9529	0.9483	0.9847	0.00466	63	0.9915	485	0.070	0.9971	99.8713	99.9730	0.0153	0.36	AlfI:99.95,AloI:99.94,BcgI:99.96,FalI:99.95	8116	63	7047	930	113.92063492063492	ok	99.9461	gamma	99.8985	ok
NZ_CP038302.1	NZ_CP062778.1	99.9683	99.9708	0.9578	0.9829	0.00365	70	0.9906	523	0.070	0.9982	99.9164	99.9841	0.0171	0.55	AlfI:99.97,AloI:99.96,BcgI:99.97,FalI:99.98	8186	70	7097	899	103.82857142857142	ok	99.9683	gamma	99.9379	ok
NZ_CP038302.1	NZ_CP062700.1	99.9673	99.9698	0.9582	0.9874	0.00371	60	0.9920	452	0.070	0.9982	99.9164	99.9829	0.0128	0.32	AlfI:99.97,AloI:99.96,BcgI:99.97,FalI:99.97	8116	60	7097	899	120.18333333333334	ok	99.9673	gamma	99.9379	ok
NZ_CP038302.1	NZ_CP062702.1	99.9499	99.9565	0.9322	0.9687	0.00451	60	0.9918	433	0.070	0.9974	99.8648	99.9790	0.0124	0.31	AlfI:99.95,AloI:99.95,BcgI:99.96,FalI:99.96	7938	60	6950	930	117.26666666666667	ok	99.9499	gamma	99.8928	ok
NZ_CP038302.1	NZ_CP062705.1	99.9402	99.9491	0.9433	0.9724	0.00486	75	0.9900	566	0.070	0.9969	99.8522	99.9729	0.0561	3.93	AlfI:99.94,AloI:99.93,BcgI:99.97,FalI:99.91	8147	75	7029	917	95.96	ok	99.9402	gamma	99.8814	ok
NZ_CP038302.1	NZ_CP062708.1	99.9435	99.9514	0.9428	0.9719	0.00474	75	0.9900	566	0.070	0.9970	99.8616	99.9735	0.0588	4.41	AlfI:99.95,AloI:99.93,BcgI:99.97,FalI:99.91	8149	75	7026	917	95.97333333333333	ok	99.9435	gamma	99.8898	ok
NZ_CP038302.1	NZ_CP062711.1	99.9494	99.9559	0.9385	0.9734	0.00452	73	0.9901	566	0.070	0.9973	99.8706	99.9769	0.0356	3.14	AlfI:99.95,AloI:99.94,BcgI:99.97,FalI:99.93	8130	73	7005	917	98.36986301369863	ok	99.9494	gamma	99.8978	ok
NZ_CP038302.1	NZ_CP062713.1	99.9481	99.9550	0.9390	0.9741	0.00457	73	0.9901	566	0.070	0.9973	99.8659	99.9769	0.0337	2.66	AlfI:99.95,AloI:99.94,BcgI:99.97,FalI:99.93	8130	73	7008	917	98.38356164383562	ok	99.9481	gamma	99.8937	ok
NZ_CP038302.1	NZ_CP062715.1	99.9462	99.9536	0.9441	0.9744	0.00464	75	0.9898	573	0.070	0.9972	99.8613	99.9763	0.0182	0.90	AlfI:99.95,AloI:99.95,BcgI:99.96,FalI:99.94	8152	75	7013	917	95.85333333333334	ok	99.9462	gamma	99.8896	ok
NZ_CP038302.1	NZ_CP062717.1	99.9530	99.9584	0.9452	0.9741	0.00438	74	0.9900	570	0.070	0.9975	99.8828	99.9770	0.0248	1.63	AlfI:99.95,AloI:99.95,BcgI:99.97,FalI:99.94	8185	74	7031	917	97.45945945945945	ok	99.9530	gamma	99.9086	ok
NZ_CP038302.1	NZ_CP062719.1	99.9483	99.9552	0.9455	0.9715	0.00455	71	0.9904	546	0.070	0.9973	99.8664	99.9770	0.0392	2.74	AlfI:99.95,AloI:99.93,BcgI:99.97,FalI:99.94	8156	71	7033	917	101.1830985915493	ok	99.9483	gamma	99.8941	ok
NZ_CP038302.1	NZ_CP062721.1	99.9458	99.9533	0.9459	0.9718	0.00464	71	0.9904	546	0.070	0.9972	99.8617	99.9758	0.0372	2.69	AlfI:99.95,AloI:99.93,BcgI:99.97,FalI:99.93	8156	71	7036	917	101.19718309859155	ok	99.9458	gamma	99.8899	ok
NZ_CP038302.1	NZ_CP062723.1	99.9542	99.9597	0.9415	0.9751	0.00432	74	0.9900	573	0.070	0.9976	99.8778	99.9798	0.0302	1.64	AlfI:99.95,AloI:99.95,BcgI:99.97,FalI:99.94	8167	74	7016	917	97.28378378378379	ok	99.9542	gamma	99.9043	ok
NZ_CP038302.1	NZ_CP062725.1	99.9465	99.9538	0.9484	0.9752	0.00462	75	0.9899	581	0.070	0.9972	99.8619	99.9764	0.0212	0.80	AlfI:99.95,AloI:99.94,BcgI:99.96,FalI:99.94	8231	75	7044	917	96.34666666666666	ok	99.9465	gamma	99.8901	ok
NZ_CP038302.1	NZ_CP062727.1	99.9592	99.9634	0.9391	0.9747	0.00412	72	0.9903	577	0.070	0.9978	99.8942	99.9804	0.0307	2.21	AlfI:99.96,AloI:99.95,BcgI:99.97,FalI:99.94	8144	72	7006	917	99.90277777777777	ok	99.9592	gamma	99.9187	ok
NZ_CP038302.1	NZ_CP062729.1	99.9558	99.9611	0.9411	0.9751	0.00425	73	0.9901	571	0.070	0.9976	99.8778	99.9815	0.0297	2.52	AlfI:99.95,AloI:99.95,BcgI:99.97,FalI:99.94	8169	73	7013	917	98.57534246575342	ok	99.9558	gamma	99.9042	ok
NZ_CP038302.1	NZ_CP062780.1	99.9550	99.9602	0.9408	0.9742	0.00429	73	0.9901	569	0.070	0.9976	99.8825	99.9792	0.0258	1.44	AlfI:99.95,AloI:99.95,BcgI:99.97,FalI:99.94	8169	73	7015	917	98.57534246575342	ok	99.9550	gamma	99.9084	ok
NZ_CP038302.1	NZ_CP062731.1	99.9563	99.9611	0.9403	0.9737	0.00424	73	0.9901	569	0.070	0.9976	99.8872	99.9792	0.0277	1.80	AlfI:99.95,AloI:99.95,BcgI:99.97,FalI:99.94	8169	73	7012	917	98.56164383561644	ok	99.9563	gamma	99.9125	ok
NZ_CP038302.1	NZ_CP062733.1	99.9556	99.9606	0.9403	0.9731	0.00427	73	0.9901	571	0.070	0.9976	99.8848	99.9792	0.0287	2.29	AlfI:99.95,AloI:99.95,BcgI:99.97,FalI:99.94	8170	73	7012	917	98.54794520547945	ok	99.9556	gamma	99.9105	ok
NZ_CP038302.1	NZ_CP062739.1	99.9550	99.9602	0.9408	0.9740	0.00429	81	0.9894	1007	0.070	0.9976	99.8825	99.9792	0.0258	1.44	AlfI:99.95,AloI:99.95,BcgI:99.97,FalI:99.94	8430	81	7015	917	92	ok	99.9550	gamma	99.9084	ok
NZ_CP038302.1	NZ_CP062736.1	99.9563	99.9611	0.9403	0.9731	0.00424	73	0.9901	569	0.070	0.9976	99.8872	99.9792	0.0277	1.80	AlfI:99.95,AloI:99.95,BcgI:99.97,FalI:99.94	8169	73	7012	917	98.56164383561644	ok	99.9563	gamma	99.9125	ok
NZ_CP038302.1	NZ_CP062742.1	99.9578	99.9624	0.9391	0.9744	0.00417	72	0.9903	573	0.070	0.9977	99.8871	99.9809	0.0287	1.75	AlfI:99.96,AloI:99.95,BcgI:99.97,FalI:99.94	8164	72	7006	917	99.875	ok	99.9578	gamma	99.9125	ok
NZ_CP038302.1	NZ_CP062744.1	99.9539	99.9597	0.9408	0.9742	0.00432	74	0.9900	578	0.070	0.9976	99.8731	99.9810	0.0268	1.87	AlfI:99.95,AloI:99.95,BcgI:99.97,FalI:99.94	8170	74	7015	917	97.28378378378379	ok	99.9539	gamma	99.9001	ok
