query	reference	ani	ani_uniform	af_query	af_reference	std_err	synteny_blocks	anchor_adjacency	breakpoint_count	het_shape	retention	ani_from_loss	ani_from_hist	enzyme_spread	enzyme_chi2	per_enzyme	n_anchors	n_chains	n_tags	max_block_anchors	mean_block_anchors	flag	ani_gated	gate	ani_upper95	flag
NZ_JYAL01000001.1	NZ_JYAO02000001.1	99.0923	99.4097	0.9183	0.8997	0.03572	14	0.9918	37	0.166	0.9644	98.9431	99.5477	0.2103	0.49	AlfI:99.45,AloI:99.24,BcgI:99.44,FalI:99.39	1664	14	1683	455	113.35714285714286	ok	99.0923	gamma	99.0977	ok
NZ_JYAL01000001.1	NZ_JYAQ01000002.1	97.2419	97.2419	0.0068	0.0074	0.86079	2	0.9167	1	inf	0.8226	97.8878	96.8248	1.9979	0.49	AlfI:96.88,AloI:98.77,BcgI:96.88,FalI:96.77	59	2	15	8	6.5	INCONSISTENT	97.2419	uniform	99.6066	INCONSISTENT
NZ_JYAL01000001.1	NZ_JYAU01000001.1	98.8011	99.3305	0.9266	0.9275	0.03810	15	0.9911	23	0.137	0.9596	98.7160	99.5195	0.4596	1.84	AlfI:99.38,AloI:98.93,BcgI:99.28,FalI:99.39	1653	15	1709	453	105.13333333333334	ok	98.8011	gamma	98.8823	ok
NZ_JYAL01000001.1	NZ_CP026957.1	98.8011	99.3305	0.9266	0.9318	0.03810	14	0.9917	12	0.137	0.9596	98.7160	99.5195	0.4596	1.84	AlfI:99.38,AloI:98.93,BcgI:99.28,FalI:99.39	1644	14	1709	453	112.21428571428571	ok	98.8011	gamma	98.8823	ok
NZ_JYAL01000001.1	NZ_JYAS01000001.1	99.0837	99.4054	0.9406	0.8847	0.03534	27	0.9847	108	0.166	0.9641	98.9361	99.5445	0.2761	0.72	AlfI:99.42,AloI:99.16,BcgI:99.44,FalI:99.41	1784	27	1733	420	62.81481481481482	ok	99.0837	gamma	99.0889	ok
NZ_JYAL01000001.1	NZ_JYAS02000001.1	99.0837	99.4054	0.9406	0.8847	0.03534	27	0.9847	108	0.166	0.9641	98.9361	99.5445	0.2761	0.72	AlfI:99.42,AloI:99.16,BcgI:99.44,FalI:99.41	1784	27	1733	420	62.81481481481482	ok	99.0837	gamma	99.0889	ok
NZ_JYAL01000001.1	NZ_JYAW01000001.1	97.0570	98.2991	0.9332	0.9162	0.06509	19	0.9870	13	0.345	0.8948	97.0965	98.8708	0.4038	0.75	AlfI:98.45,AloI:98.05,BcgI:98.33,FalI:98.25	1444	19	1726	237	72.84210526315789	ok	97.0570	gamma	97.3105	ok
NZ_JYAL01000001.1	NZ_JYAW02000001.1	97.1176	98.3078	0.9332	0.9162	0.06485	19	0.9870	13	0.355	0.8953	97.1205	98.8698	0.4038	0.68	AlfI:98.45,AloI:98.05,BcgI:98.33,FalI:98.27	1447	19	1726	237	73	ok	97.1176	gamma	97.3341	ok
NZ_JYAL01000001.1	NZ_JYBA01000001.1	99.0860	99.4358	0.9139	0.8850	0.03485	17	0.9899	35	0.141	0.9660	98.9557	99.5771	0.5980	3.12	AlfI:99.53,AloI:98.93,BcgI:99.38,FalI:99.50	1732	17	1688	328	93.58823529411765	ok	99.0860	gamma	99.1092	ok
NZ_JYAL01000001.1	NZ_JYBA02000001.1	99.0860	99.4358	0.9139	0.8850	0.03485	17	0.9899	35	0.141	0.9660	98.9557	99.5771	0.5980	3.12	AlfI:99.53,AloI:98.93,BcgI:99.38,FalI:99.50	1732	17	1688	328	93.58823529411765	ok	99.0860	gamma	99.1092	ok
NZ_JYAL01000001.1	NZ_JYAZ01000001.1	99.0654	99.4020	0.9306	0.9459	0.03567	11	0.9937	28	0.161	0.9639	98.9230	99.5441	0.1958	0.43	AlfI:99.43,AloI:99.24,BcgI:99.43,FalI:99.39	1727	11	1712	533	145.0909090909091	ok	99.0654	gamma	99.0775	ok
NZ_JYAL01000001.1	NZ_CP026953.1	99.0654	99.4020	0.9306	0.9465	0.03567	10	0.9943	10	0.161	0.9639	98.9230	99.5441	0.1958	0.43	AlfI:99.43,AloI:99.24,BcgI:99.43,FalI:99.39	1718	10	1712	533	158.7	ok	99.0654	gamma	99.0775	ok
NZ_JYAL01000001.1	NZ_JYBB01000001.1	99.1002	99.3969	0.9389	0.9329	0.03559	27	0.9847	125	0.178	0.9636	98.9535	99.5284	0.2231	0.54	AlfI:99.42,AloI:99.21,BcgI:99.43,FalI:99.39	1794	27	1731	536	63.074074074074076	ok	99.1002	gamma	99.1053	ok
NZ_JYAL01000001.1	NZ_JYBB02000001.1	99.1146	99.3994	0.9389	0.9329	0.03551	27	0.9847	125	0.183	0.9638	98.9628	99.5286	0.2231	0.53	AlfI:99.42,AloI:99.21,BcgI:99.43,FalI:99.39	1795	27	1731	536	63.111111111111114	ok	99.1146	gamma	99.1140	ok
NZ_JYAL01000001.1	NZ_JXZF01000001.1	99.0477	99.4001	0.9215	0.9303	0.03598	12	0.9930	10	0.156	0.9638	98.9092	99.5460	0.2217	0.46	AlfI:99.43,AloI:99.21,BcgI:99.42,FalI:99.39	1667	12	1690	456	131.25	ok	99.0477	gamma	99.0655	ok
NZ_JYAL01000001.1	NZ_CP026968.1	99.0619	99.4005	0.9215	0.9314	0.03595	12	0.9930	10	0.161	0.9638	98.9187	99.5435	0.2217	0.47	AlfI:99.43,AloI:99.21,BcgI:99.42,FalI:99.39	1666	12	1690	456	131.33333333333334	ok	99.0619	gamma	99.0745	ok
NZ_JYAL01000001.1	NZ_JXZK01000001.1	99.0182	99.4347	0.9252	0.9635	0.03479	8	0.9955	6	0.124	0.9659	98.9170	99.5876	0.5934	2.95	AlfI:99.56,AloI:98.96,BcgI:99.40,FalI:99.46	1689	8	1702	456	195.875	ok	99.0182	gamma	99.0724	ok
NZ_JYAL01000001.1	NZ_CP026077.1	99.0182	99.4347	0.9252	0.9635	0.03479	8	0.9955	6	0.124	0.9659	98.9170	99.5876	0.5934	2.95	AlfI:99.56,AloI:98.96,BcgI:99.40,FalI:99.46	1689	8	1702	456	195.875	ok	99.0182	gamma	99.0724	ok
NZ_JYAL01000001.1	NZ_JXZL01000001.1	99.1380	99.4365	0.9212	0.9000	0.03460	18	0.9894	29	0.152	0.9660	99.0211	99.5579	0.5939	2.92	AlfI:99.56,AloI:98.96,BcgI:99.40,FalI:99.46	1725	18	1702	457	89	ok	99.1380	gamma	99.1698	ok
NZ_JYAL01000001.1	NZ_JXZL02000001.1	99.1380	99.4365	0.9212	0.9000	0.03460	18	0.9894	29	0.152	0.9660	99.0211	99.5579	0.5939	2.92	AlfI:99.56,AloI:98.96,BcgI:99.40,FalI:99.46	1725	18	1702	457	89	ok	99.1380	gamma	99.1698	ok
NZ_JYAL01000001.1	NZ_JXZM01000001.1	99.0190	99.3899	0.9468	0.9635	0.03576	21	0.9881	91	0.156	0.9632	98.8781	99.5428	0.1858	0.46	AlfI:99.42,AloI:99.24,BcgI:99.42,FalI:99.37	1768	21	1744	430	80.19047619047619	ok	99.0190	gamma	99.0339	ok
NZ_JYAL01000001.1	NZ_CP026079.1	99.0190	99.3899	0.9468	0.9635	0.03576	21	0.9881	91	0.156	0.9632	98.8781	99.5428	0.1858	0.46	AlfI:99.42,AloI:99.24,BcgI:99.42,FalI:99.37	1768	21	1744	430	80.19047619047619	ok	99.0190	gamma	99.0339	ok
NZ_JYAL01000001.1	NZ_JXZQ01000002.1	98.9697	99.4263	0.9439	0.9467	0.03473	23	0.9869	102	0.121	0.9654	98.8747	99.5900	0.5780	2.76	AlfI:99.54,AloI:98.96,BcgI:99.39,FalI:99.46	1809	23	1739	485	73.30434782608695	ok	98.9697	gamma	99.0310	ok
NZ_JYAL01000001.1	NZ_JXZQ02000002.1	98.9697	99.4263	0.9439	0.9467	0.03473	23	0.9869	102	0.121	0.9654	98.8747	99.5900	0.5780	2.76	AlfI:99.54,AloI:98.96,BcgI:99.39,FalI:99.46	1809	23	1739	485	73.30434782608695	ok	98.9697	gamma	99.0310	ok
NZ_JYAL01000001.1	NZ_JXZT01000001.1	99.1013	99.4172	0.9174	0.9666	0.03553	11	0.9936	17	0.161	0.9649	98.9591	99.5524	0.1672	0.28	AlfI:99.42,AloI:99.27,BcgI:99.43,FalI:99.42	1651	11	1678	456	143.1818181818182	ok	99.1013	gamma	99.1129	ok
NZ_JYAL01000001.1	NZ_JXZT02000001.1	99.1139	99.4241	0.9173	0.9666	0.03530	11	0.9937	17	0.161	0.9653	98.9687	99.5582	0.1783	0.33	AlfI:99.45,AloI:99.27,BcgI:99.44,FalI:99.42	1652	11	1678	456	143.27272727272728	ok	99.1139	gamma	99.1219	ok
NZ_JYAL01000001.1	NZ_JXZU01000001.1	99.0841	99.4037	0.9259	0.9478	0.03576	13	0.9925	36	0.166	0.9640	98.9420	99.5405	0.1950	0.40	AlfI:99.43,AloI:99.24,BcgI:99.43,FalI:99.40	1694	13	1697	455	122.53846153846153	ok	99.0841	gamma	99.0961	ok
NZ_JYAL01000001.1	NZ_JXZU02000001.1	99.0841	99.4037	0.9259	0.9478	0.03576	13	0.9925	36	0.166	0.9640	98.9420	99.5405	0.1950	0.40	AlfI:99.43,AloI:99.24,BcgI:99.43,FalI:99.40	1694	13	1697	455	122.53846153846153	ok	99.0841	gamma	99.0961	ok
NZ_JYAL01000001.1	NZ_JXZX01000001.1	97.2110	98.3294	0.9292	0.9473	0.06455	8	0.9949	8	0.365	0.8967	97.1718	98.8720	0.5164	0.82	AlfI:98.45,AloI:97.93,BcgI:98.33,FalI:98.33	1473	8	1711	472	172	ok	97.2110	gamma	97.3852	ok
NZ_JYAL01000001.1	NZ_CP026066.1	97.2182	98.3306	0.9292	0.9473	0.06450	8	0.9949	8	0.365	0.8968	97.1799	98.8695	0.5164	0.82	AlfI:98.45,AloI:97.93,BcgI:98.33,FalI:98.33	1474	8	1711	473	172.125	ok	97.2182	gamma	97.3932	ok
NZ_JYAL01000001.1	NZ_JYAB01000001.1	99.0644	99.4439	0.9146	0.9624	0.03468	12	0.9930	11	0.126	0.9665	98.9693	99.5832	0.6099	2.97	AlfI:99.57,AloI:98.96,BcgI:99.41,FalI:99.47	1676	12	1679	455	130.58333333333334	ok	99.0644	gamma	99.1224	ok
NZ_JYAL01000001.1	NZ_CP026068.1	99.0769	99.4461	0.9146	0.9624	0.03462	12	0.9930	11	0.129	0.9666	98.9693	99.5860	0.6099	2.97	AlfI:99.57,AloI:98.96,BcgI:99.41,FalI:99.47	1676	12	1679	455	130.58333333333334	ok	99.0769	gamma	99.1224	ok
NZ_JYAL01000001.1	NZ_JYAC01000001.1	99.0320	99.4016	0.9422	0.9539	0.03544	23	0.9869	93	0.152	0.9639	98.8940	99.5529	0.1619	0.30	AlfI:99.44,AloI:99.28,BcgI:99.41,FalI:99.39	1770	23	1740	331	73.1304347826087	ok	99.0320	gamma	99.0491	ok
NZ_JYAL01000001.1	NZ_CP026069.1	99.0320	99.4016	0.9422	0.9539	0.03544	23	0.9869	93	0.152	0.9639	98.8940	99.5529	0.1619	0.30	AlfI:99.44,AloI:99.28,BcgI:99.41,FalI:99.39	1770	23	1740	331	73.1304347826087	ok	99.0320	gamma	99.0491	ok
NZ_JYAL01000001.1	NZ_JYAJ01000001.1	97.2482	98.3472	0.9345	0.9366	0.06402	11	0.9928	24	0.365	0.8979	97.1963	98.8820	0.5617	0.97	AlfI:98.47,AloI:97.91,BcgI:98.37,FalI:98.33	1469	11	1717	391	126.63636363636364	ok	97.2482	gamma	97.4090	ok
NZ_JYAL01000001.1	NZ_JYAJ02000001.1	97.2482	98.3472	0.9345	0.9366	0.06402	11	0.9928	24	0.365	0.8979	97.1963	98.8820	0.5617	0.97	AlfI:98.47,AloI:97.91,BcgI:98.37,FalI:98.33	1469	11	1717	391	126.63636363636364	ok	97.2482	gamma	97.4090	ok
NZ_JYAL01000001.1	NZ_JYAK01000001.1	99.0315	99.4392	0.9287	0.9733	0.03458	11	0.9937	25	0.124	0.9662	98.9301	99.5893	0.5934	2.83	AlfI:99.56,AloI:98.96,BcgI:99.41,FalI:99.46	1708	11	1708	456	144.0909090909091	ok	99.0315	gamma	99.0844	ok
NZ_JYAL01000001.1	NZ_JYAK02000001.1	99.0315	99.4392	0.9287	0.9733	0.03458	11	0.9937	25	0.124	0.9662	98.9301	99.5893	0.5934	2.83	AlfI:99.56,AloI:98.96,BcgI:99.41,FalI:99.46	1708	11	1708	456	144.0909090909091	ok	99.0315	gamma	99.0844	ok
NZ_JYAL01000001.1	NZ_JYAM01000001.1	99.0840	99.4392	0.9325	0.9250	0.03432	25	0.9858	104	0.137	0.9662	98.9622	99.5795	0.5751	2.99	AlfI:99.53,AloI:98.96,BcgI:99.39,FalI:99.49	1818	25	1730	485	67.6	ok	99.0840	gamma	99.1135	ok
NZ_JYAL01000001.1	NZ_CP026072.1	99.0840	99.4392	0.9325	0.9250	0.03432	25	0.9858	104	0.137	0.9662	98.9622	99.5795	0.5751	2.99	AlfI:99.53,AloI:98.96,BcgI:99.39,FalI:99.49	1818	25	1730	485	67.6	ok	99.0840	gamma	99.1135	ok
NZ_JYAL01000001.1	NZ_JYAR01000001.1	99.0481	99.4070	0.9406	0.9374	0.03525	27	0.9848	130	0.152	0.9642	98.9130	99.5537	0.1263	0.23	AlfI:99.45,AloI:99.32,BcgI:99.42,FalI:99.39	1788	27	1741	423	63.25925925925926	ok	99.0481	gamma	99.0669	ok
NZ_JYAL01000001.1	NZ_CP026958.1	99.0481	99.4070	0.9406	0.9372	0.03525	26	0.9852	104	0.152	0.9642	98.9130	99.5537	0.1263	0.23	AlfI:99.45,AloI:99.32,BcgI:99.42,FalI:99.39	1775	26	1741	423	65.1923076923077	ok	99.0481	gamma	99.0669	ok
NZ_JYAL01000001.1	NZ_JYAT01000001.1	98.8011	99.3305	0.9232	0.9286	0.03810	14	0.9917	12	0.137	0.9596	98.7160	99.5195	0.4596	1.84	AlfI:99.38,AloI:98.93,BcgI:99.28,FalI:99.39	1644	14	1709	453	112.21428571428571	ok	98.8011	gamma	98.8823	ok
NZ_JYAL01000001.1	NZ_CP026073.1	98.8011	99.3305	0.9232	0.9286	0.03810	14	0.9917	12	0.137	0.9596	98.7160	99.5195	0.4596	1.84	AlfI:99.38,AloI:98.93,BcgI:99.28,FalI:99.39	1644	14	1709	453	112.21428571428571	ok	98.8011	gamma	98.8823	ok
NZ_JYAL01000001.1	NZ_JYAV02000001.1	99.0207	99.4368	0.9205	0.9723	0.03473	11	0.9936	7	0.124	0.9660	98.9168	99.5902	0.6165	3.02	AlfI:99.56,AloI:98.94,BcgI:99.40,FalI:99.47	1685	11	1702	456	142.63636363636363	ok	99.0207	gamma	99.0722	ok
NZ_JYAL01000001.1	NZ_JYAX01000001.1	99.0544	99.4378	0.9173	0.9240	0.03480	13	0.9924	17	0.129	0.9661	98.9467	99.5823	0.5580	2.52	AlfI:99.53,AloI:98.97,BcgI:99.40,FalI:99.48	1694	13	1689	366	121.6923076923077	ok	99.0544	gamma	99.1008	ok
NZ_JYAL01000001.1	NZ_JYAX02000001.1	99.0544	99.4378	0.9173	0.9240	0.03480	13	0.9924	17	0.129	0.9661	98.9467	99.5823	0.5580	2.52	AlfI:99.53,AloI:98.97,BcgI:99.40,FalI:99.48	1694	13	1689	366	121.6923076923077	ok	99.0544	gamma	99.1008	ok
NZ_JYAL01000001.1	NZ_JYAY01000001.1	99.1112	99.4223	0.9348	0.9380	0.03489	12	0.9931	12	0.161	0.9652	98.9672	99.5563	0.2077	0.48	AlfI:99.44,AloI:99.25,BcgI:99.46,FalI:99.41	1714	12	1723	546	133.41666666666666	ok	99.1112	gamma	99.1185	ok
NZ_JYAL01000001.1	NZ_CP026074.1	99.1112	99.4223	0.9348	0.9380	0.03489	12	0.9931	12	0.161	0.9652	98.9672	99.5563	0.2077	0.48	AlfI:99.44,AloI:99.25,BcgI:99.46,FalI:99.41	1714	12	1723	546	133.41666666666666	ok	99.1112	gamma	99.1185	ok
NZ_JYAL01000001.1	NZ_LORT01000001.1	99.0714	99.4268	0.9292	0.9219	0.03488	12	0.9930	10	0.141	0.9654	98.9519	99.5668	0.5711	2.68	AlfI:99.53,AloI:98.96,BcgI:99.39,FalI:99.46	1712	12	1713	457	131.91666666666666	ok	99.0714	gamma	99.1046	ok
NZ_JYAL01000001.1	NZ_LORT02000003.1	99.0714	99.4268	0.9292	0.9219	0.03488	12	0.9930	10	0.141	0.9654	98.9519	99.5668	0.5711	2.68	AlfI:99.53,AloI:98.96,BcgI:99.39,FalI:99.46	1712	12	1713	457	131.91666666666666	ok	99.0714	gamma	99.1046	ok
NZ_JYAL01000001.1	NZ_LOSC01000001.1	99.0656	99.4265	0.9269	0.8767	0.03490	14	0.9919	43	0.141	0.9654	98.9425	99.5693	0.6221	3.00	AlfI:99.54,AloI:98.92,BcgI:99.40,FalI:99.45	1734	14	1713	456	114.21428571428571	ok	99.0656	gamma	99.0957	ok
NZ_JYAL01000001.1	NZ_LOSC02000001.1	99.0656	99.4265	0.9269	0.8767	0.03490	14	0.9919	43	0.141	0.9654	98.9425	99.5693	0.6221	3.00	AlfI:99.54,AloI:98.92,BcgI:99.40,FalI:99.45	1734	14	1713	456	114.21428571428571	ok	99.0656	gamma	99.0957	ok
NZ_JYAL01000001.1	NZ_LOSB01000001.1	99.0510	99.4209	0.9292	0.9278	0.03505	14	0.9918	12	0.141	0.9651	98.9263	99.5672	0.5992	2.88	AlfI:99.53,AloI:98.93,BcgI:99.38,FalI:99.45	1706	14	1717	457	113.42857142857143	ok	99.0510	gamma	99.0804	ok
NZ_JYAL01000001.1	NZ_CP027101.1	99.0510	99.4209	0.9292	0.9278	0.03505	14	0.9918	12	0.141	0.9651	98.9263	99.5672	0.5992	2.88	AlfI:99.53,AloI:98.93,BcgI:99.38,FalI:99.45	1706	14	1717	457	113.42857142857143	ok	99.0510	gamma	99.0804	ok
NZ_JYAL01000001.1	NZ_CP014064.1	99.0258	99.3932	0.9356	0.9455	0.03588	11	0.9937	11	0.156	0.9634	98.8831	99.5455	0.1221	0.18	AlfI:99.41,AloI:99.29,BcgI:99.41,FalI:99.38	1710	11	1723	390	144.9090909090909	ok	99.0258	gamma	99.0396	ok
NZ_JYAL01000001.1	NZ_CP014064.2	99.0258	99.3932	0.9356	0.9455	0.03588	11	0.9937	11	0.156	0.9634	98.8831	99.5455	0.1221	0.18	AlfI:99.41,AloI:99.29,BcgI:99.41,FalI:99.38	1710	11	1723	390	144.9090909090909	ok	99.0258	gamma	99.0396	ok
NZ_JYAL01000001.1	NZ_NJFS02000001.1	97.3184	98.3541	0.9202	0.9071	0.06428	29	0.9813	166	0.376	0.8983	97.2403	98.8709	0.1594	0.40	AlfI:98.40,AloI:98.33,BcgI:98.25,FalI:98.41	1615	29	1691	479	51.55172413793103	ok	97.3184	gamma	97.4536	ok
NZ_JYAL01000001.1	NZ_CP023500.1	99.0355	99.4252	0.9254	0.9575	0.03511	13	0.9924	11	0.133	0.9653	98.9243	99.5732	0.5537	2.43	AlfI:99.52,AloI:98.97,BcgI:99.39,FalI:99.46	1685	13	1699	456	121.61538461538461	ok	99.0355	gamma	99.0793	ok
NZ_JYAL01000001.1	NZ_PDDS01000001.1	99.0090	99.3998	0.9446	0.9705	0.03556	10	0.9945	56	0.147	0.9638	98.8728	99.5569	0.1838	0.37	AlfI:99.44,AloI:99.25,BcgI:99.42,FalI:99.39	1744	10	1736	548	162.8	ok	99.0090	gamma	99.0292	ok
NZ_JYAL01000001.1	NZ_CP033865.1	97.3003	98.3499	0.9312	0.9422	0.06390	10	0.9935	10	0.376	0.8980	97.2265	98.8704	0.4178	0.57	AlfI:98.44,AloI:98.03,BcgI:98.37,FalI:98.34	1481	10	1715	372	138.4	ok	97.3003	gamma	97.4386	ok
NZ_JYAL01000001.1	NZ_RKJB01000002.1	99.0791	99.4115	0.9406	0.9393	0.03517	24	0.9864	102	0.161	0.9645	98.9268	99.5551	0.2003	0.44	AlfI:99.43,AloI:99.24,BcgI:99.44,FalI:99.40	1771	24	1733	551	70.41666666666667	ok	99.0791	gamma	99.0802	ok
NZ_JYAL01000001.1	NZ_RKJC01000002.1	99.1114	99.4116	0.9320	0.9271	0.03528	10	0.9943	8	0.170	0.9645	98.9637	99.5439	0.1367	0.26	AlfI:99.44,AloI:99.31,BcgI:99.43,FalI:99.40	1690	10	1717	547	159.1	ok	99.1114	gamma	99.1155	ok
NZ_JYAL01000001.1	NZ_CP040998.1	99.1255	99.4517	0.9228	0.9598	0.03426	13	0.9924	11	0.141	0.9669	98.9968	99.5846	0.6227	3.26	AlfI:99.57,AloI:98.95,BcgI:99.41,FalI:99.49	1698	13	1693	455	121.92307692307692	ok	99.1255	gamma	99.1475	ok
NZ_JYAL01000001.1	NZ_CP041010.1	99.0454	99.4406	0.9293	0.9299	0.03436	27	0.9845	109	0.128	0.9663	98.9312	99.5908	0.5377	2.52	AlfI:99.52,AloI:98.99,BcgI:99.40,FalI:99.49	1787	27	1725	460	62.333333333333336	ok	99.0454	gamma	99.0846	ok
NZ_JYAL01000001.1	NZ_VFAE01000004.1	99.0419	99.4314	0.9369	0.9650	0.03480	8	0.9956	6	0.137	0.9657	98.9054	99.5872	0.0326	0.02	AlfI:99.42,AloI:99.45,BcgI:99.44,FalI:99.43	1666	8	1714	877	197.375	ok	99.0419	gamma	99.0609	ok
NZ_JYAL01000001.1	NZ_CP044106.1	98.0785	98.6987	0.9020	0.9243	0.05617	13	0.9915	11	0.392	0.9205	97.8364	99.0377	0.3501	1.71	AlfI:98.91,AloI:98.56,BcgI:98.57,FalI:98.71	1536	13	1652	413	109.3076923076923	ok	98.0785	gamma	98.0387	ok
NZ_JYAL01000001.1	NZ_CP068143.1	98.7929	99.3558	0.9409	0.9689	0.03709	23	0.9868	105	0.129	0.9611	98.6998	99.5569	0.5715	2.26	AlfI:99.35,AloI:98.84,BcgI:99.36,FalI:99.41	1757	23	1737	475	72.56521739130434	ok	98.7929	gamma	98.8655	ok
NZ_JYAL01000001.1	NZ_CP069470.1	99.0955	99.4421	0.9288	0.9249	0.03440	13	0.9924	11	0.137	0.9664	98.9789	99.5779	0.5414	2.52	AlfI:99.54,AloI:99.00,BcgI:99.40,FalI:99.47	1709	13	1711	457	122.15384615384616	ok	99.0955	gamma	99.1300	ok
NZ_JYAL01000001.1	NZ_CP069565.1	99.0883	99.4400	0.9262	0.9233	0.03446	13	0.9924	11	0.137	0.9662	98.9701	99.5779	0.5414	2.50	AlfI:99.54,AloI:99.00,BcgI:99.40,FalI:99.47	1709	13	1712	410	122.15384615384616	ok	99.0883	gamma	99.1217	ok
NZ_JYAL02000001.1	NZ_JYAN01000001.1	98.9257	99.3492	0.9371	0.9692	0.03740	11	0.9937	20	0.166	0.9607	98.7586	99.5291	0.4419	1.40	AlfI:99.38,AloI:98.96,BcgI:99.40,FalI:99.35	1669	11	1717	454	143.8181818181818	ok	98.9257	gamma	98.9222	ok
NZ_JYAL02000001.1	NZ_JYAN02000001.1	98.9257	99.3492	0.9371	0.9692	0.03740	11	0.9937	20	0.166	0.9607	98.7586	99.5291	0.4419	1.40	AlfI:99.38,AloI:98.96,BcgI:99.40,FalI:99.35	1669	11	1717	454	143.8181818181818	ok	98.9257	gamma	98.9222	ok
NZ_JYAL02000001.1	NZ_JYAP01000001.1	99.0570	99.3952	0.9357	0.9534	0.03576	22	0.9874	92	0.166	0.9635	98.9038	99.5415	0.2185	0.46	AlfI:99.45,AloI:99.23,BcgI:99.40,FalI:99.39	1759	22	1726	551	76	ok	99.0570	gamma	99.0589	ok
NZ_JYAL02000001.1	NZ_JYAP02000001.1	99.0570	99.3952	0.9357	0.9534	0.03576	22	0.9874	92	0.166	0.9635	98.9038	99.5415	0.2185	0.46	AlfI:99.45,AloI:99.23,BcgI:99.40,FalI:99.39	1759	22	1726	551	76	ok	99.0570	gamma	99.0589	ok
NZ_JYAL02000001.1	NZ_JYAO01000001.1	99.0902	99.4079	0.9183	0.8996	0.03577	14	0.9918	37	0.166	0.9643	98.9438	99.5452	0.2103	0.50	AlfI:99.45,AloI:99.24,BcgI:99.44,FalI:99.39	1665	14	1684	455	113.42857142857143	ok	99.0902	gamma	99.0982	ok
NZ_JYAL02000001.1	NZ_JYAO02000001.1	99.0902	99.4079	0.9183	0.8997	0.03577	14	0.9918	37	0.166	0.9643	98.9438	99.5452	0.2103	0.50	AlfI:99.45,AloI:99.24,BcgI:99.44,FalI:99.39	1665	14	1684	455	113.42857142857143	ok	99.0902	gamma	99.0982	ok
NZ_JYAL02000001.1	NZ_JYAQ01000002.1	97.2419	97.2419	0.0068	0.0074	0.86079	2	0.9167	1	inf	0.8226	97.8878	96.8248	1.9979	0.49	AlfI:96.88,AloI:98.77,BcgI:96.88,FalI:96.77	59	2	15	8	6.5	INCONSISTENT	97.2419	uniform	99.6066	INCONSISTENT
NZ_JYAL02000001.1	NZ_JYAU01000001.1	98.8021	99.3309	0.9266	0.9275	0.03808	15	0.9911	23	0.137	0.9596	98.7167	99.5198	0.4604	1.85	AlfI:99.38,AloI:98.93,BcgI:99.28,FalI:99.39	1654	15	1710	453	105.2	ok	98.8021	gamma	98.8829	ok
NZ_JYAL02000001.1	NZ_CP026957.1	98.8021	99.3309	0.9266	0.9318	0.03808	14	0.9917	12	0.137	0.9596	98.7167	99.5198	0.4604	1.85	AlfI:99.38,AloI:98.93,BcgI:99.28,FalI:99.39	1645	14	1710	453	112.28571428571429	ok	98.8021	gamma	98.8829	ok
NZ_JYAL02000001.1	NZ_JYAS01000001.1	99.0817	99.4036	0.9406	0.8847	0.03539	27	0.9847	108	0.166	0.9640	98.9367	99.5421	0.2761	0.72	AlfI:99.42,AloI:99.16,BcgI:99.44,FalI:99.40	1785	27	1734	420	62.851851851851855	ok	99.0817	gamma	99.0894	ok
NZ_JYAL02000001.1	NZ_JYAS02000001.1	99.0817	99.4036	0.9406	0.8847	0.03539	27	0.9847	108	0.166	0.9640	98.9367	99.5421	0.2761	0.72	AlfI:99.42,AloI:99.16,BcgI:99.44,FalI:99.40	1785	27	1734	420	62.851851851851855	ok	99.0817	gamma	99.0894	ok
NZ_JYAL02000001.1	NZ_JYAW01000001.1	97.0488	98.2965	0.9332	0.9162	0.06514	19	0.9870	13	0.345	0.8946	97.0900	98.8708	0.4038	0.77	AlfI:98.45,AloI:98.05,BcgI:98.33,FalI:98.24	1444	19	1727	237	72.84210526315789	ok	97.0488	gamma	97.3040	ok
NZ_JYAL02000001.1	NZ_JYAW02000001.1	97.1095	98.3052	0.9332	0.9162	0.06490	19	0.9870	13	0.355	0.8952	97.1140	98.8698	0.4038	0.70	AlfI:98.45,AloI:98.05,BcgI:98.33,FalI:98.26	1447	19	1727	237	73	ok	97.1095	gamma	97.3275	ok
NZ_JYAL02000001.1	NZ_JYBA01000001.1	99.0867	99.4361	0.9139	0.8850	0.03483	17	0.9899	35	0.141	0.9660	98.9562	99.5773	0.5980	3.13	AlfI:99.53,AloI:98.93,BcgI:99.38,FalI:99.50	1733	17	1689	328	93.6470588235294	ok	99.0867	gamma	99.1097	ok
NZ_JYAL02000001.1	NZ_JYBA02000001.1	99.0867	99.4361	0.9139	0.8850	0.03483	17	0.9899	35	0.141	0.9660	98.9562	99.5773	0.5980	3.13	AlfI:99.53,AloI:98.93,BcgI:99.38,FalI:99.50	1733	17	1689	328	93.6470588235294	ok	99.0867	gamma	99.1097	ok
NZ_JYAL02000001.1	NZ_JYAZ01000001.1	99.0719	99.4002	0.9306	0.9459	0.03571	11	0.9937	28	0.166	0.9638	98.9236	99.5417	0.1958	0.44	AlfI:99.43,AloI:99.24,BcgI:99.43,FalI:99.39	1728	11	1713	533	145.1818181818182	ok	99.0719	gamma	99.0781	ok
