pairid	dnadiff_inverted_fraction	syn2b_inverted_fraction	syn2b_raw_inverted_fraction	syn2b_shared_tags	syn2b_observable_fraction	syn2b_breakpoints	se_pred_min	se_pred_raw	se_pred	resid	z	m_bin	band
GCF_001483755.1__GCF_006094695.1	0.6024907401320865	0.398	0.602	500	0.9599	25.0	0.0337780219669536	0.0337780219669536	0.0337780219669536	-0.0004907401320864979	-0.014528385722722567	(454.0, 761.0]	90-95
GCA_011523385.1__GCA_012270585.1	0.4379829453579084	0.47826	0.47826	46	0.7895	2.0	0.09262132678741365	0.09262132678741365	0.09262132678741365	0.040277054642091636	0.43485724118956265	(31.0, 63.0]	80-85
GCA_902616385.1__GCA_902572075.1	0.4378828336751932	0.36364	0.36364	33	0.6471	0.0	0.10472225884222601	0.10472225884222601	0.10472225884222601	-0.07424283367519319	-0.7089498879798519	(31.0, 63.0]	90-95
GCF_002008165.1__GCF_000009265.1	0.3428771224220727	0.32556	0.32556	2703	0.9937	40.0	0.023289981891569944	0.023289981891569944	0.023289981891569944	-0.017317122422072673	-0.7435438336833052	(761.0, 4886.0]	90-95
GCF_018100985.1__GCF_014905615.1	0.4614212544468182	0.5	0.5	26	0.6667	1.0	0.12199093598107387	0.12199093598107387	0.12199093598107387	0.038578745553181804	0.31624272117370306	(14.0, 31.0]	80-85
GCA_900317325.1__GCA_902776955.1	0.5263800349923925	0.37255	0.62745	102	0.8372	2.0	0.0621853075327378	0.0621853075327378	0.0621853075327378	0.10106996500760745	1.625302969747293	(99.0, 142.0]	80-85
GCF_002899455.1__GCF_018614415.1	0.4814997476069692	0.4913	0.4913	230	1.0	7.0	0.045327008084728504	0.045327008084728504	0.045327008084728504	0.00980025239303084	0.21621220563932883	(206.0, 291.0]	80-85
GCF_001975825.1__GCF_900119105.1	0.658619129838142	0.19444	0.80556	72	0.5556	0.0	0.06076299151731532	0.06076299151731531	0.06076299151731531	0.14694087016185808	2.4182626051251135	(63.0, 99.0]	85-90
GCA_902619825.1__GCA_902526825.1	0.5815355614028198	0.23077	0.76923	13	0.75	0.0	0.1447666880186078	0.14476668801860781	0.14476668801860781	0.18769443859718016	1.2965305842532957	(1.999, 14.0]	90-95
GCF_002150765.1__GCF_011067745.1	0.5630685513333423	0.44073	0.55927	2725	0.9371	70.0	0.023585859540099115	0.023585859540099115	0.023585859540099115	-0.0037985513333422816	-0.16105206286352364	(761.0, 4886.0]	90-95
GCF_003347605.1__GCF_001684975.1	0.2354860479392616	0.0625	0.0625	16	0.4286	0.0	0.07699391209699634	0.07699391209699634	0.07699391209699634	-0.1729860479392616	-2.2467496874471724	(14.0, 31.0]	80-85
GCF_001050345.1__GCF_900105495.1	0.4824060336555822	0.4	0.4	105	0.8365	26.0	0.06211251311703855	0.06211251311703855	0.06211251311703855	-0.08240603365558219	-1.326721936050222	(99.0, 142.0]	80-85
GCF_002979775.1__GCF_000526335.1	0.3046549096934676	0.27976	0.27976	1008	0.9513	5.0	0.026849438581698148	0.026849438581698148	0.026849438581698148	-0.024894909693467582	-0.9272041058779208	(761.0, 4886.0]	90-95
GCA_017560855.1__GCA_017435425.1	0.5011786325814485	0.49412	0.50588	85	0.4318	0.0	0.06959287067123707	0.06959287067123707	0.06959287067123707	0.004701367418551539	0.06755530233493626	(63.0, 99.0]	85-90
GCF_009377235.1__GCF_009377205.1	0.5147963646562418	0.48785	0.51215	494	0.6816	2.0	0.03436472263030054	0.03436472263030054	0.03436472263030054	-0.0026463646562417953	-0.0770081773891114	(454.0, 761.0]	85-90
GCF_003384795.1__GCF_000720255.1	0.4470502952902799	0.39799	0.39799	299	1.0	24.0	0.0403166424423556	0.0403166424423556	0.0403166424423556	-0.04906029529027989	-1.2168745291829766	(291.0, 454.0]	85-90
GCA_017308115.1__GCA_002430835.1	0.4984811623324631	0.4652	0.5348	273	0.6141	7.0	0.04231864325778282	0.04231864325778282	0.04231864325778282	0.03631883766753696	0.8582231109419504	(206.0, 291.0]	90-95
GCF_006385805.1__GCF_001073155.1	0.5498743109277241	0.31579	0.68421	19	0.5	0.0	0.13237686046674313	0.13237686046674313	0.13237686046674313	0.1343356890722759	1.0147973641210872	(14.0, 31.0]	85-90
GCF_003465825.1__GCA_905209455.1	0.5513107191791827	0.44523	0.55477	566	0.9536	1.0	0.03281142909444494	0.03281142909444494	0.03281142909444494	0.0034592808208172565	0.10542914210959868	(454.0, 761.0]	90-95
GCF_007670255.1__GCF_902706295.1	0.5327202152035676	0.49474	0.50526	95	0.9231	2.0	0.06616424045546372	0.06616424045546372	0.06616424045546372	-0.027460215203567562	-0.4150310653388593	(63.0, 99.0]	80-85
GCA_902622745.1__GCA_902616005.1	0.493398126047154	0.36364	0.63636	11	0.6667	0.0	0.17905237918289316	0.17905237918289313	0.17905237918289313	0.14296187395284604	0.7984360476261395	(1.999, 14.0]	90-95
GCA_900547975.1__GCA_000434435.1	0.4653273741542179	0.32432	0.67568	37	0.75	0.0	0.096580816537156	0.096580816537156	0.096580816537156	0.21035262584578207	2.177995935298978	(31.0, 63.0]	80-85
GCA_003030785.1__GCF_000166295.1	0.4709454575901557	0.5	0.5	116	0.313	4.0	0.06051139818534048	0.06051139818534048	0.06051139818534048	0.029054542409844286	0.48014991028389514	(99.0, 142.0]	85-90
GCA_900555955.1__GCA_900543945.1	0.5510836132100639	0.41379	0.58621	290	0.51	0.0	0.04096653492091083	0.04096653492091083	0.04096653492091083	0.03512638678993607	0.8574410029491234	(206.0, 291.0]	90-95
GCA_902596585.1__GCA_902574955.1	0.483368126792163	0.375	0.625	8	0.0	0.0	0.2109093407130182	0.2109093407130182	0.2109093407130182	0.141631873207837	0.6715296379431283	(1.999, 14.0]	90-95
GCF_002412165.1__GCF_013359865.1	0.5429375204512426	0.49787	0.49787	235	0.9048	5.0	0.04494686823172444	0.04494686823172444	0.04494686823172444	-0.04506752045124257	-1.002684329837979	(206.0, 291.0]	85-90
GCF_008711155.1__GCF_000012425.1	0.460064917326022	0.4881	0.4881	84	0.7952	26.0	0.06995645061648813	0.06995645061648813	0.06995645061648813	0.028035082673977973	0.40075050158948955	(63.0, 99.0]	80-85
GCF_004343515.1__GCF_900129855.1	0.6023584682091976	0.40132	0.59868	304	0.9076	36.0	0.04011129399584427	0.040111293995844274	0.040111293995844274	-0.003678468209197594	-0.09170654553250517	(291.0, 454.0]	80-85
GCF_001431595.1__GCF_001431425.1	0.575914560337685	0.39002	0.60998	441	0.8575	4.0	0.03509425168215101	0.03509425168215101	0.03509425168215101	0.03406543966231501	0.9706843152219355	(291.0, 454.0]	90-95
GCF_001269885.1__GCF_001307275.1	0.8523648404384679	0.12861	0.87139	1003	0.9651	24.0	0.02425486208407394	0.02425486208407394	0.02425486208407394	0.019025159561532057	0.7843853943834307	(761.0, 4886.0]	90-95
GCF_002914525.1__GCF_000172795.2	0.6395526757351765	0.38767	0.61233	1184	0.9381	21.0	0.02686613594446523	0.026866135944465228	0.026866135944465228	-0.02722267573517645	-1.0132709739669383	(761.0, 4886.0]	90-95
GCF_002312805.1__GCF_001713415.1	0.5494011133213484	0.46277	0.53723	1504	0.9773	89.0	0.025862403737858555	0.025862403737858555	0.025862403737858555	-0.012171113321348459	-0.470610289929541	(761.0, 4886.0]	90-95
GCF_004357905.1__GCF_001017575.1	0.7129809970388684	0.4375	0.5625	16	0.2	0.0	0.15347007037204355	0.15347007037204355	0.15347007037204355	-0.1504809970388684	-0.9805234119856139	(14.0, 31.0]	90-95
GCF_016658545.1__GCF_001636055.1	0.4859453499333373	0.47647	0.47647	170	0.5207	13.0	0.05125540396223373	0.05125540396223373	0.05125540396223373	-0.009475349933337318	-0.18486538395676277	(142.0, 206.0]	85-90
GCA_007096045.1__GCF_015206885.1	0.5011164123570917	0.5	0.5	594	0.6408	62.0	0.03245376146144901	0.03245376146144901	0.03245376146144901	-0.0011164123570917006	-0.03440009129351179	(454.0, 761.0]	90-95
GCF_900290235.1__GCF_018927715.1	0.5460946771443892	0.45763	0.54237	590	0.9351	8.0	0.032449373705334815	0.032449373705334815	0.032449373705334815	-0.003724677144389177	-0.11478425371817959	(454.0, 761.0]	85-90
GCF_000934605.2__GCF_000815105.2	0.0088748883337878	0.0	0.0	193	1.0	0.0	0.0205	0.0205	0.0205	-0.0088748883337878	-0.43292138213599024	(142.0, 206.0]	80-85
GCF_002148965.1__GCF_015160855.1	0.5004659103564831	0.49284	0.49284	349	0.2615	5.0	0.03869616221309003	0.03869616221309003	0.03869616221309003	-0.007625910356483134	-0.19707149030669152	(291.0, 454.0]	85-90
GCA_009698815.1__GCA_009691135.1	0.5560926024998785	0.49275	0.49275	69	0.8333	0.0	0.07660535002317993	0.07660535002317993	0.07660535002317993	-0.06334260249987844	-0.8268691740291203	(63.0, 99.0]	90-95
GCA_016869595.1__GCF_015709515.1	0.5262570269649688	0.40833	0.59167	120	0.6275	6.0	0.05872189420582412	0.05872189420582412	0.05872189420582412	0.06541297303503124	1.1139452144672726	(99.0, 142.0]	85-90
GCF_900111455.1__GCF_900102745.1	0.4131696302184897	0.44444	0.44444	162	0.9477	25.0	0.052082424107358576	0.052082424107358576	0.052082424107358576	0.03127036978151032	0.6004015810986844	(142.0, 206.0]	80-85
GCF_000373645.1__GCF_000718135.1	0.6060385228201717	0.46559	0.53441	247	0.9302	14.0	0.04399212947907437	0.04399212947907437	0.04399212947907437	-0.07162852282017163	-1.628212220420996	(206.0, 291.0]	80-85
GCF_000963275.1__GCF_001073155.1	0.525759072469739	0.37714	0.62286	175	1.0	1.0	0.049387187597108625	0.049387187597108625	0.049387187597108625	0.097100927530261	1.9661157529841966	(142.0, 206.0]	90-95
GCF_002002725.1__GCF_002007205.1	0.2731796455517608	0.22381	0.22381	210	0.8513	9.0	0.04079717556666322	0.04079717556666322	0.04079717556666322	-0.049369645551760766	-1.210124104574102	(206.0, 291.0]	80-85
GCF_002127655.1__GCF_014200725.1	0.4900619726722915	0.48187	0.48187	193	0.7473	5.0	0.0486402618928728	0.0486402618928728	0.0486402618928728	-0.008191972672291492	-0.16841958397209725	(142.0, 206.0]	85-90
GCA_003284565.1__GCA_902619485.1	0.3954647589299209	0.33333	0.66667	3	0.0	0.0	0.33440559260395153	0.33440559260395153	0.33440559260395153	0.2712052410700791	0.8110068942276247	(1.999, 14.0]	85-90
GCA_902619495.1__GCA_902610115.1	0.5086730072463768	0.33333	0.66667	6	0.0	0.0	0.23690435872393736	0.23690435872393736	0.23690435872393736	0.15799699275362322	0.6669231144781754	(1.999, 14.0]	85-90
GCF_014863545.1__GCF_015326965.1	0.988923152895688	0.0	1.0	332	1.0	9.0	0.0205	0.0205	0.0205	0.011076847104312004	0.5403340050883905	(291.0, 454.0]	85-90
GCF_002096675.1__GCF_000257845.1	0.5844741432344902	0.39474	0.60526	76	0.9375	3.0	0.07175205663012477	0.07175205663012477	0.07175205663012477	0.020785856765509814	0.2896900485049368	(63.0, 99.0]	90-95
GCF_017939615.1__GCF_002848265.1	0.92026770383231	0.07389	0.92611	406	0.9951	0.0	0.02595660564585029	0.025956605645850294	0.025956605645850294	0.005842296167689942	0.22507935927377143	(291.0, 454.0]	85-90
GCF_014218295.1__GCF_010731695.1	0.9996020724460908	0.0	1.0	391	1.0	6.0	0.0205	0.0205	0.0205	0.0003979275539092164	0.019411100190693482	(291.0, 454.0]	85-90
GCA_003252055.1__GCF_013389365.1	0.4805729060859861	0.3913	0.6087	23	0.0	0.0	0.12647305130377362	0.12647305130377362	0.12647305130377362	0.12812709391401395	1.0130782217491339	(14.0, 31.0]	85-90
GCF_002086695.1__GCF_013404075.1	0.5936012937739705	0.41398	0.58602	186	0.8881	1.0	0.048804952024788795	0.048804952024788795	0.048804952024788795	-0.007581293773970543	-0.15533861748537087	(142.0, 206.0]	80-85
GCA_900556885.1__GCA_015257705.1	0.4799637054515125	0.4625	0.4625	80	0.6667	0.0	0.07137094997266044	0.07137094997266044	0.07137094997266044	-0.01746370545151249	-0.24468926724671855	(63.0, 99.0]	90-95
GCF_000526455.1__GCF_004135975.1	0.5227843898163813	0.49351	0.49351	77	0.9868	43.0	0.0728185702525885	0.0728185702525885	0.0728185702525885	-0.029274389816381308	-0.4020181900693207	(63.0, 99.0]	80-85
GCF_900103345.1__GCF_000282275.2	0.5690419135047192	0.43939	0.56061	132	1.0	23.0	0.056805619357755285	0.056805619357755285	0.056805619357755285	-0.008431913504719168	-0.14843449644683818	(99.0, 142.0]	80-85
GCA_902612805.1__GCA_902602695.1	0.5318530731845008	0.33333	0.66667	6	0.5	0.0	0.23690435872393736	0.23690435872393736	0.23690435872393736	0.13481692681549917	0.5690774434952469	(1.999, 14.0]	85-90
GCF_003416895.1__GCF_000335815.1	0.726705182783903	0.31464	0.68536	963	0.9865	15.0	0.02751429010912958	0.02751429010912958	0.02751429010912958	-0.04134518278390298	-1.502680338831789	(761.0, 4886.0]	90-95
GCF_900637665.1__GCF_900100075.1	0.4873194236470515	0.37143	0.62857	35	1.0	0.0	0.10223883266581527	0.10223883266581527	0.10223883266581527	0.14125057635294846	1.3815746196423193	(31.0, 63.0]	85-90
GCA_003228105.1__GCA_012965485.1	0.4768635033435705	0.3913	0.6087	23	0.5	0.0	0.12647305130377362	0.12647305130377362	0.12647305130377362	0.1318364966564295	1.0424078117619975	(14.0, 31.0]	90-95
GCF_018982965.1__GCF_000931445.1	0.4766325223168099	0.49254	0.49254	268	0.4944	6.0	0.042695699562955394	0.042695699562955394	0.042695699562955394	0.015907477683190063	0.37257798434088824	(206.0, 291.0]	85-90
GCF_016598475.1__GCF_009184865.1	0.5293902897992404	0.46927	0.53073	716	0.8	19.0	0.030714915564822736	0.030714915564822736	0.030714915564822736	0.001339710200759625	0.04361757719737873	(454.0, 761.0]	85-90
GCA_007182875.1__GCA_004295565.1	0.0827537242484165	0.09434	0.09434	53	1.0	5.0	0.0533367649862644	0.0533367649862644	0.0533367649862644	0.011586275751583497	0.21722869308941523	(31.0, 63.0]	80-85
GCF_017876435.1__GCF_001889265.1	0.0021543660876401	0.0	0.0	278	1.0	0.0	0.0205	0.0205	0.0205	-0.0021543660876401	-0.10509102866537073	(206.0, 291.0]	85-90
GCF_009712035.1__GCF_014698755.1	0.4814058602463548	0.33333	0.33333	27	0.5556	4.0	0.11313173263687878	0.11313173263687878	0.11313173263687878	-0.14807586024635477	-1.308879982609626	(14.0, 31.0]	80-85
GCA_902621855.1__GCA_902614395.1	0.4045796126031628	0.3	0.3	10	0.25	0.0	0.1788973169167162	0.1788973169167162	0.1788973169167162	-0.10457961260316279	-0.5845789886935462	(1.999, 14.0]	85-90
GCA_006739055.1__GCA_006738865.1	0.5459197271300046	0.47959	0.52041	196	1.0	65.0	0.04832619190848282	0.048326191908482814	0.048326191908482814	-0.025509727130004545	-0.5278654518922845	(142.0, 206.0]	80-85
GCF_902506345.1__GCA_017997335.1	0.4676384284840091	0.34118	0.34118	170	1.0	0.0	0.04908012154393119	0.04908012154393119	0.04908012154393119	-0.12645842848400912	-2.5765712167362356	(142.0, 206.0]	90-95
GCA_903915955.1__GCA_903866255.1	0.5755372757210993	0.43182	0.43182	44	0.2308	0.0	0.09384460527799038	0.09384460527799038	0.09384460527799038	-0.14371727572109927	-1.5314388642306502	(31.0, 63.0]	85-90
GCF_900590755.1__GCF_014357575.1	0.4801397222324701	0.47794	0.52206	136	0.9649	1.0	0.0563877129936906	0.0563877129936906	0.0563877129936906	0.04192027776752988	0.7434292958861529	(99.0, 142.0]	80-85
GCF_002251795.1__GCF_002868735.1	0.4715616309578727	0.32105	0.32105	190	0.9568	75.0	0.046321800814916964	0.046321800814916964	0.046321800814916964	-0.15051163095787268	-3.249261218475849	(142.0, 206.0]	85-90
GCA_012511325.1__GCA_012519085.1	0.4779074994686363	0.38462	0.38462	26	0.2857	0.0	0.11879271429718369	0.11879271429718369	0.11879271429718369	-0.09328749946863629	-0.7852964722673058	(14.0, 31.0]	85-90
GCF_003943515.1__GCF_003943815.1	0.4946165813937287	0.43636	0.56364	165	0.9577	0.0	0.05159574655957601	0.05159574655957601	0.05159574655957601	0.06902341860627131	1.337773425306912	(142.0, 206.0]	90-95
GCF_001895205.1__GCF_000176155.1	0.4373920577617328	0.45198	0.45198	354	0.9739	5.0	0.038374470522797896	0.038374470522797896	0.038374470522797896	0.014587942238267204	0.38014706234449935	(291.0, 454.0]	90-95
GCF_000744885.1__GCA_001311585.1	0.5280356332934049	0.3125	0.6875	16	1.0	0.0	0.14358120524636922	0.14358120524636922	0.14358120524636922	0.15946436670659514	1.1106214523897622	(14.0, 31.0]	85-90
GCF_900112625.1__GCF_003697185.1	0.4359647773636556	0.40071	0.40071	282	0.8893	47.0	0.041243237564478376	0.041243237564478376	0.041243237564478376	-0.035254777363655565	-0.8548014037098653	(206.0, 291.0]	85-90
GCA_014055495.1__GCA_016788885.1	0.4457573140878879	0.44118	0.44118	34	0.0714	0.0	0.10642381592017722	0.10642381592017722	0.10642381592017722	-0.004577314087887863	-0.0430102420995791	(31.0, 63.0]	80-85
GCA_900299045.1__GCA_903953455.1	0.5113290856054746	0.38462	0.61538	13	0.0	0.0	0.16674281975600816	0.16674281975600813	0.16674281975600813	0.1040509143945254	0.6240203598978433	(1.999, 14.0]	85-90
GCF_000744705.1__GCF_014084125.1	0.6991034124407232	0.2	0.8	310	1.0	39.0	0.03459057768404756	0.03459057768404756	0.03459057768404756	0.10089658755927688	2.916880674294383	(291.0, 454.0]	85-90
GCA_902606175.1__GCA_902574355.1	0.2902309757777684	0.35	0.35	20	0.5833	0.0	0.13239429746027584	0.13239429746027584	0.13239429746027584	0.05976902422223157	0.4514471194664931	(14.0, 31.0]	90-95
GCF_000220045.1__GCA_905221145.1	0.8513523195061465	0.22222	0.77778	72	0.7288	0.0	0.06348739600267127	0.06348739600267127	0.06348739600267127	-0.07357231950614651	-1.158849222655957	(63.0, 99.0]	90-95
GCF_002849605.1__GCF_002954455.1	0.7355699165440857	0.38028	0.61972	71	0.6769	0.0	0.07356908230798748	0.07356908230798748	0.07356908230798748	-0.11584991654408561	-1.57470927881219	(63.0, 99.0]	85-90
GCF_902806485.1__GCF_000058485.1	0.5248989818494841	0.49645	0.49645	564	0.5613	4.0	0.032967909548529156	0.032967909548529156	0.032967909548529156	-0.028448981849484134	-0.8629295044505898	(454.0, 761.0]	85-90
GCA_003209795.1__GCA_003280025.1	0.693277590214662	0.42105	0.42105	19	0.75	0.0	0.140414829746119	0.140414829746119	0.140414829746119	-0.272227590214662	-1.9387381710811513	(14.0, 31.0]	90-95
GCA_900549245.1__GCA_018376905.1	0.4953788017594493	0.47895	0.47895	570	0.6344	0.0	0.032844024633185004	0.032844024633185004	0.032844024633185004	-0.01642880175944933	-0.5002067177495041	(454.0, 761.0]	90-95
GCF_003202405.1__GCF_010645075.1	0.6454725723724011	0.5	0.5	32	0.7619	0.0	0.11031885604918137	0.11031885604918137	0.11031885604918137	-0.14547257237240108	-1.31865555519854	(31.0, 63.0]	85-90
GCF_005217615.1__GCF_003013405.1	0.5710919881281299	0.42567	0.57433	639	0.9983	5.0	0.03155416702649826	0.03155416702649826	0.03155416702649826	0.0032380118718701167	0.1026175677257121	(454.0, 761.0]	90-95
GCF_004348685.1__GCF_900108335.1	0.5440645405519728	0.45304	0.54696	362	0.4475	9.0	0.038075739315241275	0.038075739315241275	0.038075739315241275	0.00289545944802716	0.07604473347332066	(291.0, 454.0]	85-90
GCA_902554795.1__GCA_902538885.1	0.4658082557702742	0.44444	0.44444	9	0.0	0.0	0.20416211748553592	0.20416211748553592	0.20416211748553592	-0.02136825577027418	-0.10466317666296754	(1.999, 14.0]	90-95
GCF_003584685.1__GCF_000014425.1	0.147009934126491	0.14035	0.14035	57	1.0	2.0	0.060031376848409784	0.060031376848409784	0.060031376848409784	-0.006659934126490991	-0.11094088585221931	(31.0, 63.0]	90-95
GCF_002086455.1__GCF_002101885.1	0.5470873778905608	0.47091	0.52909	928	0.9502	0.0	0.028706287476187465	0.028706287476187465	0.028706287476187465	-0.017997377890560884	-0.6269489882831463	(761.0, 4886.0]	90-95
GCF_018596315.1__GCF_018130145.1	0.5768464514379246	0.46619	0.53381	281	0.8704	45.0	0.041859407263615304	0.04185940726361531	0.04185940726361531	-0.04303645143792456	-1.0281189880902195	(206.0, 291.0]	80-85
GCF_009363755.1__GCF_001886615.1	0.1381297328804892	0.19649	0.19649	285	1.0	7.0	0.035403701688194504	0.035403701688194504	0.035403701688194504	0.05836026711951081	1.648422744985767	(206.0, 291.0]	85-90
GCA_009836625.1__GCA_009837885.1	0.4054554157530689	0.42344	0.42344	947	0.9878	3.0	0.028425065048012434	0.028425065048012434	0.028425065048012434	0.017984584246931057	0.6327016039032282	(761.0, 4886.0]	90-95
GCF_013009345.1__GCF_000196795.1	0.4613376405071295	0.42384	0.42384	151	0.8	3.0	0.053409205634180446	0.053409205634180446	0.053409205634180446	-0.037497640507129504	-0.7020819737324838	(142.0, 206.0]	90-95
GCF_004803915.1__GCA_910578445.1	0.4026032834082803	0.39568	0.39568	139	0.9903	1.0	0.05484098830440892	0.05484098830440892	0.05484098830440892	-0.006923283408280301	-0.12624286363788426	(99.0, 142.0]	85-90
GCA_016756835.1__GCA_016756855.1	0.5257930334337945	0.46583	0.53417	717	0.8061	4.0	0.030695408192311244	0.030695408192311244	0.030695408192311244	0.008376966566205568	0.2729061791171709	(454.0, 761.0]	90-95
GCF_001708185.1__GCF_001183605.1	0.7175645093082423	0.22078	0.77922	77	0.7206	7.0	0.06148610677898189	0.0614861067789819	0.0614861067789819	0.061655490691757686	1.0027548322970692	(63.0, 99.0]	85-90
GCF_002563715.1__GCF_001636295.1	0.9994038618966063	0.00285	0.99715	351	1.0	6.0	0.020794883065538065	0.020794883065538065	0.020794883065538065	-0.0022538618966063684	-0.10838540854031246	(291.0, 454.0]	85-90
GCF_004353325.1__GCF_001075875.1	0.4758118406073758	0.4	0.4	15	1.0	1.0	0.15647443880710996	0.15647443880710996	0.15647443880710996	-0.07581184060737578	-0.4844998402635652	(14.0, 31.0]	80-85
GCA_902635515.1__GCA_902525565.1	0.406120099139361	0.16667	0.16667	6	0.0	0.0	0.1877115389342559	0.1877115389342559	0.1877115389342559	-0.23945009913936097	-1.275628022117628	(1.999, 14.0]	90-95
GCA_902606585.1__GCA_902543185.1	0.3197466296858558	0.25676	0.25676	74	0.8103	3.0	0.0655654501561896	0.0655654501561896	0.0655654501561896	-0.06298662968585583	-0.960667997181587	(63.0, 99.0]	90-95
GCF_001404655.1__GCA_905215045.1	0.4695658721096757	0.45455	0.54545	44	0.8421	1.0	0.0943138117042346	0.0943138117042346	0.0943138117042346	0.07588412789032428	0.8045918887076129	(31.0, 63.0]	85-90
GCA_016201085.1__GCA_016185205.1	0.5165358237398266	0.46608	0.53392	339	0.2076	4.0	0.03904215625446717	0.03904215625446717	0.03904215625446717	0.0173841762601733	0.4452668071626863	(291.0, 454.0]	85-90
GCF_001953865.1__GCF_001613935.1	0.4008449869010231	0.4223	0.4223	888	0.9697	9.0	0.028869501267313632	0.028869501267313632	0.028869501267313632	0.021455013098976905	0.7431722806818456	(761.0, 4886.0]	85-90
GCA_902595885.1__GCA_902581605.1	0.4934716493999497	0.14286	0.85714	7	1.0	0.0	0.16349228233493382	0.16349228233493382	0.16349228233493382	0.3636683506000503	2.2243762543789773	(1.999, 14.0]	90-95
GCF_003053745.1__GCF_001421745.1	0.7087767919891352	0.29874	0.70126	1272	0.9881	7.0	0.025844807701004214	0.025844807701004214	0.025844807701004214	-0.007516791989135241	-0.2908434094807822	(761.0, 4886.0]	90-95
GCF_003385895.1__GCF_004151235.1	0.4678727185365528	0.38889	0.61111	18	0.5714	0.0	0.14239947138665932	0.1423994713866593	0.1423994713866593	0.14323728146344722	1.0058835195708908	(14.0, 31.0]	80-85
GCF_018138715.1__GCF_017874715.1	0.4582718716394331	0.4787	0.4787	2559	0.9996	50.0	0.023809992617239126	0.023809992617239126	0.023809992617239126	0.0204281283605669	0.8579644978880145	(761.0, 4886.0]	95-100
GCF_002914525.1__GCF_000371905.1	0.5439112375543095	0.43684	0.56316	570	0.9272	19.0	0.032701273242490114	0.032701273242490114	0.032701273242490114	0.019248762445690515	0.5886242502839248	(454.0, 761.0]	85-90
GCF_002250505.1__GCF_000632025.1	0.5153339815885227	0.45022	0.45022	231	1.0	21.0	0.04507573065852621	0.04507573065852621	0.04507573065852621	-0.06511398158852272	-1.4445463365152622	(206.0, 291.0]	85-90
GCF_001662875.1__GCF_003403095.1	0.4920212037644644	0.4585	0.4585	1241	0.9839	3.0	0.0268541286813797	0.0268541286813797	0.0268541286813797	-0.03352120376446438	-1.2482700206805646	(761.0, 4886.0]	90-95
GCF_006385165.1__GCF_012843315.1	0.3703541504371517	0.38095	0.38095	21	0.7692	6.0	0.13156732924899817	0.13156732924899817	0.13156732924899817	0.010595849562848314	0.08053556778366387	(14.0, 31.0]	85-90
GCA_003278545.1__GCF_002026145.1	0.5473857609139127	0.4	0.4	30	0.9	0.0	0.11158965005770025	0.11158965005770025	0.11158965005770025	-0.14738576091391264	-1.3207834314177267	(14.0, 31.0]	90-95
GCA_900554585.1__GCA_905197385.1	0.4824017975688294	0.47892	0.47892	332	0.7072	1.0	0.03937978018160852	0.03937978018160852	0.03937978018160852	-0.003481797568829381	-0.0884158711087849	(291.0, 454.0]	90-95
GCA_902541245.1__GCA_902515775.1	0.5857391565914615	0.12	0.88	25	0.8182	0.0	0.08229912514723349	0.08229912514723349	0.08229912514723349	0.29426084340853853	3.575503905808289	(14.0, 31.0]	90-95
GCA_903871235.1__GCA_903822595.1	0.5048746194268082	0.42857	0.42857	35	0.6667	0.0	0.10461288826231144	0.10461288826231144	0.10461288826231144	-0.07630461942680822	-0.7293997966625136	(31.0, 63.0]	80-85
GCF_017939615.1__GCF_007954505.1	0.0852509982938196	0.08889	0.08889	90	0.9663	0.0	0.04211483060522346	0.04211483060522346	0.04211483060522346	0.0036390017061803948	0.08640665660730576	(63.0, 99.0]	80-85
GCF_000526335.1__GCF_017357425.1	0.0085545381170283	0.00741	0.00741	135	0.9925	1.0	0.022409622307888687	0.022409622307888687	0.022409622307888687	-0.0011445381170283007	-0.05107351214149637	(99.0, 142.0]	85-90
GCF_003818135.1__GCF_001654915.1	0.5360760918081552	0.35644	0.64356	101	0.6	1.0	0.06193645751382925	0.06193645751382925	0.06193645751382925	0.10748390819184483	1.7353899868723635	(99.0, 142.0]	85-90
GCF_003732275.1__GCF_900103875.1	0.4086530264279625	0.38801	0.38801	317	0.9272	19.0	0.03933021421487573	0.03933021421487573	0.03933021421487573	-0.020643026427962452	-0.5248643273383116	(291.0, 454.0]	85-90
GCA_015063725.1__GCA_015065205.1	0.5362585534251736	0.5	0.5	26	0.75	0.0	0.12199093598107387	0.12199093598107387	0.12199093598107387	-0.03625855342517359	-0.2972233398618966	(14.0, 31.0]	80-85
GCF_000820515.1__GCF_904067045.1	0.5267593904585955	0.46359	0.53641	563	0.9197	29.0	0.03293264872221404	0.03293264872221404	0.03293264872221404	0.009650609541404509	0.2930407943438479	(454.0, 761.0]	90-95
GCF_003386675.1__GCF_900156455.1	0.2702268451258725	0.29703	0.29703	101	0.9579	0.0	0.05941007276718301	0.05941007276718301	0.05941007276718301	0.026803154874127544	0.45115505882586787	(99.0, 142.0]	80-85
GCF_018304945.1__GCF_001584165.1	0.4977847444733869	0.41905	0.58095	105	0.875	9.0	0.06250871822165517	0.06250871822165517	0.06250871822165517	0.08316525552661308	1.3304585007120138	(99.0, 142.0]	80-85
GCF_018127925.1__GCF_000144405.1	0.8158165371380852	0.19286	0.80714	280	0.9928	27.0	0.035445642019133625	0.035445642019133625	0.035445642019133625	-0.00867653713808525	-0.2447843132140656	(206.0, 291.0]	90-95
