pairid	q_acc	r_acc	status	syn2b_breakpoints	syn2b_scj_distance	syn2b_breakpoint_density	syn2b_inverted_fraction	syn2b_raw_inverted_fraction	syn2b_orientation_mismatches	syn2b_orientation_mismatches_raw	syn2b_orientation_uninformative	syn2b_observable_fraction	syn2b_observable_adjacencies	syn2b_structural	syn2b_shared_tags	syn2b_repeats_dropped	syn2b_landmarks_collapsed	syn2b_circular
GCF_003202695.1__GCF_016100725.1	GCF_003202695.1	GCF_016100725.1	ok	0	7	0.00000	0.05128	0.94872	4	74	0	0.8947	68	0.9091	78	12	85	false
GCF_001634365.1__GCF_904848625.1	GCF_001634365.1	GCF_904848625.1	ok	19	60	0.07011	0.45018	0.54982	122	149	0	0.9880	246	0.7917	271	200	1491	false
GCF_902825145.1__GCF_902150025.1	GCF_902825145.1	GCF_902150025.1	ok	0	2	0.00000	0.14286	0.85714	1	6	0	0.0000	0	0.0000	7	12	10	false
GCF_000720765.1__GCF_001611795.1	GCF_000720765.1	GCF_001611795.1	ok	29	74	0.10821	0.49627	0.49627	133	133	0	0.8989	240	0.7448	268	77	851	false
GCF_014648115.1__GCA_018260555.1	GCF_014648115.1	GCA_018260555.1	ok	12	100	0.04255	0.42199	0.57801	119	163	0	0.8916	181	0.6324	282	9	204	false
GCA_004555535.1__GCA_004556985.1	GCA_004555535.1	GCA_004556985.1	ok	15	170	0.02262	0.41629	0.41629	276	276	0	0.8424	433	0.7195	663	11	314	false
GCA_004020875.1__GCF_003289965.1	GCA_004020875.1	GCF_003289965.1	ok	25	85	0.02218	0.48713	0.51287	549	578	0	0.9676	1074	0.9252	1127	24	1041	false
GCF_013170845.1__GCF_000427725.1	GCF_013170845.1	GCF_000427725.1	ok	41	116	0.20918	0.48980	0.51020	96	100	0	0.9939	162	0.5105	196	62	1137	false
GCA_902557575.1__GCA_902538705.1	GCA_902557575.1	GCA_902538705.1	ok	0	4	0.00000	0.20000	0.20000	2	2	0	1.0000	2	0.3333	10	0	2	false
GCF_018403225.1__GCF_004001045.1	GCF_018403225.1	GCF_004001045.1	ok	3	30	0.04688	0.43750	0.43750	28	28	0	0.9412	32	0.4915	64	5	276	false
GCF_000023125.1__GCA_017744695.1	GCF_000023125.1	GCA_017744695.1	ok	4	18	0.05000	0.20000	0.20000	16	16	0	1.0000	69	0.7831	80	8	447	false
GCF_000686885.1__GCA_019105125.1	GCF_000686885.1	GCA_019105125.1	ok	0	19	0.00000	0.38235	0.38235	13	13	0	0.5000	1	0.0952	34	8	10	false
GCF_003626655.1__GCF_003610785.1	GCF_003626655.1	GCF_003610785.1	ok	29	94	0.08357	0.48991	0.48991	170	170	0	0.9742	302	0.7446	347	27	515	false
GCF_002148425.1__GCF_000407165.1	GCF_002148425.1	GCF_000407165.1	ok	4	11	0.14815	0.14815	0.85185	4	23	0	0.9600	24	0.6452	27	20	14	false
GCF_004119455.1__GCF_014218825.1	GCF_004119455.1	GCF_014218825.1	ok	0	7	0.00000	0.45714	0.54286	16	19	0	0.6818	15	0.7308	35	6	10	false
GCF_001017125.1__GCF_900095385.1	GCF_001017125.1	GCF_900095385.1	ok	7	65	0.02789	0.38645	0.38645	97	97	0	0.9848	195	0.7431	251	9	200	false
GCF_001929375.1__GCF_005696555.1	GCF_001929375.1	GCF_005696555.1	ok	1	60	0.00274	0.39726	0.39726	145	145	0	0.8269	301	0.8361	365	27	179	false
GCF_000799115.1__GCA_002483235.1	GCF_000799115.1	GCA_002483235.1	ok	1	12	0.04167	0.45833	0.45833	11	11	0	0.2000	2	0.2000	24	6	12	false
GCF_001905725.1__GCA_002154585.1	GCF_001905725.1	GCA_002154585.1	ok	14	255	0.02513	0.45961	0.45961	256	256	0	0.9900	298	0.5287	557	50	486	false
GCA_902599995.1__GCA_902517175.1	GCA_902599995.1	GCA_902517175.1	ok	0	1	0.00000	0.33333	0.33333	1	1	0	0.0000	0	0.0000	3	0	1	false
GCF_016107655.1__GCF_900169365.1	GCF_016107655.1	GCF_900169365.1	ok	0	31	0.00000	0.42857	0.42857	162	162	0	0.9712	337	0.9162	378	12	789	false
GCF_001513975.1__GCF_017948485.1	GCF_001513975.1	GCF_017948485.1	ok	30	99	0.08152	0.38315	0.61685	141	227	0	0.9906	316	0.7429	368	28	798	false
GCA_902598485.1__GCA_902556505.1	GCA_902598485.1	GCA_902556505.1	ok	0	1	0.00000	0.30769	0.69231	4	9	0	0.4000	2	0.8000	13	0	1	false
GCF_002104765.1__GCF_002086735.1	GCF_002104765.1	GCF_002086735.1	ok	3	44	0.00800	0.34667	0.34667	130	130	0	0.9221	296	0.8728	375	37	637	false
GCF_003097355.1__GCF_900102895.1	GCF_003097355.1	GCF_900102895.1	ok	11	42	0.05556	0.36869	0.63131	73	125	0	0.9040	160	0.7824	198	25	284	false
GCF_003942695.1__GCF_002096835.1	GCF_003942695.1	GCF_002096835.1	ok	2	11	0.10526	0.42105	0.57895	8	11	0	0.3636	4	0.2667	19	1	13	false
GCF_003434055.1__GCA_000155435.1	GCF_003434055.1	GCA_000155435.1	ok	6	36	0.05357	0.44643	0.44643	50	50	0	0.7333	77	0.6786	112	2	29	false
GCA_910587705.1__GCA_910584465.1	GCA_910587705.1	GCA_910584465.1	ok	1	10	0.04348	0.47826	0.52174	11	12	0	1.0000	4	0.2308	23	9	41	false
GCF_004025535.1__GCF_003024385.1	GCF_004025535.1	GCF_003024385.1	ok	14	57	0.05344	0.46183	0.46183	121	121	0	0.9740	225	0.7873	262	30	518	false
GCA_902629505.1__GCA_902620455.1	GCA_902629505.1	GCA_902620455.1	ok	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	false
GCF_002887815.1__GCF_008329565.1	GCF_002887815.1	GCF_008329565.1	ok	1	33	0.00559	0.37989	0.62011	68	111	0	0.8267	124	0.7963	179	21	670	false
GCA_002716345.1__GCA_902587125.1	GCA_002716345.1	GCA_902587125.1	ok	0	1	0.00000	0.42857	0.57143	6	8	0	0.8750	7	0.8750	14	0	2	false
GCA_902604575.1__GCA_902532645.1	GCA_902604575.1	GCA_902532645.1	ok	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	false
GCF_003550135.1__GCF_016427605.1	GCF_003550135.1	GCF_016427605.1	ok	1	25	0.00518	0.20725	0.79275	40	153	0	0.9883	169	0.8705	193	51	664	false
GCF_000015965.1__GCA_902520485.1	GCF_000015965.1	GCA_902520485.1	ok	0	12	0.00000	0.28000	0.72000	7	18	0	1.0000	12	0.5000	25	1	1	false
GCF_003053605.1__GCF_018449725.1	GCF_003053605.1	GCF_018449725.1	ok	19	79	0.07280	0.42912	0.42912	112	112	0	0.9156	206	0.7041	261	43	633	false
GCF_003943655.1__GCF_001078705.1	GCF_003943655.1	GCF_001078705.1	ok	0	32	0.00000	0.48101	0.51899	76	82	0	0.7771	122	0.7962	158	6	25	false
GCF_008704795.1__GCF_014656095.1	GCF_008704795.1	GCF_014656095.1	ok	18	234	0.02528	0.49438	0.49438	352	352	0	1.0000	513	0.6790	712	81	716	false
GCF_000756385.1__GCA_900078365.1	GCF_000756385.1	GCA_900078365.1	ok	48	137	0.07830	0.43067	0.43067	264	264	0	0.9199	563	0.7908	613	74	926	false
GCF_004217095.1__GCF_002810445.1	GCF_004217095.1	GCF_002810445.1	ok	0	8	0.00000	0.42188	0.42188	27	27	0	0.9286	52	0.8689	64	15	297	false
GCA_002372175.1__GCA_902795905.1	GCA_002372175.1	GCA_902795905.1	ok	0	123	0.00000	0.45833	0.54167	143	169	0	0.8963	121	0.5100	312	3	87	false
GCA_900544455.1__GCA_000436075.1	GCA_900544455.1	GCA_000436075.1	ok	6	72	0.02542	0.38983	0.38983	92	92	0	0.6989	130	0.6522	236	2	185	false
GCF_000988205.1__GCF_000022905.1	GCF_000988205.1	GCF_000022905.1	ok	20	52	0.06623	0.42715	0.57285	129	173	0	0.9336	281	0.8349	302	34	193	false
GCA_003150235.1__GCA_910578835.1	GCA_003150235.1	GCA_910578835.1	ok	0	6	0.00000	0.24242	0.24242	8	8	0	0.8000	8	0.6000	33	26	173	false
GCF_004571075.1__GCF_002938425.1	GCF_004571075.1	GCF_002938425.1	ok	1	76	0.00410	0.46311	0.53689	113	131	0	0.8000	124	0.6346	244	30	314	false
GCF_002209355.1__GCF_013752535.1	GCF_002209355.1	GCF_013752535.1	ok	7	15	0.18421	0.50000	0.50000	19	19	0	0.9730	36	0.6591	38	2	112	false
GCA_009917455.1__GCA_910577275.1	GCA_009917455.1	GCA_910577275.1	ok	5	50	0.02315	0.37500	0.37500	81	81	0	0.8427	150	0.7500	216	5	65	false
GCA_903865705.1__GCA_903822595.1	GCA_903865705.1	GCA_903822595.1	ok	0	2	0.00000	0.39130	0.60870	9	14	0	0.0000	0	0.3333	23	27	90	false
GCF_001431485.1__GCF_001431525.1	GCF_001431485.1	GCF_001431525.1	ok	1	35	0.00671	0.44966	0.55034	67	82	0	0.7311	87	0.7308	149	34	316	false
GCA_900551625.1__GCA_000434535.1	GCA_900551625.1	GCA_000434535.1	ok	4	129	0.00806	0.41734	0.58266	207	289	0	0.6582	258	0.6958	496	1	297	false
GCF_008080435.1__GCF_003046225.1	GCF_008080435.1	GCF_003046225.1	ok	4	31	0.01180	0.44543	0.44543	151	151	0	0.9462	299	0.9055	339	8	188	false
GCF_001404335.1__GCA_000509105.1	GCF_001404335.1	GCA_000509105.1	ok	4	87	0.00846	0.47569	0.52431	225	248	0	0.8656	335	0.7986	473	7	72	false
GCF_003958645.1__GCF_902167325.1	GCF_003958645.1	GCF_902167325.1	ok	0	10	0.00000	0.45000	0.55000	18	22	0	0.6923	27	0.7436	40	15	241	false
GCA_013205155.1__GCA_000428385.1	GCA_013205155.1	GCA_000428385.1	ok	0	41	0.00000	0.48315	0.51685	43	46	0	0.1613	10	0.3387	89	13	41	false
GCA_903882665.1__GCA_903838025.1	GCA_903882665.1	GCA_903838025.1	ok	0	10	0.00000	0.46667	0.46667	14	14	0	0.7500	3	0.2857	30	19	103	false
GCF_013839555.1__GCF_001612825.1	GCF_013839555.1	GCF_001612825.1	ok	6	74	0.00718	0.39115	0.39115	327	327	0	0.9443	746	0.9098	836	22	883	false
GCF_014333585.1__GCF_004355185.1	GCF_014333585.1	GCF_004355185.1	ok	10	30	0.05128	0.40000	0.40000	78	78	0	0.9482	183	0.8522	195	6	175	false
GCF_002139855.1__GCF_002139935.1	GCF_002139855.1	GCF_002139935.1	ok	2	4	0.22222	0.22222	0.22222	2	2	0	1.0000	9	0.6364	9	8	5	true
GCF_003205195.1__GCF_000300855.1	GCF_003205195.1	GCF_000300855.1	ok	24	65	0.18045	0.39098	0.60902	52	81	0	0.9381	106	0.5608	133	31	867	false
GCF_014656215.1__GCA_000717735.1	GCF_014656215.1	GCA_000717735.1	ok	24	154	0.02743	0.38971	0.38971	341	341	0	0.9440	742	0.8242	875	31	652	false
GCA_902530745.1__GCA_902528805.1	GCA_902530745.1	GCA_902528805.1	ok	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	false
GCA_017634255.1__GCA_017453965.1	GCA_017634255.1	GCA_017453965.1	ok	0	7	0.00000	0.33962	0.66038	18	35	0	0.5455	12	0.7308	53	7	37	false
GCA_009702755.1__GCA_009703055.1	GCA_009702755.1	GCA_009703055.1	ok	0	77	0.00000	0.41584	0.41584	126	126	0	0.7911	178	0.7127	303	7	175	false
GCF_000187465.1__GCA_000223255.2	GCF_000187465.1	GCA_000223255.2	ok	4	14	0.06452	0.50000	0.50000	31	31	0	1.0000	55	0.7846	62	3	9	false
GCF_016907475.1__GCF_017310035.1	GCF_016907475.1	GCF_017310035.1	ok	8	16	0.04145	0.00518	0.99482	1	192	0	1.0000	193	0.9204	193	70	604	true
GCA_902614055.1__GCA_902604565.1	GCA_902614055.1	GCA_902604565.1	ok	0	3	0.00000	0.50000	0.50000	4	4	0	0.5000	1	0.4000	8	0	2	false
GCF_001613385.1__GCF_001613245.1	GCF_001613385.1	GCF_001613245.1	ok	16	91	0.02576	0.49758	0.49758	309	309	0	0.9649	549	0.8544	621	27	779	false
GCA_009842325.1__GCA_009840695.1	GCA_009842325.1	GCA_009840695.1	ok	2	66	0.01626	0.47154	0.47154	58	58	0	0.9697	32	0.3196	123	13	246	false
GCF_014211915.1__GCF_000959245.1	GCF_014211915.1	GCF_000959245.1	ok	46	94	0.04772	0.29253	0.70747	282	682	0	0.9990	960	0.9067	964	193	2102	false
GCF_005080885.1__GCF_000009605.1	GCF_005080885.1	GCF_000009605.1	ok	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	false
GCF_002290085.1__GCF_000008305.1	GCF_002290085.1	GCF_000008305.1	ok	0	0	0.00000	0.00000	0.00000	0	0	0	1.0000	3	1.0000	3	4	0	true
GCF_014595975.1__GCA_002454115.1	GCF_014595975.1	GCA_002454115.1	ok	24	73	0.15287	0.21019	0.21019	33	33	0	0.8231	121	0.5805	157	2	665	false
GCF_002811945.1__GCF_000332495.1	GCF_002811945.1	GCF_000332495.1	ok	0	5	0.00000	0.33333	0.66667	6	12	0	0.8182	9	0.6667	18	3	26	false
GCA_902609285.1__GCA_902533795.1	GCA_902609285.1	GCA_902533795.1	ok	0	9	0.00000	0.46154	0.46154	12	12	0	0.3529	6	0.5263	26	0	4	false
GCF_003330765.1__GCF_000203915.1	GCF_003330765.1	GCF_000203915.1	ok	50	104	0.03083	0.31813	0.31813	516	516	0	0.9988	1617	0.9378	1622	168	2368	false
GCF_004363795.1__GCF_005670685.2	GCF_004363795.1	GCF_005670685.2	ok	15	55	0.02809	0.47566	0.52434	254	280	0	0.9475	505	0.8995	534	24	830	false
GCF_010604095.1__GCF_009738225.1	GCF_010604095.1	GCF_009738225.1	ok	3	20	0.05882	0.37255	0.37255	19	19	0	0.6600	33	0.6226	51	8	17	false
GCF_000377965.1__GCA_014651175.1	GCF_000377965.1	GCA_014651175.1	ok	13	55	0.05242	0.43952	0.56048	109	139	0	0.8982	203	0.7782	248	30	603	false
GCF_001635455.1__GCF_001558015.1	GCF_001635455.1	GCF_001558015.1	ok	0	18	0.00000	0.41429	0.58571	29	41	0	0.6444	29	0.6538	70	73	102	false
GCF_014202295.1__GCF_001922545.1	GCF_014202295.1	GCF_001922545.1	ok	0	1	0.00000	0.00000	0.00000	0	0	0	0.8462	11	0.9231	16	4	2	false
GCF_000878195.1__GCF_010731115.1	GCF_000878195.1	GCF_010731115.1	ok	7	85	0.01268	0.48188	0.51812	266	286	0	0.8621	475	0.8479	552	81	777	false
GCF_003048615.2__GCF_902460625.1	GCF_003048615.2	GCF_902460625.1	ok	8	27	0.17391	0.50000	0.50000	23	23	0	1.0000	34	0.4906	46	5	26	false
GCA_900554275.1__GCA_900547745.1	GCA_900554275.1	GCA_900547745.1	ok	0	4	0.00000	0.29412	0.70588	5	12	0	0.1667	1	0.4286	17	1	44	false
GCF_900099705.1__GCF_005484985.1	GCF_900099705.1	GCF_005484985.1	ok	5	10	0.01073	0.00215	0.00215	1	1	0	1.0000	466	0.9788	466	45	1217	true
GCA_002690995.1__GCA_902589475.1	GCA_002690995.1	GCA_902589475.1	ok	0	48	0.00000	0.42169	0.42169	70	70	0	0.5424	64	0.6279	166	0	39	false
GCA_018623655.1__GCA_002381155.1	GCA_018623655.1	GCA_002381155.1	ok	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	false
GCF_003149105.1__GCA_013911065.1	GCF_003149105.1	GCA_013911065.1	ok	2	45	0.00926	0.47222	0.47222	102	102	0	0.9176	156	0.7772	216	5	13	false
GCF_002259405.1__GCF_000954115.1	GCF_002259405.1	GCF_000954115.1	ok	0	20	0.00000	0.00000	0.00000	0	0	0	0.9790	934	0.9791	955	63	1439	false
GCF_900290975.1__GCF_002204895.1	GCF_900290975.1	GCF_002204895.1	ok	0	0	0.00000	0.40000	0.40000	2	2	0	0.0000	0	1.0000	5	8	4	false
GCF_002813555.1__GCF_000439455.1	GCF_002813555.1	GCF_000439455.1	ok	0	0	0.00000	0.00000	0.00000	0	0	0	0.0000	0	1.0000	2	0	0	true
GCA_017645765.1__GCA_902780365.1	GCA_017645765.1	GCA_902780365.1	ok	3	43	0.03000	0.49000	0.49000	49	49	0	0.6923	27	0.4110	100	6	127	false
GCA_002279765.1__GCA_017301975.1	GCA_002279765.1	GCA_017301975.1	ok	6	110	0.03000	0.49000	0.51000	98	102	0	0.2482	35	0.3125	200	37	628	false
GCF_900100345.1__GCF_004000785.1	GCF_900100345.1	GCF_004000785.1	ok	2	121	0.00313	0.48903	0.51097	312	326	0	0.9269	482	0.8007	638	20	537	false
GCA_902596375.1__GCA_902558585.1	GCA_902596375.1	GCA_902558585.1	ok	0	1	0.00000	0.00000	1.00000	0	7	0	0.0000	0	0.5000	7	0	0	false
GCF_015100155.1__GCF_018853445.1	GCF_015100155.1	GCF_018853445.1	ok	6	72	0.02871	0.49761	0.50239	104	105	0	0.9481	128	0.6289	209	54	80	false
GCA_903890595.1__GCA_903857495.1	GCA_903890595.1	GCA_903857495.1	ok	0	36	0.00000	0.37778	0.37778	34	34	0	0.1887	10	0.3455	90	43	147	false
GCF_004348595.1__GCF_900089595.1	GCF_004348595.1	GCF_900089595.1	ok	2	98	0.01093	0.48087	0.51913	88	95	0	0.3571	65	0.4674	183	40	449	false
GCF_003063435.1__GCF_003063665.1	GCF_003063435.1	GCF_003063665.1	ok	29	70	0.23016	0.45238	0.45238	57	57	0	0.9346	100	0.5105	126	31	265	false
GCA_902579115.1__GCA_902544345.1	GCA_902579115.1	GCA_902544345.1	ok	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	false
GCF_002584985.1__GCF_001884045.1	GCF_002584985.1	GCF_001884045.1	ok	0	27	0.00000	0.47857	0.47857	67	67	0	0.8500	85	0.7652	140	6	34	false
GCF_002305895.1__GCF_000280925.3	GCF_002305895.1	GCF_000280925.3	ok	26	52	0.05591	0.01290	0.98710	6	459	0	1.0000	465	0.8941	465	64	288	true
GCF_902825225.1__GCF_902825235.1	GCF_902825225.1	GCF_902825235.1	ok	0	13	0.00000	0.47368	0.52632	45	50	0	0.8375	67	0.8434	95	24	17	false
GCF_014649395.1__GCF_014646335.1	GCF_014649395.1	GCF_014646335.1	ok	42	130	0.02638	0.46608	0.46608	742	742	0	0.9820	1530	0.9198	1592	51	803	false
GCF_000935355.1__GCF_001591825.1	GCF_000935355.1	GCF_001591825.1	ok	0	6	0.00000	0.38095	0.61905	8	13	0	0.8571	6	0.5385	21	0	52	false
GCA_003213235.1__GCF_000018065.1	GCA_003213235.1	GCF_000018065.1	ok	0	12	0.00000	0.31579	0.68421	6	13	0	0.1667	3	0.3333	19	1	2	false
GCF_001022965.1__GCF_002208095.1	GCF_001022965.1	GCF_002208095.1	ok	7	21	0.01381	0.49507	0.50493	251	256	0	0.9822	497	0.9589	507	33	211	false
GCA_003216195.1__GCA_902594145.1	GCA_003216195.1	GCA_902594145.1	ok	0	0	0.00000	0.00000	1.00000	0	3	0	0.0000	0	1.0000	3	0	1	false
GCA_002452095.1__GCA_002387325.1	GCA_002452095.1	GCA_002387325.1	ok	5	48	0.03125	0.39375	0.60625	63	97	0	0.8300	83	0.6279	160	5	117	false
GCF_001578775.1__GCF_000194945.1	GCF_001578775.1	GCF_000194945.1	ok	13	28	0.48148	0.40741	0.40741	11	11	0	0.9565	22	0.2432	27	3	16	false
GCA_900557595.1__GCA_900556355.1	GCA_900557595.1	GCA_900556355.1	ok	0	3	0.00000	0.46341	0.46341	19	19	0	0.4000	4	0.7692	41	0	11	false
GCA_002449765.1__GCA_902762305.1	GCA_002449765.1	GCA_902762305.1	ok	47	126	0.35075	0.47015	0.47015	63	63	0	0.9674	89	0.2500	134	10	368	false
GCF_003148825.1__GCF_008642295.1	GCF_003148825.1	GCF_008642295.1	ok	28	70	0.10853	0.42636	0.42636	110	110	0	0.9339	240	0.7527	258	76	499	false
GCF_900290195.1__GCF_000024105.1	GCF_900290195.1	GCF_000024105.1	ok	2	7	0.04545	0.34091	0.34091	15	15	0	0.9535	41	0.8478	44	4	4	false
GCF_018613655.1__GCF_002833405.1	GCF_018613655.1	GCF_002833405.1	ok	1	13	0.03571	0.35714	0.64286	10	18	0	0.5556	15	0.5357	28	32	275	false
GCA_015258605.1__GCA_015258715.1	GCA_015258605.1	GCA_015258715.1	ok	0	42	0.00000	0.42623	0.57377	52	70	0	0.5000	52	0.6111	122	3	24	false
GCF_002776575.1__GCA_905479715.1	GCF_002776575.1	GCA_905479715.1	ok	1	43	0.01053	0.28421	0.71579	27	68	0	0.9818	54	0.5521	95	28	428	false
GCF_000336815.1__GCF_000306765.2	GCF_000336815.1	GCF_000306765.2	ok	0	14	0.00000	0.01493	0.01493	1	1	0	0.7143	45	0.7812	67	21	302	false
GCA_016195565.1__GCA_003535475.1	GCA_016195565.1	GCA_003535475.1	ok	0	9	0.00000	0.28000	0.72000	7	18	0	0.5000	1	0.1818	25	1	19	false
GCA_900471605.1__GCF_017873175.1	GCA_900471605.1	GCF_017873175.1	ok	7	54	0.05691	0.35772	0.35772	44	44	0	0.5842	59	0.5385	123	25	1145	false
GCA_902782595.1__GCA_902772665.1	GCA_902782595.1	GCA_902772665.1	ok	0	1	0.00000	0.42105	0.42105	8	8	0	0.0000	0	0.6667	19	1	11	false
GCF_000507145.1__GCF_000227465.1	GCF_000507145.1	GCF_000227465.1	ok	0	21	0.00000	0.40000	0.60000	92	138	0	0.9039	207	0.9087	230	15	73	false
GCF_014251315.1__GCF_011290385.1	GCF_014251315.1	GCF_011290385.1	ok	0	0	0.00000	0.00000	1.00000	0	2	0	0.0000	0	1.0000	2	0	0	true
GCF_004792685.1__GCF_002002925.1	GCF_004792685.1	GCF_002002925.1	ok	47	93	0.22816	0.39320	0.39320	81	81	0	0.9805	201	0.6250	206	13	975	false
GCF_001590835.1__GCF_000299035.1	GCF_001590835.1	GCF_000299035.1	ok	0	16	0.00000	0.33766	0.66234	26	51	0	0.7576	50	0.7681	77	12	61	false
GCA_017960545.1__GCA_017619675.1	GCA_017960545.1	GCA_017619675.1	ok	0	8	0.00000	0.42857	0.42857	9	9	0	0.0000	0	0.3333	21	7	29	false
GCF_001583495.1__GCF_000812565.1	GCF_001583495.1	GCF_000812565.1	ok	3	29	0.03061	0.46939	0.53061	46	52	0	0.8070	46	0.6282	98	11	22	false
GCF_008274625.1__GCF_001593385.1	GCF_008274625.1	GCF_001593385.1	ok	1	8	0.03125	0.43750	0.43750	14	14	0	0.9048	19	0.6923	32	2	9	false
GCF_003058225.1__GCF_000515355.1	GCF_003058225.1	GCF_000515355.1	ok	28	133	0.09061	0.48544	0.51456	150	159	0	0.9774	216	0.5882	309	42	712	false
GCA_017988165.1__GCA_903882725.1	GCA_017988165.1	GCA_903882725.1	ok	0	32	0.00000	0.48101	0.51899	76	82	0	0.5370	29	0.5844	158	14	142	false
GCA_900541585.1__GCF_015553985.1	GCA_900541585.1	GCF_015553985.1	ok	8	54	0.04520	0.26554	0.73446	47	130	0	0.7975	130	0.6983	177	8	359	false
GCA_900542305.1__GCA_905215065.1	GCA_900542305.1	GCA_905215065.1	ok	5	69	0.00935	0.46355	0.53645	248	287	0	0.9109	460	0.8691	535	8	289	false
GCF_009735625.1__GCF_006538365.1	GCF_009735625.1	GCF_006538365.1	ok	5	13	0.07812	0.00000	0.00000	0	0	0	0.9836	60	0.8088	64	32	31	false
GCF_001044425.1__GCA_001298555.1	GCF_001044425.1	GCA_001298555.1	ok	12	154	0.01296	0.45140	0.54860	418	508	0	0.9260	713	0.8230	926	76	627	false
GCF_003722355.1__GCF_000372845.1	GCF_003722355.1	GCF_000372845.1	ok	33	66	0.04622	0.47619	0.47619	340	340	0	1.0000	712	0.9114	714	92	458	false
GCA_017554455.1__GCA_902789675.1	GCA_017554455.1	GCA_902789675.1	ok	1	27	0.01075	0.49462	0.50538	46	47	0	0.4091	18	0.4906	93	36	369	false
GCA_017473445.1__GCA_017473665.1	GCA_017473445.1	GCA_017473665.1	ok	0	0	0.00000	0.47826	0.52174	11	12	0	1.0000	2	1.0000	23	6	8	false
GCF_013372165.1__GCF_013372145.1	GCF_013372165.1	GCF_013372145.1	ok	25	50	0.30120	0.40964	0.59036	34	49	0	1.0000	83	0.5370	83	6	5	true
GCF_001679485.1__GCA_905215245.1	GCF_001679485.1	GCA_905215245.1	ok	3	90	0.01796	0.47305	0.47305	79	79	0	0.9296	66	0.4194	167	3	20	false
GCA_902620785.1__GCA_902618945.1	GCA_902620785.1	GCA_902618945.1	ok	0	15	0.00000	0.42254	0.57746	30	41	0	0.9444	51	0.7727	71	0	2	false
GCF_001514065.1__GCF_000720255.1	GCF_001514065.1	GCF_000720255.1	ok	17	84	0.05329	0.40752	0.40752	130	130	0	0.9770	255	0.7399	319	42	791	false
GCA_902599045.1__GCA_902514885.1	GCA_902599045.1	GCA_902514885.1	ok	0	9	0.00000	0.42857	0.57143	9	12	0	1.0000	6	0.4000	21	0	2	false
GCF_000599985.1__GCF_001693435.1	GCF_000599985.1	GCF_001693435.1	ok	6	12	0.04762	0.35714	0.64286	45	81	0	1.0000	126	0.9091	126	22	15	true
GCF_902502825.2__GCF_902153245.2	GCF_902502825.2	GCF_902153245.2	ok	17	46	0.12977	0.36641	0.63359	48	83	0	0.9916	118	0.6871	131	51	601	false
GCF_000960475.2__GCF_011045035.1	GCF_000960475.2	GCF_011045035.1	ok	3	86	0.00358	0.47613	0.52387	399	439	0	0.9246	736	0.8959	838	13	653	false
GCF_002286815.1__GCF_900109995.1	GCF_002286815.1	GCF_900109995.1	ok	8	42	0.06349	0.47619	0.52381	60	66	0	0.7723	78	0.6379	126	20	465	false
GCA_902620285.1__GCA_902530685.1	GCA_902620285.1	GCA_902530685.1	ok	0	2	0.00000	0.36364	0.36364	4	4	0	0.0000	0	0.5000	11	0	2	false
GCF_014145635.1__GCF_009792295.1	GCF_014145635.1	GCF_009792295.1	ok	0	7	0.00000	0.22222	0.77778	2	7	0	0.0000	0	0.1250	9	23	21	false
GCF_009849585.1__GCF_004366035.1	GCF_009849585.1	GCF_004366035.1	ok	1	15	0.01724	0.39655	0.39655	23	23	0	0.5641	22	0.6429	58	12	60	false
GCA_019135865.1__GCA_003500765.1	GCA_019135865.1	GCA_003500765.1	ok	0	14	0.00000	0.28571	0.28571	12	12	0	0.8000	8	0.4167	42	7	64	false
GCA_003278065.1__GCA_902558705.1	GCA_003278065.1	GCA_902558705.1	ok	0	0	0.00000	0.00000	1.00000	0	2	0	0.0000	0	1.0000	2	0	0	true
GCF_000949475.1__GCF_000626635.1	GCF_000949475.1	GCF_000626635.1	ok	19	43	0.17117	0.41441	0.41441	46	46	0	0.9182	101	0.6614	111	16	184	false
GCF_002563895.1__GCF_900103345.1	GCF_002563895.1	GCF_900103345.1	ok	10	20	0.01667	0.01000	0.01000	6	6	0	1.0000	600	0.9672	600	44	507	true
GCF_014229245.1__GCF_000763495.1	GCF_014229245.1	GCF_000763495.1	ok	0	8	0.00000	0.04762	0.95238	1	20	0	0.5000	10	0.6000	21	8	107	false
GCA_900546335.1__GCF_002096925.1	GCA_900546335.1	GCF_002096925.1	ok	0	6	0.00000	0.36000	0.64000	9	16	0	0.0000	0	0.4000	25	9	24	false
GCA_900549195.1__GCA_900541245.1	GCA_900549195.1	GCA_900541245.1	ok	5	178	0.00669	0.49264	0.49264	368	368	0	0.7295	499	0.7493	747	3	291	false
GCF_003308995.1__GCF_018255755.1	GCF_003308995.1	GCF_018255755.1	ok	15	34	0.03106	0.01656	0.98344	8	475	0	0.9938	479	0.9317	483	19	103	false
