pairid	dnadiff_inverted_fraction	syn2b_inverted_fraction	syn2b_raw_inverted_fraction	syn2b_shared_tags	syn2b_observable_fraction	syn2b_breakpoints	se_pred_min	se_pred_raw	se_pred	resid	z	m_bin	band
GCF_000299365.1__GCA_016125975.1	0.070858998016916	0.07547	0.07547	53	1.0	1.0	0.04899244565687152	0.04899244565687152	0.04899244565687152	0.004611001983083993	0.09411659126752063	(1.999, 63.0]	85-90
GCF_004361065.1__GCF_003367355.1	0.5745158885036286	0.41849	0.58151	595	0.9327	11.0	0.03217745842676283	0.03217745842676283	0.03217745842676283	0.0069941114963714135	0.21736059460041843	(580.0, 853.0]	85-90
GCA_902623415.1__GCA_902591695.1	0.4677376729953404	0.5	0.5	68	0.7959	0.0	0.07713405061777763	0.07713405061777763	0.07713405061777763	0.032262327004659586	0.4182630984145912	(63.0, 114.0]	90-95
GCF_018613995.1__GCF_006385575.1	0.5145329254666977	0.41395	0.58605	430	0.3566	8.0	0.035619793877940634	0.035619793877940634	0.035619793877940634	0.07151707453330225	2.0077902409646686	(314.0, 431.0]	85-90
GCF_001423885.1__GCF_900177245.1	0.5095657571927199	0.48713	0.51287	544	0.9907	30.0	0.033331194597200846	0.033331194597200846	0.033331194597200846	0.0033042428072801444	0.09913364483964925	(431.0, 580.0]	85-90
GCA_905612485.1__GCA_905612275.1	0.5705080026926169	0.47826	0.47826	69	0.7619	0.0	0.07654556453886739	0.07654556453886739	0.07654556453886739	-0.0922480026926169	-1.205138445948443	(63.0, 114.0]	90-95
GCA_009360615.1__GCF_000761245.1	0.4315031850632767	0.41469	0.41469	1307	0.921	10.0	0.02644913908671048	0.02644913908671048	0.02644913908671048	-0.01681318506327667	-0.6356798611915709	(853.0, 1373.0]	90-95
GCF_007923265.1__GCF_014844275.1	0.5451316395416314	0.49162	0.50838	179	0.9944	63.0	0.05020177902556685	0.05020177902556685	0.05020177902556685	-0.0367516395416313	-0.7320784293902086	(166.0, 229.0]	85-90
GCA_900315245.1__GCA_902786595.1	0.561651899452004	0.43886	0.56114	597	0.9876	58.0	0.03225908382843375	0.03225908382843375	0.03225908382843375	-0.0005118994520040276	-0.015868381592189857	(580.0, 853.0]	85-90
GCF_001543285.1__GCF_001543205.1	0.0021387179044182	0.00243	0.00243	411	1.0	6.0	0.020715227601336716	0.020715227601336716	0.020715227601336716	0.00029128209558179977	0.014061254898449865	(314.0, 431.0]	90-95
GCF_001945445.1__GCF_001945395.1	0.5562578483672092	0.44418	0.55582	2544	0.9819	51.0	0.023795097269244985	0.023795097269244985	0.023795097269244985	-0.0004378483672091704	-0.018400780726166088	(1373.0, 7401.0]	90-95
GCA_014323675.1__GCA_014324065.1	0.4792418462704573	0.47363	0.47363	1896	0.9986	93.0	0.02485981957485844	0.02485981957485844	0.02485981957485844	-0.005611846270457299	-0.22573962186486443	(1373.0, 7401.0]	90-95
GCF_000720145.1__GCF_000719345.1	0.4161681542482853	0.35294	0.35294	697	0.9314	3.0	0.03021652559403605	0.03021652559403605	0.03021652559403605	-0.06322815424828532	-2.092502463644096	(580.0, 853.0]	85-90
GCF_904846415.1__GCA_000586435.1	0.4340273662383332	0.44526	0.44526	137	0.8037	1.0	0.05596320237373919	0.05596320237373919	0.05596320237373919	0.011232633761666777	0.20071463542511117	(114.0, 166.0]	85-90
GCF_002860865.1__GCF_013305725.1	0.373773296088056	0.3903	0.3903	433	0.9653	65.0	0.035310204958713114	0.035310204958713114	0.035310204958713114	0.016526703911943996	0.46804327336156915	(431.0, 580.0]	90-95
GCA_017961145.1__GCA_017650085.1	0.5190466166635276	0.43784	0.43784	370	0.7458	4.0	0.03769297182096705	0.03769297182096705	0.03769297182096705	-0.08120661666352758	-2.1544232980418827	(314.0, 431.0]	85-90
GCF_900187305.1__GCF_900637855.1	0.46309063926682	0.45745	0.45745	282	1.0	138.0	0.0417603558413958	0.0417603558413958	0.0417603558413958	-0.005640639266819958	-0.13507162841817932	(229.0, 314.0]	85-90
GCF_001644665.1__GCF_000235405.2	0.4428001168880997	0.39437	0.39437	497	1.0	13.0	0.03380864228988964	0.03380864228988964	0.03380864228988964	-0.04843011688809973	-1.4324774261219768	(431.0, 580.0]	90-95
GCF_003696365.1__GCF_900129835.1	0.6704726732258052	0.37302	0.62698	126	0.9464	3.0	0.0566737477171288	0.056673747717128804	0.056673747717128804	-0.04349267322580519	-0.7674218659914063	(114.0, 166.0]	80-85
GCF_009733595.1__GCF_004349215.1	0.4978362116831645	0.48242	0.51758	512	0.9849	11.0	0.03396641203932202	0.03396641203932202	0.03396641203932202	0.019743788316835542	0.5812738859193806	(431.0, 580.0]	85-90
GCA_903914045.1__GCA_903898755.1	0.4672702416085096	0.44025	0.44025	159	0.1977	0.0	0.05245245681962947	0.05245245681962947	0.05245245681962947	-0.027020241608509632	-0.5151377694552097	(114.0, 166.0]	85-90
GCF_001457695.1__GCA_000163995.1	0.0381434349700543	0.03297	0.03297	182	1.0	9.0	0.02614808846903757	0.02614808846903757	0.02614808846903757	-0.005173434970054298	-0.19785136401768938	(166.0, 229.0]	90-95
GCA_900557455.1__GCA_905215065.1	0.5232827139354129	0.42804	0.57196	271	0.9264	0.0	0.042177785492530005	0.042177785492530005	0.042177785492530005	0.0486772860645871	1.1540977198342526	(229.0, 314.0]	90-95
GCF_002165135.1__GCF_000759535.1	0.4489612750754014	0.44512	0.55488	164	0.8896	33.0	0.051819999855409436	0.051819999855409436	0.051819999855409436	0.10591872492459864	2.0439738560428014	(114.0, 166.0]	80-85
GCF_001746415.1__GCF_018614035.1	0.5619513978507442	0.43008	0.56992	1330	1.0	31.0	0.02640886919789598	0.02640886919789598	0.02640886919789598	0.007968602149255766	0.3017396197293685	(853.0, 1373.0]	85-90
GCF_002778015.1__GCF_000278295.1	0.564011692173358	0.47826	0.52174	23	0.2941	0.0	0.12937221630520884	0.12937221630520884	0.12937221630520884	-0.04227169217335802	-0.3267447476793057	(1.999, 63.0]	80-85
GCF_003626575.1__GCF_003311645.1	0.4001510070214745	0.38046	0.38046	2681	0.9865	28.0	0.02350488908766322	0.02350488908766322	0.02350488908766322	-0.01969100702147447	-0.8377409035216208	(1373.0, 7401.0]	90-95
GCA_003222085.1__GCA_003220905.1	0.4992589212204364	0.49638	0.49638	276	0.9533	1.0	0.042219633242078884	0.042219633242078884	0.042219633242078884	-0.0028789212204364256	-0.06818915749289603	(229.0, 314.0]	85-90
GCA_005063415.1__GCF_016467435.1	0.4527749543288051	0.49826	0.49826	287	0.4812	11.0	0.0415973396231878	0.0415973396231878	0.0415973396231878	0.04548504567119488	1.0934604492312279	(229.0, 314.0]	80-85
GCA_905198125.1__GCA_900760735.1	0.5733839071875071	0.43493	0.56507	1191	0.9688	9.0	0.027029691921395906	0.02702969192139591	0.02702969192139591	-0.00831390718750713	-0.3075842377961432	(853.0, 1373.0]	90-95
GCA_002714305.1__GCA_013330155.1	0.4936737379971442	0.48958	0.48958	96	0.75	0.0	0.06584235442631134	0.06584235442631134	0.06584235442631134	-0.004093737997144187	-0.06217484220929201	(63.0, 114.0]	85-90
GCA_013333675.2__GCA_018127705.1	0.4224660032258344	0.40613	0.40613	261	0.8462	7.0	0.042545114137161055	0.042545114137161055	0.042545114137161055	-0.016336003225834395	-0.383968959941412	(229.0, 314.0]	90-95
GCF_001758345.1__GCF_000368785.1	0.527146686311583	0.4845	0.4845	774	0.9631	8.0	0.03009271126565085	0.03009271126565085	0.03009271126565085	-0.042646686311583026	-1.4171766025038042	(580.0, 853.0]	90-95
GCA_900556345.1__GCA_900553125.1	0.5155334263146865	0.48684	0.48684	76	0.3137	0.0	0.07324063878188766	0.07324063878188766	0.07324063878188766	-0.028693426314686465	-0.39176919797403953	(63.0, 114.0]	90-95
GCF_002112385.1__GCF_002022265.1	0.3782249685338019	0.41778	0.41778	225	0.9848	29.0	0.04523464831723576	0.04523464831723576	0.04523464831723576	0.0395550314661981	0.8744410078927582	(166.0, 229.0]	80-85
GCA_910584065.1__GCA_910583555.1	0.4603309257549851	0.49732	0.49732	559	0.908	11.0	0.03305843873360324	0.03305843873360324	0.03305843873360324	0.03698907424501491	1.1188996111729939	(431.0, 580.0]	90-95
GCF_015223105.1__GCF_011392075.1	0.5341497908614947	0.48649	0.51351	74	0.9016	17.0	0.07414594718103595	0.07414594718103595	0.07414594718103595	-0.0206397908614947	-0.27836708068615335	(63.0, 114.0]	80-85
GCF_008080435.1__GCF_002939185.1	0.457604594318802	0.44041	0.44041	881	0.9899	6.0	0.02899958107603012	0.02899958107603012	0.02899958107603012	-0.017194594318801992	-0.5929256106742297	(853.0, 1373.0]	90-95
GCA_003214235.1__GCA_902537275.1	0.3842597156398104	0.48649	0.51351	37	0.7857	0.0	0.10283478480915854	0.10283478480915856	0.10283478480915856	0.12925028436018965	1.2568731932492798	(1.999, 63.0]	85-90
GCF_900187025.1__GCF_000307025.1	0.0012081504521153	0.0	0.0	99	1.0	0.0	0.0205	0.0205	0.0205	-0.0012081504521153	-0.058934168395868285	(63.0, 114.0]	85-90
GCF_018614955.1__GCF_001591365.1	0.5216906786119861	0.46523	0.53477	417	0.8842	89.0	0.03629832377624328	0.03629832377624328	0.03629832377624328	0.01307932138801382	0.3603285228441883	(314.0, 431.0]	80-85
GCA_014384505.1__GCA_905181635.1	0.6888419605285216	0.2623	0.7377	61	0.4074	0.0	0.07204931255744222	0.07204931255744221	0.07204931255744221	0.048858039471478376	0.6781194398284606	(1.999, 63.0]	85-90
GCF_000568815.1__GCA_000743525.1	0.627887901265573	0.35036	0.64964	274	1.0	8.0	0.040860754156339524	0.040860754156339524	0.040860754156339524	0.02175209873442696	0.5323469716491304	(229.0, 314.0]	90-95
GCF_004134865.1__GCF_001429165.1	0.3733684234894838	0.41019	0.41019	824	0.9951	6.0	0.029357087236337696	0.029357087236337696	0.029357087236337696	0.03682157651051621	1.254265323193886	(580.0, 853.0]	85-90
GCF_001953885.1__GCF_000980885.2	0.4081731866418165	0.40033	0.40033	612	0.9537	23.0	0.03178389293374129	0.03178389293374129	0.03178389293374129	-0.00784318664181649	-0.2467660792265722	(580.0, 853.0]	85-90
GCF_019129285.1__GCF_000172175.1	0.5172951071564268	0.38847	0.61153	937	0.9442	14.0	0.02831191721217084	0.02831191721217084	0.02831191721217084	0.09423489284357323	3.328453249469914	(853.0, 1373.0]	85-90
GCF_008868005.1__GCF_001426995.1	0.0140180384995248	0.01242	0.01242	161	0.981	11.0	0.023126431917983865	0.023126431917983865	0.023126431917983865	-0.0015980384995247995	-0.06910008881578109	(114.0, 166.0]	80-85
GCA_000433455.1__GCA_900768815.1	0.6172312152442837	0.44311	0.55689	167	0.9038	0.0	0.05140621924451913	0.05140621924451913	0.05140621924451913	-0.06034121524428371	-1.1738115763243417	(166.0, 229.0]	90-95
GCF_002761955.1__GCF_000493815.1	0.3946661550268611	0.5	0.5	40	1.0	5.0	0.09909717453086138	0.09909717453086138	0.09909717453086138	0.10533384497313891	1.0629348966991514	(1.999, 63.0]	80-85
GCF_016863315.1__GCF_016863295.1	0.5913851817115271	0.38433	0.61567	1876	0.9823	169.0	0.024697165380953293	0.024697165380953293	0.024697165380953293	0.024284818288472954	0.9833038696498204	(1373.0, 7401.0]	90-95
GCF_006874705.1__GCF_002902985.1	0.0278686903154656	0.08759	0.08759	685	1.0	31.0	0.024407367256139248	0.024407367256139248	0.024407367256139248	0.0597213096845344	2.446855863551303	(580.0, 853.0]	90-95
GCF_001686925.1__GCF_009664855.1	0.6287720088739236	0.41452	0.58548	427	0.9484	8.0	0.03570820060360842	0.03570820060360842	0.03570820060360842	-0.04329200887392359	-1.2123828180115244	(314.0, 431.0]	85-90
GCA_900542945.1__GCA_900541235.1	0.4894468780419969	0.49789	0.50211	948	0.9016	10.0	0.028580892381564686	0.028580892381564686	0.028580892381564686	0.012663121958003065	0.4430625114480702	(853.0, 1373.0]	90-95
GCF_005281815.1__GCF_001557875.1	0.5348894038538953	0.47215	0.52785	413	0.8376	8.0	0.03643949888955711	0.036439498889557116	0.036439498889557116	-0.007039403853895232	-0.19318058887776293	(314.0, 431.0]	85-90
GCF_001468465.1__GCF_001427105.1	0.4541821760634394	0.48951	0.48951	286	0.8546	59.0	0.04164560771883787	0.04164560771883787	0.04164560771883787	0.03532782393656059	0.848296516047249	(229.0, 314.0]	85-90
GCA_003210695.1__GCA_003211135.1	0.440164894242196	0.33333	0.33333	51	0.5758	0.0	0.08350804834928117	0.08350804834928117	0.08350804834928117	-0.106834894242196	-1.279336499343726	(1.999, 63.0]	85-90
GCA_017538365.1__GCA_002310995.1	0.4921284615525594	0.46875	0.46875	96	0.8182	15.0	0.06573900811162274	0.06573900811162274	0.06573900811162274	-0.023378461552559404	-0.35562540756415917	(63.0, 114.0]	80-85
GCF_001667885.1__GCF_001667775.1	0.4716232949046766	0.4681	0.4681	1160	0.9312	5.0	0.027259283685278357	0.027259283685278357	0.027259283685278357	-0.003523294904676566	-0.12925119182714825	(853.0, 1373.0]	90-95
GCF_001076775.1__GCF_001074155.1	0.6298450966399345	0.4	0.6	65	0.7959	13.0	0.07728829645703655	0.07728829645703655	0.07728829645703655	-0.02984509663993451	-0.38615285894579093	(63.0, 114.0]	80-85
GCA_900546145.1__GCA_900319575.1	0.4851867661245726	0.47395	0.52605	979	0.9733	1.0	0.02834206876607203	0.028342068766072034	0.028342068766072034	0.040863233875427396	1.4417872672846064	(853.0, 1373.0]	90-95
GCF_009647605.1__GCF_004006235.1	0.5540266577289839	0.40293	0.59707	273	0.9154	1.0	0.041780723700432336	0.041780723700432336	0.041780723700432336	0.04304334227101614	1.030220122074399	(229.0, 314.0]	80-85
GCA_017466305.1__GCA_017436025.1	0.506610224596906	0.48628	0.51372	656	0.5161	3.0	0.03151173052597181	0.03151173052597181	0.03151173052597181	0.0071097754030939875	0.225623134128865	(580.0, 853.0]	90-95
GCA_902595115.1__GCA_902574525.1	0.4438435386817198	0.41667	0.41667	12	0.5	0.0	0.17573640087130496	0.17573640087130496	0.17573640087130496	-0.02717353868171979	-0.15462669399733228	(1.999, 63.0]	80-85
GCF_004353505.1__GCF_014649735.1	0.4319957405938655	0.4328	0.4328	1116	0.9816	10.0	0.027405869800066696	0.027405869800066696	0.027405869800066696	0.0008042594061345443	0.029346246333425512	(853.0, 1373.0]	85-90
GCA_002369135.1__GCA_902793045.1	0.4415536937068972	0.45889	0.45889	377	1.0	0.0	0.037561353584251556	0.037561353584251556	0.037561353584251556	0.017336306293102843	0.4615463671780849	(314.0, 431.0]	90-95
GCF_006175905.1__GCF_900104285.1	0.6366239901601767	0.43567	0.56433	342	0.991	23.0	0.03874875675252906	0.03874875675252906	0.03874875675252906	-0.07229399016017668	-1.8657112180885178	(314.0, 431.0]	90-95
GCF_003063645.1__GCF_001412535.1	0.60879560470539	0.40088	0.59912	227	0.8584	5.0	0.0448502299289555	0.0448502299289555	0.0448502299289555	-0.009675604705389973	-0.2157314404121563	(166.0, 229.0]	85-90
GCF_008831045.1__GCF_000403355.2	0.4674381833733723	0.42363	0.42363	982	0.9428	22.0	0.028181720562664336	0.028181720562664336	0.028181720562664336	-0.04380818337337228	-1.5544893107559292	(853.0, 1373.0]	90-95
GCA_001768325.1__GCA_002398565.1	0.5778609075220663	0.43624	0.43624	149	0.964	3.0	0.053876753603538295	0.053876753603538295	0.053876753603538295	-0.1416209075220663	-2.6286087792929957	(114.0, 166.0]	80-85
GCF_003253735.1__GCF_900112645.1	0.2859258104738154	0.30131	0.30131	916	0.9922	25.0	0.02767509787806899	0.02767509787806899	0.02767509787806899	0.015384189526184644	0.5558856410902082	(853.0, 1373.0]	85-90
GCA_900551365.1__GCA_900751665.1	0.5827228201052159	0.43393	0.56607	1067	0.9282	5.0	0.02768549811163278	0.02768549811163278	0.02768549811163278	-0.01665282010521596	-0.6014997468374552	(853.0, 1373.0]	90-95
GCF_004349085.1__GCF_003314435.2	0.695642126960146	0.31522	0.68478	184	0.9543	22.0	0.04674014385793939	0.04674014385793939	0.04674014385793939	-0.01086212696014599	-0.23239395653466574	(166.0, 229.0]	85-90
GCF_006546835.1__GCF_001937665.1	0.6308951794433655	0.36288	0.63712	361	0.9348	4.0	0.03719500907835698	0.03719500907835698	0.03719500907835698	0.006224820556634536	0.16735633922070023	(314.0, 431.0]	85-90
GCF_012027725.1__GCA_019117265.1	0.5468129511439329	0.48352	0.51648	182	0.8902	2.0	0.049839138380360304	0.049839138380360304	0.049839138380360304	-0.030332951143932863	-0.6086170854808741	(166.0, 229.0]	85-90
GCF_015714725.1__GCA_015206945.1	0.5095487938270423	0.4955	0.5045	222	0.4756	10.0	0.045976151475569424	0.045976151475569424	0.045976151475569424	-0.005048793827042375	-0.10981331984094357	(166.0, 229.0]	85-90
GCA_003213355.1__GCF_000757865.1	0.6072906269082299	0.38667	0.61333	225	0.692	1.0	0.044782900600534276	0.044782900600534276	0.044782900600534276	0.006039373091770162	0.13485890844011364	(166.0, 229.0]	90-95
GCF_013623905.1__GCF_900169265.1	0.4357523226144023	0.41667	0.41667	2088	0.9892	3.0	0.024399280726067014	0.024399280726067014	0.024399280726067014	-0.01908232261440229	-0.7820854568887212	(1373.0, 7401.0]	90-95
GCA_900553145.1__GCA_900550745.1	0.5148185814332521	0.48925	0.51075	372	0.6821	1.0	0.037822420172986496	0.037822420172986496	0.037822420172986496	-0.004068581433252061	-0.1075706264867186	(314.0, 431.0]	90-95
GCA_009711765.1__GCA_009711785.1	0.392465201675044	0.43074	0.43074	592	0.8061	6.0	0.03229858039119501	0.03229858039119501	0.03229858039119501	0.038274798324956005	1.1850303592720808	(580.0, 853.0]	90-95
GCF_000768695.1__GCF_000768675.1	0.3847751721369535	0.35315	0.35315	286	0.7768	4.0	0.04026823769415551	0.04026823769415551	0.04026823769415551	-0.03162517213695348	-0.7853627063879065	(229.0, 314.0]	80-85
GCF_001602375.1__GCF_000304355.2	0.4353014008968709	0.35484	0.35484	62	0.918	29.0	0.07728915918407085	0.07728915918407085	0.07728915918407085	-0.08046140089687093	-1.0410438119173364	(1.999, 63.0]	80-85
GCF_002214545.1__GCF_002214465.1	0.0015460541347428	0.0	0.0	77	1.0	0.0	0.0205	0.0205	0.0205	-0.0015460541347428	-0.07541727486550244	(63.0, 114.0]	80-85
GCF_016599145.1__GCF_014126825.1	0.5460424938288799	0.40098	0.59902	1424	0.9311	13.0	0.025960337882013684	0.025960337882013684	0.025960337882013684	0.05297750617112007	2.040709424195319	(1373.0, 7401.0]	90-95
GCF_003931915.1__GCF_900116135.1	0.44865271339694	0.44202	0.44202	871	0.9883	9.0	0.029088364181308505	0.029088364181308505	0.029088364181308505	-0.006632713396939993	-0.2280194704521067	(853.0, 1373.0]	85-90
GCA_902591695.1__GCA_902545555.1	0.4385568939715206	0.5	0.5	74	0.7586	0.0	0.07417095847487129	0.07417095847487129	0.07417095847487129	0.06144310602847941	0.8283984364216622	(63.0, 114.0]	90-95
GCF_001517665.2__GCF_900176605.1	0.3936915036869457	0.46809	0.53191	47	0.9302	3.0	0.09158420202633204	0.09158420202633204	0.09158420202633204	0.13821849631305427	1.5091958356891517	(1.999, 63.0]	80-85
GCF_001746425.1__GCA_001298555.1	0.5555238225382495	0.43224	0.56776	856	1.0	18.0	0.029179362104318755	0.029179362104318752	0.029179362104318752	0.012236177461750541	0.4193435558325485	(853.0, 1373.0]	85-90
GCF_012524115.1__GCA_001636495.1	0.4980847979324154	0.34259	0.34259	108	0.486	0.0	0.059637875286444285	0.059637875286444285	0.059637875286444285	-0.15549479793241539	-2.6073161926974184	(63.0, 114.0]	80-85
GCF_900177415.1__GCA_000985875.1	0.6480113095600356	0.3166	0.6834	259	0.9957	21.0	0.04094712985166119	0.04094712985166119	0.04094712985166119	0.0353886904399644	0.864253259463281	(229.0, 314.0]	80-85
GCF_001579665.1__GCA_905221125.1	0.5240156394933103	0.49422	0.49422	346	0.9718	33.0	0.038817650392364234	0.038817650392364234	0.038817650392364234	-0.029795639493310322	-0.7675796755377904	(314.0, 431.0]	90-95
GCF_014698335.1__GCF_014696875.1	0.4826094430103892	0.49202	0.49202	1191	0.9432	217.0	0.0271269363480762	0.0271269363480762	0.0271269363480762	0.009410556989610797	0.3469082121497358	(853.0, 1373.0]	90-95
GCA_005888745.1__GCA_005884605.1	0.6324902370479977	0.41463	0.58537	82	0.7647	0.0	0.06979930222783522	0.06979930222783523	0.06979930222783523	-0.047120237047997726	-0.6750817779551765	(63.0, 114.0]	85-90
GCF_009569385.1__GCF_900199205.1	0.8049485404762999	0.17415	0.82585	1091	1.0	53.0	0.02486997725034405	0.024869977250344052	0.024869977250344052	0.02090145952370004	0.8404293784953457	(853.0, 1373.0]	85-90
GCF_002563775.1__GCF_002020355.1	0.3621077703385235	0.35559	0.35559	2157	0.9995	61.0	0.024083713343819306	0.024083713343819306	0.024083713343819306	-0.006517770338523465	-0.27062979223659234	(1373.0, 7401.0]	90-95
GCF_003857055.1__GCF_016907275.1	0.528361458679663	0.4915	0.5085	1117	0.7267	34.0	0.02750942844801138	0.02750942844801138	0.02750942844801138	-0.019861458679663047	-0.7219873258071563	(853.0, 1373.0]	85-90
GCF_000745065.1__GCF_001880325.1	0.6183296996307533	0.47059	0.52941	68	1.0	22.0	0.07700994187704521	0.07700994187704521	0.07700994187704521	-0.0889196996307533	-1.1546522106551296	(63.0, 114.0]	80-85
GCF_004358205.1__GCF_001866655.1	0.4538828513670447	0.4026	0.4026	154	0.8736	10.0	0.05262279473492723	0.05262279473492723	0.05262279473492723	-0.05128285136704469	-0.974536826205599	(114.0, 166.0]	80-85
GCA_003279775.1__GCA_902557155.1	0.5403612833007173	0.44586	0.55414	157	0.8042	0.0	0.05279275766060592	0.05279275766060592	0.05279275766060592	0.013778716699282656	0.26099634324585336	(114.0, 166.0]	90-95
GCA_001412335.1__GCA_018432765.1	0.5692002053882107	0.45565	0.54435	496	0.6207	0.0	0.03423960133407118	0.03423960133407118	0.03423960133407118	-0.0248502053882107	-0.7257737946698208	(431.0, 580.0]	90-95
GCF_012184385.1__GCF_000974445.1	0.5137085458634599	0.49091	0.50909	2035	0.8253	70.0	0.024595843492737017	0.024595843492737017	0.024595843492737017	-0.004618545863459889	-0.18777749438939606	(1373.0, 7401.0]	85-90
GCA_902801625.1__GCA_902771635.1	0.465099730959243	0.49068	0.49068	859	0.9697	5.0	0.029288499313315404	0.029288499313315404	0.029288499313315404	0.025580269040756998	0.8733895433531982	(853.0, 1373.0]	90-95
GCF_900109515.1__GCF_014844075.1	0.5400644870003575	0.45308	0.54692	682	0.9501	14.0	0.03109203687866905	0.031092036878669047	0.031092036878669047	0.006855512999642488	0.22049095806732977	(580.0, 853.0]	85-90
GCF_900114185.1__GCF_000092865.1	0.4157007118298002	0.45936	0.45936	283	0.9752	8.0	0.041714439338606434	0.041714439338606434	0.041714439338606434	0.04365928817019982	1.0466229167269052	(229.0, 314.0]	80-85
GCF_001468395.1__GCF_002993885.1	0.5804453299299513	0.34432	0.65568	273	0.9449	64.0	0.04079237661983554	0.04079237661983554	0.04079237661983554	0.07523467007004869	1.8443316203710811	(229.0, 314.0]	80-85
GCA_015056685.1__GCF_900108105.1	0.5679242276322796	0.45664	0.54336	1257	0.9344	11.0	0.026779196666411213	0.026779196666411213	0.026779196666411213	-0.02456422763227961	-0.9172876967997399	(853.0, 1373.0]	90-95
GCA_902575835.1__GCA_902538525.1	0.5705712208862102	0.41497	0.58503	147	0.8595	1.0	0.05388970079724257	0.05388970079724257	0.05388970079724257	0.014458779113789899	0.26830319893944793	(114.0, 166.0]	90-95
GCA_017561205.1__GCA_017482385.1	0.4976922100697831	0.45985	0.45985	137	0.7917	10.0	0.05609882886217883	0.05609882886217883	0.05609882886217883	-0.03784221006978311	-0.6745632812184406	(114.0, 166.0]	85-90
GCF_001808705.1__GCF_001070815.1	0.5400788108256529	0.43137	0.43137	102	0.8551	6.0	0.06353797261591825	0.06353797261591825	0.06353797261591825	-0.10870881082565292	-1.7109266529920404	(63.0, 114.0]	80-85
GCF_000691865.1__GCA_018433835.1	0.5235095759112097	0.49515	0.49515	206	0.5776	1.0	0.04738481804712585	0.04738481804712585	0.04738481804712585	-0.028359575911209745	-0.598494983836493	(166.0, 229.0]	85-90
GCA_902635225.1__GCA_902593905.1	0.3157665719464067	0.2	0.2	25	0.5789	0.0	0.10022898782288486	0.10022898782288486	0.10022898782288486	-0.11576657194640672	-1.1550208623375344	(1.999, 63.0]	80-85
GCA_903924445.1__GCA_903881535.1	0.4936503818758592	0.4707	0.4707	529	0.5205	0.0	0.03359440837665836	0.03359440837665836	0.03359440837665836	-0.022950381875859183	-0.6831607694513017	(431.0, 580.0]	90-95
GCA_903918115.1__GCA_903837335.1	0.4799594879017582	0.49673	0.50327	612	0.8365	0.0	0.03216524221874988	0.03216524221874988	0.03216524221874988	0.02331051209824181	0.724711225232234	(580.0, 853.0]	90-95
GCF_001439735.1__GCF_014851685.1	0.5973850083230108	0.37861	0.62139	589	0.9822	9.0	0.031952984607604124	0.03195298460760413	0.03195298460760413	0.024004991676989218	0.7512597640496012	(580.0, 853.0]	85-90
GCF_008824145.1__GCA_001942465.1	0.5023948973587675	0.4726	0.4726	1697	1.0	38.0	0.025320981340151198	0.025320981340151198	0.025320981340151198	-0.029794897358767503	-1.1766880974522922	(1373.0, 7401.0]	85-90
GCF_004362215.1__GCF_003999975.1	0.4869220766918977	0.47619	0.52381	420	1.0	33.0	0.03624166105023334	0.03624166105023334	0.03624166105023334	0.03688792330810231	1.0178320264342522	(314.0, 431.0]	80-85
GCF_002577405.1__GCF_013314535.1	0.5319335379759405	0.5	0.5	150	0.886	2.0	0.05410098581973037	0.05410098581973037	0.05410098581973037	-0.03193353797594045	-0.5902579683546995	(114.0, 166.0]	80-85
GCA_002728335.1__GCA_902608415.1	0.5692553015434061	0.42857	0.42857	28	0.8824	0.0	0.116510763400763	0.116510763400763	0.116510763400763	-0.14068530154340608	-1.2074875954549344	(1.999, 63.0]	80-85
GCF_001270575.1__GCF_009834125.1	0.6139597121401783	0.37382	0.62618	634	0.7804	30.0	0.03123364495251168	0.031233644952511682	0.031233644952511682	0.012220287859821655	0.3912539787911929	(580.0, 853.0]	85-90
GCA_002698705.1__GCA_902516685.1	0.6903769355114097	0.25325	0.74675	154	0.8559	0.0	0.04761497458987881	0.04761497458987882	0.04761497458987882	0.05637306448859036	1.1839356205510438	(114.0, 166.0]	90-95
GCF_002086285.1__GCF_900078685.2	0.5969199549903461	0.38596	0.61404	228	0.7655	9.0	0.044537452065235586	0.044537452065235586	0.044537452065235586	0.017120045009653917	0.38439659692650535	(166.0, 229.0]	80-85
GCA_902605935.1__GCA_902542325.1	0.4055971912440873	0.46296	0.46296	162	0.8652	1.0	0.05223504982842246	0.05223504982842246	0.05223504982842246	0.05736280875591271	1.098167015142773	(114.0, 166.0]	90-95
GCF_016458235.1__GCF_018986935.1	0.7527282758226235	0.22526	0.77474	475	0.9557	13.0	0.031190204951305162	0.031190204951305162	0.031190204951305162	0.022011724177376513	0.7057255382496429	(431.0, 580.0]	85-90
GCF_001570545.1__GCF_001570525.1	0.556167089991931	0.45209	0.54791	1294	0.9905	67.0	0.02661116293144351	0.02661116293144351	0.02661116293144351	-0.008257089991930977	-0.3102867023588238	(853.0, 1373.0]	85-90
GCF_004125265.1__GCF_002803155.1	0.4748802577290636	0.49634	0.50366	546	1.0	26.0	0.033299516353988146	0.033299516353988146	0.033299516353988146	0.02877974227093638	0.8642690772140764	(431.0, 580.0]	85-90
GCA_902534465.1__GCA_902516395.1	0.4226443705658127	0.33333	0.33333	15	1.0	0.0	0.1506705680382204	0.1506705680382204	0.1506705680382204	-0.0893143705658127	-0.5927791454476793	(1.999, 63.0]	80-85
