pairid	q_acc	r_acc	status	syn2b_breakpoints	syn2b_scj_distance	syn2b_breakpoint_density	syn2b_inverted_fraction	syn2b_raw_inverted_fraction	syn2b_orientation_mismatches	syn2b_orientation_mismatches_raw	syn2b_orientation_uninformative	syn2b_observable_fraction	syn2b_observable_adjacencies	syn2b_structural	syn2b_shared_tags	syn2b_repeats_dropped	syn2b_landmarks_collapsed	syn2b_circular
GCF_001514265.1__GCF_000376565.1	GCF_001514265.1	GCF_000376565.1	ok	33	160	0.06262	0.46110	0.53890	243	284	0	0.9835	416	0.7053	527	80	2293	false
GCF_014207845.1__GCF_900142785.1	GCF_014207845.1	GCF_900142785.1	ok	4	32	0.03883	0.25243	0.74757	26	77	0	0.9231	72	0.6832	103	13	285	false
GCF_004684245.1__GCA_002355995.1	GCF_004684245.1	GCA_002355995.1	ok	25	50	0.69444	0.50000	0.50000	18	18	0	1.0000	36	0.1803	36	47	182	true
GCA_017550335.1__GCA_002310215.1	GCA_017550335.1	GCA_002310215.1	ok	44	112	0.08661	0.42717	0.57283	217	291	0	0.9619	455	0.7863	508	46	559	false
GCF_000382045.1__GCF_000282635.1	GCF_000382045.1	GCF_000282635.1	ok	37	190	0.02719	0.48162	0.48162	655	655	1	0.9951	1223	0.8619	1361	90	3543	false
GCF_003474435.1__GCF_013304735.1	GCF_003474435.1	GCF_013304735.1	ok	14	97	0.02947	0.49474	0.49474	235	235	0	0.8759	360	0.7868	475	26	340	false
GCF_900105415.1__GCF_005517195.1	GCF_900105415.1	GCF_005517195.1	ok	44	88	0.06509	0.03402	0.03402	23	23	0	1.0000	676	0.8778	676	155	1634	true
GCF_000721175.1__GCA_014649555.1	GCF_000721175.1	GCA_014649555.1	ok	27	91	0.01414	0.48586	0.51414	928	982	0	0.9825	1850	0.9525	1910	54	1559	false
GCF_003053505.1__GCA_012797715.1	GCF_003053505.1	GCA_012797715.1	ok	0	99	0.00000	0.48538	0.48538	83	83	0	0.9583	46	0.3219	171	50	659	false
GCF_003697845.1__GCF_003287355.1	GCF_003697845.1	GCF_003287355.1	ok	44	126	0.11796	0.49598	0.49598	185	185	0	0.9815	318	0.6850	373	28	399	false
GCF_003943905.1__GCA_905372925.1	GCF_003943905.1	GCA_905372925.1	ok	2	149	0.00396	0.43960	0.56040	222	283	0	1.0000	353	0.7020	505	6	186	false
GCA_003331425.1__GCA_018674605.1	GCA_003331425.1	GCA_018674605.1	ok	0	5	0.00000	0.50000	0.50000	6	6	0	0.5000	1	0.2857	12	5	24	false
GCF_005222695.1__GCA_002339265.1	GCF_005222695.1	GCA_002339265.1	ok	13	345	0.00977	0.47183	0.47183	628	628	0	0.9710	972	0.7360	1331	43	2338	false
GCF_002160915.1__GCA_019119685.1	GCF_002160915.1	GCA_019119685.1	ok	19	69	0.11176	0.50000	0.50000	85	85	0	0.9187	113	0.5843	170	25	443	false
GCF_014208105.1__GCF_900188445.1	GCF_014208105.1	GCF_900188445.1	ok	18	100	0.02632	0.47076	0.47076	322	322	0	1.0000	619	0.8573	684	94	1525	false
GCA_002420115.1__GCA_900696515.1	GCA_002420115.1	GCA_900696515.1	ok	16	99	0.03571	0.45536	0.54464	204	244	0	0.9357	349	0.7729	448	33	844	false
GCF_004014715.1__GCF_000238295.3	GCF_004014715.1	GCF_000238295.3	ok	17	52	0.07763	0.36530	0.36530	80	80	0	0.9901	201	0.7797	219	188	746	false
GCF_004364175.1__GCF_900142175.1	GCF_004364175.1	GCF_900142175.1	ok	5	17	0.02660	0.08511	0.08511	16	16	0	0.9722	175	0.9091	188	7	229	false
GCA_902399975.1__GCA_900757265.1	GCA_902399975.1	GCA_900757265.1	ok	1	244	0.00092	0.48669	0.51331	530	559	0	0.9976	839	0.7745	1089	7	760	false
GCA_902536975.1__GCA_902534465.1	GCA_902536975.1	GCA_902534465.1	ok	0	15	0.00000	0.46667	0.46667	42	42	0	0.7821	61	0.8101	90	0	33	false
GCF_008630535.1__GCF_900112555.1	GCF_008630535.1	GCF_900112555.1	ok	47	124	0.02509	0.47678	0.52322	893	980	0	0.9908	1828	0.9349	1873	64	2253	false
GCF_002900965.1__GCF_002794355.1	GCF_002900965.1	GCF_002794355.1	ok	16	44	0.16162	0.36364	0.63636	36	63	0	0.9651	83	0.6036	99	35	1058	false
GCA_018883785.1__GCA_019115825.1	GCA_018883785.1	GCA_019115825.1	ok	5	65	0.02890	0.45665	0.45665	79	79	0	0.5690	66	0.5221	173	29	718	false
GCA_900552965.1__GCA_900548195.1	GCA_900552965.1	GCA_900548195.1	ok	2	120	0.00338	0.41624	0.41624	246	246	0	0.6874	321	0.7521	591	7	585	false
GCF_003053805.1__GCF_000783395.1	GCF_003053805.1	GCF_000783395.1	ok	10	93	0.00421	0.45581	0.45581	1083	1083	0	0.9896	2288	0.9608	2376	47	2283	false
GCA_003216455.1__GCA_003216635.1	GCA_003216455.1	GCA_003216635.1	ok	0	28	0.00000	0.30000	0.70000	57	133	0	0.9080	148	0.8427	190	3	78	false
GCA_902618195.1__GCA_902615025.1	GCA_902618195.1	GCA_902615025.1	ok	1	26	0.00775	0.43411	0.56589	56	73	0	0.8384	83	0.7719	129	1	47	false
GCA_009700155.1__GCA_903897475.1	GCA_009700155.1	GCA_903897475.1	ok	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	false
GCF_004340905.1__GCF_000190375.1	GCF_004340905.1	GCF_000190375.1	ok	20	190	0.00861	0.47502	0.47502	1103	1103	0	0.9899	2163	0.9186	2322	38	2057	false
GCF_000732615.1__GCF_902499135.1	GCF_000732615.1	GCF_902499135.1	ok	26	204	0.01943	0.48057	0.51943	643	695	0	0.9403	1149	0.8471	1338	125	4509	false
GCF_001280015.1__GCA_016432725.1	GCF_001280015.1	GCA_016432725.1	ok	14	85	0.01975	0.41608	0.41608	295	295	0	0.9109	644	0.8818	709	208	1755	false
GCA_902528215.1__GCA_902515775.1	GCA_902528215.1	GCA_902515775.1	ok	0	26	0.00000	0.46988	0.53012	78	88	0	0.8865	125	0.8312	166	0	83	false
GCA_003211335.1__GCA_902572065.1	GCA_003211335.1	GCA_902572065.1	ok	0	1	0.00000	0.23529	0.76471	4	13	0	0.5714	4	0.8571	17	6	47	false
GCA_019113345.1__GCA_019119685.1	GCA_019113345.1	GCA_019119685.1	ok	9	85	0.02550	0.49858	0.49858	176	176	0	0.7838	232	0.7360	353	25	372	false
GCA_900550855.1__GCA_002449145.1	GCA_900550855.1	GCA_002449145.1	ok	2	132	0.00345	0.47668	0.52332	276	303	0	0.7394	400	0.7617	579	11	561	false
GCA_002171315.2__GCA_002496635.1	GCA_002171315.2	GCA_002496635.1	ok	0	81	0.00000	0.43358	0.43358	173	173	0	0.9034	262	0.7666	399	4	271	false
GCF_006715225.1__GCF_005796205.1	GCF_006715225.1	GCF_005796205.1	ok	7	37	0.05426	0.27907	0.72093	36	93	0	1.0000	105	0.7259	129	47	804	false
GCF_014200595.1__GCF_001590605.1	GCF_014200595.1	GCF_001590605.1	ok	17	43	0.04462	0.42257	0.42257	161	161	0	0.9763	371	0.8920	381	55	372	false
GCA_900550355.1__GCA_900752015.1	GCA_900550355.1	GCA_900752015.1	ok	0	172	0.00000	0.41562	0.58438	495	696	0	0.8561	934	0.8485	1191	11	718	false
GCF_009858275.1__GCF_015278355.1	GCF_009858275.1	GCF_015278355.1	ok	11	26	0.04564	0.01660	0.01660	4	4	0	0.9958	237	0.8968	241	25	1666	false
GCA_900553475.1__GCF_009696325.1	GCA_900553475.1	GCF_009696325.1	ok	7	158	0.01493	0.48827	0.48827	229	229	0	0.5915	265	0.6550	469	26	696	false
GCA_000383115.1__GCA_902593735.1	GCA_000383115.1	GCA_902593735.1	ok	0	15	0.00000	0.34906	0.65094	37	69	0	0.8434	70	0.8333	106	9	57	false
GCF_016427455.1__GCF_015694735.1	GCF_016427455.1	GCF_015694735.1	ok	23	65	0.06479	0.39155	0.39155	139	139	0	0.9395	326	0.8253	355	37	1073	false
GCF_004307015.1__GCF_000745065.1	GCF_004307015.1	GCF_000745065.1	ok	25	63	0.15924	0.48408	0.51592	76	81	0	0.8903	138	0.6461	157	35	174	false
GCF_013337765.1__GCF_000559085.1	GCF_013337765.1	GCF_000559085.1	ok	2	22	0.00962	0.43269	0.56731	90	118	0	0.8937	185	0.8947	208	141	1823	false
GCF_018613695.1__GCF_000514015.1	GCF_018613695.1	GCF_000514015.1	ok	4	25	0.01449	0.48188	0.51812	133	143	0	0.9685	246	0.9071	276	35	992	false
GCA_003214055.1__GCF_017695955.1	GCA_003214055.1	GCF_017695955.1	ok	0	23	0.00000	0.49474	0.50526	47	48	0	0.7283	67	0.7527	95	4	64	false
GCF_003992135.1__GCF_003992055.1	GCF_003992135.1	GCF_003992055.1	ok	5	27	0.05556	0.45556	0.45556	41	41	0	0.6901	49	0.6582	90	10	112	false
GCF_002561295.1__GCF_002559665.1	GCF_002561295.1	GCF_002559665.1	ok	41	140	0.06645	0.36467	0.36467	225	225	0	0.9431	530	0.7785	617	32	368	false
GCA_004293365.1__GCF_015207285.1	GCA_004293365.1	GCF_015207285.1	ok	36	222	0.08824	0.44608	0.44608	182	182	0	0.7589	170	0.3833	408	71	892	false
GCA_015063885.1__GCA_017516825.1	GCA_015063885.1	GCA_017516825.1	ok	16	93	0.04092	0.45524	0.54476	178	213	0	0.9785	318	0.7646	391	43	479	false
GCA_016866355.1__GCA_016868585.1	GCA_016866355.1	GCA_016868585.1	ok	0	11	0.00000	0.46154	0.46154	18	18	0	0.6923	18	0.6452	39	6	130	false
GCF_001667075.1__GCF_900157385.1	GCF_001667075.1	GCF_900157385.1	ok	10	57	0.05319	0.44149	0.44149	83	83	0	0.7760	142	0.7047	188	184	1366	false
GCA_004962925.1__GCF_000688075.1	GCA_004962925.1	GCF_000688075.1	ok	2	144	0.00641	0.47756	0.47756	149	149	0	0.3865	109	0.5052	312	54	2728	false
GCF_002847285.1__GCF_000514715.1	GCF_002847285.1	GCF_000514715.1	ok	36	126	0.02603	0.41721	0.41721	577	577	0	1.0000	1328	0.9111	1383	98	1555	false
GCA_902635685.1__GCA_902524535.1	GCA_902635685.1	GCA_902524535.1	ok	0	17	0.00000	0.40764	0.59236	64	93	0	0.8874	134	0.8896	157	1	32	false
GCF_002288225.1__GCA_000372185.1	GCF_002288225.1	GCA_000372185.1	ok	0	8	0.00000	0.37209	0.37209	16	16	0	1.0000	34	0.8095	43	8	268	false
GCF_006442685.1__GCF_003952365.1	GCF_006442685.1	GCF_003952365.1	ok	53	109	0.17550	0.33775	0.66225	102	200	0	0.9635	290	0.6859	302	95	2459	false
GCF_006715495.1__GCF_000261365.1	GCF_006715495.1	GCF_000261365.1	ok	29	66	0.11069	0.48855	0.48855	128	128	0	0.9766	250	0.7700	262	53	1829	false
GCF_900176865.1__GCF_012396315.1	GCF_900176865.1	GCF_012396315.1	ok	14	41	0.09211	0.38816	0.38816	59	59	0	0.9926	135	0.7485	152	126	661	false
GCA_017509715.1__GCA_002371785.1	GCA_017509715.1	GCA_002371785.1	ok	11	118	0.02335	0.47346	0.52654	223	248	0	0.9780	356	0.7451	471	22	440	false
GCF_001766675.1__GCF_900099975.1	GCF_001766675.1	GCF_900099975.1	ok	7	47	0.01918	0.41644	0.41644	152	152	0	0.9525	321	0.8702	365	69	971	false
GCA_902627935.1__GCA_902592265.1	GCA_902627935.1	GCA_902592265.1	ok	0	4	0.00000	0.17647	0.82353	3	14	0	1.0000	7	0.6364	17	0	30	false
GCA_902620895.1__GCA_902564235.1	GCA_902620895.1	GCA_902564235.1	ok	0	27	0.00000	0.35766	0.35766	49	49	0	0.8739	97	0.7874	137	1	70	false
GCA_902600205.1__GCA_902527215.1	GCA_902600205.1	GCA_902527215.1	ok	0	15	0.00000	0.44444	0.44444	24	24	0	0.6667	32	0.7000	54	1	35	false
GCF_008042045.1__GCF_016919245.1	GCF_008042045.1	GCF_016919245.1	ok	184	357	0.07247	0.32099	0.67901	815	1724	0	0.9826	2492	0.8665	2539	435	1933	false
GCA_902611415.1__GCA_902526965.1	GCA_902611415.1	GCA_902526965.1	ok	0	5	0.00000	0.46667	0.53333	7	8	0	0.2000	1	0.2857	15	1	29	false
GCF_001954135.1__GCF_900078665.2	GCF_001954135.1	GCF_900078665.2	ok	11	90	0.03481	0.36709	0.36709	116	116	0	0.7293	229	0.7214	316	241	1634	false
GCF_006538705.1__GCF_000218545.1	GCF_006538705.1	GCF_000218545.1	ok	12	80	0.05742	0.45933	0.45933	96	96	0	0.6779	141	0.6330	209	18	1123	false
GCF_001620365.2__GCF_000342005.1	GCF_001620365.2	GCF_000342005.1	ok	47	167	0.01667	0.41220	0.41220	1162	1162	0	0.9831	2729	0.9414	2819	100	2814	false
GCF_001297125.1__GCF_000282475.1	GCF_001297125.1	GCF_000282475.1	ok	32	156	0.05153	0.47182	0.47182	293	293	0	0.9702	488	0.7468	621	62	2242	false
GCF_002096595.1__GCF_015561235.1	GCF_002096595.1	GCF_015561235.1	ok	10	22	0.02299	0.47816	0.52184	208	227	0	0.9977	427	0.9499	435	15	182	false
GCA_002438405.1__GCA_002102825.1	GCA_002438405.1	GCA_002102825.1	ok	31	86	0.20395	0.39474	0.60526	60	92	0	0.9818	108	0.4724	152	1	82	false
GCA_003216975.1__GCA_902634795.1	GCA_003216975.1	GCA_902634795.1	ok	1	16	0.01031	0.42268	0.57732	41	56	0	0.9000	63	0.8025	97	5	96	false
GCF_013283795.1__GCF_900108485.1	GCF_013283795.1	GCF_900108485.1	ok	3	21	0.03158	0.44211	0.44211	42	42	0	0.7432	55	0.7407	95	31	690	false
GCF_000952855.1__GCF_001573155.1	GCF_000952855.1	GCF_001573155.1	ok	2	18	0.00272	0.45924	0.54076	338	398	0	0.9875	711	0.9753	736	20	236	false
GCA_903890595.1__GCA_903843705.1	GCA_903890595.1	GCA_903843705.1	ok	0	48	0.00000	0.45789	0.45789	87	87	0	0.3750	30	0.4839	190	143	700	false
GCF_011605345.1__GCF_902833045.1	GCF_011605345.1	GCF_902833045.1	ok	57	150	0.01354	0.27703	0.72297	1166	3043	0	0.9947	4161	0.9648	4209	162	5165	false
GCF_009734405.1__GCF_000835165.1	GCF_009734405.1	GCF_000835165.1	ok	0	2	0.00000	0.00000	0.00000	0	0	0	0.9968	311	0.9936	314	31	518	false
GCA_017935485.1__GCA_910585375.1	GCA_017935485.1	GCA_910585375.1	ok	3	43	0.00746	0.42786	0.57214	172	230	0	0.9276	333	0.8859	402	31	172	false
GCF_000948395.1__GCF_000262465.1	GCF_000948395.1	GCF_000262465.1	ok	44	178	0.02391	0.36304	0.63696	668	1172	0	0.9445	1737	0.9052	1840	82	1690	false
GCF_000820185.1__GCF_000820145.1	GCF_000820185.1	GCF_000820145.1	ok	70	159	0.30837	0.45815	0.54185	104	123	0	0.9323	179	0.4154	227	29	1091	false
GCA_003449675.1__GCA_905215595.1	GCA_003449675.1	GCA_905215595.1	ok	6	113	0.00799	0.49800	0.49800	374	374	0	0.9211	572	0.8358	751	47	716	false
GCA_900317885.1__GCA_002394395.1	GCA_900317885.1	GCA_002394395.1	ok	16	62	0.06926	0.46320	0.53680	107	124	0	0.8434	167	0.7220	231	24	323	false
GCF_001667035.1__GCF_009741445.1	GCF_001667035.1	GCF_009741445.1	ok	7	83	0.04375	0.38125	0.61875	61	99	0	0.5157	82	0.5146	160	56	1142	false
GCF_006715165.1__GCF_014644495.1	GCF_006715165.1	GCF_014644495.1	ok	6	29	0.04110	0.27397	0.72603	40	106	0	0.9923	129	0.8092	146	42	809	false
GCF_000745975.1__GCF_000233695.2	GCF_000745975.1	GCF_000233695.2	ok	54	132	0.46154	0.47863	0.52137	56	61	0	0.6897	80	0.1951	117	80	372	false
GCF_001187595.1__GCA_002243705.1	GCF_001187595.1	GCA_002243705.1	ok	24	48	0.10811	0.01802	0.98198	4	218	0	1.0000	222	0.8049	222	95	436	true
GCF_000819765.1__GCF_000819885.1	GCF_000819765.1	GCF_000819885.1	ok	49	133	0.23333	0.47619	0.52381	100	110	0	0.8982	150	0.4388	210	39	1016	false
GCF_016900315.1__GCF_900119385.1	GCF_016900315.1	GCF_900119385.1	ok	13	52	0.08280	0.47771	0.47771	75	75	0	0.8039	123	0.6905	157	34	556	false
GCF_004137345.1__GCF_013410035.1	GCF_004137345.1	GCF_013410035.1	ok	1	27	0.00408	0.46531	0.53469	114	131	0	0.8771	207	0.8866	245	19	1268	false
GCF_010119545.1__GCA_018122615.1	GCF_010119545.1	GCA_018122615.1	ok	6	43	0.06897	0.48276	0.48276	42	42	0	0.5128	40	0.5114	87	34	491	false
GCF_009834125.1__GCF_002082195.1	GCF_009834125.1	GCF_002082195.1	ok	71	142	0.11342	0.08946	0.91054	56	570	0	1.0000	626	0.7963	626	159	1719	true
GCF_001475545.1__GCF_001806325.1	GCF_001475545.1	GCF_001806325.1	ok	10	108	0.03215	0.43408	0.43408	135	135	0	0.6419	199	0.6614	311	48	1232	false
GCF_003350445.1__GCF_900100955.1	GCF_003350445.1	GCF_900100955.1	ok	55	144	0.05060	0.36707	0.36707	399	399	0	0.9886	1039	0.8725	1087	98	3140	false
GCF_010858045.1__GCF_000284035.1	GCF_010858045.1	GCF_000284035.1	ok	39	148	0.02727	0.40000	0.60000	572	858	0	0.9440	1349	0.8986	1430	61	2267	false
GCF_014207355.1__GCA_000824845.1	GCF_014207355.1	GCA_000824845.1	ok	31	151	0.10473	0.29392	0.70608	87	209	0	0.9900	198	0.5252	296	63	2860	false
GCF_001019615.1__GCA_014803435.1	GCF_001019615.1	GCA_014803435.1	ok	10	73	0.03597	0.41367	0.41367	115	115	0	0.7761	208	0.7374	278	22	1279	false
GCF_004366075.1__GCF_004331345.1	GCF_004366075.1	GCF_004331345.1	ok	31	72	0.01029	0.22960	0.22960	692	692	0	0.9983	3001	0.9763	3014	37	2426	false
GCF_014764405.1__GCF_016863495.1	GCF_014764405.1	GCF_016863495.1	ok	4	68	0.00966	0.35507	0.35507	147	147	0	1.0000	353	0.8369	414	160	1403	false
GCF_004114425.1__GCF_002531575.1	GCF_004114425.1	GCF_002531575.1	ok	22	140	0.02002	0.48954	0.51046	538	561	0	0.9292	985	0.8735	1099	173	3405	false
GCF_015477355.1__GCF_000308875.1	GCF_015477355.1	GCF_000308875.1	ok	30	130	0.05310	0.41239	0.58761	233	332	0	0.9836	479	0.7755	565	72	2259	false
GCA_017630455.1__GCA_017380955.1	GCA_017630455.1	GCA_017380955.1	ok	4	49	0.04444	0.46667	0.46667	42	42	0	0.8571	24	0.3099	90	14	295	false
GCA_012799155.1__GCA_016916535.1	GCA_012799155.1	GCA_016916535.1	ok	0	187	0.00000	0.49735	0.49735	188	188	0	0.3952	149	0.5053	378	81	497	false
GCF_005081705.1__GCF_005237295.1	GCF_005081705.1	GCF_005237295.1	ok	0	0	0.00000	0.00000	0.00000	0	0	0	1.0000	7	1.0000	7	0	10	true
GCF_004137255.1__GCF_014653115.1	GCF_004137255.1	GCF_014653115.1	ok	4	28	0.01455	0.46909	0.46909	129	129	0	0.9920	248	0.8974	275	32	1187	false
GCF_013249015.1__GCF_004011095.1	GCF_013249015.1	GCF_004011095.1	ok	9	28	0.05325	0.15385	0.15385	26	26	0	0.9286	156	0.8409	169	67	885	false
GCF_000826655.1__GCF_015319355.1	GCF_000826655.1	GCF_015319355.1	ok	1	13	0.02632	0.42105	0.57895	16	22	0	0.6296	17	0.5938	38	11	140	false
GCF_012927265.1__GCF_900109935.1	GCF_012927265.1	GCF_900109935.1	ok	7	22	0.07447	0.44681	0.44681	42	42	0	1.0000	80	0.7684	94	29	296	false
GCF_017875735.1__GCF_015751665.1	GCF_017875735.1	GCF_015751665.1	ok	8	42	0.05161	0.47097	0.47097	73	73	0	0.9923	129	0.7423	155	74	687	false
GCF_900445235.1__GCF_018555685.1	GCF_900445235.1	GCF_018555685.1	ok	57	135	0.04922	0.30138	0.69862	349	809	0	0.9956	1137	0.8889	1158	141	2945	false
GCA_018057165.1__GCA_016793705.1	GCA_018057165.1	GCA_016793705.1	ok	5	116	0.01992	0.48207	0.51793	121	130	0	0.4126	85	0.4775	251	37	928	false
GCA_016219285.1__GCA_016214995.1	GCA_016219285.1	GCA_016214995.1	ok	16	70	0.10458	0.46405	0.53595	71	82	0	0.7895	75	0.4853	153	30	188	false
GCA_902611175.1__GCA_902542975.1	GCA_902611175.1	GCA_902542975.1	ok	0	15	0.00000	0.27737	0.72263	38	99	0	0.8667	104	0.8800	137	0	36	false
GCF_000735715.2__GCF_010645075.1	GCF_000735715.2	GCF_010645075.1	ok	8	28	0.06015	0.34586	0.34586	46	46	0	0.8870	102	0.7760	133	16	275	false
GCA_902609685.1__GCA_902565935.1	GCA_902609685.1	GCA_902565935.1	ok	0	2	0.00000	0.40000	0.40000	4	4	0	1.0000	5	0.7143	10	0	30	false
GCF_011752525.1__GCF_002906855.1	GCF_011752525.1	GCF_002906855.1	ok	51	124	0.10559	0.42650	0.42650	206	206	0	0.9454	450	0.7643	483	85	2090	false
GCF_002912895.1__GCA_018375265.1	GCF_002912895.1	GCA_018375265.1	ok	2	96	0.01130	0.49153	0.50847	87	90	0	0.9091	50	0.3333	177	11	242	false
GCA_016293005.1__GCA_900769325.1	GCA_016293005.1	GCA_900769325.1	ok	2	58	0.00504	0.45340	0.45340	180	180	0	0.8683	290	0.8375	397	26	320	false
GCF_000341065.1__GCF_000092985.1	GCF_000341065.1	GCF_000092985.1	ok	9	256	0.01098	0.33659	0.66341	276	544	0	0.6565	537	0.6919	820	57	859	false
GCA_002506825.1__GCA_002499865.1	GCA_002506825.1	GCA_002499865.1	ok	0	4	0.00000	0.38889	0.38889	7	7	0	0.0000	0	0.2000	18	0	92	false
GCF_016741875.1__GCF_001553455.1	GCF_016741875.1	GCF_001553455.1	ok	3	178	0.00531	0.41416	0.41416	234	234	0	0.9830	347	0.6603	565	144	1585	false
GCA_017428385.1__GCA_018128945.1	GCA_017428385.1	GCA_018128945.1	ok	4	49	0.00362	0.42986	0.42986	475	475	0	0.9629	1063	0.9558	1105	23	482	false
GCA_003213615.1__GCA_902624585.1	GCA_003213615.1	GCA_902624585.1	ok	0	12	0.00000	0.35294	0.64706	12	22	0	1.0000	11	0.4783	34	0	25	false
GCA_017650925.1__GCA_017444325.1	GCA_017650925.1	GCA_017444325.1	ok	0	43	0.00000	0.36145	0.36145	60	60	0	0.7625	61	0.6161	166	16	336	false
GCF_900100625.1__GCF_000498475.1	GCF_900100625.1	GCF_000498475.1	ok	2	10	0.02247	0.26966	0.73034	24	65	0	0.9610	74	0.8795	89	6	218	false
GCA_905204635.1__GCA_900757505.1	GCA_905204635.1	GCA_900757505.1	ok	10	216	0.00977	0.46484	0.53516	476	548	0	0.7567	709	0.7769	1024	6	758	false
GCA_900321655.1__GCA_017423025.1	GCA_900321655.1	GCA_017423025.1	ok	0	22	0.00000	0.44565	0.55435	41	51	0	0.7692	40	0.6716	92	61	311	false
GCF_013035315.1__GCF_003318255.1	GCF_013035315.1	GCF_003318255.1	ok	6	27	0.04839	0.50000	0.50000	62	62	0	0.9615	100	0.7787	124	10	902	false
GCA_902615975.1__GCA_902588855.1	GCA_902615975.1	GCA_902588855.1	ok	0	3	0.00000	0.30000	0.30000	6	6	0	0.9000	9	0.7500	20	1	24	false
GCA_910586025.1__GCA_910579685.1	GCA_910586025.1	GCA_910579685.1	ok	1	62	0.00293	0.44282	0.44282	151	151	0	0.7869	240	0.8013	341	11	397	false
GCF_018614415.1__GCF_014649995.1	GCF_018614415.1	GCF_014649995.1	ok	18	150	0.03797	0.47257	0.47257	224	224	0	0.7195	318	0.6809	474	44	1547	false
GCA_900548415.1__GCF_000212375.1	GCA_900548415.1	GCF_000212375.1	ok	9	184	0.02736	0.46201	0.53799	152	177	0	0.3537	116	0.4540	329	43	368	false
GCF_002148965.1__GCF_014205055.1	GCF_002148965.1	GCF_014205055.1	ok	22	474	0.01360	0.46106	0.53894	746	872	0	0.6926	1120	0.7104	1618	125	1989	false
GCA_902572915.1__GCA_902518475.1	GCA_902572915.1	GCA_902518475.1	ok	0	23	0.00000	0.44318	0.44318	39	39	0	0.5775	41	0.6806	88	1	46	false
GCA_017436705.1__GCA_017397825.1	GCA_017436705.1	GCA_017397825.1	ok	4	74	0.01303	0.42020	0.57980	129	178	0	0.9471	197	0.7289	307	10	314	false
GCF_000315235.1__GCF_000245555.1	GCF_000315235.1	GCF_000245555.1	ok	2	104	0.00334	0.45151	0.54849	270	328	0	0.8982	441	0.8119	598	101	1481	false
GCA_002723635.1__GCA_002496845.1	GCA_002723635.1	GCA_002496845.1	ok	3	63	0.00533	0.48313	0.48313	272	272	0	0.9671	470	0.8816	563	36	460	false
GCF_009299795.1__GCF_003130585.1	GCF_009299795.1	GCF_003130585.1	ok	7	24	0.02692	0.38462	0.38462	100	100	0	0.9639	240	0.9077	260	8	1276	false
GCF_000377765.1__GCF_017599345.1	GCF_000377765.1	GCF_017599345.1	ok	14	76	0.03279	0.46136	0.53864	197	230	0	0.9602	362	0.8212	427	80	249	false
GCF_001056295.1__GCA_012837295.1	GCF_001056295.1	GCA_012837295.1	ok	0	167	0.00000	0.40714	0.40714	171	171	0	0.9874	235	0.5846	420	37	766	false
GCA_900552015.1__GCA_900768135.1	GCA_900552015.1	GCA_900768135.1	ok	2	39	0.02198	0.46154	0.46154	42	42	0	0.5246	32	0.4868	91	13	641	false
GCF_004803795.1__GCF_000344295.2	GCF_004803795.1	GCF_000344295.2	ok	6	114	0.03030	0.42424	0.42424	84	84	0	1.0000	95	0.4384	198	34	237	false
GCA_902523435.1__GCA_902520575.1	GCA_902523435.1	GCA_902520575.1	ok	0	23	0.00000	0.40625	0.59375	78	114	0	0.9060	135	0.8580	192	0	125	false
GCF_009829295.1__GCF_000308415.1	GCF_009829295.1	GCF_000308415.1	ok	16	240	0.01556	0.47665	0.52335	490	538	0	0.9749	778	0.7612	1028	82	2414	false
GCA_005223125.1__GCA_013375485.1	GCA_005223125.1	GCA_013375485.1	ok	1	26	0.01587	0.46032	0.46032	29	29	0	0.7500	6	0.2121	63	40	131	false
GCF_016306625.1__GCF_000968195.1	GCF_016306625.1	GCF_000968195.1	ok	5	40	0.05263	0.44211	0.55789	42	53	0	0.6064	57	0.5960	95	120	405	false
GCF_018070045.1__GCF_016907275.1	GCF_018070045.1	GCF_016907275.1	ok	43	126	0.04689	0.49727	0.49727	456	456	0	0.9443	865	0.8676	917	73	1534	false
GCF_003671715.1__GCF_000719285.1	GCF_003671715.1	GCF_000719285.1	ok	23	101	0.04675	0.33943	0.66057	167	325	0	0.9931	431	0.8016	492	77	1846	false
GCF_900604285.1__GCF_002848005.1	GCF_900604285.1	GCF_002848005.1	ok	3	18	0.04286	0.37143	0.62857	26	44	0	0.9500	57	0.7500	70	17	229	false
GCF_010667655.1__GCF_002802875.1	GCF_010667655.1	GCF_002802875.1	ok	6	38	0.00344	0.46674	0.46674	814	814	0	0.9839	1709	0.9782	1744	371	1006	false
GCF_003942965.1__GCF_002096835.1	GCF_003942965.1	GCF_002096835.1	ok	47	117	0.10658	0.40363	0.40363	178	178	0	0.9391	401	0.7526	441	17	174	false
GCF_008271295.1__GCF_900100835.1	GCF_008271295.1	GCF_900100835.1	ok	10	34	0.02532	0.27595	0.27595	109	109	0	0.9811	364	0.9124	395	26	589	false
GCF_000760095.1__GCF_017696315.1	GCF_000760095.1	GCF_017696315.1	ok	0	18	0.00000	0.44231	0.55769	92	116	0	0.9073	186	0.9130	208	5	88	false
GCA_902619615.1__GCA_902619485.1	GCA_902619615.1	GCA_902619485.1	ok	4	29	0.03390	0.36441	0.63559	43	75	0	0.8444	76	0.7238	118	0	56	false
