pairid	anim_ani	anim_af_ref	anim_af_qry	aligned_bases_qry	af_tier
GCA_900551195.1__GCA_008671285.1	93.9400	64.51	67.55	1125526	strict
GCF_009769385.1__GCF_003014735.1	89.1500	59.29	50.22	5440009	low-AF
GCF_900141765.1__GCA_001898785.1	85.8600	51.97	44.25	1805353	low-AF
GCF_900099805.1__GCF_003019815.1	87.4400	49.75	53.54	3471327	low-AF
GCF_004187715.1__GCA_016893485.2	86.0900	38.25	40.54	3942083	low-AF
GCA_003212055.1__GCF_002026005.1	92.9100	51.87	78.71	768072	strict
GCA_002171765.1__GCA_002364975.1	93.0800	64.24	81.69	1738938	strict
GCA_003279945.1__GCA_003281285.1	90.2500	83.02	46.43	717799	low-AF
GCF_000160675.1__GCA_015264885.1	88.8400	67.97	45.23	880701	low-AF
GCA_002699185.1__GCF_003932505.1	88.2900	57.26	65.17	1888620	strict
GCF_000191405.1__GCA_018381425.1	93.4400	70.06	75.43	1602624	strict
GCF_015680405.1__GCF_900188455.1	85.9900	37.42	42.70	2511688	low-AF
GCA_900549535.1__GCA_905215385.1	93.2600	69.79	81.56	1669084	strict
GCF_900090245.1__GCF_900089585.1	86.8200	47.75	52.44	3290886	low-AF
GCF_900476395.1__GCF_001423495.1	90.1900	73.88	77.63	3800914	strict
GCA_009773075.1__GCA_016209225.1	93.1100	52.95	76.60	1613037	strict
GCF_003289925.1__GCF_002833405.1	90.3800	77.43	87.30	2745970	strict
GCA_017509685.1__GCA_905234795.1	86.0500	47.24	47.27	1090962	low-AF
GCF_000235465.1__GCF_014217355.1	87.9900	57.25	64.20	1343903	strict
GCF_014673495.1__GCF_003675325.1	87.3000	49.76	44.98	4100913	low-AF
GCF_002155695.1__GCF_002155425.1	84.9300	45.92	48.08	1546713	low-AF
GCA_902604545.1__GCA_902596355.1	90.9400	46.09	59.99	504199	low-AF
GCF_000155895.1__GCA_902515485.1	93.3300	85.46	49.07	714889	low-AF
GCF_900142905.1__GCF_902833645.1	89.5800	63.11	54.89	5717745	low-AF
GCF_001570745.1__GCF_000024285.1	89.2000	74.09	83.80	2335428	strict
GCA_003281725.1__GCA_014653605.1	93.8800	67.79	72.61	662722	strict
GCF_018881975.1__GCF_018687075.1	84.5200	61.98	46.22	1214845	low-AF
GCA_902609285.1__GCA_902571385.1	94.2000	73.52	81.74	758858	strict
GCA_010672455.1__GCA_010672525.1	93.2000	68.89	66.15	7195483	strict
GCA_017555085.1__GCA_017390185.1	90.0600	88.08	63.18	1476940	strict
GCF_003048575.1__GCF_003048675.2	88.6800	69.49	76.03	1395645	strict
GCF_018966525.1__GCF_000520715.1	91.5200	75.73	66.02	3873846	strict
GCF_013114825.1__GCF_009930815.1	88.7200	57.13	69.25	5149455	strict
GCA_016870975.1__GCA_018969585.1	84.2300	60.03	44.91	652171	low-AF
GCF_003121485.1__GCF_016586165.1	85.8700	40.39	41.95	1984205	low-AF
GCA_902626365.1__GCA_902604715.1	90.2500	68.63	73.71	958639	strict
GCF_003332825.1__GCF_003121485.1	86.0100	41.47	43.83	1958861	low-AF
GCF_001646655.1__GCF_900105195.1	91.5000	77.13	83.04	4006040	strict
GCA_013538675.1__GCA_002898655.1	86.7600	52.31	50.97	632225	low-AF
GCA_900541725.1__GCA_900756725.1	92.4800	76.99	71.15	1515107	strict
GCF_900475315.1__GCF_005221305.1	90.2000	32.35	38.30	701917	low-AF
GCF_002561455.1__GCF_001591825.1	86.9300	67.57	68.36	2986617	strict
GCF_002157625.1__GCA_000335735.1	87.9600	67.47	66.81	2101619	strict
GCF_900155575.1__GCF_000724605.1	93.9100	90.26	84.78	1946378	strict
GCF_009827025.1__GCF_005280195.1	86.4800	42.70	39.33	3350737	low-AF
GCA_900552385.1__GCA_900550815.1	94.5800	65.74	74.22	1308458	strict
GCF_014493765.1__GCF_011044995.1	89.4700	72.46	64.26	6525950	strict
GCA_017960085.1__GCA_017519185.1	85.3000	44.20	53.95	985129	low-AF
GCA_001421175.1__GCA_002502965.1	87.8500	83.57	80.81	1035075	strict
GCF_000243395.2__GCF_000231055.2	86.3600	58.46	60.99	2783870	strict
GCF_011752565.1__GCF_900536025.1	87.0400	57.27	52.77	3519190	low-AF
GCF_001886615.1__GCA_018401555.1	86.0600	45.99	41.41	1467656	low-AF
GCA_002722525.1__GCA_002703045.1	93.2600	50.25	72.22	883823	strict
GCF_002910915.1__GCF_900116325.1	86.6000	39.31	43.40	3240533	low-AF
GCF_000949385.2__GCF_012767755.2	86.2600	40.28	46.15	2756478	low-AF
GCF_004365355.1__GCF_014205295.1	86.3800	50.54	47.24	3951440	low-AF
GCA_005778835.1__GCA_001464255.1	86.2100	53.77	48.20	1188123	low-AF
GCF_000813705.1__GCF_000227275.1	95.8700	66.38	74.82	1834514	strict
GCF_002214505.1__GCF_000221185.1	84.6100	42.23	42.02	852601	low-AF
GCF_004519295.1__GCF_006539945.1	89.6100	72.10	75.27	3295272	strict
GCF_002206635.1__GCA_900095165.1	84.1100	56.14	49.95	1066512	low-AF
GCF_005938745.2__GCF_001894805.1	91.1100	80.88	75.68	5490411	strict
GCA_003278095.1__GCA_003282435.1	95.0700	79.01	51.49	1146297	low-AF
GCA_902597095.1__GCA_902537815.1	94.9800	68.26	60.60	1465853	strict
GCA_014382685.1__GCA_000404785.1	87.4500	50.73	63.23	1220316	strict
GCF_001514195.1__GCF_000745715.1	90.1900	66.18	67.57	6667354	strict
GCF_001559595.1__GCF_900167155.1	84.4700	44.54	40.60	2233899	low-AF
GCF_013778505.1__GCF_003352185.1	85.4600	37.37	36.41	2328053	low-AF
GCA_016839655.1__GCA_016839635.1	85.9100	49.91	50.04	2088041	low-AF
GCF_900143055.1__GCA_002449765.1	90.4900	51.79	49.61	1759543	low-AF
GCF_007050945.1__GCF_011045025.1	87.1700	46.66	43.09	4902905	low-AF
GCF_013201605.1__GCF_000816785.1	87.4800	76.41	77.95	1282260	strict
GCA_003265685.1__GCA_017983795.1	86.3300	53.94	33.42	2296949	low-AF
GCA_017616435.1__GCA_017619735.1	86.0200	46.97	45.03	873928	low-AF
GCF_014058425.1__GCF_001435505.1	91.0100	81.82	83.67	2089288	strict
GCA_902620525.1__GCA_902574035.1	88.3500	81.34	77.73	845469	strict
GCA_902594605.1__GCA_902554745.1	93.4800	47.20	49.43	376715	low-AF
GCF_900155425.1__GCF_000154105.1	89.6700	64.42	56.51	2834530	low-AF
GCF_002086515.1__GCF_002101775.1	86.4400	66.39	66.76	2965830	strict
GCF_900106015.1__GCF_000418555.1	89.7900	75.14	70.44	3857443	strict
GCF_000717595.1__GCA_007858575.1	88.9100	62.01	50.33	4472107	low-AF
GCF_004349145.1__GCF_900107635.1	86.2800	45.73	53.29	1995762	low-AF
GCF_003034915.1__GCA_000824845.1	85.8600	44.87	44.79	3081190	low-AF
GCF_000210895.1__GCA_015255025.1	94.2600	88.74	73.03	1524007	strict
GCF_000718325.1__GCF_016907365.1	92.1700	79.56	84.53	3405630	strict
GCF_015206895.1__GCF_014698035.1	95.3400	71.36	74.73	6588619	strict
GCA_902612575.1__GCA_902596675.1	89.4900	61.20	66.74	663536	strict
GCF_009812035.1__GCF_014770435.1	94.0200	87.54	82.39	2704810	strict
GCF_019038615.1__GCF_902706295.1	85.2300	40.31	41.89	2103127	low-AF
GCA_003166855.1__GCA_003134655.1	91.7500	59.83	69.10	4793237	strict
GCA_003445555.1__GCA_002327235.1	92.7300	52.91	69.47	1170773	strict
GCF_003544935.1__GCF_003346775.1	84.0000	37.18	40.64	1138196	low-AF
GCA_003279685.1__GCA_902556905.1	94.8300	84.25	79.41	1073737	strict
GCF_003614925.1__GCF_001766675.1	87.3900	65.56	60.08	2677930	strict
GCA_902763885.1__GCA_902760965.1	87.4200	43.61	36.88	1001010	low-AF
GCF_014649815.1__GCA_000720845.1	89.5200	60.95	65.82	5107633	strict
GCA_902596975.1__GCA_902592965.1	94.3600	73.71	61.46	766094	strict
GCA_016125555.1__GCF_000744895.1	84.4900	50.40	52.05	1596612	low-AF
GCF_002013415.1__GCA_000069185.1	85.1700	63.20	62.05	3205261	strict
GCF_000733295.1__GCF_001027285.1	92.6400	73.12	73.37	9199397	strict
GCF_002850745.1__GCF_013363995.1	87.0600	44.42	51.10	4236059	low-AF
GCF_002809955.1__GCF_001544315.1	88.0900	68.42	72.84	2324586	strict
GCF_018398875.1__GCF_001693385.1	91.4900	69.00	69.01	5734710	strict
GCF_002723835.1__GCF_010731895.1	86.0000	59.67	58.10	3795820	low-AF
GCF_003148495.1__GCF_016591715.1	85.5400	46.78	41.93	3124378	low-AF
GCF_002959775.1__GCF_002959755.1	89.0600	82.67	78.15	1709305	strict
GCA_014653725.1__GCA_902517885.1	95.0700	43.84	74.05	562936	strict
GCF_002096835.1__GCF_001074825.1	93.1400	70.85	79.61	1472464	strict
GCF_013364255.1__GCF_001267885.1	86.7100	39.32	39.64	3307850	low-AF
GCA_014894735.1__GCA_003527405.1	88.7200	45.15	45.68	654405	low-AF
GCF_006716345.1__GCF_000956525.1	86.1600	57.18	50.76	2191122	low-AF
GCA_005503165.1__GCF_014207235.1	86.0300	45.20	41.11	1854662	low-AF
GCA_002281575.1__GCA_001829005.1	87.8200	76.47	79.45	2525226	strict
GCF_001579525.1__GCA_905221215.1	88.5400	59.05	62.85	1147809	strict
GCF_008369405.1__GCA_013378335.1	88.6400	35.24	39.83	813364	low-AF
GCF_001643375.1__GCF_000428485.1	86.7400	54.46	46.73	1921016	low-AF
GCF_001953975.1__GCF_000295855.1	86.3100	57.26	65.25	3627815	strict
GCF_014235765.1__GCF_000761155.1	89.3100	83.86	85.35	3910868	strict
GCF_000154205.1__GCF_000614125.1	95.2500	60.61	63.16	2980729	strict
GCF_003013695.1__GCA_002434305.1	90.5300	81.63	84.01	2821445	strict
GCA_009924885.1__GCA_005110385.1	91.4900	77.48	65.98	1486006	strict
GCF_014253065.1__GCA_905372745.1	91.8500	71.67	68.92	1549798	strict
GCA_017524965.1__GCA_902762495.1	90.1600	63.53	70.28	1787135	strict
GCF_003003175.1__GCF_017347085.1	88.7300	71.28	72.78	2347078	strict
GCA_902577075.1__GCA_902558435.1	91.2400	75.47	73.27	996577	strict
GCA_017961705.1__GCA_002448445.1	91.5100	69.35	68.52	2274010	strict
GCA_905182795.1__GCA_000402815.1	85.0500	67.10	78.48	742341	strict
GCF_003261175.1__GCF_000238915.1	89.8400	71.42	72.87	3565194	strict
GCA_016462645.1__GCA_016185345.1	85.0300	50.99	47.23	1250245	low-AF
GCF_000735365.1__GCA_016939855.1	94.0600	83.10	47.59	2347179	low-AF
GCF_002980495.1__GCF_014191375.1	85.8800	54.85	50.62	2847366	low-AF
GCA_902589965.1__GCA_902570035.1	93.3400	77.82	79.54	890314	strict
GCF_008710035.1__GCF_003028475.1	89.4000	66.85	71.66	3023554	strict
GCF_014197615.1__GCF_000769405.2	89.2600	62.91	73.55	4447259	strict
GCA_900555845.1__GCA_900543175.1	94.9600	50.52	93.81	1152559	strict
GCF_014174165.1__GCF_014174395.1	89.2300	64.97	63.62	2808984	strict
GCF_001905595.1__GCF_000718135.1	94.2000	71.86	76.39	5663965	strict
GCF_014252395.1__GCF_014251595.1	84.2000	75.27	75.89	475394	strict
GCF_000717875.1__GCA_014650015.1	87.1500	49.13	47.64	3922086	low-AF
GCA_004017275.1__GCF_003997935.1	91.7600	65.26	72.73	4793385	strict
GCA_004292955.1__GCA_003003725.1	88.6800	61.44	56.46	4121978	low-AF
GCF_019049255.1__GCF_014650055.1	90.6400	69.76	57.94	5421963	low-AF
GCF_900169265.1__GCF_012844365.1	90.7300	69.19	81.04	2865461	strict
GCA_902572915.1__GCA_902572825.1	91.1900	48.37	65.91	645893	strict
GCA_006228005.1__GCF_004342725.1	92.6400	82.71	86.08	2242251	strict
GCF_002252675.1__GCA_903917565.1	88.4100	73.74	68.40	2237336	strict
GCF_000472545.1__GCF_000148685.1	94.3000	86.72	84.52	6092163	strict
GCA_003210655.1__GCA_902572065.1	87.6600	56.66	44.81	451519	low-AF
GCF_008180865.1__GCF_002563655.1	84.9600	46.40	43.62	2065983	low-AF
GCA_005888745.1__GCA_001918745.1	86.5400	65.30	53.21	1167991	low-AF
GCF_003857035.1__GCF_016803395.1	91.1200	66.99	69.64	4979108	strict
GCF_000959245.1__GCF_902833055.1	89.1400	61.13	59.81	4300131	low-AF
GCA_910583695.1__GCA_910579365.1	86.8400	47.99	49.59	1503213	low-AF
GCA_902635845.1__GCA_902594605.1	91.9900	57.95	40.34	441564	low-AF
GCA_017469795.1__GCA_902778525.1	93.3700	83.71	66.74	2044692	strict
GCF_003989515.1__GCF_000772085.1	92.0400	82.51	84.35	2824849	strict
GCA_902363125.1__GCA_900760325.1	93.9100	83.40	76.57	1744411	strict
GCA_902570915.1__GCA_902525625.1	89.6900	64.84	72.41	686809	strict
GCF_003732485.1__GCF_013359595.1	85.8200	40.66	37.29	2694707	low-AF
GCA_902598525.1__GCA_902577515.1	87.0200	58.77	58.41	682677	low-AF
GCF_002252675.1__GCF_014698445.1	90.8500	63.75	71.80	2348853	strict
GCA_003278545.1__GCF_000760035.1	94.2800	86.05	87.89	1448922	strict
GCA_900473915.1__GCF_008932435.1	91.4500	78.95	78.16	3469202	strict
GCA_902585415.1__GCA_902585365.1	88.5800	63.85	55.38	573240	low-AF
GCA_016786565.1__GCA_014879545.1	86.6800	75.31	68.50	2618499	strict
GCF_007858255.1__GCF_004006335.1	85.5800	38.10	37.40	2368880	low-AF
GCF_003254545.1__GCF_002303885.1	88.8200	69.81	74.25	3764190	strict
GCA_902597555.1__GCA_902588315.1	91.5100	56.50	71.28	630863	strict
GCF_003113265.1__GCF_015709455.1	88.9200	56.64	78.16	2959139	strict
GCF_004310665.1__GCF_001421515.1	85.5500	47.89	44.07	2726547	low-AF
GCA_902627565.1__GCA_902540275.1	84.7100	47.03	54.73	566270	low-AF
GCF_002087075.1__GCA_905372925.1	88.2700	60.52	46.19	1003431	low-AF
GCA_902633585.1__GCA_902524545.1	90.4900	65.19	75.90	691821	strict
GCF_003061005.1__GCF_001421885.1	86.9400	52.84	50.37	2998990	low-AF
GCF_003591485.1__GCF_003388735.1	86.1200	53.66	53.95	3108673	low-AF
GCF_002928115.1__GCF_000368965.1	90.0900	82.03	83.06	3217941	strict
GCA_007122185.1__GCA_007693825.1	91.3700	35.86	79.10	1145844	strict
GCA_900544515.1__GCA_910577195.1	94.9100	71.90	86.17	1579706	strict
GCF_003031675.1__GCF_012935715.1	87.1700	56.18	66.56	4073884	strict
GCA_902524895.1__GCA_902523675.1	95.2400	86.65	66.90	955708	strict
GCF_014204135.1__GCF_000819845.1	87.6800	61.92	69.17	2776402	strict
GCA_017517465.1__GCA_017397895.1	86.6900	50.34	48.93	1205744	low-AF
GCF_001422725.1__GCF_018380615.1	87.3600	62.12	62.70	3557893	strict
GCF_000720835.1__GCF_014203535.1	86.7000	38.10	40.75	3305749	low-AF
GCA_002720275.1__GCA_002692465.1	92.5700	89.87	75.57	1371825	strict
GCF_001563225.1__GCF_000189295.2	86.6700	63.15	61.31	2432054	strict
GCF_000720425.1__GCF_001618425.1	94.3700	74.02	77.72	5956010	strict
GCF_001557875.1__GCF_001048535.1	91.9300	75.65	80.54	4262270	strict
GCF_005796105.1__GCF_016861355.1	87.8000	58.27	63.76	3382119	strict
GCF_002563895.1__GCF_009834545.1	85.8500	39.76	37.84	2388200	low-AF
GCF_004784465.1__GCF_014650035.1	86.7200	44.60	50.49	3455388	low-AF
GCF_004320525.1__GCF_001428335.1	86.6900	49.02	43.32	2217555	low-AF
GCF_009909155.2__GCF_900100165.1	85.6100	51.14	47.49	2026772	low-AF
GCF_001428885.1__GCF_013085465.1	89.1700	56.71	62.93	5673851	strict
GCF_004331835.1__GCF_013620795.1	85.5400	56.78	55.24	2554342	low-AF
GCF_900129115.1__GCF_000763575.1	89.1400	61.62	60.85	1466351	strict
GCF_009863025.1__GCF_000373625.1	93.7100	79.77	82.73	5473318	strict
GCF_000721605.1__GCA_000720845.1	87.2800	47.65	48.54	3994981	low-AF
GCF_007827595.1__GCF_014649495.1	88.1600	59.18	53.21	5493084	low-AF
GCF_008642295.1__GCF_014650775.1	86.5700	42.80	41.74	3141223	low-AF
GCA_902590345.1__GCA_902547315.1	93.5700	53.81	63.44	641514	strict
GCF_001005085.2__GCF_014645815.1	89.9700	56.73	65.28	6537357	strict
GCF_003711845.1__GCF_014836845.1	90.7200	80.67	85.00	3016058	strict
GCA_003551805.1__GCA_018402175.1	84.7400	48.67	47.18	1471171	low-AF
GCF_014279755.1__GCF_000012625.1	86.6400	71.78	69.82	1798499	strict
GCA_902614125.1__GCA_902582735.1	93.0300	77.20	64.36	760357	strict
GCF_004137345.1__GCF_016735675.1	87.2600	69.16	63.53	2925340	strict
GCA_002771475.1__GCA_018824725.1	88.5500	51.69	69.36	850492	strict
GCF_000296385.1__GCF_000287675.1	94.5300	83.03	79.02	2316878	strict
GCA_002840355.1__GCA_001799895.1	85.3600	37.62	42.87	1235770	low-AF
GCF_003001955.1__GCF_016464705.1	85.3300	48.25	51.49	3143830	low-AF
GCF_014207095.1__GCF_900094555.1	86.7600	52.95	53.18	3835646	low-AF
GCF_005863245.1__GCF_010858045.1	92.0700	77.96	76.60	4994366	strict
GCF_001665535.1__GCF_001499855.1	85.8100	64.42	59.71	3315774	low-AF
GCF_003319105.1__GCF_005222955.1	86.3600	50.46	50.11	2071014	low-AF
GCF_017695955.1__GCA_902539115.1	91.5500	90.13	60.12	987656	strict
GCF_003666015.1__GCF_000739595.1	87.5800	45.47	40.57	1679579	low-AF
GCF_009689985.1__GCF_003637685.1	94.5900	94.36	93.18	1489974	strict
GCF_001400735.1__GCF_000507185.2	88.9500	77.33	75.54	4726942	strict
GCA_002726395.1__GCA_002688825.1	86.8700	51.13	50.95	923523	low-AF
GCF_002101595.1__GCF_003402475.1	89.9100	78.57	83.21	3928183	strict
GCA_003210275.1__GCA_003216465.1	86.6100	53.70	71.75	841097	strict
GCF_014874135.1__GCF_013396335.1	85.5900	49.69	49.95	2983382	low-AF
GCF_002913945.1__GCF_003048405.1	94.2200	84.52	86.16	1657527	strict
GCA_017470055.1__GCA_017458005.1	93.0400	70.36	64.43	2181547	strict
GCF_013240495.1__GCF_000011365.1	89.1900	61.42	67.19	5567275	strict
GCF_900102965.1__GCF_016772475.1	93.6100	78.94	86.40	6076028	strict
GCA_003538135.1__GCA_002438685.1	87.4900	76.74	71.06	1534281	strict
GCF_002931555.1__GCF_002931075.1	88.4200	65.56	70.84	2673789	strict
GCF_001902635.1__GCF_017299535.1	93.7700	81.45	79.23	4166255	strict
GCF_003943465.1__GCF_000212855.1	88.8300	33.04	34.53	789868	low-AF
GCA_015665265.1__GCA_905479435.1	86.2700	49.40	38.70	915550	low-AF
GCF_002270415.1__GCF_003253745.1	92.7700	66.41	66.30	5336434	strict
GCF_003938655.1__GCF_014873945.1	85.5400	38.85	40.78	2723163	low-AF
GCA_017433125.1__GCA_017420585.1	93.0200	89.92	80.39	1749902	strict
GCA_900551235.1__GCA_905214675.1	91.6600	55.19	49.38	1088760	low-AF
GCF_004342605.1__GCF_000426025.1	90.7500	70.60	77.64	3984709	strict
GCF_003612115.1__GCF_009909145.1	88.7900	68.34	62.22	6365386	strict
GCA_900541275.1__GCF_000375645.1	90.1100	73.93	74.61	1486752	strict
GCA_015058625.1__GCA_902798865.1	87.7200	51.33	47.13	1348242	low-AF
GCF_003129605.1__GCF_014323565.1	85.1900	56.98	54.92	1533211	low-AF
GCF_004363095.1__GCA_902805495.1	86.6000	62.43	41.48	2681590	low-AF
GCF_900044055.2__GCF_001544795.2	89.3500	62.57	54.52	5239179	low-AF
GCF_004769575.1__GCF_016918735.1	85.3000	65.72	68.53	2742640	strict
GCF_003074055.1__GCF_006539505.1	86.4200	40.75	49.33	3769659	low-AF
GCF_001475545.1__GCF_015351025.1	86.0800	48.82	51.27	1838323	low-AF
GCF_001428435.1__GCF_016907495.1	89.0600	74.76	80.37	2750486	strict
GCF_001673105.1__GCF_000455125.1	91.6800	88.82	82.95	3981281	strict
GCA_017959195.1__GCA_016286245.1	85.6500	49.39	55.78	793571	low-AF
GCF_900103225.1__GCF_018343775.1	85.3500	39.49	40.83	2342561	low-AF
GCA_903910245.1__GCA_903831005.1	87.0300	58.58	49.57	900953	low-AF
GCA_017428285.1__GCA_902801625.1	91.1800	57.95	56.68	2135556	low-AF
GCF_001280065.1__GCF_002019855.1	86.2600	41.65	43.04	3532673	low-AF
GCF_002086455.1__GCF_000455125.1	85.6000	63.05	61.14	2824159	strict
GCA_902575095.1__GCA_902536205.1	88.5400	64.22	39.88	375968	low-AF
GCA_017630455.1__GCA_017559615.1	86.4800	47.29	44.50	892571	low-AF
GCF_900009265.2__GCA_003456035.1	88.7900	71.73	47.19	2901366	low-AF
GCF_000302535.1__GCA_016783915.1	90.8800	77.64	73.94	3842700	strict
GCF_003858455.1__GCF_903645355.1	87.7600	48.79	51.04	1316007	low-AF
GCA_015057825.1__GCA_902783445.1	94.5500	75.28	61.68	1613928	strict
GCF_002940065.1__GCF_000454545.1	87.6400	52.74	63.29	2745596	strict
GCF_008868005.1__GCF_900105205.1	85.5500	45.71	43.56	1582749	low-AF
GCF_016467415.1__GCF_900102545.1	86.7100	68.81	71.45	5938446	strict
GCA_017474765.1__GCA_902790595.1	92.6500	49.99	46.06	1671782	low-AF
GCA_014653585.1__GCA_902546375.1	88.7500	43.16	44.18	369896	low-AF
GCA_000434995.1__GCA_000436835.1	85.1300	56.79	61.10	1061475	strict
GCA_902590755.1__GCA_902577575.1	86.5800	38.82	37.20	264455	low-AF
GCF_002979475.1__GCF_019056515.1	85.5900	50.60	43.71	1814909	low-AF
GCA_003279845.1__GCA_902573565.1	90.7100	80.83	74.62	1118777	strict
GCF_004917075.1__GCF_004917065.1	94.1900	84.34	85.15	4052215	strict
GCA_011047455.1__GCA_002898715.1	87.3000	66.35	59.04	1348291	low-AF
GCF_004011865.1__GCF_000738775.1	86.7700	61.46	58.32	3164087	low-AF
GCF_014844075.1__GCF_001570725.1	85.7800	44.81	40.63	3067991	low-AF
GCF_002843585.1__GCF_001636055.1	85.8100	47.88	51.98	2809327	low-AF
GCF_002005225.1__GCF_000772045.1	89.7300	64.42	62.37	5332741	strict
GCF_008369115.1__GCA_002453355.1	85.9500	53.01	51.50	1607319	low-AF
GCA_902599045.1__GCA_902521795.1	95.1400	87.00	75.76	1040080	strict
GCA_001603665.1__GCA_905236635.1	85.2400	50.49	48.58	1002975	low-AF
GCA_902518835.1__GCA_902516345.1	94.8900	74.09	68.50	688803	strict
GCF_004784475.1__GCF_019104725.1	86.4300	47.40	44.84	3025356	low-AF
GCA_016872715.1__GCA_903928115.1	85.4000	42.75	46.05	1836528	low-AF
GCA_902614905.1__GCA_902606075.1	85.9500	66.66	54.28	549861	low-AF
GCF_015864955.1__GCF_000247645.1	85.7700	41.86	42.12	1304849	low-AF
GCF_001180105.1__GCA_902566755.1	91.5200	61.67	60.54	520735	strict
GCF_007164525.1__GCF_000014185.1	88.7200	74.32	78.65	2377352	strict
GCA_011525365.1__GCA_009845425.1	91.8700	84.42	86.09	3635942	strict
GCF_009494395.1__GCF_000157935.1	89.5900	46.17	40.22	1580850	low-AF
GCF_013388255.1__GCA_002508635.1	94.6000	87.26	63.47	1716892	strict
GCF_900461555.1__GCF_003265995.1	92.3800	86.11	87.73	3167539	strict
GCF_900105905.1__GCF_000010805.1	93.1800	74.47	65.14	6716576	strict
GCA_902578445.1__GCA_902558895.1	93.4400	61.32	57.51	707817	low-AF
GCF_900119365.1__GCF_014650675.1	86.8700	37.91	39.43	3355483	low-AF
GCF_000744175.1__GCF_001880325.1	85.0200	59.79	57.27	1467369	low-AF
GCA_014653365.1__GCA_902591185.1	85.4400	46.11	41.07	479492	low-AF
GCF_001641125.1__GCF_013314975.1	92.7900	77.67	80.69	3644769	strict
GCA_018433775.1__GCA_018436855.1	94.7700	84.23	83.06	3585574	strict
GCA_902622545.1__GCA_902614905.1	92.4500	83.40	73.28	845349	strict
GCF_005930495.1__GCA_000620205.1	92.2200	71.82	71.62	3764219	strict
GCA_003240755.1__GCF_001421245.1	86.9500	50.97	65.40	2105722	strict
GCA_003216235.1__GCA_014654035.1	84.6800	40.22	43.36	406422	low-AF
GCF_015155755.1__GCF_000285295.1	93.6900	76.00	82.26	2973474	strict
GCA_900546715.1__GCA_900751815.1	92.7000	76.11	56.03	865413	low-AF
GCF_002210285.1__GCA_002449765.1	88.2100	42.85	44.17	1448070	low-AF
GCF_012933655.1__GCF_002305895.1	86.3100	51.94	34.59	4680504	low-AF
GCA_014653935.1__GCA_014654115.1	92.4600	37.02	57.27	335332	low-AF
GCF_006175905.1__GCA_905221505.1	88.3000	57.38	61.17	1150903	strict
GCA_907163225.1__GCF_003441615.1	85.2500	43.84	41.26	1429252	low-AF
GCF_018881575.1__GCF_001659725.1	83.9400	37.87	41.34	844923	low-AF
GCF_013284355.1__GCF_000282075.1	93.7900	88.22	89.08	5537757	strict
GCF_001043005.1__GCF_900106095.1	89.3300	79.76	75.76	4040828	strict
GCF_012034245.1__GCF_009707425.1	93.6300	74.08	75.02	4626360	strict
GCA_011525015.1__GCA_002691685.1	85.5900	76.61	72.79	1579566	strict
GCF_900250075.1__GCA_001725945.1	86.7800	37.31	44.77	3029515	low-AF
GCF_003182075.1__GCA_018371055.1	93.9400	80.29	74.58	1507834	strict
GCF_018130765.1__GCF_016616235.1	89.2300	63.93	58.48	4900797	low-AF
GCA_902627745.1__GCA_902612325.1	92.1200	42.14	75.24	510730	strict
GCF_014145585.1__GCA_003072625.1	91.3700	70.13	73.43	1394556	strict
GCA_018261895.1__GCA_013335535.1	86.6700	48.32	62.10	2049010	strict
GCA_017447645.1__GCA_017403885.1	89.0700	55.03	61.65	1185063	strict
GCF_001884135.1__GCF_018332475.1	90.8200	76.70	76.31	4187699	strict
GCA_017964785.1__GCA_905233555.1	87.2400	58.76	52.59	1514161	low-AF
GCF_000515215.1__GCF_903064685.1	89.6100	70.76	72.90	3946012	strict
GCF_002531905.1__GCF_003985145.1	89.4400	71.12	69.67	5041769	strict
GCF_019186805.1__GCF_000761245.1	86.5100	40.57	49.81	2445308	low-AF
GCF_013359935.1__GCF_000499205.1	86.3900	41.56	42.06	3122785	low-AF
GCA_015067145.1__GCA_017442085.1	86.3400	39.53	41.30	743563	low-AF
GCF_002926165.1__GCF_018070575.1	86.7100	46.26	42.79	2996567	low-AF
GCF_900188005.1__GCF_016862395.1	87.7600	52.61	43.37	4350331	low-AF
GCF_018866325.1__GCF_008704555.1	86.6400	38.11	37.64	2896809	low-AF
GCA_902599805.1__GCA_902571095.1	86.9900	31.92	31.76	287831	low-AF
GCA_902610675.1__GCA_902531765.1	87.1700	52.98	65.05	557708	strict
GCA_002310015.1__GCA_902774275.1	89.8600	69.66	57.22	1455501	low-AF
GCF_002959755.1__GCF_001078375.1	87.8600	36.81	39.22	805268	low-AF
GCA_002438845.1__GCA_002439875.1	87.5700	59.04	61.92	1563253	strict
GCF_900290285.1__GCF_000234095.1	86.6100	57.51	54.35	1406147	low-AF
GCF_001449105.1__GCF_003722335.1	92.2000	78.22	82.96	4415166	strict
GCA_002727395.1__GCA_002719885.1	93.0600	43.83	83.93	1201026	strict
GCF_008124835.1__GCF_004571075.1	86.3300	56.45	48.34	2226985	low-AF
GCF_000235885.1__GCF_019052365.1	90.3600	59.26	61.17	1894549	strict
GCF_002910905.1__GCF_018619185.1	92.6300	61.89	67.97	5438433	strict
GCA_003216575.1__GCA_003279585.1	88.0100	63.85	60.38	1016014	strict
GCF_009494395.1__GCF_019127135.1	90.3500	47.45	47.53	1867936	low-AF
