pairid	q_acc	r_acc	status	syn2b_breakpoints	syn2b_scj_distance	syn2b_breakpoint_density	syn2b_inverted_fraction	syn2b_raw_inverted_fraction	syn2b_orientation_mismatches	syn2b_orientation_mismatches_raw	syn2b_orientation_uninformative	syn2b_observable_fraction	syn2b_observable_adjacencies	syn2b_structural	syn2b_shared_tags	syn2b_repeats_dropped	syn2b_landmarks_collapsed	syn2b_circular
GCA_019241195.1__GCA_019244735.1	GCA_019241195.1	GCA_019244735.1	ok	9.0	473.0	0.00241	0.49785	0.50215	1856.0	1872.0	0.0	0.9574	3012.0	0.8647	3728	65	715	False
GCF_004331335.1__GCF_004340265.1	GCF_004331335.1	GCF_004340265.1	ok	26.0	90.0	0.10039	0.42857	0.42857	111.0	111.0	0.0	0.9507	212.0	0.6751	259	84	2399	False
GCF_004342085.1__GCF_004366005.1	GCF_004342085.1	GCF_004366005.1	ok	27.0	84.0	0.09854	0.44526	0.44526	122.0	122.0	0.0	0.874	229.0	0.7113	274	95	2468	False
GCF_004366005.1__GCF_014207795.1	GCF_004366005.1	GCF_014207795.1	ok	8.0	28.0	0.02721	0.2619	0.7381	77.0	217.0	0.0	0.9625	282.0	0.9073	294	50	2181	False
GCF_007677845.1__GCF_014644875.1	GCF_007677845.1	GCF_014644875.1	ok	2.0	13.0	0.03279	0.40984	0.59016	25.0	36.0	0.0	0.9375	45.0	0.7759	61	15	494	False
GCF_002008305.4__GCF_005280335.1	GCF_002008305.4	GCF_005280335.1	ok	16.0	32.0	0.03194	0.02794	0.97206	14.0	487.0	0.0	1.0	501.0	0.9381	501	68	431	True
GCF_005280335.1__GCF_007679315.1	GCF_005280335.1	GCF_007679315.1	ok	6.0	15.0	0.08451	0.35211	0.35211	25.0	25.0	0.0	1.0	67.0	0.8026	71	42	538	False
GCA_002452365.1__GCA_003168735.1	GCA_002452365.1	GCA_003168735.1	ok	0.0	3.0	0.0	0.5	0.5	10.0	10.0	0.0	0.0	0.0	0.0	20	28	252	False
GCA_001412345.1__GCA_011620495.1	GCA_001412345.1	GCA_011620495.1	ok	0.0	11.0	0.0	0.4898	0.4898	24.0	24.0	0.0	0.3182	7.0	0.5	49	52	283	False
GCA_002419605.1__GCA_003507965.1	GCA_002419605.1	GCA_003507965.1	ok	0.0	7.0	0.0	0.44643	0.55357	25.0	31.0	0.0	0.4375	7.0	0.65	56	18	170	False
GCA_002726785.1__GCF_001678685.1	GCA_002726785.1	GCF_001678685.1	ok	0.0	12.0	0.0	0.29032	0.70968	9.0	22.0	0.0	0.0	0.0	0.2	31	6	102	False
GCA_001771425.1__GCA_001771465.1	GCA_001771425.1	GCA_001771465.1	ok	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1760.0	1.0	1760	6	150	True
GCA_001771425.1__GCA_018813745.1	GCA_001771425.1	GCA_018813745.1	ok	0.0	26.0	0.0	0.40909	0.59091	18.0	26.0	0.0	1.0	17.0	0.3953	44	15	147	False
GCA_001771465.1__GCA_018813745.1	GCA_001771465.1	GCA_018813745.1	ok	0.0	26.0	0.0	0.40909	0.59091	18.0	26.0	0.0	1.0	17.0	0.3953	44	15	147	False
GCA_017962955.1__GCF_900497565.1	GCA_017962955.1	GCF_900497565.1	ok												0	0	0	False
GCA_016297105.1__GCA_017392185.1	GCA_016297105.1	GCA_017392185.1	ok												0	0	0	False
GCA_017540685.1__GCF_014334835.1	GCA_017540685.1	GCF_014334835.1	ok												0	0	0	False
GCA_019113445.1__GCF_900459315.1	GCA_019113445.1	GCF_900459315.1	ok	0.0	8.0	0.0	0.45	0.55	9.0	11.0	0.0	0.4737	9.0	0.5789	20	25	162	False
GCF_012027865.1__GCF_015550945.1	GCF_012027865.1	GCF_015550945.1	ok	1.0	62.0	0.00179	0.42832	0.42832	239.0	239.0	0.0	0.9518	474.0	0.8852	558	10	153	False
GCF_003435415.1__GCF_900459315.1	GCF_003435415.1	GCF_900459315.1	ok	16.0	74.0	0.02488	0.45257	0.54743	291.0	352.0	0.0	0.9252	594.0	0.8872	643	25	170	False
GCF_000808615.1__GCF_003025415.1	GCF_000808615.1	GCF_003025415.1	ok	0.0	2.0	0.0	0.36842	0.63158	7.0	12.0	0.0	0.6667	4.0	0.6667	19	21	597	False
GCF_003026075.1__GCF_009904585.1	GCF_003026075.1	GCF_009904585.1	ok	0.0	1.0	0.0	0.33333	0.66667	3.0	6.0	0.0	0.0	0.0	0.5	9	34	495	False
GCF_000950265.1__GCF_009389665.1	GCF_000950265.1	GCF_009389665.1	ok	9.0	59.0	0.00975	0.38895	0.38895	359.0	359.0	0.0	0.9561	850.0	0.9348	923	44	250	False
GCF_000470275.1__GCF_000470455.1	GCF_000470275.1	GCF_000470455.1	ok	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2429.0	1.0	2429	1	279	True
GCF_000470275.1__GCF_900177895.1	GCF_000470275.1	GCF_900177895.1	ok	61.0	126.0	0.40397	0.49007	0.50993	74.0	77.0	0.0	1.0	146.0	0.4028	151	53	223	False
GCF_900177895.1__GCF_900182485.2	GCF_900177895.1	GCF_900182485.2	ok	2.0	70.0	0.00141	0.45314	0.54686	643.0	776.0	0.0	0.9993	1346.0	0.9505	1419	70	171	False
GCF_000763095.1__GCF_003001495.1	GCF_000763095.1	GCF_003001495.1	ok	9.0	57.0	0.06294	0.42657	0.57343	61.0	82.0	0.0	0.98	98.0	0.6096	143	39	1024	False
GCA_013098515.1__GCA_013100845.1	GCA_013098515.1	GCA_013100845.1	ok	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	142.0	1.0	142	4	121	True
GCA_013098515.1__GCA_905372805.1	GCA_013098515.1	GCA_905372805.1	ok	0.0	35.0	0.0	0.45455	0.45455	40.0	40.0	0.0	0.9815	53.0	0.6023	88	1	104	False
GCA_007845325.1__GCA_013098515.1	GCA_007845325.1	GCA_013098515.1	ok	0.0	3.0	0.0	0.4	0.4	2.0	2.0	0.0	0.0	0.0	0.25	5	7	87	False
GCA_002391355.1__GCA_012727615.1	GCA_002391355.1	GCA_012727615.1	ok	1.0	8.0	0.01351	0.48649	0.51351	36.0	38.0	0.0	0.92	46.0	0.8545	74	14	22	False
GCA_002391355.1__GCA_012840645.1	GCA_002391355.1	GCA_012840645.1	ok	0.0	56.0	0.0	0.49756	0.49756	407.0	407.0	0.0	0.9634	632.0	0.9202	818	7	20	False
GCA_012727615.1__GCA_012840645.1	GCA_012727615.1	GCA_012840645.1	ok												0	0	0	False
GCF_000576085.2__GCF_001889445.1	GCF_000576085.2	GCF_001889445.1	ok	5.0	10.0	0.00164	0.0	0.0	0.0	0.0	0.0	1.0	3040.0	0.9967	3040	35	635	True
GCF_000576085.2__GCF_001889505.1	GCF_000576085.2	GCF_001889505.1	ok	0.0	0.0	0.0	0.00146	0.00146	1.0	1.0	0.0	1.0	686.0	1.0	686	52	652	True
GCF_001889445.1__GCF_001889505.1	GCF_001889445.1	GCF_001889505.1	ok	0.0	0.0	0.0	0.00149	0.00149	1.0	1.0	0.0	1.0	670.0	1.0	670	53	661	True
GCA_017385735.1__GCA_017633485.1	GCA_017385735.1	GCA_017633485.1	ok	1.0	43.0	0.0069	0.49655	0.49655	72.0	72.0	0.0	0.4679	51.0	0.6126	145	12	18	False
GCA_017385735.1__GCA_017965525.1	GCA_017385735.1	GCA_017965525.1	ok												0	0	0	False
GCA_017633485.1__GCA_017965525.1	GCA_017633485.1	GCA_017965525.1	ok												0	0	0	False
GCF_017584865.1__GCF_017584965.1	GCF_017584865.1	GCF_017584965.1	ok	0.0	1.0	0.0	0.00338	0.99662	4.0	1179.0	1.0	0.9992	1181.0	0.9992	1184	13	502	False
GCF_017584585.1__GCF_017584965.1	GCF_017584585.1	GCF_017584965.1	ok	0.0	0.0	0.0	0.00329	0.99671	4.0	1210.0	1.0	1.0	1213.0	1.0	1215	13	506	False
GCF_017584585.1__GCF_017585145.1	GCF_017584585.1	GCF_017585145.1	ok	0.0	2.0	0.0	0.0	1.0	0.0	1204.0	1.0	0.9992	1202.0	0.9983	1205	10	503	False
GCA_002717265.1__GCA_003331375.1	GCA_002717265.1	GCA_003331375.1	ok	0.0	0.0	0.0	0.25	0.25	2.0	2.0	0.0	0.75	3.0	1.0	8	1	27	False
GCA_003331375.1__GCA_902635775.1	GCA_003331375.1	GCA_902635775.1	ok	0.0	3.0	0.0	0.38889	0.38889	7.0	7.0	0.0	0.5556	5.0	0.7	18	0	35	False
GCA_002708115.1__GCA_003331375.1	GCA_002708115.1	GCA_003331375.1	ok	0.0	0.0	0.0	0.14286	0.14286	1.0	1.0	0.0	0.0	0.0	1.0	7	8	20	False
GCA_000996165.1__GCA_001793455.1	GCA_000996165.1	GCA_001793455.1	ok	0.0	1.0	0.0	0.33333	0.33333	1.0	1.0	0.0	0.0	0.0	0.0	3	3	63	False
GCA_001793455.1__GCA_003518415.1	GCA_001793455.1	GCA_003518415.1	ok	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	1.0	3	1	57	False
GCA_000996165.1__GCA_001793705.1	GCA_000996165.1	GCA_001793705.1	ok	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.0	0.0	0.0	0.0	2	2	61	False
GCA_007118985.1__GCA_007124905.1	GCA_007118985.1	GCA_007124905.1	ok	1.0	143.0	0.00027	0.45717	0.45717	1681.0	1681.0	0.0	0.9702	3286.0	0.9584	3677	15	781	False
GCA_007117935.1__GCA_007118985.1	GCA_007117935.1	GCA_007118985.1	ok												0	0	0	False
GCA_007118915.1__GCA_007124905.1	GCA_007118915.1	GCA_007124905.1	ok	0.0	49.0	0.0	0.49387	0.50613	161.0	165.0	0.0	0.6049	98.0	0.7322	326	27	840	False
GCF_004365555.1__GCF_016605405.1	GCF_004365555.1	GCF_016605405.1	ok	4.0	34.0	0.05195	0.44156	0.55844	34.0	43.0	0.0	0.8718	34.0	0.4688	77	14	60	False
GCF_016600335.1__GCF_016605405.1	GCF_016600335.1	GCF_016605405.1	ok	3.0	66.0	0.00289	0.37126	0.37126	385.0	385.0	0.0	0.98	930.0	0.9339	1037	15	67	False
GCA_000710735.1__GCF_004365555.1	GCA_000710735.1	GCF_004365555.1	ok	7.0	51.0	0.02181	0.46417	0.46417	149.0	149.0	0.0	0.9381	273.0	0.8406	321	18	61	False
GCA_014893805.1__GCF_012689215.1	GCA_014893805.1	GCF_012689215.1	ok	12.0	47.0	0.01164	0.3773	0.6227	389.0	642.0	0.0	1.0	1007.0	0.9549	1031	115	671	False
GCF_001655035.1__GCF_004309775.1	GCF_001655035.1	GCF_004309775.1	ok	6.0	43.0	0.02715	0.43891	0.43891	97.0	97.0	0.0	0.8883	167.0	0.7943	221	39	662	False
GCF_001655035.1__GCF_004308085.1	GCF_001655035.1	GCF_004308085.1	ok	3.0	64.0	0.00082	0.39342	0.39342	1447.0	1447.0	0.0	0.9912	3590.0	0.9825	3678	41	684	False
GCA_003023025.1__GCF_014197155.1	GCA_003023025.1	GCF_014197155.1	ok	0.0	10.0	0.0	0.47368	0.47368	9.0	9.0	0.0	0.0	0.0	0.0	19	25	507	False
GCF_002894625.1__GCF_014197155.1	GCF_002894625.1	GCF_014197155.1	ok	3.0	30.0	0.02158	0.47482	0.47482	66.0	66.0	0.0	0.8917	107.0	0.7778	139	39	739	False
GCF_002894605.1__GCF_014197155.1	GCF_002894605.1	GCF_014197155.1	ok	6.0	55.0	0.04444	0.48148	0.51852	65.0	70.0	0.0	0.6325	74.0	0.5769	135	33	732	False
GCF_004361975.1__GCF_004366275.1	GCF_004361975.1	GCF_004366275.1	ok	13.0	38.0	0.03951	0.48632	0.48632	160.0	160.0	0.0	0.9745	306.0	0.8855	329	34	780	False
GCA_002321695.1__GCF_004361975.1	GCA_002321695.1	GCF_004361975.1	ok	3.0	23.0	0.04412	0.42647	0.57353	29.0	39.0	0.0	0.5741	31.0	0.6102	68	26	771	False
GCF_000737905.1__GCF_004366275.1	GCF_000737905.1	GCF_004366275.1	ok	11.0	30.0	0.01209	0.25275	0.25275	230.0	230.0	0.0	0.9966	892.0	0.9671	910	36	737	False
GCA_018363255.1__GCA_905193895.1	GCA_018363255.1	GCA_905193895.1	ok	12.0	88.0	0.01154	0.41827	0.58173	435.0	605.0	0.0	0.9617	954.0	0.9147	1040	14	390	False
GCA_905193895.1__GCA_905194555.1	GCA_905193895.1	GCA_905194555.1	ok	4.0	117.0	0.00404	0.36932	0.63068	366.0	625.0	0.0	0.9771	853.0	0.8791	991	12	364	False
GCA_018362875.1__GCA_905193895.1	GCA_018362875.1	GCA_905193895.1	ok	7.0	83.0	0.00252	0.44393	0.55607	1235.0	1547.0	0.0	0.9821	2682.0	0.97	2782	17	377	False
GCA_910575955.1__GCA_910589215.1	GCA_910575955.1	GCA_910589215.1	ok	0.0	8.0	0.0	0.33333	0.66667	9.0	18.0	0.0	0.6364	7.0	0.5	27	125	592	False
GCA_910575595.1__GCA_910589215.1	GCA_910575595.1	GCA_910589215.1	ok	0.0	8.0	0.0	0.37037	0.37037	10.0	10.0	0.0	0.6364	7.0	0.5	27	117	591	False
GCA_910575955.1__GCA_910586325.1	GCA_910575955.1	GCA_910586325.1	ok	0.0	8.0	0.0	0.39535	0.60465	17.0	26.0	0.0	0.6842	13.0	0.6522	43	128	660	False
GCA_903854845.1__GCA_903937445.1	GCA_903854845.1	GCA_903937445.1	ok												0	0	0	False
GCA_001768015.1__GCA_002342325.1	GCA_001768015.1	GCA_002342325.1	ok												0	0	0	False
GCA_001768015.1__GCA_903824085.1	GCA_001768015.1	GCA_903824085.1	ok	0.0	1.0	0.0	0.4	0.6	2.0	3.0	0.0	0.0	0.0	0.0	5	33	149	False
GCA_903919275.1__GCA_903925945.1	GCA_903919275.1	GCA_903925945.1	ok	0.0	42.0	0.0	0.45098	0.45098	69.0	69.0	0.0	0.2278	18.0	0.475	153	75	602	False
GCA_903897625.1__GCA_903898575.1	GCA_903897625.1	GCA_903898575.1	ok	0.0	23.0	0.0	0.4	0.6	38.0	57.0	0.0	0.5714	12.0	0.439	95	56	663	False
GCA_016178955.1__GCA_903919275.1	GCA_016178955.1	GCA_903919275.1	ok	0.0	27.0	0.0	0.37255	0.37255	19.0	19.0	0.0	0.6	3.0	0.1	51	47	668	False
GCA_001790935.1__GCA_016179145.1	GCA_001790935.1	GCA_016179145.1	ok	0.0	63.0	0.0	0.4689	0.4689	98.0	98.0	0.0	0.8125	65.0	0.5401	209	14	273	False
GCF_001623285.1__GCF_900312785.1	GCF_001623285.1	GCF_900312785.1	ok	24.0	74.0	0.00714	0.36715	0.36715	1234.0	1234.0	0.0	0.9928	3317.0	0.978	3361	42	1263	False
GCF_000156235.1__GCF_001431305.1	GCF_000156235.1	GCF_001431305.1	ok	6.0	60.0	0.016	0.424	0.576	159.0	216.0	0.0	0.9844	316.0	0.8378	375	94	1228	False
GCF_001623085.1__GCF_001623255.1	GCF_001623085.1	GCF_001623255.1	ok	8.0	37.0	0.05517	0.44138	0.44138	64.0	64.0	0.0	0.9266	101.0	0.7197	145	35	1087	False
GCA_017523145.1__GCA_910579765.1	GCA_017523145.1	GCA_910579765.1	ok												0	0	0	False
GCF_017614905.1__GCF_018131115.1	GCF_017614905.1	GCF_018131115.1	ok	26.0	104.0	0.10277	0.49407	0.49407	125.0	125.0	0.0	0.9255	174.0	0.5906	253	111	3687	False
GCF_011604645.1__GCF_018131065.1	GCF_011604645.1	GCF_018131065.1	ok	23.0	100.0	0.11386	0.40099	0.40099	81.0	81.0	0.0	1.0	147.0	0.5536	202	151	3048	False
GCA_019115885.1__GCA_904376945.1	GCA_019115885.1	GCA_904376945.1	ok	9.0	99.0	0.00325	0.48068	0.51932	1331.0	1438.0	2.0	0.9834	2660.0	0.964	2771	13	618	False
GCA_900546595.1__GCA_904376945.1	GCA_900546595.1	GCA_904376945.1	ok	0.0	1.0	0.0	0.42857	0.42857	3.0	3.0	0.0	0.0	0.0	0.0	7	11	538	False
GCA_900546595.1__GCA_904391635.1	GCA_900546595.1	GCA_904391635.1	ok												0	0	0	False
GCF_000454025.1__GCF_001558125.2	GCF_000454025.1	GCF_001558125.2	ok	25.0	75.0	0.13158	0.21579	0.78421	41.0	149.0	0.0	1.0	164.0	0.6495	190	117	2612	False
GCA_003977855.1__GCF_002234605.1	GCA_003977855.1	GCF_002234605.1	ok	9.0	51.0	0.08738	0.48544	0.48544	50.0	50.0	0.0	0.75	36.0	0.378	103	94	2276	False
GCF_001651785.1__GCF_002156005.1	GCF_001651785.1	GCF_002156005.1	ok	2.0	135.0	0.00763	0.46183	0.53817	121.0	141.0	0.0	0.9684	92.0	0.4053	262	96	3023	False
GCA_016780115.1__GCA_016780185.1	GCA_016780115.1	GCA_016780185.1	ok												0	0	0	False
GCA_016780115.1__GCA_902564105.1	GCA_016780115.1	GCA_902564105.1	ok												0	0	0	False
GCA_017857625.1__GCA_902570925.1	GCA_017857625.1	GCA_902570925.1	ok												0	0	0	False
GCA_002497145.1__GCA_002504695.1	GCA_002497145.1	GCA_002504695.1	ok	0.0	0.0	0.0	0.33333	0.66667	2.0	4.0	0.0	0.0	0.0	1.0	6	2	63	False
GCA_002494605.1__GCA_002504695.1	GCA_002494605.1	GCA_002504695.1	ok	0.0	0.0	0.0	0.33333	0.33333	2.0	2.0	0.0	0.0	0.0	1.0	6	1	60	False
GCA_002494605.1__GCA_002498135.1	GCA_002494605.1	GCA_002498135.1	ok												0	0	0	False
GCA_009619015.1__GCA_018830265.1	GCA_009619015.1	GCA_018830265.1	ok	0.0	48.0	0.0	0.39423	0.60577	41.0	63.0	0.0	0.9318	41.0	0.4725	104	19	72	False
GCA_009619015.1__GCA_018897035.1	GCA_009619015.1	GCA_018897035.1	ok	1.0	50.0	0.00877	0.35965	0.64035	41.0	73.0	0.0	0.9804	50.0	0.5	114	19	76	False
GCA_018830265.1__GCA_018897035.1	GCA_018830265.1	GCA_018897035.1	ok	0.0	87.0	0.0	0.48139	0.48139	194.0	194.0	0.0	0.6759	196.0	0.7264	403	12	42	False
GCA_903829375.1__GCA_903890005.1	GCA_903829375.1	GCA_903890005.1	ok	1.0	107.0	0.00011	0.4863	0.4863	4241.0	4241.0	0.0	0.9931	8524.0	0.9876	8721	67	1139	False
GCA_903829375.1__GCA_903950195.1	GCA_903829375.1	GCA_903950195.1	ok	22.0	270.0	0.04044	0.44301	0.44301	241.0	241.0	0.0	0.8975	219.0	0.4328	544	47	1241	False
GCA_903829375.1__GCA_903957565.1	GCA_903829375.1	GCA_903957565.1	ok	43.0	227.0	0.07544	0.45789	0.54211	261.0	309.0	0.0	0.8627	358.0	0.5888	570	49	1257	False
GCA_002325485.1__GCA_002453055.1	GCA_002325485.1	GCA_002453055.1	ok												0	0	0	False
GCA_002453055.1__GCA_002696065.1	GCA_002453055.1	GCA_002696065.1	ok	0.0	168.0	0.0	0.46158	0.46158	937.0	937.0	0.0	0.9559	1800.0	0.9149	2030	5	203	False
GCA_002440605.1__GCA_002453055.1	GCA_002440605.1	GCA_002453055.1	ok												0	0	0	False
GCA_903824165.1__GCA_903840625.1	GCA_903824165.1	GCA_903840625.1	ok	0.0	6.0	0.0	0.13095	0.86905	11.0	73.0	0.0	0.9286	65.0	0.9155	84	5	1181	False
GCA_903840625.1__GCA_903875595.1	GCA_903840625.1	GCA_903875595.1	ok	0.0	3.0	0.0	0.46154	0.46154	6.0	6.0	0.0	1.0	1.0	0.25	13	54	1151	False
GCA_903875595.1__GCA_903890465.1	GCA_903875595.1	GCA_903890465.1	ok												0	0	0	False
GCA_015258085.1__GCA_900314105.1	GCA_015258085.1	GCA_900314105.1	ok												0	0	0	False
GCA_015258085.1__GCA_902788285.1	GCA_015258085.1	GCA_902788285.1	ok												0	0	0	False
GCA_015258135.1__GCA_902788285.1	GCA_015258135.1	GCA_902788285.1	ok												0	0	0	False
GCA_002095455.1__GCA_002387975.1	GCA_002095455.1	GCA_002387975.1	ok	0.0	186.0	0.0	0.47712	0.47712	292.0	292.0	0.0	0.6017	284.0	0.636	612	7	845	False
GCF_009914075.1__GCF_014689145.1	GCF_009914075.1	GCF_014689145.1	ok	9.0	18.0	0.05143	0.00571	0.99429	1.0	174.0	0.0	1.0	175.0	0.9022	175	57	832	True
GCA_002387975.1__GCF_009914075.1	GCA_002387975.1	GCF_009914075.1	ok	0.0	74.0	0.0	0.44966	0.44966	67.0	67.0	0.0	0.4054	60.0	0.5034	149	30	772	False
GCA_002496985.1__GCA_003672855.1	GCA_002496985.1	GCA_003672855.1	ok												0	0	0	False
GCA_003672855.1__GCA_015664805.1	GCA_003672855.1	GCA_015664805.1	ok												0	0	0	False
GCA_002496985.1__GCA_013329635.1	GCA_002496985.1	GCA_013329635.1	ok												0	0	0	False
GCA_016717175.1__GCF_900112715.1	GCA_016717175.1	GCF_900112715.1	ok	74.0	178.0	0.48366	0.49673	0.50327	76.0	77.0	0.0	0.931	108.0	0.1643	153	225	2594	False
GCF_008698165.1__GCF_018555655.1	GCF_008698165.1	GCF_018555655.1	ok	4.0	41.0	0.01005	0.44472	0.55528	177.0	221.0	0.0	0.9349	359.0	0.8967	398	14	1098	False
GCF_010667695.1__GCF_018555415.1	GCF_010667695.1	GCF_018555415.1	ok	30.0	85.0	0.13453	0.39013	0.60987	87.0	136.0	0.0	0.9697	192.0	0.6573	223	31	941	False
GCF_008698165.1__GCF_018555415.1	GCF_008698165.1	GCF_018555415.1	ok	12.0	44.0	0.12	0.45	0.55	45.0	55.0	0.0	0.8228	65.0	0.5644	100	33	1043	False
GCA_009784175.1__GCA_009786585.1	GCA_009784175.1	GCA_009786585.1	ok	0.0	1.0	0.0	0.33333	0.66667	3.0	6.0	0.0	0.0	0.0	0.0	9	12	66	False
GCA_009785285.1__GCA_903884205.1	GCA_009785285.1	GCA_903884205.1	ok												0	0	0	False
GCA_009786255.1__GCA_009786585.1	GCA_009786255.1	GCA_009786585.1	ok	0.0	65.0	0.0	0.48826	0.48826	582.0	582.0	0.0	0.9624	946.0	0.9371	1192	15	89	False
GCA_003511015.1__GCA_902383965.1	GCA_003511015.1	GCA_902383965.1	ok												0	0	0	False
GCA_002407745.1__GCA_904419045.1	GCA_002407745.1	GCA_904419045.1	ok												0	0	0	False
GCA_018379125.1__GCA_902383925.1	GCA_018379125.1	GCA_902383925.1	ok	2.0	61.0	0.01205	0.42169	0.42169	70.0	70.0	0.0	0.4386	50.0	0.512	166	12	571	False
GCF_001469965.1__GCF_005096345.1	GCF_001469965.1	GCF_005096345.1	ok	10.0	61.0	0.04386	0.4693	0.4693	107.0	107.0	0.0	0.978	178.0	0.7336	228	21	793	False
GCA_007118215.1__GCA_007121085.1	GCA_007118215.1	GCA_007121085.1	ok	0.0	1.0	0.0	0.14286	0.14286	2.0	2.0	0.0	0.0	0.0	0.5	14	18	829	False
GCF_003410035.1__GCF_014203035.1	GCF_003410035.1	GCF_014203035.1	ok	0.0	15.0	0.0	0.5	0.5	11.0	11.0	0.0	0.3125	5.0	0.25	22	16	1046	False
GCA_007120295.1__GCA_007126265.1	GCA_007120295.1	GCA_007126265.1	ok	0.0	7.0	0.0	0.47541	0.52459	29.0	32.0	0.0	0.3529	6.0	0.6316	61	16	831	False
GCA_902786085.1__GCA_902802655.1	GCA_902786085.1	GCA_902802655.1	ok	3.0	30.0	0.03297	0.3956	0.6044	36.0	55.0	0.0	0.7273	48.0	0.6104	91	19	932	False
GCA_900313915.1__GCA_902756425.1	GCA_900313915.1	GCA_902756425.1	ok	2.0	161.0	0.00045	0.45481	0.45481	2023.0	2023.0	0.0	0.9645	4263.0	0.9636	4448	9	1100	False
GCA_902756425.1__GCA_902786085.1	GCA_902756425.1	GCA_902786085.1	ok	8.0	50.0	0.09639	0.42169	0.42169	35.0	35.0	0.0	0.75	36.0	0.375	83	14	1005	False
GCA_900553095.1__GCA_905197455.1	GCA_900553095.1	GCA_905197455.1	ok	0.0	2.0	0.0	0.36364	0.36364	4.0	4.0	0.0	0.5	3.0	0.6667	11	0	29	False
GCA_900553095.1__GCA_905201245.1	GCA_900553095.1	GCA_905201245.1	ok	0.0	74.0	0.0	0.48025	0.51975	231.0	250.0	0.0	0.8228	390.0	0.8439	481	0	24	False
GCA_905197455.1__GCA_905201245.1	GCA_905197455.1	GCA_905201245.1	ok	0.0	1.0	0.0	0.22222	0.77778	2.0	7.0	0.0	0.6667	4.0	0.8333	9	0	23	False
GCA_900767255.1__GCF_003480125.1	GCA_900767255.1	GCF_003480125.1	ok	6.0	37.0	0.0101	0.5	0.5	297.0	297.0	0.0	0.9639	561.0	0.9375	594	28	449	False
GCA_900767255.1__GCA_910583955.1	GCA_900767255.1	GCA_910583955.1	ok	0.0	1.0	0.0	0.33333	0.66667	1.0	2.0	0.0	0.0	0.0	0.0	3	22	325	False
GCA_900767255.1__GCA_902788855.1	GCA_900767255.1	GCA_902788855.1	ok												0	0	0	False
GCF_000614895.1__GCF_003337725.1	GCF_000614895.1	GCF_003337725.1	ok	22.0	88.0	0.08462	0.46154	0.53846	120.0	140.0	0.0	0.8265	181.0	0.6549	260	40	325	False
GCA_905199465.1__GCF_007989025.1	GCA_905199465.1	GCF_007989025.1	ok	0.0	0.0	0.0	0.33333	0.66667	1.0	2.0	0.0	0.0	0.0	1.0	3	2	188	False
GCA_905199465.1__GCF_008831385.1	GCA_905199465.1	GCF_008831385.1	ok	6.0	21.0	0.00951	0.25198	0.74802	159.0	472.0	0.0	0.9873	622.0	0.967	631	11	130	False
GCF_007989025.1__GCF_008831385.1	GCF_007989025.1	GCF_008831385.1	ok	0.0	1.0	0.0	0.33333	0.33333	1.0	1.0	0.0	0.0	0.0	0.5	3	9	194	False
GCA_903886375.1__GCA_903910565.1	GCA_903886375.1	GCA_903910565.1	ok	0.0	9.0	0.0	0.46667	0.53333	35.0	40.0	0.0	0.0	0.0	0.3571	75	154	1624	False
GCA_903886375.1__GCA_903918475.1	GCA_903886375.1	GCA_903918475.1	ok	3.0	548.0	0.00029	0.45457	0.45457	4723.0	4723.0	0.0	0.968	9605.0	0.9461	10390	94	1875	False
GCA_903910565.1__GCA_903918475.1	GCA_903910565.1	GCA_903918475.1	ok	0.0	9.0	0.0	0.3875	0.3875	31.0	31.0	0.0	0.0	0.0	0.3077	80	156	1611	False
GCF_002833365.1__GCF_002833385.1	GCF_002833365.1	GCF_002833385.1	ok	8.0	41.0	0.09524	0.39286	0.60714	33.0	51.0	0.0	0.8462	44.0	0.4744	84	21	252	False
GCF_002833365.1__GCF_017579965.1	GCF_002833365.1	GCF_017579965.1	ok	8.0	48.0	0.03687	0.37788	0.37788	82.0	82.0	0.0	0.8953	171.0	0.7757	217	16	255	False
GCF_002833385.1__GCF_014651335.1	GCF_002833385.1	GCF_014651335.1	ok	3.0	49.0	0.00587	0.44227	0.55773	226.0	285.0	0.0	0.9197	458.0	0.9034	511	21	279	False
GCA_002436545.1__GCA_905204485.1	GCA_002436545.1	GCA_905204485.1	ok	0.0	2.0	0.0	0.42857	0.57143	6.0	8.0	0.0	0.0	0.0	0.3333	14	3	432	False
GCA_900766425.1__GCA_902803875.1	GCA_900766425.1	GCA_902803875.1	ok	0.0	0.0	0.0	0.125	0.125	1.0	1.0	0.0	0.8	4.0	1.0	8	15	526	False
GCA_900555645.1__GCA_900766425.1	GCA_900555645.1	GCA_900766425.1	ok												0	0	0	False
GCA_900548655.1__GCA_902762815.1	GCA_900548655.1	GCA_902762815.1	ok	0.0	76.0	0.0	0.40686	0.59314	439.0	640.0	0.0	1.0	986.0	0.9284	1079	6	79	False
GCA_900548655.1__GCA_900766695.1	GCA_900548655.1	GCA_900766695.1	ok	4.0	17.0	0.19048	0.47619	0.52381	10.0	11.0	0.0	0.6667	8.0	0.1905	21	4	86	False
