query	reference	ani	ani_uniform	af_query	af_reference	std_err	synteny_blocks	anchor_adjacency	breakpoint_count	het_shape	retention	ani_from_loss	ani_from_hist	enzyme_spread	enzyme_chi2	per_enzyme	n_anchors	n_chains	n_tags	max_block_anchors	mean_block_anchors	flag	query_acc	ref_acc	label	fastani_ani
NZ_CP098924.1	NZ_CP084142.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_037951365.1	low	
NZ_CP098924.1	NZ_CP085094.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_023517915.1	low	
NZ_CP098924.1	NZ_CP104882.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_025449295.1	low	
NZ_CP098924.1	NZ_CP093913.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_024730745.1	low	
NZ_CP098924.1	NZ_CP085090.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_023517835.1	low	
NZ_CP098924.1	NZ_CP085091.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_023517855.1	low	
NZ_CP098924.1	NZ_CP071434.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_050225895.1	low	
NZ_CP098924.1	NZ_CP071433.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_050225505.1	low	
NZ_CP098924.1	NZ_CP071435.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_050226025.1	low	
NZ_CP098924.1	NZ_CP071431.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_050225395.1	low	
NZ_CP098924.1	NZ_CP071414.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_050220455.1	low	
NZ_CP098924.1	NZ_CP117955.1			0.0	0.0		0	0.0	0					0.0		-	13	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_028743275.1	low	
NZ_CP098924.1	NZ_CP036550.1			0.0	0.0		0	0.0	0					0.0		-	13	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_000724795.2	low	
NZ_CP098924.1	NZ_CP098482.1			0.0	0.0		0	0.0	0					0.0		-	13	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_023702735.1	low	
NZ_CP098924.1	NZ_CP069563.1			0.0	0.0		0	0.0	0					0.0		-	14	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_016889925.1	low	
NZ_CP098924.1	NZ_CP131534.1			0.0	0.0		0	0.0	0					0.0		-	13	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_040687795.1	low	
NZ_CP098924.1	NZ_CP157286.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_040026365.1	low	
NZ_CP098924.1	NZ_CP065380.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_019968055.1	low	
NZ_CP098924.1	NZ_CP186690.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_049532935.1	low	
NZ_CP098924.1	NZ_CP030777.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_003312465.1	low	
NZ_CP098924.1	NZ_CP170812.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_051201525.1	low	
NZ_CP098924.1	NZ_CM151391.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_056494015.1	low	
NZ_CP098924.1	NZ_CP029705.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_010230935.1	low	
NZ_CP098924.1	NZ_CP027007.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_010223135.1	low	
NZ_CP098924.1	NZ_CP029703.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_010230515.1	low	
NZ_CP098924.1	NZ_CP072028.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_018847215.1	low	
NZ_CP098924.1	NZ_CP046514.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_009738515.1	low	
NZ_CP098924.1	NZ_CP026999.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_004936435.1	low	
NZ_CP098924.1	NZ_CP072500.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_017743155.1	low	
NZ_CP098924.1	NZ_CP010453.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_001293145.1	low	
NZ_CP098924.1	NZ_CP143939.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_036419235.1	low	
NZ_CP098924.1	NZ_CP102289.1			0.0	0.0		0	0.0	0					0.0		-	1	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_025151715.1	low	
NZ_CP098924.1	NZ_CP097279.1			0.0	0.0		0	0.0	0					0.0		-	1	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_023497585.1	low	
NZ_CP098924.1	NZ_JADNJF010000010.1			0.0	0.0		0	0.0	0					0.0		-	1	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_015554785.1	low	
NZ_CP098924.1	NZ_JADNLD010000100.1			0.0	0.0		0	0.0	0					0.0		-	1	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_015555785.1	low	
NZ_CP098924.1	NZ_JAQEFF010000001.1			0.0	0.0		0	0.0	0					0.0		-	1	0	0	0	0.0	BELOW_DETECTION	GCF_030440475.1	GCF_027668125.1	low	
NZ_CP126309.1	NZ_CM178757.1	98.7137	98.9703	0.8944	0.9191	0.03107	43	0.9398	225	0.538	0.937	98.4368	99.1475	0.1958	2.23	AlfI:99.02,AloI:98.84,BcgI:99.02,FalI:98.83	3740	43	3891	267	82.72093023255815	ok	GCF_030144345.1	GCF_058684255.1	high	98.1496
NZ_CP126309.1	NZ_CP024593.1	98.7062	98.9264	0.9216	0.9181	0.03129	35	0.9276	285	0.631	0.9342	98.4694	99.0793	0.249	3.2	AlfI:98.99,AloI:98.74,BcgI:98.98,FalI:98.76	3939	35	3989	587	105.37142857142857	ok	GCF_030144345.1	GCF_002754055.1	high	98.1772
NZ_CP126309.1	NZ_CP084119.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_037889325.1	low	
NZ_CP126309.1	NZ_CP084137.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_037955445.1	low	
NZ_CP126309.1	NZ_CP077126.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_037889145.1	low	
NZ_CP126309.1	NZ_CP084131.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_037889375.1	low	
NZ_CP126309.1	NZ_CP084142.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_037951365.1	low	
NZ_CP126309.1	NZ_CP085094.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_023517915.1	low	
NZ_CP126309.1	NZ_CP104882.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_025449295.1	low	
NZ_CP126309.1	NZ_CP093913.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_024730745.1	low	
NZ_CP126309.1	NZ_CP085090.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_023517835.1	low	
NZ_CP126309.1	NZ_CP085091.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_023517855.1	low	
NZ_CP126309.1	NZ_CP071434.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_050225895.1	low	
NZ_CP126309.1	NZ_CP071433.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_050225505.1	low	
NZ_CP126309.1	NZ_CP071435.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_050226025.1	low	
NZ_CP126309.1	NZ_CP071431.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_050225395.1	low	
NZ_CP126309.1	NZ_CP071414.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_050220455.1	low	
NZ_CP126309.1	NZ_CP117955.1			0.0	0.0		0	0.0	0					0.0		-	13	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_028743275.1	low	
NZ_CP126309.1	NZ_CP036550.1			0.0	0.0		0	0.0	0					0.0		-	13	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_000724795.2	low	
NZ_CP126309.1	NZ_CP098482.1			0.0	0.0		0	0.0	0					0.0		-	13	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_023702735.1	low	
NZ_CP126309.1	NZ_CP069563.1			0.0	0.0		0	0.0	0					0.0		-	14	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_016889925.1	low	
NZ_CP126309.1	NZ_CP131534.1	99.9999	99.9999	0.0013	0.0017	6.37576	3	0.5676	16	inf	1.0	99.9999	99.9999	0.0	0.0	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:100.00	38	3	8	8	8.0	ok	GCF_030144345.1	GCF_040687795.1	low	
NZ_CP126309.1	NZ_CP157286.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_040026365.1	low	
NZ_CP126309.1	NZ_CP065380.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_019968055.1	low	
NZ_CP126309.1	NZ_CP186690.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_049532935.1	low	
NZ_CP126309.1	NZ_CP030777.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_003312465.1	low	
NZ_CP126309.1	NZ_CP170812.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_051201525.1	low	
NZ_CP126309.1	NZ_CM151391.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_056494015.1	low	
NZ_CP126309.1	NZ_CP029705.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_010230935.1	low	
NZ_CP126309.1	NZ_CP027007.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_010223135.1	low	
NZ_CP126309.1	NZ_CP029703.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_010230515.1	low	
NZ_CP126309.1	NZ_CP072028.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_018847215.1	low	
NZ_CP126309.1	NZ_CP046514.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_009738515.1	low	
NZ_CP126309.1	NZ_CP026999.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_004936435.1	low	
NZ_CP126309.1	NZ_CP072500.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_017743155.1	low	
NZ_CP126309.1	NZ_CP010453.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_001293145.1	low	
NZ_CP126309.1	NZ_CP143939.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_036419235.1	low	
NZ_CP126309.1	NZ_CP102289.1			0.0	0.0		0	0.0	0					0.0		-	1	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_025151715.1	low	
NZ_CP126309.1	NZ_CP097279.1			0.0	0.0		0	0.0	0					0.0		-	1	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_023497585.1	low	
NZ_CP126309.1	NZ_JADNJF010000010.1			0.0	0.0		0	0.0	0					0.0		-	1	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_015554785.1	low	
NZ_CP126309.1	NZ_JADNLD010000100.1			0.0	0.0		0	0.0	0					0.0		-	1	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_015555785.1	low	
NZ_CP126309.1	NZ_JAQEFF010000001.1			0.0	0.0		0	0.0	0					0.0		-	1	0	0	0	0.0	BELOW_DETECTION	GCF_030144345.1	GCF_027668125.1	low	
NZ_CM178757.1	NZ_CP024593.1	98.7886	99.0296	0.9218	0.9004	0.03007	35	0.9222	301	0.502	0.9407	98.5458	99.1861	0.324	3.93	AlfI:99.14,AloI:98.81,BcgI:99.07,FalI:98.87	3870	35	3880	517	102.94285714285714	ok	GCF_058684255.1	GCF_002754055.1	high	98.2738
NZ_CM178757.1	NZ_CP084119.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_037889325.1	low	
NZ_CM178757.1	NZ_CP084137.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_037955445.1	low	
NZ_CM178757.1	NZ_CP077126.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_037889145.1	low	
NZ_CM178757.1	NZ_CP084131.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_037889375.1	low	
NZ_CM178757.1	NZ_CP084142.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_037951365.1	low	
NZ_CM178757.1	NZ_CP085094.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_023517915.1	low	
NZ_CM178757.1	NZ_CP104882.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_025449295.1	low	
NZ_CM178757.1	NZ_CP093913.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_024730745.1	low	
NZ_CM178757.1	NZ_CP085090.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_023517835.1	low	
NZ_CM178757.1	NZ_CP085091.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_023517855.1	low	
NZ_CM178757.1	NZ_CP071434.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_050225895.1	low	
NZ_CM178757.1	NZ_CP071433.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_050225505.1	low	
NZ_CM178757.1	NZ_CP071435.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_050226025.1	low	
NZ_CM178757.1	NZ_CP071431.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_050225395.1	low	
NZ_CM178757.1	NZ_CP071414.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_050220455.1	low	
NZ_CM178757.1	NZ_CP117955.1			0.0	0.0		0	0.0	0					0.0		-	13	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_028743275.1	low	
NZ_CM178757.1	NZ_CP036550.1			0.0	0.0		0	0.0	0					0.0		-	13	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_000724795.2	low	
NZ_CM178757.1	NZ_CP098482.1			0.0	0.0		0	0.0	0					0.0		-	13	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_023702735.1	low	
NZ_CM178757.1	NZ_CP069563.1			0.0	0.0		0	0.0	0					0.0		-	14	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_016889925.1	low	
NZ_CM178757.1	NZ_CP131534.1			0.0	0.0		0	0.0	0					0.0		-	13	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_040687795.1	low	
NZ_CM178757.1	NZ_CP157286.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_040026365.1	low	
NZ_CM178757.1	NZ_CP065380.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_019968055.1	low	
NZ_CM178757.1	NZ_CP186690.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_049532935.1	low	
NZ_CM178757.1	NZ_CP030777.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_003312465.1	low	
NZ_CM178757.1	NZ_CP170812.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_051201525.1	low	
NZ_CM178757.1	NZ_CM151391.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_056494015.1	low	
NZ_CM178757.1	NZ_CP029705.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_010230935.1	low	
NZ_CM178757.1	NZ_CP027007.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_010223135.1	low	
NZ_CM178757.1	NZ_CP029703.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_010230515.1	low	
NZ_CM178757.1	NZ_CP072028.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_018847215.1	low	
NZ_CM178757.1	NZ_CP046514.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_009738515.1	low	
NZ_CM178757.1	NZ_CP026999.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_004936435.1	low	
NZ_CM178757.1	NZ_CP072500.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_017743155.1	low	
NZ_CM178757.1	NZ_CP010453.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_001293145.1	low	
NZ_CM178757.1	NZ_CP143939.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_036419235.1	low	
NZ_CM178757.1	NZ_CP102289.1			0.0	0.0		0	0.0	0					0.0		-	1	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_025151715.1	low	
NZ_CM178757.1	NZ_CP097279.1			0.0	0.0		0	0.0	0					0.0		-	1	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_023497585.1	low	
NZ_CM178757.1	NZ_JADNJF010000010.1			0.0	0.0		0	0.0	0					0.0		-	1	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_015554785.1	low	
NZ_CM178757.1	NZ_JADNLD010000100.1			0.0	0.0		0	0.0	0					0.0		-	1	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_015555785.1	low	
NZ_CM178757.1	NZ_JAQEFF010000001.1			0.0	0.0		0	0.0	0					0.0		-	1	0	0	0	0.0	BELOW_DETECTION	GCF_058684255.1	GCF_027668125.1	low	
NZ_CP024593.1	NZ_CP084119.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_002754055.1	GCF_037889325.1	low	
NZ_CP024593.1	NZ_CP084137.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_002754055.1	GCF_037955445.1	low	
NZ_CP024593.1	NZ_CP077126.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_002754055.1	GCF_037889145.1	low	
NZ_CP024593.1	NZ_CP084131.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_002754055.1	GCF_037889375.1	low	
NZ_CP024593.1	NZ_CP084142.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_002754055.1	GCF_037951365.1	low	
NZ_CP024593.1	NZ_CP085094.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_002754055.1	GCF_023517915.1	low	
NZ_CP024593.1	NZ_CP104882.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_002754055.1	GCF_025449295.1	low	
NZ_CP024593.1	NZ_CP093913.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_002754055.1	GCF_024730745.1	low	
NZ_CP024593.1	NZ_CP085090.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_002754055.1	GCF_023517835.1	low	
NZ_CP024593.1	NZ_CP085091.1			0.0	0.0		0	0.0	0					0.0		-	2	0	0	0	0.0	BELOW_DETECTION	GCF_002754055.1	GCF_023517855.1	low	
NZ_CP024593.1	NZ_CP071434.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_002754055.1	GCF_050225895.1	low	
NZ_CP024593.1	NZ_CP071433.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_002754055.1	GCF_050225505.1	low	
NZ_CP024593.1	NZ_CP071435.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_002754055.1	GCF_050226025.1	low	
NZ_CP024593.1	NZ_CP071431.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_002754055.1	GCF_050225395.1	low	
NZ_CP024593.1	NZ_CP071414.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_002754055.1	GCF_050220455.1	low	
NZ_CP024593.1	NZ_CP117955.1			0.0	0.0		0	0.0	0					0.0		-	14	0	0	0	0.0	BELOW_DETECTION	GCF_002754055.1	GCF_028743275.1	low	
NZ_CP024593.1	NZ_CP036550.1			0.0	0.0		0	0.0	0					0.0		-	14	0	0	0	0.0	BELOW_DETECTION	GCF_002754055.1	GCF_000724795.2	low	
NZ_CP024593.1	NZ_CP098482.1			0.0	0.0		0	0.0	0					0.0		-	14	0	0	0	0.0	BELOW_DETECTION	GCF_002754055.1	GCF_023702735.1	low	
NZ_CP024593.1	NZ_CP069563.1			0.0	0.0		0	0.0	0					0.0		-	15	0	0	0	0.0	BELOW_DETECTION	GCF_002754055.1	GCF_016889925.1	low	
NZ_CP024593.1	NZ_CP131534.1			0.0	0.0		0	0.0	0					0.0		-	15	0	0	0	0.0	BELOW_DETECTION	GCF_002754055.1	GCF_040687795.1	low	
NZ_CP024593.1	NZ_CP157286.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_002754055.1	GCF_040026365.1	low	
NZ_CP024593.1	NZ_CP065380.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_002754055.1	GCF_019968055.1	low	
NZ_CP024593.1	NZ_CP186690.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_002754055.1	GCF_049532935.1	low	
NZ_CP024593.1	NZ_CP030777.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_002754055.1	GCF_003312465.1	low	
NZ_CP024593.1	NZ_CP170812.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_002754055.1	GCF_051201525.1	low	
NZ_CP024593.1	NZ_CM151391.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_002754055.1	GCF_056494015.1	low	
NZ_CP024593.1	NZ_CP029705.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_002754055.1	GCF_010230935.1	low	
NZ_CP024593.1	NZ_CP027007.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_002754055.1	GCF_010223135.1	low	
NZ_CP024593.1	NZ_CP029703.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_002754055.1	GCF_010230515.1	low	
NZ_CP024593.1	NZ_CP072028.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_002754055.1	GCF_018847215.1	low	
NZ_CP024593.1	NZ_CP046514.1			0.0	0.0		0	0.0	0					0.0		-	0	0	0	0	0.0	BELOW_DETECTION	GCF_002754055.1	GCF_009738515.1	low	
