query	reference	s2b_raw_ani	s2b_mash_ani	s2b_af_q	s2b_af_r	s2b_shared_tags	s2b_containment	s2b_ref_gc	s2b_corrected_ani	s2b_error
GCF_037889325.1	GCF_001293145.1	0.000000	0.000000	0.002257	0.000700	0	0.000000	0.600103	0.000000	
GCF_037889325.1	GCF_036419235.1	0.000000	0.000000	0.002257	0.000582	0	0.000000	0.599507	0.000000	
GCF_037889325.1	GCF_025151715.1	1.000000	0.789140	0.011287	0.002337	10	0.500000	0.426665	0.761140	
GCF_037889325.1	GCF_023497585.1	1.000000	0.791630	0.011287	0.002647	10	0.500000	0.424397	0.763630	
GCF_037889325.1	GCF_015554785.1	0.000000	0.000000	0.002257	0.000507	0	0.000000	0.424524	0.000000	
GCF_037889325.1	GCF_015555785.1	0.000000	0.000000	0.002257	0.000471	0	0.000000	0.420987	0.000000	
GCF_037889325.1	GCF_027668125.1	0.000000	0.000000	0.002257	0.000537	0	0.000000	0.423017	0.000000	
GCF_037955445.1	GCF_037889145.1	1.000000	0.902295	0.079812	0.088889	68	0.500000	0.270780	0.874295	
GCF_037955445.1	GCF_037889375.1	1.000000	0.965241	0.428404	0.400659	365	0.500000	0.270656	0.937241	
GCF_037955445.1	GCF_037951365.1	1.000000	0.899960	0.079812	0.080378	68	0.500000	0.271674	0.871960	
GCF_037955445.1	GCF_023517915.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.443767	0.000000	
GCF_037955445.1	GCF_025449295.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.444422	0.000000	
GCF_037955445.1	GCF_024730745.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.444500	0.000000	
GCF_037955445.1	GCF_023517835.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.443589	0.000000	
GCF_037955445.1	GCF_023517855.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.443842	0.000000	
GCF_037955445.1	GCF_050225895.1	0.000000	0.000000	0.003521	0.001484	0	0.000000	0.430313	0.000000	
GCF_037955445.1	GCF_050225505.1	0.000000	0.000000	0.004695	0.001867	0	0.000000	0.432868	0.000000	
GCF_037955445.1	GCF_050226025.1	0.000000	0.000000	0.004695	0.001784	0	0.000000	0.433899	0.000000	
GCF_037955445.1	GCF_050225395.1	0.000000	0.000000	0.004695	0.001874	0	0.000000	0.430119	0.000000	
GCF_037955445.1	GCF_050220455.1	0.000000	0.000000	0.004695	0.001897	0	0.000000	0.431276	0.000000	
GCF_037955445.1	GCF_028743275.1	0.000000	0.000000	0.002347	0.000331	0	0.000000	0.433344	0.000000	
GCF_037955445.1	GCF_000724795.2	0.000000	0.000000	0.002347	0.000334	0	0.000000	0.433468	0.000000	
GCF_037955445.1	GCF_023702735.1	0.000000	0.000000	0.003521	0.000481	0	0.000000	0.433900	0.000000	
GCF_037955445.1	GCF_016889925.1	0.000000	0.000000	0.003521	0.000497	0	0.000000	0.432062	0.000000	
GCF_037955445.1	GCF_040687795.1	0.000000	0.000000	0.002347	0.000300	0	0.000000	0.436733	0.000000	
GCF_037955445.1	GCF_040026365.1	0.000000	0.000000	0.005869	0.001375	0	0.000000	0.561708	0.000000	
GCF_037955445.1	GCF_019968055.1	0.000000	0.000000	0.008216	0.002175	0	0.000000	0.567898	0.000000	
GCF_037955445.1	GCF_049532935.1	0.000000	0.000000	0.005869	0.001286	0	0.000000	0.562804	0.000000	
GCF_037955445.1	GCF_003312465.1	0.000000	0.000000	0.005869	0.001300	0	0.000000	0.563867	0.000000	
GCF_037955445.1	GCF_051201525.1	0.000000	0.000000	0.005869	0.001071	0	0.000000	0.571346	0.000000	
GCF_037955445.1	GCF_056494015.1	0.000000	0.000000	0.007042	0.000989	0	0.000000	0.554615	0.000000	
GCF_037955445.1	GCF_010230935.1	0.000000	0.000000	0.007042	0.000934	0	0.000000	0.558759	0.000000	
GCF_037955445.1	GCF_010223135.1	0.000000	0.000000	0.007042	0.000963	0	0.000000	0.553506	0.000000	
GCF_037955445.1	GCF_010230515.1	0.000000	0.000000	0.007042	0.000934	0	0.000000	0.558757	0.000000	
GCF_037955445.1	GCF_018847215.1	0.000000	0.000000	0.007042	0.000939	0	0.000000	0.554588	0.000000	
GCF_037955445.1	GCF_009738515.1	0.000000	0.000000	0.002347	0.000778	0	0.000000	0.601966	0.000000	
GCF_037955445.1	GCF_004936435.1	0.000000	0.000000	0.002347	0.000738	0	0.000000	0.601616	0.000000	
GCF_037955445.1	GCF_017743155.1	0.000000	0.000000	0.002347	0.000716	0	0.000000	0.599491	0.000000	
GCF_037955445.1	GCF_001293145.1	0.000000	0.000000	0.002347	0.000700	0	0.000000	0.600103	0.000000	
GCF_037955445.1	GCF_036419235.1	0.000000	0.000000	0.002347	0.000582	0	0.000000	0.599507	0.000000	
GCF_037955445.1	GCF_025151715.1	1.000000	0.789922	0.011737	0.002337	10	0.500000	0.426665	0.761922	
GCF_037955445.1	GCF_023497585.1	1.000000	0.792413	0.011737	0.002647	10	0.500000	0.424397	0.764413	
GCF_037955445.1	GCF_015554785.1	0.000000	0.000000	0.002347	0.000507	0	0.000000	0.424524	0.000000	
GCF_037955445.1	GCF_015555785.1	0.000000	0.000000	0.002347	0.000471	0	0.000000	0.420987	0.000000	
GCF_037955445.1	GCF_027668125.1	0.000000	0.000000	0.002347	0.000537	0	0.000000	0.423017	0.000000	
GCF_037889145.1	GCF_037889375.1	1.000000	0.919392	0.139869	0.117453	107	0.500000	0.270656	0.891392	
GCF_037889145.1	GCF_037951365.1	1.000000	0.926391	0.162092	0.146572	124	0.500000	0.271674	0.898391	
GCF_037889145.1	GCF_023517915.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.443767	0.000000	
GCF_037889145.1	GCF_025449295.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.444422	0.000000	
GCF_037889145.1	GCF_024730745.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.444500	0.000000	
GCF_037889145.1	GCF_023517835.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.443589	0.000000	
GCF_037889145.1	GCF_023517855.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.443842	0.000000	
GCF_037889145.1	GCF_050225895.1	0.000000	0.000000	0.002614	0.000989	0	0.000000	0.430313	0.000000	
GCF_037889145.1	GCF_050225505.1	0.000000	0.000000	0.003922	0.001400	0	0.000000	0.432868	0.000000	
GCF_037889145.1	GCF_050226025.1	0.000000	0.000000	0.005229	0.001784	0	0.000000	0.433899	0.000000	
GCF_037889145.1	GCF_050225395.1	0.000000	0.000000	0.003922	0.001405	0	0.000000	0.430119	0.000000	
GCF_037889145.1	GCF_050220455.1	0.000000	0.000000	0.005229	0.001897	0	0.000000	0.431276	0.000000	
GCF_037889145.1	GCF_028743275.1	0.000000	0.000000	0.003922	0.000497	0	0.000000	0.433344	0.000000	
GCF_037889145.1	GCF_000724795.2	0.000000	0.000000	0.003922	0.000501	0	0.000000	0.433468	0.000000	
GCF_037889145.1	GCF_023702735.1	0.000000	0.000000	0.002614	0.000320	0	0.000000	0.433900	0.000000	
GCF_037889145.1	GCF_016889925.1	0.000000	0.000000	0.002614	0.000331	0	0.000000	0.432062	0.000000	
GCF_037889145.1	GCF_040687795.1	0.000000	0.000000	0.003922	0.000450	0	0.000000	0.436733	0.000000	
GCF_037889145.1	GCF_040026365.1	0.000000	0.000000	0.005229	0.001100	0	0.000000	0.561708	0.000000	
GCF_037889145.1	GCF_019968055.1	0.000000	0.000000	0.006536	0.001553	0	0.000000	0.567898	0.000000	
GCF_037889145.1	GCF_049532935.1	0.000000	0.000000	0.005229	0.001029	0	0.000000	0.562804	0.000000	
GCF_037889145.1	GCF_003312465.1	0.000000	0.000000	0.005229	0.001040	0	0.000000	0.563867	0.000000	
GCF_037889145.1	GCF_051201525.1	0.000000	0.000000	0.007843	0.001285	0	0.000000	0.571346	0.000000	
GCF_037889145.1	GCF_056494015.1	0.000000	0.000000	0.007843	0.000989	0	0.000000	0.554615	0.000000	
GCF_037889145.1	GCF_010230935.1	0.000000	0.000000	0.007843	0.000934	0	0.000000	0.558759	0.000000	
GCF_037889145.1	GCF_010223135.1	0.000000	0.000000	0.007843	0.000963	0	0.000000	0.553506	0.000000	
GCF_037889145.1	GCF_010230515.1	0.000000	0.000000	0.007843	0.000934	0	0.000000	0.558757	0.000000	
GCF_037889145.1	GCF_018847215.1	0.000000	0.000000	0.007843	0.000939	0	0.000000	0.554588	0.000000	
GCF_037889145.1	GCF_009738515.1	0.000000	0.000000	0.003922	0.001167	0	0.000000	0.601966	0.000000	
GCF_037889145.1	GCF_004936435.1	0.000000	0.000000	0.003922	0.001107	0	0.000000	0.601616	0.000000	
GCF_037889145.1	GCF_017743155.1	0.000000	0.000000	0.003922	0.001074	0	0.000000	0.599491	0.000000	
GCF_037889145.1	GCF_001293145.1	0.000000	0.000000	0.003922	0.001049	0	0.000000	0.600103	0.000000	
GCF_037889145.1	GCF_036419235.1	0.000000	0.000000	0.003922	0.000873	0	0.000000	0.599507	0.000000	
GCF_037889145.1	GCF_025151715.1	0.000000	0.000000	0.010458	0.001870	0	0.000000	0.426665	0.000000	
GCF_037889145.1	GCF_023497585.1	0.000000	0.000000	0.010458	0.002118	0	0.000000	0.424397	0.000000	
GCF_037889145.1	GCF_015554785.1	0.000000	0.000000	0.002614	0.000507	0	0.000000	0.424524	0.000000	
GCF_037889145.1	GCF_015555785.1	0.000000	0.000000	0.002614	0.000471	0	0.000000	0.420987	0.000000	
GCF_037889145.1	GCF_027668125.1	0.000000	0.000000	0.002614	0.000537	0	0.000000	0.423017	0.000000	
GCF_037889375.1	GCF_037951365.1	1.000000	0.968318	0.430296	0.463357	392	0.500000	0.271674	0.940318	
GCF_037889375.1	GCF_023517915.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.443767	0.000000	
GCF_037889375.1	GCF_025449295.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.444422	0.000000	
GCF_037889375.1	GCF_024730745.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.444500	0.000000	
GCF_037889375.1	GCF_023517835.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.443589	0.000000	
GCF_037889375.1	GCF_023517855.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.443842	0.000000	
GCF_037889375.1	GCF_050225895.1	0.000000	0.000000	0.003293	0.001484	0	0.000000	0.430313	0.000000	
GCF_037889375.1	GCF_050225505.1	0.000000	0.000000	0.004391	0.001867	0	0.000000	0.432868	0.000000	
GCF_037889375.1	GCF_050226025.1	0.000000	0.000000	0.004391	0.001784	0	0.000000	0.433899	0.000000	
GCF_037889375.1	GCF_050225395.1	0.000000	0.000000	0.004391	0.001874	0	0.000000	0.430119	0.000000	
GCF_037889375.1	GCF_050220455.1	0.000000	0.000000	0.004391	0.001897	0	0.000000	0.431276	0.000000	
GCF_037889375.1	GCF_028743275.1	0.000000	0.000000	0.002195	0.000331	0	0.000000	0.433344	0.000000	
GCF_037889375.1	GCF_000724795.2	0.000000	0.000000	0.002195	0.000334	0	0.000000	0.433468	0.000000	
GCF_037889375.1	GCF_023702735.1	0.000000	0.000000	0.003293	0.000481	0	0.000000	0.433900	0.000000	
GCF_037889375.1	GCF_016889925.1	0.000000	0.000000	0.003293	0.000497	0	0.000000	0.432062	0.000000	
GCF_037889375.1	GCF_040687795.1	0.000000	0.000000	0.002195	0.000300	0	0.000000	0.436733	0.000000	
GCF_037889375.1	GCF_040026365.1	0.000000	0.000000	0.005488	0.001375	0	0.000000	0.561708	0.000000	
GCF_037889375.1	GCF_019968055.1	0.000000	0.000000	0.005488	0.001553	0	0.000000	0.567898	0.000000	
GCF_037889375.1	GCF_049532935.1	0.000000	0.000000	0.005488	0.001286	0	0.000000	0.562804	0.000000	
GCF_037889375.1	GCF_003312465.1	0.000000	0.000000	0.003293	0.000780	0	0.000000	0.563867	0.000000	
GCF_037889375.1	GCF_051201525.1	0.000000	0.000000	0.007684	0.001499	0	0.000000	0.571346	0.000000	
GCF_037889375.1	GCF_056494015.1	0.000000	0.000000	0.006586	0.000989	0	0.000000	0.554615	0.000000	
GCF_037889375.1	GCF_010230935.1	0.000000	0.000000	0.006586	0.000934	0	0.000000	0.558759	0.000000	
GCF_037889375.1	GCF_010223135.1	0.000000	0.000000	0.006586	0.000963	0	0.000000	0.553506	0.000000	
GCF_037889375.1	GCF_010230515.1	0.000000	0.000000	0.006586	0.000934	0	0.000000	0.558757	0.000000	
GCF_037889375.1	GCF_018847215.1	0.000000	0.000000	0.006586	0.000939	0	0.000000	0.554588	0.000000	
GCF_037889375.1	GCF_009738515.1	0.000000	0.000000	0.002195	0.000778	0	0.000000	0.601966	0.000000	
GCF_037889375.1	GCF_004936435.1	0.000000	0.000000	0.002195	0.000738	0	0.000000	0.601616	0.000000	
GCF_037889375.1	GCF_017743155.1	0.000000	0.000000	0.002195	0.000716	0	0.000000	0.599491	0.000000	
GCF_037889375.1	GCF_001293145.1	0.000000	0.000000	0.002195	0.000700	0	0.000000	0.600103	0.000000	
GCF_037889375.1	GCF_036419235.1	0.000000	0.000000	0.002195	0.000582	0	0.000000	0.599507	0.000000	
GCF_037889375.1	GCF_025151715.1	1.000000	0.788583	0.010977	0.002337	10	0.500000	0.426665	0.760583	
GCF_037889375.1	GCF_023497585.1	1.000000	0.791074	0.010977	0.002647	10	0.500000	0.424397	0.763074	
GCF_037889375.1	GCF_015554785.1	0.000000	0.000000	0.002195	0.000507	0	0.000000	0.424524	0.000000	
GCF_037889375.1	GCF_015555785.1	0.000000	0.000000	0.002195	0.000471	0	0.000000	0.420987	0.000000	
GCF_037889375.1	GCF_027668125.1	0.000000	0.000000	0.002195	0.000537	0	0.000000	0.423017	0.000000	
GCF_037951365.1	GCF_023517915.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.443767	0.000000	
GCF_037951365.1	GCF_025449295.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.444422	0.000000	
GCF_037951365.1	GCF_024730745.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.444500	0.000000	
GCF_037951365.1	GCF_023517835.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.443589	0.000000	
GCF_037951365.1	GCF_023517855.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.443842	0.000000	
GCF_037951365.1	GCF_050225895.1	0.000000	0.000000	0.002364	0.000989	0	0.000000	0.430313	0.000000	
GCF_037951365.1	GCF_050225505.1	0.000000	0.000000	0.003546	0.001400	0	0.000000	0.432868	0.000000	
GCF_037951365.1	GCF_050226025.1	0.000000	0.000000	0.004728	0.001784	0	0.000000	0.433899	0.000000	
GCF_037951365.1	GCF_050225395.1	0.000000	0.000000	0.003546	0.001405	0	0.000000	0.430119	0.000000	
GCF_037951365.1	GCF_050220455.1	0.000000	0.000000	0.004728	0.001897	0	0.000000	0.431276	0.000000	
GCF_037951365.1	GCF_028743275.1	0.000000	0.000000	0.003546	0.000497	0	0.000000	0.433344	0.000000	
GCF_037951365.1	GCF_000724795.2	0.000000	0.000000	0.003546	0.000501	0	0.000000	0.433468	0.000000	
GCF_037951365.1	GCF_023702735.1	0.000000	0.000000	0.002364	0.000320	0	0.000000	0.433900	0.000000	
GCF_037951365.1	GCF_016889925.1	0.000000	0.000000	0.002364	0.000331	0	0.000000	0.432062	0.000000	
GCF_037951365.1	GCF_040687795.1	0.000000	0.000000	0.003546	0.000450	0	0.000000	0.436733	0.000000	
GCF_037951365.1	GCF_040026365.1	0.000000	0.000000	0.004728	0.001100	0	0.000000	0.561708	0.000000	
GCF_037951365.1	GCF_019968055.1	0.000000	0.000000	0.005910	0.001553	0	0.000000	0.567898	0.000000	
GCF_037951365.1	GCF_049532935.1	0.000000	0.000000	0.004728	0.001029	0	0.000000	0.562804	0.000000	
GCF_037951365.1	GCF_003312465.1	0.000000	0.000000	0.004728	0.001040	0	0.000000	0.563867	0.000000	
GCF_037951365.1	GCF_051201525.1	0.000000	0.000000	0.007092	0.001285	0	0.000000	0.571346	0.000000	
GCF_037951365.1	GCF_056494015.1	0.000000	0.000000	0.007092	0.000989	0	0.000000	0.554615	0.000000	
GCF_037951365.1	GCF_010230935.1	0.000000	0.000000	0.007092	0.000934	0	0.000000	0.558759	0.000000	
GCF_037951365.1	GCF_010223135.1	0.000000	0.000000	0.007092	0.000963	0	0.000000	0.553506	0.000000	
GCF_037951365.1	GCF_010230515.1	0.000000	0.000000	0.007092	0.000934	0	0.000000	0.558757	0.000000	
GCF_037951365.1	GCF_018847215.1	0.000000	0.000000	0.007092	0.000939	0	0.000000	0.554588	0.000000	
GCF_037951365.1	GCF_009738515.1	0.000000	0.000000	0.003546	0.001167	0	0.000000	0.601966	0.000000	
GCF_037951365.1	GCF_004936435.1	0.000000	0.000000	0.003546	0.001107	0	0.000000	0.601616	0.000000	
GCF_037951365.1	GCF_017743155.1	0.000000	0.000000	0.003546	0.001074	0	0.000000	0.599491	0.000000	
GCF_037951365.1	GCF_001293145.1	0.000000	0.000000	0.003546	0.001049	0	0.000000	0.600103	0.000000	
GCF_037951365.1	GCF_036419235.1	0.000000	0.000000	0.003546	0.000873	0	0.000000	0.599507	0.000000	
GCF_037951365.1	GCF_025151715.1	0.000000	0.000000	0.009456	0.001870	0	0.000000	0.426665	0.000000	
GCF_037951365.1	GCF_023497585.1	0.000000	0.000000	0.009456	0.002118	0	0.000000	0.424397	0.000000	
GCF_037951365.1	GCF_015554785.1	0.000000	0.000000	0.002364	0.000507	0	0.000000	0.424524	0.000000	
GCF_037951365.1	GCF_015555785.1	0.000000	0.000000	0.002364	0.000471	0	0.000000	0.420987	0.000000	
GCF_037951365.1	GCF_027668125.1	0.000000	0.000000	0.002364	0.000537	0	0.000000	0.423017	0.000000	
GCF_023517915.1	GCF_025449295.1	1.000000	0.942171	0.229508	0.233129	266	0.500000	0.444422	0.914171	
GCF_023517915.1	GCF_024730745.1	1.000000	0.913069	0.109577	0.111894	127	0.500000	0.444500	0.885069	
GCF_023517915.1	GCF_023517835.1	1.000000	0.987789	0.716997	0.752036	831	0.500000	0.443589	0.959789	
GCF_023517915.1	GCF_023517855.1	1.000000	0.987761	0.721311	0.746429	836	0.500000	0.443842	0.959761	
GCF_023517915.1	GCF_050225895.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.430313	0.000000	
GCF_023517915.1	GCF_050225505.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.432868	0.000000	
GCF_023517915.1	GCF_050226025.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433899	0.000000	
GCF_023517915.1	GCF_050225395.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.430119	0.000000	
GCF_023517915.1	GCF_050220455.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.431276	0.000000	
GCF_023517915.1	GCF_028743275.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433344	0.000000	
GCF_023517915.1	GCF_000724795.2	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433468	0.000000	
GCF_023517915.1	GCF_023702735.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433900	0.000000	
GCF_023517915.1	GCF_016889925.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.432062	0.000000	
GCF_023517915.1	GCF_040687795.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.436733	0.000000	
GCF_023517915.1	GCF_040026365.1	0.000000	0.000000	0.002588	0.000825	0	0.000000	0.561708	0.000000	
GCF_023517915.1	GCF_019968055.1	0.000000	0.000000	0.004314	0.001553	0	0.000000	0.567898	0.000000	
GCF_023517915.1	GCF_049532935.1	0.000000	0.000000	0.002588	0.000772	0	0.000000	0.562804	0.000000	
GCF_023517915.1	GCF_003312465.1	0.000000	0.000000	0.003451	0.001040	0	0.000000	0.563867	0.000000	
GCF_023517915.1	GCF_051201525.1	0.000000	0.000000	0.002588	0.000642	0	0.000000	0.571346	0.000000	
GCF_023517915.1	GCF_056494015.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.554615	0.000000	
GCF_023517915.1	GCF_010230935.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.558759	0.000000	
GCF_023517915.1	GCF_010223135.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.553506	0.000000	
GCF_023517915.1	GCF_010230515.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.558757	0.000000	
GCF_023517915.1	GCF_018847215.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.554588	0.000000	
GCF_023517915.1	GCF_009738515.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.601966	0.000000	
GCF_023517915.1	GCF_004936435.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.601616	0.000000	
GCF_023517915.1	GCF_017743155.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.599491	0.000000	
GCF_023517915.1	GCF_001293145.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.600103	0.000000	
GCF_023517915.1	GCF_036419235.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.599507	0.000000	
GCF_023517915.1	GCF_025151715.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.426665	0.000000	
GCF_023517915.1	GCF_023497585.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.424397	0.000000	
GCF_023517915.1	GCF_015554785.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.424524	0.000000	
GCF_023517915.1	GCF_015555785.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.420987	0.000000	
GCF_023517915.1	GCF_027668125.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.423017	0.000000	
GCF_025449295.1	GCF_024730745.1	1.000000	0.983480	0.656442	0.659912	749	0.500000	0.444500	0.955480	
GCF_025449295.1	GCF_023517835.1	1.000000	0.951059	0.285714	0.295023	326	0.500000	0.443589	0.923059	
GCF_025449295.1	GCF_023517855.1	1.000000	0.950660	0.284838	0.290179	325	0.500000	0.443842	0.922660	
GCF_025449295.1	GCF_050225895.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.430313	0.000000	
GCF_025449295.1	GCF_050225505.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.432868	0.000000	
GCF_025449295.1	GCF_050226025.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433899	0.000000	
GCF_025449295.1	GCF_050225395.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.430119	0.000000	
GCF_025449295.1	GCF_050220455.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.431276	0.000000	
GCF_025449295.1	GCF_028743275.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433344	0.000000	
GCF_025449295.1	GCF_000724795.2	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433468	0.000000	
GCF_025449295.1	GCF_023702735.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433900	0.000000	
GCF_025449295.1	GCF_016889925.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.432062	0.000000	
GCF_025449295.1	GCF_040687795.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.436733	0.000000	
GCF_025449295.1	GCF_040026365.1	0.000000	0.000000	0.005259	0.001650	0	0.000000	0.561708	0.000000	
GCF_025449295.1	GCF_019968055.1	0.000000	0.000000	0.003506	0.001243	0	0.000000	0.567898	0.000000	
GCF_025449295.1	GCF_049532935.1	0.000000	0.000000	0.005259	0.001544	0	0.000000	0.562804	0.000000	
GCF_025449295.1	GCF_003312465.1	0.000000	0.000000	0.001753	0.000520	0	0.000000	0.563867	0.000000	
GCF_025449295.1	GCF_051201525.1	0.000000	0.000000	0.003506	0.000857	0	0.000000	0.571346	0.000000	
GCF_025449295.1	GCF_056494015.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.554615	0.000000	
GCF_025449295.1	GCF_010230935.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.558759	0.000000	
GCF_025449295.1	GCF_010223135.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.553506	0.000000	
GCF_025449295.1	GCF_010230515.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.558757	0.000000	
GCF_025449295.1	GCF_018847215.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.554588	0.000000	
GCF_025449295.1	GCF_009738515.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.601966	0.000000	
GCF_025449295.1	GCF_004936435.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.601616	0.000000	
GCF_025449295.1	GCF_017743155.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.599491	0.000000	
GCF_025449295.1	GCF_001293145.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.600103	0.000000	
GCF_025449295.1	GCF_036419235.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.599507	0.000000	
GCF_025449295.1	GCF_025151715.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.426665	0.000000	
GCF_025449295.1	GCF_023497585.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.424397	0.000000	
GCF_025449295.1	GCF_015554785.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.424524	0.000000	
GCF_025449295.1	GCF_015555785.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.420987	0.000000	
GCF_025449295.1	GCF_027668125.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.423017	0.000000	
GCF_024730745.1	GCF_023517835.1	1.000000	0.911369	0.105727	0.108597	120	0.500000	0.443589	0.883369	
GCF_024730745.1	GCF_023517855.1	1.000000	0.911101	0.105727	0.107143	120	0.500000	0.443842	0.883101	
GCF_024730745.1	GCF_050225895.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.430313	0.000000	
GCF_024730745.1	GCF_050225505.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.432868	0.000000	
GCF_024730745.1	GCF_050226025.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433899	0.000000	
GCF_024730745.1	GCF_050225395.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.430119	0.000000	
GCF_024730745.1	GCF_050220455.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.431276	0.000000	
GCF_024730745.1	GCF_028743275.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433344	0.000000	
GCF_024730745.1	GCF_000724795.2	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433468	0.000000	
GCF_024730745.1	GCF_023702735.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433900	0.000000	
GCF_024730745.1	GCF_016889925.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.432062	0.000000	
GCF_024730745.1	GCF_040687795.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.436733	0.000000	
GCF_024730745.1	GCF_040026365.1	0.000000	0.000000	0.005286	0.001650	0	0.000000	0.561708	0.000000	
GCF_024730745.1	GCF_019968055.1	0.000000	0.000000	0.003524	0.001243	0	0.000000	0.567898	0.000000	
GCF_024730745.1	GCF_049532935.1	0.000000	0.000000	0.005286	0.001544	0	0.000000	0.562804	0.000000	
GCF_024730745.1	GCF_003312465.1	0.000000	0.000000	0.001762	0.000520	0	0.000000	0.563867	0.000000	
GCF_024730745.1	GCF_051201525.1	0.000000	0.000000	0.003524	0.000857	0	0.000000	0.571346	0.000000	
GCF_024730745.1	GCF_056494015.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.554615	0.000000	
GCF_024730745.1	GCF_010230935.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.558759	0.000000	
