query	reference	ani	ani_uniform	af_query	af_reference	std_err	synteny_blocks	anchor_adjacency	breakpoint_count	het_shape	retention	ani_from_loss	ani_from_hist	enzyme_spread	enzyme_chi2	per_enzyme	n_anchors	n_chains	n_tags	max_block_anchors	mean_block_anchors	flag	ani_gated	gate
GCA_018363915.1	GCF_000311745.1	96.7571	97.4068	0.7870	0.7894	0.09444	36	0.9910	9	1.044	0.8365	96.5951	97.9342	0.6994	1.29	AlfI:97.03,AloI:97.73,BcgI:97.04,FalI:97.46	1117	36	1340	143	28.666666666666668	ok	96.7571	gamma
GCA_018366675.1	GCF_001813295.1	95.7531	96.4371	0.7800	0.7234	0.08753	106	0.9970	4	1.631	0.7638	95.6974	97.1448	0.5452	2.20	AlfI:96.45,AloI:96.57,BcgI:96.06,FalI:96.61	1624	106	2193	87	13.518867924528301	ok	95.7531	gamma
GCA_018366675.1	GCF_016648925.1	95.9661	96.6306	0.7383	0.7458	0.08593	111	0.9909	12	1.476	0.7781	95.9820	97.2082	0.4376	1.12	AlfI:96.30,AloI:96.40,BcgI:96.68,FalI:96.73	1630	111	2109	49	12.81981981981982	ok	95.9661	gamma
GCA_018372555.1	GCF_004794105.1	95.8437	96.7446	0.5792	0.6114	0.08812	114	1.0000	0	1.107	0.7918	95.8441	97.4879	2.0471	4.09	AlfI:96.96,AloI:97.25,BcgI:95.20,FalI:96.74	1729	114	2056	50	9.5	ok	95.8437	gamma
GCA_018375265.1	GCF_003048375.1	95.8865	96.2318	0.5804	0.5975	0.09148	137	0.9989	1	3.165	0.7481	95.7840	96.7174	2.4676	5.39	AlfI:96.33,AloI:98.16,BcgI:95.69,FalI:96.48	1620	137	2047	17	7.343065693430657	ok	95.8865	gamma
GCA_018375265.1	GCF_003048615.2	95.9432	96.2322	0.5282	0.5535	0.09465	130	0.9962	3	3.601	0.7480	95.8935	96.6002	2.1342	2.26	AlfI:96.17,AloI:98.16,BcgI:96.02,FalI:96.37	1548	130	1889	21	7.084615384615384	ok	95.9432	gamma
GCA_018448495.1	GCA_904846265.1	96.3219	97.4006	0.8507	0.8564	0.05510	39	0.9865	38	0.718	0.8314	96.3445	98.1273	1.0430	1.94	AlfI:97.33,AloI:96.47,BcgI:97.51,FalI:97.32	2887	39	3750	345	72.17948717948718	ok	96.3219	gamma
GCA_018448495.1	GCF_000586475.1	95.8948	97.0722	0.8572	0.8689	0.05912	39	0.9860	38	0.807	0.8070	95.9862	97.9265	1.8088	3.82	AlfI:97.13,AloI:95.37,BcgI:97.18,FalI:96.87	2793	39	3759	275	69.53846153846153	ok	95.8948	gamma
GCA_018448495.1	GCF_001435295.1	96.0343	97.0404	0.8789	0.8762	0.05870	23	0.9924	21	0.945	0.8046	96.0114	97.8588	1.6142	2.65	AlfI:97.17,AloI:95.56,BcgI:97.05,FalI:96.93	2819	23	3838	349	120.82608695652173	ok	96.0343	gamma
GCA_018448495.1	GCF_904846615.1	95.8283	96.9349	0.8787	0.9274	0.06005	21	0.9930	19	0.918	0.7967	95.8786	97.8056	1.8303	5.27	AlfI:97.11,AloI:95.28,BcgI:97.02,FalI:96.61	2772	21	3830	441	129	ok	95.8283	gamma
GCA_018656255.1	GCA_905182755.1	95.4007	96.1705	0.5033	0.4832	0.13975	56	1.0000	0	1.631	0.7459	95.4250	96.9456	0.6146	0.29	AlfI:96.09,AloI:95.62,BcgI:96.23,FalI:96.24	710	56	941	14	6.571428571428571	ok	95.4007	gamma
GCA_018691945.1	GCA_902512865.1	98.6904	98.6904	0.1916	0.3232	0.16340	18	1.0000	0	inf	0.9191	98.5694	98.7406	1.2227	1.11	AlfI:97.96,AloI:98.73,BcgI:99.18,FalI:98.62	205	18	192	14	6.833333333333333	ok	98.6904	uniform
GCA_019117185.1	GCA_902834055.1	99.1467	99.4774	0.2442	0.4595	0.05603	22	0.9944	3	0.129	0.9685	99.0347	99.6051	0.1434	0.41	AlfI:99.43,AloI:99.57,BcgI:99.55,FalI:99.42	590	22	598	79	25.227272727272727	ok	99.1467	gamma
GCA_900105215.1	GCF_900105615.1	96.8487	97.4361	0.8522	0.9456	0.04786	28	0.9932	26	1.154	0.8347	96.6703	97.9349	0.0623	0.09	AlfI:97.48,AloI:97.44,BcgI:97.42,FalI:97.42	3961	28	4928	397	137.14285714285714	ok	96.8487	gamma
GCA_900109485.1	GCF_000280495.2	96.1369	96.4364	0.8949	0.8446	0.04306	56	0.9959	24	3.355	0.7547	96.0419	96.8397	0.8259	7.62	AlfI:96.29,AloI:97.11,BcgI:96.44,FalI:96.63	5985	56	8166	581	105.01785714285714	ok	96.1369	gamma
GCA_900109485.1	GCF_001658025.2	96.1841	96.4487	0.8973	0.9440	0.04285	67	0.9942	35	3.707	0.7557	96.0914	96.8125	0.5503	3.36	AlfI:96.44,AloI:96.93,BcgI:96.38,FalI:96.59	6282	67	8179	419	90.14925373134328	ok	96.1841	gamma
GCA_900316555.1	GCF_016680995.1	98.4089	99.2263	0.2652	0.1449	0.05413	64	0.9804	16	0.124	0.9530	98.4794	99.4604	0.5629	2.96	AlfI:99.18,AloI:99.60,BcgI:99.26,FalI:99.04	1039	64	964	54	13.515625	ok	98.4089	gamma
GCA_900317105.1	GCF_011065405.1	95.5413	97.0632	0.7086	0.6294	0.07862	81	0.9972	4	0.650	0.8089	95.8052	98.0446	0.4810	1.14	AlfI:96.98,AloI:97.35,BcgI:96.87,FalI:97.13	1865	81	2278	72	18.555555555555557	ok	95.5413	gamma
GCA_900321255.1	GCA_902775595.1	97.1367	98.0576	0.5662	0.4991	0.04593	198	0.9722	81	0.516	0.8765	97.0768	98.5717	0.2209	0.55	AlfI:97.91,AloI:98.13,BcgI:98.05,FalI:98.12	3311	198	3826	62	15.308080808080808	ok	97.1367	gamma
GCA_900450595.1	GCF_001277805.1	96.1247	97.9883	0.5710	0.7856	0.04710	113	0.9638	109	0.335	0.8722	96.5764	98.7643	0.8582	11.68	AlfI:98.17,AloI:97.63,BcgI:98.14,FalI:97.31	3347	113	3940	195	26.68141592920354	ok	96.1247	gamma
GCA_900450595.1	GCF_002809955.1	96.8671	98.5384	0.6743	0.7921	0.03618	102	0.9735	98	0.227	0.9094	97.2157	99.1096	0.5441	8.16	AlfI:98.62,AloI:98.37,BcgI:98.64,FalI:98.10	4171	102	4560	163	36.36274509803921	ok	96.8671	gamma
GCA_900458895.2	GCF_002901995.1	95.5207	95.9016	0.8017	0.8044	0.10461	47	0.9614	46	3.258	0.7214	95.4614	96.4557	1.5991	7.37	AlfI:95.31,AloI:96.91,BcgI:95.52,FalI:96.27	1269	47	1737	93	25.404255319148938	ok	95.5207	gamma
GCA_900478025.1	GCF_002000985.1	96.7298	97.4714	0.8239	0.8451	0.07433	20	0.9880	19	0.918	0.8395	96.5901	98.0401	0.3416	0.76	AlfI:97.63,AloI:97.62,BcgI:97.29,FalI:97.48	1648	20	2062	294	79.2	ok	96.7298	gamma
GCA_900541125.1	GCA_900544645.1	95.5896	96.5439	0.7558	0.8596	0.06225	109	0.9739	71	1.189	0.7639	95.6908	97.3964	0.8892	6.27	AlfI:96.72,AloI:97.24,BcgI:96.35,FalI:96.91	2866	109	3982	104	25.3302752293578	ok	95.5896	gamma
GCA_900543945.1	GCA_902364645.1	94.9378	96.6905	0.8658	0.7824	0.05996	152	0.9963	10	0.689	0.7754	95.4757	97.8541	0.9147	8.23	AlfI:96.73,AloI:97.43,BcgI:96.52,FalI:97.23	2931	152	4259	82	18.70394736842105	ok	94.9378	gamma
GCA_900543945.1	GCF_003465825.1	95.2909	96.8113	0.8383	0.7787	0.05936	163	0.9944	15	0.730	0.7849	95.6576	97.8606	0.7775	5.98	AlfI:96.89,AloI:97.43,BcgI:96.65,FalI:97.25	2919	163	4129	63	17.32515337423313	ok	95.2909	gamma
GCA_900544385.1	GCA_900547855.1	96.3144	97.0849	0.6115	0.6446	0.06377	183	0.9689	66	1.107	0.8060	96.2641	97.7390	0.5307	2.97	AlfI:97.00,AloI:97.35,BcgI:97.01,FalI:97.53	2536	183	3089	68	12.218579234972678	ok	96.3144	gamma
GCA_900546775.1	GCA_900764955.1	96.7672	97.5384	0.2180	0.5161	0.10110	41	0.9841	12	0.866	0.8399	96.6518	98.1209	1.3205	3.82	AlfI:96.98,AloI:98.30,BcgI:97.56,FalI:98.02	836	41	1015	109	19.146341463414632	ok	96.7672	gamma
GCA_900556425.1	GCA_900756605.1	97.5323	97.7979	0.5312	0.3839	0.05896	218	0.9763	39	1.680	0.8586	97.4345	97.9999	0.3563	0.94	AlfI:97.83,AloI:98.09,BcgI:97.74,FalI:97.97	2319	218	2461	26	8.385321100917432	ok	97.5323	gamma
GCA_900557255.1	GCF_015074785.1	96.3734	97.4279	0.4836	0.4146	0.06785	128	0.9956	7	0.739	0.8336	96.3247	98.1689	0.5931	1.37	AlfI:97.62,AloI:97.02,BcgI:97.42,FalI:97.37	2004	128	2494	53	13.3515625	ok	96.3734	gamma
GCA_900557355.1	GCF_000172175.1	97.4447	98.3740	0.3374	0.4489	0.04380	274	0.9967	7	0.376	0.8985	97.4306	98.8010	0.4172	4.27	AlfI:98.37,AloI:98.57,BcgI:98.51,FalI:98.15	3048	274	3477	32	8.806569343065693	ok	97.4447	gamma
GCA_900751995.1	GCF_001487165.1	98.6134	98.8377	0.5932	0.3289	0.05712	34	1.0000	0	0.718	0.9281	98.3800	99.0044	0.2671	0.92	AlfI:98.84,AloI:99.04,BcgI:98.77,FalI:98.80	1270	34	1349	123	35.205882352941174	ok	98.6134	gamma
GCA_900757205.1	GCA_900764955.1	96.4842	97.3015	0.1910	0.4820	0.10897	46	0.9827	12	0.945	0.8224	96.4218	97.9398	0.6111	0.84	AlfI:96.96,AloI:97.57,BcgI:97.35,FalI:97.49	783	46	973	75	15.782608695652174	ok	96.4842	gamma
GCA_900757715.1	GCF_000024945.1	95.7341	96.7737	0.6009	0.7469	0.09595	92	0.9989	1	0.973	0.7875	95.8450	97.5816	0.3644	0.72	AlfI:96.56,AloI:96.66,BcgI:96.70,FalI:96.93	1247	92	1629	34	10.978260869565217	ok	95.7341	gamma
GCA_900759445.1	GCF_000735435.1	99.5500	99.5687	0.5322	0.3322	0.02268	57	0.9962	10	0.973	0.9739	99.4420	99.6018	0.0590	0.50	AlfI:99.54,AloI:99.54,BcgI:99.59,FalI:99.56	2771	57	2780	244	46.94736842105263	ok	99.5500	gamma
GCA_900760795.1	GCF_000012825.1	99.1613	99.4777	0.4206	0.3485	0.03296	61	0.9955	7	0.141	0.9681	99.0231	99.6100	0.1902	1.56	AlfI:99.53,AloI:99.55,BcgI:99.51,FalI:99.36	1781	61	1718	107	26.19672131147541	ok	99.1613	gamma
GCA_900760795.1	GCF_000382445.1	99.6218	99.6579	0.4099	0.3821	0.02381	62	0.9969	6	0.355	0.9792	99.5232	99.6942	0.1079	1.18	AlfI:99.67,AloI:99.62,BcgI:99.71,FalI:99.60	2172	62	2072	150	31.693548387096776	ok	99.6218	gamma
GCA_900764695.1	GCA_902363805.1	98.4718	98.8858	0.4638	0.3913	0.06966	41	0.9973	2	0.365	0.9318	98.3185	99.0937	0.4176	1.75	AlfI:98.73,AloI:98.93,BcgI:98.60,FalI:99.02	853	41	901	68	18.878048780487806	ok	98.4718	gamma
GCA_900764695.1	GCF_000153885.1	98.0676	98.7224	0.3550	0.3055	0.08527	33	0.9947	3	0.355	0.9219	97.8507	99.0724	0.6601	2.35	AlfI:98.55,AloI:98.43,BcgI:98.24,FalI:98.90	686	33	728	87	18.151515151515152	ok	98.0676	gamma
GCA_900764955.1	GCA_902363875.1	96.3779	97.3201	0.5866	0.2143	0.09888	42	0.9940	5	0.807	0.8239	96.4177	97.9719	1.0070	2.23	AlfI:96.79,AloI:97.80,BcgI:97.40,FalI:97.52	926	42	1175	142	20.61904761904762	ok	96.3779	gamma
GCA_902510755.1	GCA_902512585.1	99.0554	99.3265	0.3759	0.4108	0.07394	30	0.9858	5	0.244	0.9594	98.8746	99.4644	0.7238	1.04	AlfI:99.49,AloI:98.77,BcgI:99.36,FalI:99.31	465	30	453	40	12.533333333333333	ok	99.0554	gamma
GCA_902530595.1	GCA_902581005.1	99.0249	99.2882	0.3810	0.3465	0.07011	31	0.9845	7	0.234	0.9570	98.9238	99.4006	0.3437	0.73	AlfI:99.07,AloI:99.24,BcgI:99.41,FalI:99.29	551	31	535	54	15.387096774193548	ok	99.0249	gamma
GCA_902549785.1	GCA_902562645.1	96.3784	97.1757	0.5591	0.3619	0.21176	21	0.9659	6	0.973	0.8194	96.3504	97.7632	0.8863	0.55	AlfI:97.21,AloI:96.46,BcgI:96.86,FalI:97.35	244	21	292	22	9.095238095238095	ok	96.3784	gamma
GCA_902570525.1	GCA_902595115.1	96.4095	97.0129	0.5156	0.4161	0.23296	15	0.9877	2	1.336	0.8086	96.3748	97.4932	1.5953	1.71	AlfI:98.28,AloI:96.99,BcgI:96.68,FalI:96.91	209	15	253	42	11.733333333333333	ok	96.4095	gamma
GCA_902612325.1	GCA_902616725.1	95.6848	96.7390	0.7532	0.8023	0.16351	17	0.9804	8	0.973	0.7878	95.7806	97.5604	0.7365	0.71	AlfI:96.22,AloI:96.95,BcgI:96.47,FalI:96.89	435	17	587	112	24.529411764705884	ok	95.6848	gamma
GCA_903871865.1	GCA_903894125.1	97.2211	97.5992	0.5205	0.4384	0.04618	400	0.9797	53	1.476	0.8441	97.0790	97.9183	0.3054	0.98	AlfI:97.64,AloI:97.83,BcgI:97.53,FalI:97.69	4223	400	4499	28	7.3925	ok	97.2211	gamma
GCA_904846265.1	GCF_000586475.1	96.5672	97.3782	0.8569	0.8703	0.05508	55	0.9910	25	0.918	0.8298	96.4877	97.9825	1.0430	8.64	AlfI:97.35,AloI:96.60,BcgI:97.64,FalI:96.94	2887	55	3716	160	51.14545454545455	ok	96.5672	gamma
GCA_904846265.1	GCF_001435295.1	96.4234	97.2341	0.8733	0.8697	0.05644	37	0.9975	7	1.002	0.8192	96.3359	97.8814	1.3648	3.67	AlfI:97.31,AloI:95.97,BcgI:97.34,FalI:96.99	2849	37	3771	338	76.16216216216216	ok	96.4234	gamma
GCA_904846265.1	GCF_904846185.1	96.3757	97.1680	0.8345	0.8322	0.05774	58	0.9900	27	1.044	0.8143	96.3191	97.7938	1.5794	7.06	AlfI:97.25,AloI:95.78,BcgI:97.36,FalI:96.76	2849	58	3683	206	47.258620689655174	ok	96.3757	gamma
GCA_905612275.1	GCA_905616385.1	99.1765	99.4977	0.3280	0.3169	0.10049	19	0.9778	3	0.129	0.9692	99.0536	99.6372	0.6259	0.84	AlfI:99.05,AloI:99.67,BcgI:99.27,FalI:99.57	197	19	189	21	7.947368421052632	ok	99.1765	gamma
GCA_910589675.1	GCF_000159355.1	96.9825	97.6543	0.5194	0.4982	0.10755	34	0.9970	2	0.892	0.8524	96.7772	98.1848	0.7859	2.61	AlfI:97.50,AloI:97.32,BcgI:97.10,FalI:97.89	754	34	908	89	20.676470588235293	ok	96.9825	gamma
GCF_000007825.1	GCF_000021305.1	95.8023	96.8799	0.9199	0.8924	0.05681	19	0.9945	18	0.918	0.7966	95.8644	97.7200	0.4399	3.81	AlfI:96.87,AloI:96.65,BcgI:96.61,FalI:97.05	4021	19	4590	770	171.26315789473685	ok	95.8023	gamma
GCF_000007825.1	GCF_001595725.1	96.3231	97.3855	0.9170	0.7664	0.05102	22	0.9939	21	0.709	0.8327	96.3533	98.0804	0.4161	1.51	AlfI:97.32,AloI:97.04,BcgI:97.46,FalI:97.43	4146	22	4609	738	156.63636363636363	ok	96.3231	gamma
GCF_000007825.1	GCF_002119445.1	96.6525	97.5181	0.9105	0.8265	0.04955	21	0.9942	20	0.783	0.8420	96.5613	98.1293	0.3044	0.91	AlfI:97.40,AloI:97.70,BcgI:97.46,FalI:97.55	4140	21	4559	729	165.52380952380952	ok	96.6525	gamma
GCF_000007825.1	GCF_002200015.1	97.1789	97.9329	0.8145	0.8045	0.04594	72	0.9793	71	0.650	0.8703	97.0640	98.4009	0.3083	0.89	AlfI:98.00,AloI:97.69,BcgI:97.95,FalI:97.95	4135	72	4243	212	47.666666666666664	ok	97.1789	gamma
GCF_000007825.1	GCF_006384875.1	96.9236	97.8832	0.9140	0.8406	0.04515	17	0.9955	16	0.571	0.8670	96.8374	98.4614	0.3079	1.96	AlfI:98.00,AloI:97.69,BcgI:97.75,FalI:97.95	4142	17	4596	868	210.35294117647058	ok	96.9236	gamma
GCF_000008305.1	GCF_000701525.1	96.2366	96.8864	0.8537	0.8544	0.20396	9	0.9697	8	1.336	0.7997	96.2014	97.4327	2.2422	2.32	AlfI:95.47,AloI:96.08,BcgI:97.71,FalI:97.07	279	9	353	87	29.444444444444443	ok	96.2366	gamma
GCF_000008685.2	GCF_000181875.2	97.4901	97.6731	0.7278	0.8711	0.10017	19	0.9873	11	2.623	0.8553	97.2904	97.9002	1.4385	2.90	AlfI:97.53,AloI:98.00,BcgI:96.56,FalI:97.79	1065	19	1008	490	46.10526315789474	ok	97.4901	gamma
GCF_000021305.1	GCF_001595725.1	95.5862	96.7519	0.8733	0.7699	0.05795	19	0.9944	18	0.918	0.7874	95.7103	97.6421	0.4757	1.77	AlfI:96.61,AloI:96.45,BcgI:96.92,FalI:96.76	4167	19	4631	1195	170	ok	95.5862	gamma
GCF_000021305.1	GCF_002119445.1	96.2279	97.3178	0.8694	0.8236	0.05204	23	0.9936	22	0.739	0.8280	96.2345	98.0701	0.2676	0.95	AlfI:97.15,AloI:97.20,BcgI:97.42,FalI:97.34	4338	23	4599	1266	148.52173913043478	ok	96.2279	gamma
GCF_000021305.1	GCF_002200015.1	95.8879	96.9197	0.7591	0.7879	0.05871	66	0.9786	65	0.945	0.7995	95.9180	97.7235	0.3117	1.03	AlfI:97.14,AloI:96.83,BcgI:96.94,FalI:96.86	3972	66	4214	241	46.04545454545455	ok	95.8879	gamma
GCF_000021305.1	GCF_006384875.1	95.5867	96.8137	0.8698	0.8353	0.05749	22	0.9936	21	0.866	0.7919	95.7123	97.7359	0.3094	0.54	AlfI:96.95,AloI:96.64,BcgI:96.81,FalI:96.81	4034	22	4631	1434	148.5	ok	95.5867	gamma
GCF_000022325.1	GCF_000166775.1	95.8237	97.1099	0.8048	0.8517	0.07639	28	0.9848	27	0.709	0.8153	95.9577	97.9614	0.9226	1.74	AlfI:97.17,AloI:96.25,BcgI:97.00,FalI:97.17	1945	28	2370	415	63.392857142857146	ok	95.8237	gamma
GCF_000023245.1	GCF_002354875.1	96.9144	97.8287	0.8868	0.9181	0.02671	69	0.9933	68	0.631	0.8590	96.8469	98.4013	0.1977	3.28	AlfI:97.97,AloI:97.84,BcgI:97.77,FalI:97.77	10544	69	12771	1112	146.8840579710145	ok	96.9144	gamma
GCF_000024945.1	GCF_902810435.1	95.1520	96.6752	0.9549	0.9819	0.09258	6	0.9961	5	0.783	0.7801	95.4511	97.7879	0.5174	1.43	AlfI:96.87,AloI:96.35,BcgI:96.45,FalI:96.82	1349	6	1875	598	214.83333333333334	ok	95.1520	gamma
GCF_000091545.1	GCF_001535545.1	94.3897	96.9084	0.8532	0.9278	0.09709	11	0.9920	9	0.487	0.7973	95.3322	98.2175	0.2800	0.63	AlfI:96.79,AloI:97.05,BcgI:97.07,FalI:96.79	1177	11	1655	300	102.27272727272727	ok	94.3897	gamma
GCF_000146185.1	GCF_009680455.1	96.0024	97.6456	0.8065	0.7983	0.06992	38	0.9788	36	0.441	0.8507	96.3064	98.4834	0.3812	1.29	AlfI:97.49,AloI:97.39,BcgI:97.60,FalI:97.77	1810	38	2250	203	44.71052631578947	ok	96.0024	gamma
GCF_000152265.2	GCF_002078355.1	95.5372	97.7697	0.8643	0.9127	0.09524	10	0.9893	9	0.321	0.8575	96.3157	98.6481	0.5117	0.89	AlfI:97.73,AloI:97.37,BcgI:97.85,FalI:97.88	912	10	1133	210	84.6	ok	95.5372	gamma
GCF_000156195.1	GCF_009193325.2	97.4050	97.9142	0.6019	0.6166	0.04915	98	0.9767	69	0.945	0.8674	97.2011	98.2979	0.3503	2.41	AlfI:97.86,AloI:98.09,BcgI:98.02,FalI:97.74	3189	98	3596	89	30.510204081632654	ok	97.4050	gamma
GCF_000157935.1	GCF_015074785.1	97.1284	97.6749	0.6837	0.6917	0.05045	91	0.9760	73	1.075	0.8510	96.9157	98.1241	0.3591	1.96	AlfI:97.67,AloI:97.44,BcgI:97.80,FalI:97.54	3323	91	3839	168	33.637362637362635	ok	97.1284	gamma
GCF_000160455.2	GCF_900107215.1	96.8830	97.4744	0.8619	0.9293	0.06348	32	0.9858	30	1.075	0.8376	96.7765	97.9236	0.3166	0.56	AlfI:97.40,AloI:97.72,BcgI:97.50,FalI:97.42	2161	32	2694	258	66.15625	ok	96.8830	gamma
GCF_000163295.1	GCF_000311745.1	96.5989	97.2564	0.9061	0.8688	0.09485	11	0.9908	10	1.107	0.8259	96.4849	97.7911	0.8881	2.43	AlfI:97.32,AloI:97.15,BcgI:96.49,FalI:97.38	1141	11	1414	343	98.63636363636364	ok	96.5989	gamma
GCF_000166295.1	GCF_002933295.1	97.3565	98.1232	0.7434	0.7826	0.03680	53	0.9887	52	0.571	0.8806	97.2268	98.5737	0.2650	1.14	AlfI:98.09,AloI:98.26,BcgI:98.13,FalI:97.99	4704	53	5643	349	86.98113207547169	ok	97.3565	gamma
GCF_000166295.1	GCF_900188315.1	95.8982	96.7565	0.7635	0.9150	0.05023	34	0.9920	33	1.224	0.7803	95.8748	97.5475	0.6192	4.42	AlfI:96.93,AloI:97.01,BcgI:96.68,FalI:96.39	4164	34	5760	481	121.02941176470588	ok	95.8982	gamma
GCF_000175635.1	GCF_013408445.1	96.6705	97.3740	0.9223	0.9041	0.05312	32	0.9977	7	1.014	0.8280	96.5695	97.9332	0.6551	5.16	AlfI:97.40,AloI:97.87,BcgI:97.21,FalI:97.66	3091	32	3954	406	94.59375	ok	96.6705	gamma
GCF_000196255.1	GCF_003025615.1	95.8754	96.8972	0.7640	0.7584	0.05005	98	0.9765	95	0.945	0.7950	95.9550	97.6871	0.8172	4.02	AlfI:96.86,AloI:96.30,BcgI:96.80,FalI:97.12	4380	98	5617	279	41.214285714285715	ok	95.8754	gamma
GCF_000227275.1	GCF_000260655.1	97.0557	97.4587	0.7968	0.8118	0.05201	159	0.9507	149	1.520	0.8333	96.9335	97.8040	0.5200	2.81	AlfI:97.40,AloI:97.88,BcgI:97.43,FalI:97.36	3302	159	3827	96	19.08805031446541	ok	97.0557	gamma
GCF_000227275.1	GCF_001815675.1	96.7978	97.2932	0.8858	0.8722	0.05281	75	0.9793	64	1.476	0.8210	96.6159	97.7730	0.4029	1.33	AlfI:97.33,AloI:97.58,BcgI:97.24,FalI:97.18	3273	75	4063	148	41.4	ok	96.7978	gamma
GCF_000227275.1	GCF_014054945.1	96.5153	97.1891	0.9564	0.9494	0.05341	29	0.9943	18	1.224	0.8132	96.3668	97.8048	0.7684	4.30	AlfI:97.37,AloI:97.41,BcgI:97.14,FalI:96.64	3373	29	4227	498	109.55172413793103	ok	96.5153	gamma
GCF_000230735.2	GCF_000337115.1	95.5250	96.7912	0.7581	0.8545	0.05481	55	0.9841	54	0.892	0.7814	95.6695	97.8156	0.7061	3.49	AlfI:96.39,AloI:97.10,BcgI:96.74,FalI:96.82	3608	55	4929	254	61.90909090909091	ok	95.5250	gamma
GCF_000231035.2	GCF_000430445.1	96.1692	97.4748	0.6849	0.7484	0.04130	321	0.9470	261	0.623	0.8336	96.2536	98.3130	1.4377	12.60	AlfI:97.47,AloI:97.60,BcgI:97.56,FalI:96.16	7545	321	6559	136	15.53582554517134	ok	96.1692	gamma
GCF_000235625.1	GCF_002933295.1	97.2538	98.4443	0.7614	0.7986	0.03335	82	0.9920	37	0.303	0.9024	97.3425	98.9377	0.0499	0.08	AlfI:98.43,AloI:98.46,BcgI:98.46,FalI:98.41	4774	82	5664	312	56.86585365853659	ok	97.2538	gamma
GCF_000245735.1	GCF_000280055.1	95.6124	97.2902	0.7232	0.7737	0.05427	93	0.9846	45	0.554	0.8216	95.9744	98.2661	0.6536	3.67	AlfI:97.26,AloI:97.25,BcgI:97.45,FalI:96.79	3169	93	4138	123	31.989247311827956	ok	95.6124	gamma
GCF_000260655.1	GCF_001815675.1	96.7629	97.3140	0.8410	0.8081	0.05273	169	0.9919	23	1.336	0.8225	96.5883	97.8289	0.4684	1.98	AlfI:97.30,AloI:97.68,BcgI:97.27,FalI:97.21	3253	169	4062	111	17.733727810650887	ok	96.7629	gamma
GCF_000260655.1	GCF_014054945.1	96.7847	97.3862	0.8705	0.8391	0.05136	157	0.9976	7	1.189	0.8279	96.6186	97.9139	0.6063	2.28	AlfI:97.37,AloI:97.74,BcgI:97.37,FalI:97.13	3392	157	4165	111	19.866242038216562	ok	96.7847	gamma
GCF_000272405.2	GCF_900089855.1	96.8221	97.8675	0.7347	0.7900	0.04253	208	0.9891	41	0.523	0.8655	96.8471	98.4410	0.2144	1.10	AlfI:97.73,AloI:97.93,BcgI:97.94,FalI:97.84	4195	208	5096	104	18.85576923076923	ok	96.8221	gamma
GCF_000275725.1	GCF_014651775.1	96.5152	97.2986	0.8529	0.8361	0.04371	101	0.9878	55	0.973	0.8218	96.4579	97.9047	0.2239	0.76	AlfI:97.30,AloI:97.48,BcgI:97.25,FalI:97.42	4717	101	6012	363	45.16831683168317	ok	96.5152	gamma
GCF_000280495.2	GCF_001658025.2	96.0114	96.4097	0.8440	0.9676	0.04280	28	0.9955	27	2.701	0.7526	95.9049	96.9313	0.3166	1.22	AlfI:96.38,AloI:96.69,BcgI:96.38,FalI:96.53	6108	28	8443	739	212.89285714285714	ok	96.0114	gamma
GCF_000284075.1	GCF_001951015.1	96.8895	97.4074	0.9304	0.9504	0.11252	9	0.9886	8	1.260	0.8351	96.7414	97.8522	0.5519	0.44	AlfI:97.10,AloI:97.66,BcgI:97.37,FalI:97.48	834	9	903	377	78.33333333333333	ok	96.8895	gamma
GCF_000308475.2	GCF_001613425.1	96.5650	96.9506	0.9279	0.9072	0.02595	164	0.9955	64	2.148	0.7940	96.4436	97.3749	0.7289	14.70	AlfI:96.95,AloI:97.27,BcgI:96.88,FalI:97.61	14561	164	18872	624	86.71341463414635	ok	96.5650	gamma
GCF_000308575.1	GCF_001612985.1	97.6059	97.8448	0.8593	0.8358	0.02506	204	0.9913	95	1.968	0.8608	97.3801	98.1000	0.2133	1.29	AlfI:97.91,AloI:97.76,BcgI:97.83,FalI:97.98	11572	204	13427	458	54.3235294117647	ok	97.6059	gamma
GCF_000312025.1	GCF_001517665.2	96.8090	97.6782	0.8450	0.8918	0.08501	17	0.9897	12	0.689	0.8555	96.7097	98.2454	0.4665	0.51	AlfI:97.36,AloI:97.83,BcgI:97.47,FalI:97.71	1208	17	1478	285	69.05882352941177	ok	96.8090	gamma
GCF_000316035.1	GCF_017874615.1	96.0035	96.8694	0.8815	0.8748	0.04321	111	0.9913	47	1.140	0.7908	95.9748	97.6254	0.3941	4.29	AlfI:97.05,AloI:97.09,BcgI:96.78,FalI:96.70	5637	111	7580	279	49.06306306306306	ok	96.0035	gamma
GCF_000336775.1	GCF_000336815.1	96.9229	97.7443	0.8593	0.8772	0.04564	46	0.9936	23	0.739	0.8524	96.7954	98.3212	0.3497	1.91	AlfI:97.57,AloI:97.90,BcgI:97.69,FalI:97.92	3728	46	4619	384	78.26086956521739	ok	96.9229	gamma
GCF_000337795.1	GCF_000337835.1	96.7908	97.7401	0.8522	0.8716	0.04744	47	0.9913	29	0.650	0.8522	96.7453	98.3422	0.1859	0.39	AlfI:97.86,AloI:97.67,BcgI:97.74,FalI:97.83	3438	47	4293	239	70.97872340425532	ok	96.7908	gamma
