query	reference	ani	shared_tags
GCA_002305675.1	GCA_012728155.1	0.0000	0
GCA_002305675.1	GCA_013003245.1	0.0000	0
GCA_002305675.1	GCA_002688165.1	0.0000	0
GCA_002305675.1	GCA_012735275.1	0.0000	0
GCA_002305675.1	GCA_013044465.1	0.0000	0
GCA_002305675.1	GCA_002692055.1	0.0000	0
GCA_002305675.1	GCA_012799255.1	0.0000	0
GCA_002305675.1	GCA_013141375.1	0.0000	0
GCA_002305675.1	GCA_002698235.1	0.0000	0
GCA_002305675.1	GCA_012838225.1	0.0000	0
GCA_002305675.1	GCA_013152625.1	0.0000	0
GCA_002305675.1	GCA_002702875.1	0.0000	0
GCA_002305675.1	GCA_012840465.1	0.0000	0
GCA_002305675.1	GCA_013178005.1	0.0000	0
GCA_002305675.1	GCA_002707795.1	0.0000	0
GCA_002305675.1	GCA_012959805.1	0.0000	0
GCA_002305675.1	GCA_013204265.1	0.0000	0
GCA_002305675.1	GCA_002711625.1	0.0000	0
GCA_002305675.1	GCA_012974425.1	0.0000	0
GCA_002305675.1	GCA_013215285.1	0.0000	0
GCA_002305675.1	GCA_002715545.1	0.0000	0
GCA_002305675.1	GCA_013041975.1	0.0000	0
GCA_002305675.1	GCA_013286935.1	0.0000	0
GCA_002305675.1	GCA_002719335.1	0.0000	0
GCA_002305675.1	GCA_013138765.1	0.0000	0
GCA_002305675.1	GCA_013289165.1	0.0000	0
GCA_002305675.1	GCA_002722885.1	0.0000	0
GCA_002305675.1	GCA_013151415.1	0.0000	0
GCA_002305675.1	GCA_013298815.1	0.0000	0
GCA_002305675.1	GCA_002727195.1	0.0000	0
GCA_002305675.1	GCA_013153315.1	0.0000	0
GCA_002305675.1	GCA_013331795.1	0.0000	0
GCA_002305675.1	GCA_002731795.1	0.0000	0
GCA_002305675.1	GCA_013202335.1	0.0000	0
GCA_002305675.1	GCA_013349295.1	0.0000	0
GCA_002305675.1	GCA_002746295.2	0.0000	0
GCA_002305675.1	GCA_013205455.1	0.0000	0
GCA_002305675.1	GCA_013372975.1	0.0000	0
GCA_002305675.1	GCA_002753745.1	0.0000	0
GCA_002305675.1	GCA_013216065.1	0.0000	0
GCA_002305675.1	GCA_013390605.1	0.0000	0
GCA_002305675.1	GCA_002774315.1	0.0000	0
GCA_002305675.1	GCA_013287745.1	0.0000	0
GCA_002305675.1	GCA_013694795.1	0.0000	0
GCA_002305675.1	GCA_002784145.1	0.0000	0
GCA_002305675.1	GCA_013290025.1	0.0000	0
GCA_002305675.1	GCA_013697645.1	0.0000	0
GCA_002305675.1	GCA_002791835.1	0.0000	0
GCA_002305675.1	GCA_013316395.1	0.0000	0
GCA_002305675.1	GCA_013813755.1	0.0000	0
GCA_002305675.1	GCA_002839375.1	0.0000	0
GCA_002305675.1	GCA_013333695.2	0.0000	0
GCA_002305675.1	GCA_013821905.1	0.0000	0
GCA_002305675.1	GCA_002841995.1	0.0000	0
GCA_002305675.1	GCA_013360215.1	0.0000	0
GCA_002305675.1	GCA_013911965.1	0.0000	0
GCA_002305675.1	GCA_002869095.1	0.0000	0
GCA_002305675.1	GCA_013374855.1	0.0000	0
GCA_002305675.1	GCA_014237975.1	0.0000	0
GCA_002305675.1	GCA_002898655.1	0.0000	0
GCA_002305675.1	GCA_013416405.1	0.0000	0
GCA_002305675.1	GCA_014323925.1	0.0000	0
GCA_002305675.1	GCA_003019535.1	0.0000	0
GCA_002305675.1	GCA_013695575.1	0.0000	0
GCA_002305675.1	GCA_014377145.1	0.0000	0
GCA_002305675.1	GCA_003054695.1	0.0000	0
GCA_002305675.1	GCA_013791585.1	0.0000	0
GCA_002305675.1	GCA_014380155.1	0.0000	0
GCA_002305675.1	GCA_003133245.1	0.0000	0
GCA_002305675.1	GCA_013816225.1	0.0000	0
GCA_002305675.1	GCA_014384895.1	0.0000	0
GCA_002305675.1	GCA_003138365.1	0.0000	0
GCA_002305675.1	GCA_013823325.1	0.0000	0
GCA_002305675.1	GCA_014654065.1	0.0000	0
GCA_002305675.1	GCA_003142755.1	0.0000	0
GCA_002305675.1	GCA_014171555.1	0.0000	0
GCA_002305675.1	GCA_014729945.1	0.0000	0
GCA_002305675.1	GCA_003152415.1	0.0000	0
GCA_002305675.1	GCA_014238855.1	0.0000	0
GCA_002305675.1	GCA_014800525.1	0.0000	0
GCA_002305675.1	GCA_003157075.1	0.0000	0
GCA_002305675.1	GCA_014360105.1	0.0000	0
GCA_002305675.1	GCA_014804865.1	0.0000	0
GCA_002305675.1	GCA_003162615.1	0.0000	0
GCA_002305675.1	GCA_014378105.1	0.0000	0
GCA_002305675.1	GCA_014872875.1	0.0000	0
GCA_002305675.1	GCA_003168215.1	0.0000	0
GCA_002305675.1	GCA_014381555.1	0.0000	0
GCA_002305675.1	GCA_015056005.1	0.0000	0
GCA_002305675.1	GCA_003209475.1	0.0000	0
GCA_002305675.1	GCA_014529675.1	0.0000	0
GCA_002305675.1	GCA_015058145.1	0.0000	0
GCA_002305675.1	GCA_003213595.1	0.0000	0
GCA_002305675.1	GCA_014728075.1	0.0000	0
GCA_002305675.1	GCA_015060925.1	0.0000	0
GCA_002305675.1	GCA_003218395.1	0.0000	0
GCA_002305675.1	GCA_014762765.1	0.0000	0
GCA_002305675.1	GCA_015063195.1	0.0000	0
GCA_002305675.1	GCA_003222065.1	0.0000	0
GCA_002305675.1	GCA_014801955.1	0.0000	0
GCA_002305675.1	GCA_015065045.1	0.0000	0
GCA_002305675.1	GCA_003228105.1	0.0000	0
GCA_002305675.1	GCA_014859215.1	0.0000	0
GCA_002305675.1	GCA_015066955.1	0.0000	0
GCA_002305675.1	GCA_003235555.1	0.0000	0
GCA_002305675.1	GCA_014879655.1	0.0000	0
GCA_002305675.1	GCA_015068905.1	0.0000	0
GCA_002305675.1	GCA_003245675.1	0.0000	0
GCA_002305675.1	GCA_015056585.1	0.0000	0
GCA_002305675.1	GCA_015163875.1	0.0000	0
GCA_002305675.1	GCA_003250865.1	0.0000	0
GCA_002305675.1	GCA_015059185.1	0.0000	0
GCA_002305675.1	GCA_015232355.1	0.0000	0
GCA_002305675.1	GCA_003279015.1	0.0000	0
GCA_002305675.1	GCA_015061695.1	0.0000	0
GCA_002305675.1	GCA_015258715.1	0.0000	0
GCA_002305675.1	GCA_003282425.1	0.0000	0
GCA_002305675.1	GCA_015063795.1	0.0000	0
GCA_002305675.1	GCA_015486135.1	0.0000	0
GCA_002305675.1	GCA_003349885.1	0.0000	0
GCA_002305675.1	GCA_015065665.1	0.0000	0
GCA_002305675.1	GCA_015489055.1	0.0000	0
GCA_002305675.1	GCA_003450155.1	0.0000	0
GCA_002305675.1	GCA_015067675.1	0.0000	0
GCA_002305675.1	GCA_015492875.1	0.0000	0
GCA_002305675.1	GCA_003482405.1	0.0000	0
GCA_002305675.1	GCA_015069495.1	0.0000	0
GCA_002305675.1	GCA_015521185.1	0.0000	0
GCA_002305675.1	GCA_003499925.1	0.0000	0
GCA_002305675.1	GCA_015222795.1	0.0000	0
GCA_002305675.1	GCA_015654965.1	0.0000	0
GCA_002305675.1	GCA_003513765.1	0.0000	0
GCA_002305675.1	GCA_015233165.1	0.0000	0
GCA_002305675.1	GCA_015661985.1	0.0000	0
GCA_002305675.1	GCA_003525665.1	0.0000	0
GCA_002305675.1	GCA_015472025.1	0.0000	0
GCA_002305675.1	GCA_016000045.1	0.0000	0
GCA_002305675.1	GCA_003542615.1	0.0000	0
GCA_002305675.1	GCA_015486995.1	0.0000	0
GCA_002305675.1	GCA_016176505.1	0.0000	0
GCA_002305675.1	GCA_003553245.1	0.0000	0
GCA_002305675.1	GCA_015490195.1	0.0000	0
GCA_002305675.1	GCA_016180145.1	0.0000	0
GCA_002305675.1	GCA_003558125.1	0.0000	0
GCA_002305675.1	GCA_015494075.1	0.0000	0
GCA_002305675.1	GCA_016182785.1	0.0000	0
GCA_002305675.1	GCA_003564135.1	0.0000	0
GCA_002305675.1	GCA_015522395.1	0.0000	0
GCA_002305675.1	GCA_016185805.1	0.0000	0
GCA_002305675.1	GCA_003576685.1	0.0000	0
GCA_002305675.1	GCA_015655585.1	0.0000	0
GCA_002305675.1	GCA_016188575.1	0.0000	0
GCA_002305675.1	GCA_003599885.1	0.0000	0
GCA_002305675.1	GCA_015665295.1	0.0000	0
GCA_002305675.1	GCA_016191795.1	0.0000	0
GCA_002305675.1	GCA_003644575.1	0.0000	0
GCA_002305675.1	GCA_016124615.1	0.0000	0
GCA_002305675.1	GCA_016195245.1	0.0000	0
GCA_002305675.1	GCA_003649495.1	0.0000	0
GCA_002305675.1	GCA_016177575.1	0.0000	0
GCA_002305675.1	GCA_016199085.1	0.0000	0
GCA_002305675.1	GCA_003669055.1	0.0000	0
GCA_002305675.1	GCA_016180965.1	0.0000	0
GCA_002305675.1	GCA_016201575.1	0.0000	0
GCA_002305675.1	GCA_003696155.1	0.0000	0
GCA_002305675.1	GCA_016183615.1	0.0000	0
GCA_002305675.1	GCA_016205145.1	0.0000	0
GCA_002305675.1	GCA_003862375.1	0.0000	0
GCA_002305675.1	GCA_016186695.1	0.0000	0
GCA_002305675.1	GCA_016208415.1	0.0000	0
GCA_002305675.1	GCA_004010935.1	0.0000	0
GCA_002305675.1	GCA_016190145.1	0.0000	0
GCA_002305675.1	GCA_016210705.1	0.0000	0
GCA_002305675.1	GCA_004211595.1	0.0000	0
GCA_002305675.1	GCA_016192885.1	0.0000	0
GCA_002305675.1	GCA_016213575.1	0.0000	0
GCA_002305675.1	GCA_004294445.1	0.0000	0
GCA_002305675.1	GCA_016196115.1	0.0000	0
GCA_002305675.1	GCA_016217585.1	0.0000	0
GCA_002305675.1	GCA_004298605.1	0.0000	0
GCA_002305675.1	GCA_016199925.1	0.0000	0
GCA_002305675.1	GCA_016219515.1	0.0000	0
GCA_002305675.1	GCA_004356775.1	0.0000	0
GCA_002305675.1	GCA_016202785.1	0.0000	0
GCA_002305675.1	GCA_016235125.1	0.0000	0
GCA_002305675.1	GCA_004535785.1	0.0000	0
GCA_002305675.1	GCA_016206785.1	0.0000	0
GCA_002305675.1	GCA_016281385.1	0.0000	0
GCA_002305675.1	GCA_004556875.1	0.0000	0
GCA_002305675.1	GCA_016209085.1	0.0000	0
GCA_002305675.1	GCA_016285185.1	0.0000	0
GCA_002305675.1	GCA_004796365.1	0.0000	0
GCA_002305675.1	GCA_016212185.1	0.0000	0
GCA_002305675.1	GCA_016290145.1	0.0000	0
GCA_002305675.1	GCA_005503335.1	0.0000	0
GCA_002305675.1	GCA_016214145.1	0.0000	0
GCA_002305675.1	GCA_016294165.1	0.0000	0
GCA_002305675.1	GCA_005789375.1	0.0000	0
GCA_002305675.1	GCA_016218215.1	0.0000	0
GCA_002305675.1	GCA_016302965.1	0.0000	0
GCA_002305675.1	GCA_005805045.1	0.0000	0
GCA_002305675.1	GCA_016222825.1	0.0000	0
GCA_002305675.1	GCA_016464795.1	0.0000	0
GCA_002305675.1	GCA_005880605.1	0.0000	0
GCA_002305675.1	GCA_016235865.1	0.0000	0
GCA_002305675.1	GCA_016699795.1	0.0000	0
GCA_002305675.1	GCA_005883965.1	0.0000	0
GCA_002305675.1	GCA_016282415.1	0.0000	0
GCA_002305675.1	GCA_016705685.1	0.0000	0
GCA_002305675.1	GCA_005893185.1	0.0000	0
GCA_002305675.1	GCA_016286535.1	0.0000	0
GCA_002305675.1	GCA_016710385.1	0.0000	0
GCA_002305675.1	GCA_007116095.1	0.0000	0
GCA_002305675.1	GCA_016291185.1	0.0000	0
GCA_002305675.1	GCA_016713325.1	0.0000	0
GCA_002305675.1	GCA_007119035.1	0.0000	0
GCA_002305675.1	GCA_016296505.1	0.0000	0
GCA_002305675.1	GCA_016716085.1	0.0000	0
GCA_002305675.1	GCA_007123465.1	0.0000	0
GCA_002305675.1	GCA_016342755.1	0.0000	0
GCA_002305675.1	GCA_016719575.1	0.0000	0
GCA_009776305.1	GCA_009885355.1	0.0000	0
GCA_009776305.1	GCA_002309295.1	0.0000	0
GCA_009776305.1	GCA_009778425.1	0.0000	0
GCA_009776305.1	GCA_009911195.1	0.0000	0
GCA_009776305.1	GCA_002314515.1	0.0000	0
GCA_009776305.1	GCA_009780915.1	0.0000	0
GCA_009776305.1	GCA_009923795.1	0.0000	0
GCA_009776305.1	GCA_002317155.1	0.0000	0
GCA_009776305.1	GCA_009783265.1	0.0000	0
GCA_009776305.1	GCA_009929265.1	0.0000	0
GCA_009776305.1	GCA_002327965.1	0.0000	0
GCA_009776305.1	GCA_009785655.1	0.0000	1
GCA_009776305.1	GCA_009995495.1	0.0000	0
GCA_009776305.1	GCA_002335425.1	0.0000	0
GCA_009776305.1	GCA_009835325.1	0.0000	0
GCA_009776305.1	GCA_010671905.1	0.0000	0
GCA_009776305.1	GCA_002340425.1	0.0000	0
GCA_009776305.1	GCA_009841255.1	0.0000	0
GCA_009776305.1	GCA_011047755.1	0.0000	0
GCA_009776305.1	GCA_002345745.1	0.0000	0
GCA_009776305.1	GCA_009886035.1	0.0000	0
GCA_009776305.1	GCA_011053085.1	0.0000	0
GCA_009776305.1	GCA_002350855.1	0.0000	0
GCA_009776305.1	GCA_009918425.1	0.0000	0
GCA_009776305.1	GCA_011064935.1	0.0000	0
GCA_009776305.1	GCA_002359095.1	0.0000	0
GCA_009776305.1	GCA_009925875.1	0.0000	0
GCA_009776305.1	GCA_011329045.1	0.0000	0
GCA_009776305.1	GCA_002365865.1	0.0000	0
GCA_009776305.1	GCA_009930425.1	0.0000	0
GCA_009776305.1	GCA_011333945.1	0.0000	0
GCA_009776305.1	GCA_002372135.1	0.0000	0
GCA_009776305.1	GCA_010027605.1	0.0000	0
GCA_009776305.1	GCA_011361855.1	0.0000	0
GCA_009776305.1	GCA_002378645.1	0.0000	0
GCA_009776305.1	GCA_011040545.1	0.0000	0
GCA_009776305.1	GCA_011367745.1	0.0000	0
GCA_009776305.1	GCA_002385815.1	0.0000	0
GCA_009776305.1	GCA_011049465.1	0.0000	0
GCA_009776305.1	GCA_011373345.1	0.0000	0
GCA_009776305.1	GCA_002392645.1	0.0000	0
GCA_009776305.1	GCA_011054555.1	0.0000	0
GCA_009776305.1	GCA_011389395.1	0.0000	0
GCA_009776305.1	GCA_002397355.1	0.0000	0
GCA_009776305.1	GCA_011170385.1	0.0000	0
GCA_009776305.1	GCA_011391555.1	0.0000	0
GCA_009776305.1	GCA_002402085.1	0.0000	0
GCA_009776305.1	GCA_011331335.1	0.0000	0
GCA_009776305.1	GCA_011525295.1	0.0000	0
GCA_009776305.1	GCA_002405995.1	0.0000	0
GCA_009776305.1	GCA_011334915.1	0.0000	0
GCA_009776305.1	GCA_011772475.1	0.0000	0
GCA_009776305.1	GCA_002412825.1	0.0000	0
GCA_009776305.1	GCA_011363045.1	0.0000	0
GCA_009776305.1	GCA_012032975.1	0.0000	0
GCA_009776305.1	GCA_002418965.1	0.0000	0
GCA_009776305.1	GCA_011369655.1	0.0000	0
GCA_009776305.1	GCA_012271065.1	0.0000	0
GCA_009776305.1	GCA_002422865.1	0.0000	0
GCA_009776305.1	GCA_011375045.1	0.0000	0
GCA_009776305.1	GCA_012513195.1	0.0000	0
GCA_009776305.1	GCA_002427045.1	0.0000	0
GCA_009776305.1	GCA_011390075.1	0.0000	0
GCA_009776305.1	GCA_012516125.1	0.0000	0
GCA_009776305.1	GCA_002430605.1	0.0000	0
GCA_009776305.1	GCA_011523195.1	0.0000	0
GCA_009776305.1	GCA_012518685.1	0.0000	0
GCA_009776305.1	GCA_002436005.1	0.0000	0
GCA_009776305.1	GCA_011526365.1	0.0000	0
GCA_009776305.1	GCA_012520645.1	0.0000	0
GCA_009776305.1	GCA_002441045.1	0.0000	0
GCA_009776305.1	GCA_011960625.1	0.0000	0
GCA_009776305.1	GCA_012522955.1	0.0000	0
GCA_009776305.1	GCA_002451555.1	0.0000	0
GCA_009776305.1	GCA_012103075.1	0.0000	0
GCA_009776305.1	GCA_012727425.1	0.0000	0
GCA_009776305.1	GCA_002457555.1	0.0000	0
GCA_009776305.1	GCA_012510895.1	0.0000	0
GCA_009776305.1	GCA_012729605.1	0.0000	0
GCA_009776305.1	GCA_002478115.1	0.0000	0
GCA_009776305.1	GCA_012514175.1	0.0000	0
GCA_009776305.1	GCA_012798435.1	0.0000	0
GCA_009776305.1	GCA_002483265.1	0.0000	0
GCA_009776305.1	GCA_012517355.1	0.0000	0
GCA_009776305.1	GCA_012837465.1	0.0000	0
GCA_009776305.1	GCA_002495465.1	0.0000	0
GCA_009776305.1	GCA_012519315.1	0.0000	0
GCA_009776305.1	GCA_012839605.1	0.0000	0
GCA_009776305.1	GCA_002501135.1	0.0000	0
GCA_009776305.1	GCA_012521375.1	0.0000	0
GCA_009776305.1	GCA_012842685.1	0.0000	0
GCA_009776305.1	GCA_002506665.1	0.0000	0
GCA_009776305.1	GCA_012523685.1	0.0000	0
GCA_009776305.1	GCA_012964275.1	0.0000	0
GCA_009776305.1	GCA_002684605.1	0.0000	0
GCA_009776305.1	GCA_012728155.1	0.0000	0
GCA_009776305.1	GCA_013003245.1	0.0000	0
GCA_009776305.1	GCA_002688165.1	0.0000	0
GCA_009776305.1	GCA_012735275.1	0.0000	0
GCA_009776305.1	GCA_013044465.1	0.0000	0
GCA_009776305.1	GCA_002692055.1	0.0000	0
GCA_009776305.1	GCA_012799255.1	0.0000	0
GCA_009776305.1	GCA_013141375.1	0.0000	0
GCA_009776305.1	GCA_002698235.1	0.0000	0
GCA_009776305.1	GCA_012838225.1	0.0000	0
GCA_009776305.1	GCA_013152625.1	0.0000	0
GCA_009776305.1	GCA_002702875.1	0.0000	0
GCA_009776305.1	GCA_012840465.1	0.0000	0
GCA_009776305.1	GCA_013178005.1	0.0000	0
GCA_009776305.1	GCA_002707795.1	0.0000	0
GCA_009776305.1	GCA_012959805.1	0.0000	0
GCA_009776305.1	GCA_013204265.1	0.0000	0
GCA_009776305.1	GCA_002711625.1	0.0000	0
GCA_009776305.1	GCA_012974425.1	0.0000	0
GCA_009776305.1	GCA_013215285.1	0.0000	0
GCA_009776305.1	GCA_002715545.1	0.0000	0
GCA_009776305.1	GCA_013041975.1	0.0000	0
GCA_009776305.1	GCA_013286935.1	0.0000	0
GCA_009776305.1	GCA_002719335.1	0.0000	0
GCA_009776305.1	GCA_013138765.1	0.0000	0
GCA_009776305.1	GCA_013289165.1	0.0000	0
GCA_009776305.1	GCA_002722885.1	0.0000	0
GCA_009776305.1	GCA_013151415.1	0.0000	0
GCA_009776305.1	GCA_013298815.1	0.0000	0
GCA_009776305.1	GCA_002727195.1	0.0000	0
GCA_009776305.1	GCA_013153315.1	0.0000	0
GCA_009776305.1	GCA_013331795.1	0.0000	0
GCA_009776305.1	GCA_002731795.1	0.0000	0
GCA_009776305.1	GCA_013202335.1	0.0000	0
GCA_009776305.1	GCA_013349295.1	0.0000	0
GCA_009776305.1	GCA_002746295.2	0.0000	0
GCA_009776305.1	GCA_013205455.1	0.0000	0
GCA_009776305.1	GCA_013372975.1	0.0000	0
GCA_009776305.1	GCA_002753745.1	0.0000	0
GCA_009776305.1	GCA_013216065.1	0.0000	0
GCA_009776305.1	GCA_013390605.1	0.0000	1
GCA_009776305.1	GCA_002774315.1	0.0000	0
GCA_009776305.1	GCA_013287745.1	0.0000	0
GCA_009776305.1	GCA_013694795.1	0.0000	1
GCA_009776305.1	GCA_002784145.1	0.0000	0
GCA_009776305.1	GCA_013290025.1	0.0000	0
GCA_009776305.1	GCA_013697645.1	0.0000	0
GCA_009776305.1	GCA_002791835.1	0.0000	0
GCA_009776305.1	GCA_013316395.1	0.0000	0
GCA_009776305.1	GCA_013813755.1	0.0000	0
GCA_009776305.1	GCA_002839375.1	0.0000	0
GCA_009776305.1	GCA_013333695.2	0.0000	0
GCA_009776305.1	GCA_013821905.1	0.0000	0
GCA_009776305.1	GCA_002841995.1	0.0000	0
GCA_009776305.1	GCA_013360215.1	0.0000	0
GCA_009776305.1	GCA_013911965.1	0.0000	0
GCA_009776305.1	GCA_002869095.1	0.0000	0
GCA_009776305.1	GCA_013374855.1	0.0000	0
GCA_009776305.1	GCA_014237975.1	0.0000	0
GCA_009776305.1	GCA_002898655.1	0.0000	0
GCA_009776305.1	GCA_013416405.1	0.0000	0
GCA_009776305.1	GCA_014323925.1	0.0000	0
GCA_009776305.1	GCA_003019535.1	0.0000	0
GCA_009776305.1	GCA_013695575.1	0.0000	0
GCA_009776305.1	GCA_014377145.1	0.0000	0
GCA_009776305.1	GCA_003054695.1	0.0000	0
GCA_009776305.1	GCA_013791585.1	0.0000	0
GCA_009776305.1	GCA_014380155.1	0.0000	0
GCA_009776305.1	GCA_003133245.1	0.0000	0
GCA_009776305.1	GCA_013816225.1	0.0000	0
GCA_009776305.1	GCA_014384895.1	0.0000	0
GCA_009776305.1	GCA_003138365.1	0.0000	0
GCA_009776305.1	GCA_013823325.1	0.0000	0
GCA_009776305.1	GCA_014654065.1	0.0000	0
GCA_009776305.1	GCA_003142755.1	0.0000	0
GCA_009776305.1	GCA_014171555.1	0.0000	0
GCA_009776305.1	GCA_014729945.1	0.0000	0
GCA_009776305.1	GCA_003152415.1	0.0000	0
GCA_009776305.1	GCA_014238855.1	0.0000	0
GCA_009776305.1	GCA_014800525.1	0.0000	1
GCA_009776305.1	GCA_003157075.1	0.0000	0
GCA_009776305.1	GCA_014360105.1	0.0000	0
GCA_009776305.1	GCA_014804865.1	0.0000	0
GCA_009776305.1	GCA_003162615.1	0.0000	0
GCA_009776305.1	GCA_014378105.1	0.0000	0
GCA_009776305.1	GCA_014872875.1	0.0000	0
GCA_009776305.1	GCA_003168215.1	0.0000	0
GCA_009776305.1	GCA_014381555.1	0.0000	0
GCA_009776305.1	GCA_015056005.1	0.0000	0
GCA_009776305.1	GCA_003209475.1	0.0000	0
GCA_009776305.1	GCA_014529675.1	0.0000	0
GCA_009776305.1	GCA_015058145.1	0.0000	0
GCA_009776305.1	GCA_003213595.1	0.0000	0
GCA_009776305.1	GCA_014728075.1	0.0000	0
GCA_009776305.1	GCA_015060925.1	0.0000	0
GCA_009776305.1	GCA_003218395.1	0.0000	0
GCA_009776305.1	GCA_014762765.1	0.0000	0
GCA_009776305.1	GCA_015063195.1	0.0000	0
GCA_009776305.1	GCA_003222065.1	0.0000	0
GCA_009776305.1	GCA_014801955.1	0.0000	0
GCA_009776305.1	GCA_015065045.1	0.0000	0
GCA_009776305.1	GCA_003228105.1	0.0000	0
GCA_009776305.1	GCA_014859215.1	0.0000	0
GCA_009776305.1	GCA_015066955.1	0.0000	0
GCA_009776305.1	GCA_003235555.1	0.0000	0
GCA_009776305.1	GCA_014879655.1	0.0000	0
GCA_009776305.1	GCA_015068905.1	0.0000	0
GCA_009776305.1	GCA_003245675.1	0.0000	0
GCA_009776305.1	GCA_015056585.1	0.0000	0
GCA_009776305.1	GCA_015163875.1	0.0000	0
GCA_009776305.1	GCA_003250865.1	0.0000	0
GCA_009776305.1	GCA_015059185.1	0.0000	0
GCA_009776305.1	GCA_015232355.1	0.0000	0
GCA_009776305.1	GCA_003279015.1	0.0000	0
GCA_009776305.1	GCA_015061695.1	0.0000	0
GCA_009776305.1	GCA_015258715.1	0.0000	0
GCA_009776305.1	GCA_003282425.1	0.0000	0
GCA_009776305.1	GCA_015063795.1	0.0000	0
GCA_009776305.1	GCA_015486135.1	0.0000	0
GCA_009776305.1	GCA_003349885.1	0.0000	0
GCA_009776305.1	GCA_015065665.1	0.0000	0
GCA_009776305.1	GCA_015489055.1	0.0000	0
GCA_009776305.1	GCA_003450155.1	0.0000	0
GCA_009776305.1	GCA_015067675.1	0.0000	0
GCA_009776305.1	GCA_015492875.1	0.0000	0
GCA_009776305.1	GCA_003482405.1	0.0000	0
GCA_009776305.1	GCA_015069495.1	0.0000	0
GCA_009776305.1	GCA_015521185.1	0.0000	0
GCA_009776305.1	GCA_003499925.1	0.0000	0
GCA_009776305.1	GCA_015222795.1	0.0000	0
GCA_009776305.1	GCA_015654965.1	0.0000	0
GCA_009776305.1	GCA_003513765.1	0.0000	0
GCA_009776305.1	GCA_015233165.1	0.0000	1
GCA_009776305.1	GCA_015661985.1	0.0000	0
GCA_009776305.1	GCA_003525665.1	0.0000	0
GCA_009776305.1	GCA_015472025.1	0.0000	0
GCA_009776305.1	GCA_016000045.1	0.0000	0
GCA_009776305.1	GCA_003542615.1	0.0000	0
GCA_009776305.1	GCA_015486995.1	0.0000	0
GCA_009776305.1	GCA_016176505.1	0.0000	0
GCA_009776305.1	GCA_003553245.1	0.0000	0
GCA_009776305.1	GCA_015490195.1	0.0000	0
GCA_009776305.1	GCA_016180145.1	0.0000	0
GCA_009776305.1	GCA_003558125.1	0.0000	0
GCA_009776305.1	GCA_015494075.1	0.0000	0
GCA_009776305.1	GCA_016182785.1	0.0000	0
GCA_009776305.1	GCA_003564135.1	0.0000	0
GCA_009776305.1	GCA_015522395.1	0.0000	0
GCA_009776305.1	GCA_016185805.1	0.0000	0
GCA_009776305.1	GCA_003576685.1	0.0000	0
GCA_009776305.1	GCA_015655585.1	0.0000	0
GCA_009776305.1	GCA_016188575.1	0.0000	0
GCA_009776305.1	GCA_003599885.1	0.0000	0
GCA_009776305.1	GCA_015665295.1	0.0000	0
GCA_009776305.1	GCA_016191795.1	0.0000	0
GCA_009776305.1	GCA_003644575.1	0.0000	0
GCA_009776305.1	GCA_016124615.1	0.0000	0
GCA_009776305.1	GCA_016195245.1	0.0000	0
GCA_009776305.1	GCA_003649495.1	0.0000	0
GCA_009776305.1	GCA_016177575.1	0.0000	0
GCA_009776305.1	GCA_016199085.1	0.0000	0
GCA_009776305.1	GCA_003669055.1	0.0000	0
GCA_009776305.1	GCA_016180965.1	0.0000	0
GCA_009776305.1	GCA_016201575.1	0.0000	0
GCA_009776305.1	GCA_003696155.1	0.0000	0
GCA_009776305.1	GCA_016183615.1	0.0000	0
GCA_009776305.1	GCA_016205145.1	0.0000	0
GCA_009776305.1	GCA_003862375.1	0.0000	0
GCA_009776305.1	GCA_016186695.1	0.0000	0
GCA_009776305.1	GCA_016208415.1	0.0000	0
GCA_009776305.1	GCA_004010935.1	0.0000	0
GCA_009776305.1	GCA_016190145.1	0.0000	0
GCA_009776305.1	GCA_016210705.1	0.0000	0
GCA_009776305.1	GCA_004211595.1	0.0000	0
GCA_009776305.1	GCA_016192885.1	0.0000	0
GCA_009776305.1	GCA_016213575.1	0.0000	0
GCA_009776305.1	GCA_004294445.1	0.0000	0
GCA_009776305.1	GCA_016196115.1	0.0000	0
GCA_009776305.1	GCA_016217585.1	0.0000	0
GCA_009776305.1	GCA_004298605.1	0.0000	0
GCA_009776305.1	GCA_016199925.1	0.0000	0
GCA_009776305.1	GCA_016219515.1	0.0000	0
GCA_009776305.1	GCA_004356775.1	0.0000	0
GCA_009776305.1	GCA_016202785.1	0.0000	0
GCA_009776305.1	GCA_016235125.1	0.0000	0
GCA_009776305.1	GCA_004535785.1	0.0000	0
GCA_009776305.1	GCA_016206785.1	0.0000	0
GCA_009776305.1	GCA_016281385.1	0.0000	0
GCA_009776305.1	GCA_004556875.1	0.0000	0
GCA_009776305.1	GCA_016209085.1	0.0000	0
GCA_009776305.1	GCA_016285185.1	0.0000	0
GCA_009776305.1	GCA_004796365.1	0.0000	0
GCA_009776305.1	GCA_016212185.1	0.0000	0
GCA_009776305.1	GCA_016290145.1	0.0000	0
GCA_009776305.1	GCA_005503335.1	0.0000	0
GCA_009776305.1	GCA_016214145.1	0.0000	0
GCA_009776305.1	GCA_016294165.1	0.0000	0
GCA_009776305.1	GCA_005789375.1	0.0000	0
GCA_009776305.1	GCA_016218215.1	0.0000	0
GCA_009776305.1	GCA_016302965.1	0.0000	0
GCA_009776305.1	GCA_005805045.1	0.0000	0
GCA_009776305.1	GCA_016222825.1	0.0000	0
