query	reference	enzyme	tag_len	body_len	n_miss	hist
NZ_CP098924.1	NZ_CM178757.1	FalI	27	21	78	586,102,19
NZ_CP098924.1	NZ_CM178757.1	PpiI	28	21	23	196,23,2
NZ_CP098924.1	NZ_CM178757.1	PsrI	27	20	19	159,30,4
NZ_CP126309.1	NZ_CM178757.1	AlfI	32	26	49	544,104,21
NZ_CP126309.1	NZ_CM178757.1	AloI	27	20	31	269,34,5
NZ_CP126309.1	NZ_CM178757.1	BcgI	32	26	126	1450,318,46
NZ_CP126309.1	NZ_CM178757.1	BplI	27	21	56	353,69,12
NZ_CP126309.1	NZ_CM178757.1	BsaXI	27	21	93	903,138,23
NZ_CP126309.1	NZ_CM178757.1	Bsp24I	27	21	35	471,78,11
NZ_CP126309.1	NZ_CM178757.1	CjeI	28	23	208	1994,336,41
NZ_CP126309.1	NZ_CM178757.1	CjePI	27	22	233	2577,421,73
NZ_CP126309.1	NZ_CM178757.1	FalI	27	21	65	617,85,15
NZ_CP126309.1	NZ_CM178757.1	PpiI	28	21	20	200,21,2
NZ_CP126309.1	NZ_CM178757.1	PsrI	27	20	21	162,22,4
NZ_CP084119.1	NZ_CP084131.1	AlfI	32	26	5	63,5,0
NZ_CP084119.1	NZ_CP084131.1	AloI	27	20	23	148,11,3
NZ_CP084119.1	NZ_CP084131.1	BcgI	32	26	8	37,3,1
NZ_CP084119.1	NZ_CP084131.1	BplI	27	21	9	56,1,2
NZ_CP084119.1	NZ_CP084131.1	BsaXI	27	21	47	798,61,17
NZ_CP084119.1	NZ_CP084131.1	Bsp24I	27	21	13	167,14,0
NZ_CP084119.1	NZ_CP084131.1	CjeI	28	23	105	1980,170,36
NZ_CP084119.1	NZ_CP084131.1	CjePI	27	22	117	1784,116,22
NZ_CP084119.1	NZ_CP084131.1	FalI	27	21	81	900,57,22
NZ_CP084119.1	NZ_CP084131.1	PpiI	28	21	9	78,7,0
NZ_CP084119.1	NZ_CP084131.1	PsrI	27	20	13	160,10,4
NZ_CP084137.1	NZ_CP084131.1	AlfI	32	26	3	66,0,1
NZ_CP084137.1	NZ_CP084131.1	AloI	27	20	15	136,14,4
NZ_CP084137.1	NZ_CP084131.1	BcgI	32	26	5	36,1,1
NZ_CP084137.1	NZ_CP084131.1	BplI	27	21	13	52,4,1
NZ_CP084137.1	NZ_CP084131.1	BsaXI	27	21	47	731,73,18
NZ_CP084137.1	NZ_CP084131.1	Bsp24I	27	21	15	150,13,1
NZ_CP084137.1	NZ_CP084131.1	CjeI	28	23	108	1885,151,36
NZ_CP084137.1	NZ_CP084131.1	CjePI	27	22	115	1685,125,35
NZ_CP084137.1	NZ_CP084131.1	FalI	27	21	66	846,66,20
NZ_CP084137.1	NZ_CP084131.1	PpiI	28	21	9	70,8,1
NZ_CP084137.1	NZ_CP084131.1	PsrI	27	20	8	149,14,1
NZ_CP084119.1	NZ_CP084142.1	AlfI	32	26	13	56,2,0
NZ_CP084119.1	NZ_CP084142.1	AloI	27	20	19	139,12,1
NZ_CP084119.1	NZ_CP084142.1	BcgI	32	26	8	31,5,0
NZ_CP084119.1	NZ_CP084142.1	BplI	27	21	15	49,2,2
NZ_CP084119.1	NZ_CP084142.1	BsaXI	27	21	48	742,58,14
NZ_CP084119.1	NZ_CP084142.1	Bsp24I	27	21	14	157,10,2
NZ_CP084119.1	NZ_CP084142.1	CjeI	28	23	120	1848,167,40
NZ_CP084119.1	NZ_CP084142.1	CjePI	27	22	112	1666,119,34
NZ_CP084119.1	NZ_CP084142.1	FalI	27	21	75	856,68,19
NZ_CP084119.1	NZ_CP084142.1	PpiI	28	21	9	76,5,0
NZ_CP084119.1	NZ_CP084142.1	PsrI	27	20	9	149,18,2
NZ_CP084137.1	NZ_CP084142.1	AlfI	32	26	5	57,4,1
NZ_CP084137.1	NZ_CP084142.1	AloI	27	20	11	144,9,4
NZ_CP084137.1	NZ_CP084142.1	BcgI	32	26	3	38,2,1
NZ_CP084137.1	NZ_CP084142.1	BplI	27	21	10	56,2,2
NZ_CP084137.1	NZ_CP084142.1	BsaXI	27	21	48	741,46,17
NZ_CP084137.1	NZ_CP084142.1	Bsp24I	27	21	8	156,9,2
NZ_CP084137.1	NZ_CP084142.1	CjeI	28	23	76	1931,122,29
NZ_CP084137.1	NZ_CP084142.1	CjePI	27	22	89	1721,100,25
NZ_CP084137.1	NZ_CP084142.1	FalI	27	21	50	878,51,19
NZ_CP084137.1	NZ_CP084142.1	PpiI	28	21	8	78,2,1
NZ_CP084137.1	NZ_CP084142.1	PsrI	27	20	6	155,10,1
NZ_CP085094.1	NZ_CP085090.1	AlfI	32	26	6	614,24,1
NZ_CP085094.1	NZ_CP085090.1	AloI	27	20	2	159,2,0
NZ_CP085094.1	NZ_CP085090.1	BcgI	32	26	11	1061,21,1
NZ_CP085094.1	NZ_CP085090.1	BplI	27	21	2	64,1,0
NZ_CP085094.1	NZ_CP085090.1	BsaXI	27	21	3	250,6,0
NZ_CP085094.1	NZ_CP085090.1	Bsp24I	27	21	2	436,4,0
NZ_CP085094.1	NZ_CP085090.1	CjeI	28	23	36	2947,65,8
NZ_CP085094.1	NZ_CP085090.1	CjePI	27	22	15	2364,42,5
NZ_CP085094.1	NZ_CP085090.1	FalI	27	21	3	434,14,0
NZ_CP085094.1	NZ_CP085090.1	PpiI	28	21	1	70,0,0
NZ_CP085094.1	NZ_CP085090.1	PsrI	27	20	0	184,3,1
NZ_CP104882.1	NZ_CP085090.1	AlfI	32	26	9	617,24,0
NZ_CP104882.1	NZ_CP085090.1	AloI	27	20	4	159,4,0
NZ_CP104882.1	NZ_CP085090.1	BcgI	32	26	18	1042,33,1
NZ_CP104882.1	NZ_CP085090.1	BplI	27	21	3	63,1,0
NZ_CP104882.1	NZ_CP085090.1	BsaXI	27	21	6	244,12,0
NZ_CP104882.1	NZ_CP085090.1	Bsp24I	27	21	3	427,10,1
NZ_CP104882.1	NZ_CP085090.1	CjeI	28	23	41	2909,82,11
NZ_CP104882.1	NZ_CP085090.1	CjePI	27	22	31	2329,68,6
NZ_CP104882.1	NZ_CP085090.1	FalI	27	21	4	427,15,2
NZ_CP104882.1	NZ_CP085090.1	PpiI	28	21	4	67,2,0
NZ_CP104882.1	NZ_CP085090.1	PsrI	27	20	4	176,4,1
NZ_CP093913.1	NZ_CP085090.1	AlfI	32	26	39	536,43,12
NZ_CP093913.1	NZ_CP085090.1	AloI	27	20	7	141,10,1
NZ_CP093913.1	NZ_CP085090.1	BcgI	32	26	67	910,81,25
NZ_CP093913.1	NZ_CP085090.1	BplI	27	21	3	54,4,2
NZ_CP093913.1	NZ_CP085090.1	BsaXI	27	21	23	205,23,2
NZ_CP093913.1	NZ_CP085090.1	Bsp24I	27	21	22	379,31,6
NZ_CP093913.1	NZ_CP085090.1	CjeI	28	23	161	2546,230,52
NZ_CP093913.1	NZ_CP085090.1	CjePI	27	22	119	2060,165,54
NZ_CP093913.1	NZ_CP085090.1	FalI	27	21	19	381,24,11
NZ_CP093913.1	NZ_CP085090.1	PpiI	28	21	6	60,6,0
NZ_CP093913.1	NZ_CP085090.1	PsrI	27	20	8	146,20,4
NZ_CP084137.1	NZ_CP071434.1	AlfI	32	26	5	0,0,0
NZ_CP084137.1	NZ_CP071434.1	BcgI	32	26	6	0,5,0
NZ_CP084137.1	NZ_CP071434.1	BplI	27	21	5	0,0,0
NZ_CP084137.1	NZ_CP071434.1	BsaXI	27	21	15	0,0,0
NZ_CP084137.1	NZ_CP071434.1	Bsp24I	27	21	0	0,0,5
NZ_CP084137.1	NZ_CP071434.1	CjeI	28	23	10	0,5,10
NZ_CP084137.1	NZ_CP071434.1	CjePI	27	22	27	0,0,5
NZ_CP084137.1	NZ_CP071434.1	FalI	27	21	5	0,0,5
NZ_CP077126.1	NZ_CP071434.1	AlfI	32	26	5	0,0,0
NZ_CP077126.1	NZ_CP071434.1	BcgI	32	26	6	0,5,0
NZ_CP077126.1	NZ_CP071434.1	BplI	27	21	10	0,0,0
NZ_CP077126.1	NZ_CP071434.1	BsaXI	27	21	15	0,0,0
NZ_CP077126.1	NZ_CP071434.1	Bsp24I	27	21	0	0,0,5
NZ_CP077126.1	NZ_CP071434.1	CjeI	28	23	10	0,5,10
NZ_CP077126.1	NZ_CP071434.1	CjePI	27	22	15	0,0,5
NZ_CP077126.1	NZ_CP071434.1	FalI	27	21	5	0,0,5
NZ_CP084131.1	NZ_CP071434.1	AlfI	32	26	5	0,0,0
NZ_CP084131.1	NZ_CP071434.1	BcgI	32	26	6	0,5,0
NZ_CP084131.1	NZ_CP071434.1	BplI	27	21	5	0,0,0
NZ_CP084131.1	NZ_CP071434.1	BsaXI	27	21	15	0,0,0
NZ_CP084131.1	NZ_CP071434.1	Bsp24I	27	21	0	0,0,5
NZ_CP084131.1	NZ_CP071434.1	CjeI	28	23	11	0,5,10
NZ_CP084131.1	NZ_CP071434.1	CjePI	27	22	21	0,0,5
NZ_CP084131.1	NZ_CP071434.1	FalI	27	21	5	0,0,5
NZ_CP084142.1	NZ_CP071434.1	AlfI	32	26	5	0,0,0
NZ_CP084142.1	NZ_CP071434.1	BcgI	32	26	6	0,5,0
NZ_CP084142.1	NZ_CP071434.1	BplI	27	21	5	0,0,0
NZ_CP084142.1	NZ_CP071434.1	BsaXI	27	21	15	0,0,0
NZ_CP084142.1	NZ_CP071434.1	Bsp24I	27	21	0	0,0,5
NZ_CP084142.1	NZ_CP071434.1	CjeI	28	23	10	0,5,10
NZ_CP084142.1	NZ_CP071434.1	CjePI	27	22	22	0,0,5
NZ_CP084142.1	NZ_CP071434.1	FalI	27	21	5	0,0,5
NZ_CP085094.1	NZ_CP085091.1	AlfI	32	26	6	618,20,1
NZ_CP085094.1	NZ_CP085091.1	AloI	27	20	2	161,0,0
NZ_CP085094.1	NZ_CP085091.1	BcgI	32	26	11	1070,14,1
NZ_CP085094.1	NZ_CP085091.1	BplI	27	21	1	64,1,1
NZ_CP085094.1	NZ_CP085091.1	BsaXI	27	21	2	255,2,0
NZ_CP085094.1	NZ_CP085091.1	Bsp24I	27	21	2	437,4,0
NZ_CP085094.1	NZ_CP085091.1	CjeI	28	23	33	2948,67,9
NZ_CP085094.1	NZ_CP085091.1	CjePI	27	22	16	2365,39,5
NZ_CP085094.1	NZ_CP085091.1	FalI	27	21	3	437,13,0
NZ_CP085094.1	NZ_CP085091.1	PpiI	28	21	0	71,0,0
NZ_CP085094.1	NZ_CP085091.1	PsrI	27	20	0	184,3,1
NZ_CP104882.1	NZ_CP085091.1	AlfI	32	26	9	620,20,0
NZ_CP104882.1	NZ_CP085091.1	AloI	27	20	4	161,2,0
NZ_CP104882.1	NZ_CP085091.1	BcgI	32	26	18	1050,24,1
NZ_CP104882.1	NZ_CP085091.1	BplI	27	21	2	63,1,0
NZ_CP104882.1	NZ_CP085091.1	BsaXI	27	21	5	248,8,0
NZ_CP104882.1	NZ_CP085091.1	Bsp24I	27	21	2	428,10,1
NZ_CP104882.1	NZ_CP085091.1	CjeI	28	23	34	2910,83,10
NZ_CP104882.1	NZ_CP085091.1	CjePI	27	22	30	2330,64,6
NZ_CP104882.1	NZ_CP085091.1	FalI	27	21	3	428,14,2
NZ_CP104882.1	NZ_CP085091.1	PpiI	28	21	3	68,2,0
NZ_CP104882.1	NZ_CP085091.1	PsrI	27	20	4	177,3,1
NZ_CP093913.1	NZ_CP085091.1	AlfI	32	26	40	537,41,12
NZ_CP093913.1	NZ_CP085091.1	AloI	27	20	7	142,10,0
NZ_CP093913.1	NZ_CP085091.1	BcgI	32	26	68	917,73,25
NZ_CP093913.1	NZ_CP085091.1	BplI	27	21	2	54,4,2
NZ_CP093913.1	NZ_CP085091.1	BsaXI	27	21	22	209,19,2
NZ_CP093913.1	NZ_CP085091.1	Bsp24I	27	21	21	380,31,6
NZ_CP093913.1	NZ_CP085091.1	CjeI	28	23	153	2548,225,54
NZ_CP093913.1	NZ_CP085091.1	CjePI	27	22	122	2057,162,52
NZ_CP093913.1	NZ_CP085091.1	FalI	27	21	17	381,23,12
NZ_CP093913.1	NZ_CP085091.1	PpiI	28	21	5	61,6,0
NZ_CP093913.1	NZ_CP085091.1	PsrI	27	20	8	147,19,4
NZ_CP085090.1	NZ_CP085091.1	AlfI	32	26	0	642,12,0
NZ_CP085090.1	NZ_CP085091.1	AloI	27	20	1	161,2,0
NZ_CP085090.1	NZ_CP085091.1	BcgI	32	26	2	1106,11,0
NZ_CP085090.1	NZ_CP085091.1	BplI	27	21	0	68,0,0
NZ_CP085090.1	NZ_CP085091.1	BsaXI	27	21	0	258,4,0
NZ_CP085090.1	NZ_CP085091.1	Bsp24I	27	21	0	448,0,0
NZ_CP085090.1	NZ_CP085091.1	CjeI	28	23	11	3080,30,0
NZ_CP085090.1	NZ_CP085091.1	CjePI	27	22	5	2464,16,0
NZ_CP085090.1	NZ_CP085091.1	FalI	27	21	0	473,6,0
NZ_CP085090.1	NZ_CP085091.1	PpiI	28	21	0	74,0,0
NZ_CP085090.1	NZ_CP085091.1	PsrI	27	20	1	192,2,0
NZ_CP084137.1	NZ_CP071435.1	AlfI	32	26	5	0,0,0
NZ_CP084137.1	NZ_CP071435.1	BcgI	32	26	6	0,5,0
NZ_CP084137.1	NZ_CP071435.1	BplI	27	21	5	0,0,0
NZ_CP084137.1	NZ_CP071435.1	BsaXI	27	21	15	0,0,0
NZ_CP084137.1	NZ_CP071435.1	Bsp24I	27	21	0	0,0,5
NZ_CP084137.1	NZ_CP071435.1	CjeI	28	23	10	0,5,10
NZ_CP084137.1	NZ_CP071435.1	CjePI	27	22	27	0,0,5
NZ_CP084137.1	NZ_CP071435.1	FalI	27	21	5	0,0,5
NZ_CP077126.1	NZ_CP071435.1	AlfI	32	26	5	0,0,0
NZ_CP077126.1	NZ_CP071435.1	BcgI	32	26	6	0,5,0
NZ_CP077126.1	NZ_CP071435.1	BplI	27	21	10	0,0,0
NZ_CP077126.1	NZ_CP071435.1	BsaXI	27	21	15	0,0,0
NZ_CP077126.1	NZ_CP071435.1	Bsp24I	27	21	0	0,0,5
NZ_CP077126.1	NZ_CP071435.1	CjeI	28	23	10	0,5,10
NZ_CP077126.1	NZ_CP071435.1	CjePI	27	22	15	0,0,5
NZ_CP077126.1	NZ_CP071435.1	FalI	27	21	5	0,0,5
NZ_CP084131.1	NZ_CP071435.1	AlfI	32	26	5	0,0,0
NZ_CP084131.1	NZ_CP071435.1	BcgI	32	26	6	0,5,0
NZ_CP084131.1	NZ_CP071435.1	BplI	27	21	5	0,0,0
NZ_CP084131.1	NZ_CP071435.1	BsaXI	27	21	15	0,0,0
NZ_CP084131.1	NZ_CP071435.1	Bsp24I	27	21	0	0,0,5
NZ_CP084131.1	NZ_CP071435.1	CjeI	28	23	11	0,5,10
NZ_CP084131.1	NZ_CP071435.1	CjePI	27	22	21	0,0,5
NZ_CP084131.1	NZ_CP071435.1	FalI	27	21	5	0,0,5
NZ_CP084142.1	NZ_CP071435.1	AlfI	32	26	5	0,0,0
NZ_CP084142.1	NZ_CP071435.1	BcgI	32	26	6	0,5,0
NZ_CP084142.1	NZ_CP071435.1	BplI	27	21	5	0,0,0
NZ_CP084142.1	NZ_CP071435.1	BsaXI	27	21	15	0,0,0
NZ_CP084142.1	NZ_CP071435.1	Bsp24I	27	21	0	0,0,5
NZ_CP084142.1	NZ_CP071435.1	CjeI	28	23	10	0,5,10
NZ_CP084142.1	NZ_CP071435.1	CjePI	27	22	22	0,0,5
NZ_CP084142.1	NZ_CP071435.1	FalI	27	21	5	0,0,5
NZ_CP084137.1	NZ_CP071414.1	AlfI	32	26	5	0,0,0
NZ_CP084137.1	NZ_CP071414.1	BcgI	32	26	6	0,5,0
NZ_CP084137.1	NZ_CP071414.1	BplI	27	21	5	0,0,0
NZ_CP084137.1	NZ_CP071414.1	BsaXI	27	21	15	0,0,0
NZ_CP084137.1	NZ_CP071414.1	Bsp24I	27	21	0	0,0,5
NZ_CP084137.1	NZ_CP071414.1	CjeI	28	23	10	0,5,10
NZ_CP084137.1	NZ_CP071414.1	CjePI	27	22	27	0,0,5
NZ_CP084137.1	NZ_CP071414.1	FalI	27	21	5	0,0,5
NZ_CP077126.1	NZ_CP071414.1	AlfI	32	26	5	0,0,0
NZ_CP077126.1	NZ_CP071414.1	BcgI	32	26	6	0,5,0
NZ_CP077126.1	NZ_CP071414.1	BplI	27	21	10	0,0,0
NZ_CP077126.1	NZ_CP071414.1	BsaXI	27	21	15	0,0,0
NZ_CP077126.1	NZ_CP071414.1	Bsp24I	27	21	0	0,0,5
NZ_CP077126.1	NZ_CP071414.1	CjeI	28	23	10	0,5,10
NZ_CP077126.1	NZ_CP071414.1	CjePI	27	22	15	0,0,5
NZ_CP077126.1	NZ_CP071414.1	FalI	27	21	5	0,0,5
NZ_CP084131.1	NZ_CP071414.1	AlfI	32	26	5	0,0,0
NZ_CP084131.1	NZ_CP071414.1	BcgI	32	26	6	0,5,0
NZ_CP084131.1	NZ_CP071414.1	BplI	27	21	5	0,0,0
NZ_CP084131.1	NZ_CP071414.1	BsaXI	27	21	15	0,0,0
NZ_CP084131.1	NZ_CP071414.1	Bsp24I	27	21	0	0,0,5
NZ_CP084131.1	NZ_CP071414.1	CjeI	28	23	11	0,5,10
NZ_CP084131.1	NZ_CP071414.1	CjePI	27	22	21	0,0,5
NZ_CP084131.1	NZ_CP071414.1	FalI	27	21	5	0,0,5
NZ_CP084142.1	NZ_CP071414.1	AlfI	32	26	5	0,0,0
NZ_CP084142.1	NZ_CP071414.1	BcgI	32	26	6	0,5,0
NZ_CP084142.1	NZ_CP071414.1	BplI	27	21	5	0,0,0
NZ_CP084142.1	NZ_CP071414.1	BsaXI	27	21	15	0,0,0
NZ_CP084142.1	NZ_CP071414.1	Bsp24I	27	21	0	0,0,5
NZ_CP084142.1	NZ_CP071414.1	CjeI	28	23	10	0,5,10
NZ_CP084142.1	NZ_CP071414.1	CjePI	27	22	22	0,0,5
NZ_CP084142.1	NZ_CP071414.1	FalI	27	21	5	0,0,5
NZ_CP084137.1	NZ_CP071433.1	AlfI	32	26	5	0,0,0
NZ_CP084137.1	NZ_CP071433.1	BcgI	32	26	6	0,5,0
NZ_CP084137.1	NZ_CP071433.1	BplI	27	21	5	0,0,0
NZ_CP084137.1	NZ_CP071433.1	BsaXI	27	21	15	0,0,0
NZ_CP084137.1	NZ_CP071433.1	Bsp24I	27	21	0	0,0,5
NZ_CP084137.1	NZ_CP071433.1	CjeI	28	23	10	0,5,10
NZ_CP084137.1	NZ_CP071433.1	CjePI	27	22	27	0,0,5
NZ_CP084137.1	NZ_CP071433.1	FalI	27	21	5	0,0,5
NZ_CP077126.1	NZ_CP071433.1	AlfI	32	26	5	0,0,0
NZ_CP077126.1	NZ_CP071433.1	BcgI	32	26	6	0,5,0
NZ_CP077126.1	NZ_CP071433.1	BplI	27	21	10	0,0,0
NZ_CP077126.1	NZ_CP071433.1	BsaXI	27	21	15	0,0,0
NZ_CP077126.1	NZ_CP071433.1	Bsp24I	27	21	0	0,0,5
NZ_CP077126.1	NZ_CP071433.1	CjeI	28	23	10	0,5,10
NZ_CP077126.1	NZ_CP071433.1	CjePI	27	22	15	0,0,5
NZ_CP077126.1	NZ_CP071433.1	FalI	27	21	5	0,0,5
NZ_CP084131.1	NZ_CP071433.1	AlfI	32	26	5	0,0,0
NZ_CP084131.1	NZ_CP071433.1	BcgI	32	26	6	0,5,0
NZ_CP084131.1	NZ_CP071433.1	BplI	27	21	5	0,0,0
NZ_CP084131.1	NZ_CP071433.1	BsaXI	27	21	15	0,0,0
NZ_CP084131.1	NZ_CP071433.1	Bsp24I	27	21	0	0,0,5
NZ_CP084131.1	NZ_CP071433.1	CjeI	28	23	11	0,5,10
NZ_CP084131.1	NZ_CP071433.1	CjePI	27	22	21	0,0,5
NZ_CP084131.1	NZ_CP071433.1	FalI	27	21	5	0,0,5
NZ_CP084142.1	NZ_CP071433.1	AlfI	32	26	5	0,0,0
NZ_CP084142.1	NZ_CP071433.1	BcgI	32	26	6	0,5,0
NZ_CP084142.1	NZ_CP071433.1	BplI	27	21	5	0,0,0
NZ_CP084142.1	NZ_CP071433.1	BsaXI	27	21	15	0,0,0
NZ_CP084142.1	NZ_CP071433.1	Bsp24I	27	21	0	0,0,5
NZ_CP084142.1	NZ_CP071433.1	CjeI	28	23	10	0,5,10
NZ_CP084142.1	NZ_CP071433.1	CjePI	27	22	22	0,0,5
NZ_CP084142.1	NZ_CP071433.1	FalI	27	21	5	0,0,5
NZ_CP084137.1	NZ_CP071431.1	AlfI	32	26	5	0,0,0
NZ_CP084137.1	NZ_CP071431.1	BcgI	32	26	6	0,5,0
NZ_CP084137.1	NZ_CP071431.1	BplI	27	21	5	0,0,0
NZ_CP084137.1	NZ_CP071431.1	BsaXI	27	21	15	0,0,0
NZ_CP084137.1	NZ_CP071431.1	Bsp24I	27	21	0	0,0,5
NZ_CP084137.1	NZ_CP071431.1	CjeI	28	23	10	0,5,10
NZ_CP084137.1	NZ_CP071431.1	CjePI	27	22	27	0,0,5
NZ_CP084137.1	NZ_CP071431.1	FalI	27	21	5	0,0,5
NZ_CP077126.1	NZ_CP071431.1	AlfI	32	26	5	0,0,0
NZ_CP077126.1	NZ_CP071431.1	BcgI	32	26	6	0,5,0
NZ_CP077126.1	NZ_CP071431.1	BplI	27	21	10	0,0,0
NZ_CP077126.1	NZ_CP071431.1	BsaXI	27	21	15	0,0,0
NZ_CP077126.1	NZ_CP071431.1	Bsp24I	27	21	0	0,0,5
NZ_CP077126.1	NZ_CP071431.1	CjeI	28	23	10	0,5,10
NZ_CP077126.1	NZ_CP071431.1	CjePI	27	22	15	0,0,5
NZ_CP077126.1	NZ_CP071431.1	FalI	27	21	5	0,0,5
NZ_CP084131.1	NZ_CP071431.1	AlfI	32	26	5	0,0,0
NZ_CP084131.1	NZ_CP071431.1	BcgI	32	26	6	0,5,0
NZ_CP084131.1	NZ_CP071431.1	BplI	27	21	5	0,0,0
NZ_CP084131.1	NZ_CP071431.1	BsaXI	27	21	15	0,0,0
NZ_CP084131.1	NZ_CP071431.1	Bsp24I	27	21	0	0,0,5
NZ_CP084131.1	NZ_CP071431.1	CjeI	28	23	11	0,5,10
NZ_CP084131.1	NZ_CP071431.1	CjePI	27	22	21	0,0,5
NZ_CP084131.1	NZ_CP071431.1	FalI	27	21	5	0,0,5
NZ_CP084142.1	NZ_CP071431.1	AlfI	32	26	5	0,0,0
NZ_CP084142.1	NZ_CP071431.1	BcgI	32	26	6	0,5,0
NZ_CP084142.1	NZ_CP071431.1	BplI	27	21	5	0,0,0
NZ_CP084142.1	NZ_CP071431.1	BsaXI	27	21	15	0,0,0
NZ_CP084142.1	NZ_CP071431.1	Bsp24I	27	21	0	0,0,5
NZ_CP084142.1	NZ_CP071431.1	CjeI	28	23	10	0,5,10
NZ_CP084142.1	NZ_CP071431.1	CjePI	27	22	22	0,0,5
NZ_CP084142.1	NZ_CP071431.1	FalI	27	21	5	0,0,5
NZ_CP077126.1	NZ_CP084131.1	AlfI	32	26	39	15,7,4
NZ_CP077126.1	NZ_CP084131.1	AloI	27	20	64	39,25,19
NZ_CP077126.1	NZ_CP084131.1	BcgI	32	26	21	15,0,0
NZ_CP077126.1	NZ_CP084131.1	BplI	27	21	32	8,9,4
NZ_CP077126.1	NZ_CP084131.1	BsaXI	27	21	356	134,155,107
NZ_CP077126.1	NZ_CP084131.1	Bsp24I	27	21	84	36,28,9
NZ_CP077126.1	NZ_CP084131.1	CjeI	28	23	834	363,423,278
NZ_CP077126.1	NZ_CP084131.1	CjePI	27	22	781	380,324,230
NZ_CP077126.1	NZ_CP084131.1	FalI	27	21	384	199,143,105
NZ_CP077126.1	NZ_CP084131.1	PpiI	28	21	31	17,15,7
NZ_CP077126.1	NZ_CP084131.1	PsrI	27	20	68	29,26,18
NZ_CP077126.1	NZ_CP084142.1	AlfI	32	26	37	16,5,3
NZ_CP077126.1	NZ_CP084142.1	AloI	27	20	69	34,25,14
NZ_CP077126.1	NZ_CP084142.1	BcgI	32	26	22	9,3,0
NZ_CP077126.1	NZ_CP084142.1	BplI	27	21	29	7,10,5
NZ_CP077126.1	NZ_CP084142.1	BsaXI	27	21	333	133,134,111
NZ_CP077126.1	NZ_CP084142.1	Bsp24I	27	21	76	35,29,9
NZ_CP077126.1	NZ_CP084142.1	CjeI	28	23	779	354,405,267
NZ_CP077126.1	NZ_CP084142.1	CjePI	27	22	766	362,310,210
NZ_CP077126.1	NZ_CP084142.1	FalI	27	21	371	173,150,105
NZ_CP077126.1	NZ_CP084142.1	PpiI	28	21	33	16,16,5
NZ_CP077126.1	NZ_CP084142.1	PsrI	27	20	60	29,30,19
NZ_CP084131.1	NZ_CP084142.1	AlfI	32	26	11	57,4,1
NZ_CP084131.1	NZ_CP084142.1	AloI	27	20	15	144,11,1
NZ_CP084131.1	NZ_CP084142.1	BcgI	32	26	9	34,2,1
NZ_CP084131.1	NZ_CP084142.1	BplI	27	21	11	53,4,0
NZ_CP084131.1	NZ_CP084142.1	BsaXI	27	21	49	729,64,13
NZ_CP084131.1	NZ_CP084142.1	Bsp24I	27	21	13	161,7,3
NZ_CP084131.1	NZ_CP084142.1	CjeI	28	23	102	1901,133,34
NZ_CP084131.1	NZ_CP084142.1	CjePI	27	22	89	1684,117,30
NZ_CP084131.1	NZ_CP084142.1	FalI	27	21	57	865,56,18
NZ_CP084131.1	NZ_CP084142.1	PpiI	28	21	7	76,6,0
NZ_CP084131.1	NZ_CP084142.1	PsrI	27	20	4	155,10,3
NZ_CP085094.1	NZ_CP104882.1	AlfI	32	26	9	619,22,1
NZ_CP085094.1	NZ_CP104882.1	AloI	27	20	1	164,2,0
NZ_CP085094.1	NZ_CP104882.1	BcgI	32	26	20	1056,23,1
NZ_CP085094.1	NZ_CP104882.1	BplI	27	21	3	63,1,0
NZ_CP085094.1	NZ_CP104882.1	BsaXI	27	21	4	247,8,0
NZ_CP085094.1	NZ_CP104882.1	Bsp24I	27	21	5	427,10,1
NZ_CP085094.1	NZ_CP104882.1	CjeI	28	23	50	2915,82,6
NZ_CP085094.1	NZ_CP104882.1	CjePI	27	22	37	2347,47,8
NZ_CP085094.1	NZ_CP104882.1	FalI	27	21	4	431,12,2
NZ_CP085094.1	NZ_CP104882.1	PpiI	28	21	1	68,2,0
NZ_CP085094.1	NZ_CP104882.1	PsrI	27	20	3	177,3,2
NZ_CP085094.1	NZ_CP093913.1	AlfI	32	26	46	534,44,16
NZ_CP085094.1	NZ_CP093913.1	AloI	27	20	7	144,10,0
NZ_CP085094.1	NZ_CP093913.1	BcgI	32	26	72	914,75,24
NZ_CP085094.1	NZ_CP093913.1	BplI	27	21	7	52,4,2
NZ_CP085094.1	NZ_CP093913.1	BsaXI	27	21	19	209,19,2
NZ_CP085094.1	NZ_CP093913.1	Bsp24I	27	21	25	378,31,5
NZ_CP085094.1	NZ_CP093913.1	CjeI	28	23	171	2533,229,54
NZ_CP085094.1	NZ_CP093913.1	CjePI	27	22	119	2054,152,54
NZ_CP085094.1	NZ_CP093913.1	FalI	27	21	22	377,25,11
NZ_CP085094.1	NZ_CP093913.1	PpiI	28	21	3	61,6,0
NZ_CP085094.1	NZ_CP093913.1	PsrI	27	20	11	147,19,3
NZ_CP104882.1	NZ_CP093913.1	AlfI	32	26	48	544,51,12
NZ_CP104882.1	NZ_CP093913.1	AloI	27	20	8	148,13,0
NZ_CP104882.1	NZ_CP093913.1	BcgI	32	26	69	931,73,24
NZ_CP104882.1	NZ_CP093913.1	BplI	27	21	5	56,3,2
NZ_CP104882.1	NZ_CP093913.1	BsaXI	27	21	20	213,22,2
NZ_CP104882.1	NZ_CP093913.1	Bsp24I	27	21	24	389,30,4
